Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
N 2P;v=2s2.2p2(3P)4s,N 2Do;v=2s2.2p2(3P)3p,1.2087e-07,-0.9121679004875993
N 2P;v=2s2.2p2(3P)4s,N 2Po;v=2s2.2p2(3P)3p,1.5127e-07,-0.7903562355794005
N 2P;v=2s2.2p2(3P)4s,N 2So;v=2s2.2p2(3P)3p,2.8524e-06,-1.309664469304101
N 2P;v=2s2.2p2(3P)3d,N 2Po;v=2s2.2p3,1.449e-08,-9.39965756354351
N 2P;v=2s2.2p2(3P)3d,N 2So;v=2s2.2p2(3P)3p,3.1109e-08,-1.3727709705135016
N 2P;v=2s2.2p2(3P)3d,N 2Do;v=2s2.2p3,1.6988e-07,-10.59058510512995
N 2P;v=2s2.2p2(3P)3d,N 2Po;v=2s2.2p2(3P)3p,3.0258e-07,-0.853462736788801
N 2P;v=2s2.2p2(3P)3d,N 2Do;v=2s2.2p2(3P)3p,3.8288e-07,-0.9752744016969999
N 4F;v=2s2.2p2(3P)3d,N 4Do;v=2s2.2p2(3P)3p,2.5939e-08,-1.2265597782221995
N 4F;v=2s2.2p2(3P)3d,N 2Po;v=2s2.2p3,9.9731e-07,-9.40089737692681
N 4F;v=2s2.2p2(3P)3d,N 2So;v=2s2.2p2(3P)3p,2.714e-06,-1.3740107838968
N 4F;v=2s2.2p2(3P)3d,N 2Do;v=2s2.2p3,6.2383e-06,-10.59182491851325
N 4F;v=2s2.2p2(3P)3d,N 2Po;v=2s2.2p2(3P)3p,2.2096e-05,-0.8547025501720995
N 2F;v=2s2.2p2(3P)3d,N 2Do;v=2s2.2p3,1.0147e-08,-10.60992619390925
N 2F;v=2s2.2p2(3P)3d,N 4So;v=2s2.2p3,5.0257e-08,-12.9944840702577
N 2F;v=2s2.2p2(3P)3d,N 2Do;v=2s2.2p2(3P)3p,5.1833e-08,-0.9946154904762992
N 2F;v=2s2.2p2(3P)3d,N 4So;v=2s2.2p2(3P)3p,5.6977e-07,-0.9991904018606999
N 2F;v=2s2.2p2(3P)3d,N 4Po;v=2s2.2p2(3P)3p,6.0984e-07,-1.1573285988992001
N 4P;v=2s2.2p2(3P)3d,N 4So;v=2s2.2p3,5.2607e-09,-13.0039066519707
N 4P;v=2s2.2p2(3P)3d,N 4So;v=2s2.2p2(3P)3p,7.0889e-08,-1.0086129835737
N 4P;v=2s2.2p2(3P)3d,N 4Po;v=2s2.2p2(3P)3p,8.2266e-08,-1.1667511806122004
N 4P;v=2s2.2p2(3P)3d,N 4Do;v=2s2.2p2(3P)3p,4.9654e-07,-1.2540836353312006
N 4P;v=2s2.2p2(3P)3d,N 2Po;v=2s2.2p3,5.4829e-06,-9.42842123403581
N 4D;v=2s2.2p2(3P)3d,N 4Po;v=2s2.2p2(3P)3p,3.7369e-08,-1.1789013517685003
N 4D;v=2s2.2p2(3P)3d,N 4Do;v=2s2.2p2(3P)3p,1.0766e-07,-1.2662338064875005
N 4D;v=2s2.2p2(3P)3d,N 4So;v=2s2.2p3,1.3069e-07,-13.016056823127
N 4D;v=2s2.2p2(3P)3d,N 4So;v=2s2.2p2(3P)3p,1.4953e-06,-1.02076315473
N 4D;v=2s2.2p2(3P)3d,N 2Po;v=2s2.2p3,2.8292e-06,-9.44057140519211
N 2D;v=2s2.2p2(3P)3d,N 2Po;v=2s2.2p3,1.278e-08,-9.457432867204812
N 2D;v=2s2.2p2(3P)3d,N 2Do;v=2s2.2p3,3.1971e-08,-10.648360408791252
N 2D;v=2s2.2p2(3P)3d,N 2Po;v=2s2.2p2(3P)3p,7.3245e-08,-0.911238040450101
N 2D;v=2s2.2p2(3P)3d,N 2Do;v=2s2.2p2(3P)3p,1.6706e-07,-1.0330497053582999
N 2D;v=2s2.2p2(3P)3d,N 4So;v=2s2.2p3,5.8296e-06,-13.0329182851397
N 2So;v=2s2.2p2(3P)4p,N 2P;v=2s2.2p2(3P)3s,3.8941e-07,-2.521854810413899
N 2So;v=2s2.2p2(3P)4p,N 2P;v=2s2.2p2(3P)3d,9.8912e-07,-0.22614196111199902
N 2So;v=2s2.2p2(3P)4p,N 2P;v=2s2.2p2(3P)4s,1.328e-06,-0.28924846232139956
N 4Do;v=2s2.2p2(3P)4p,N 4P;v=2s2.2p2(3P)4s,3.2658e-07,-0.38880547699960033
N 4Do;v=2s2.2p2(3P)4p,N 4F;v=2s2.2p2(3P)3d,1.3966e-06,-0.25974090379920156
N 4Do;v=2s2.2p2(3P)4p,N 4P;v=2s.2p4,5.0176e-06,-2.3046147093940004
N 4Do;v=2s2.2p2(3P)4p,N 4D;v=2s2.2p2(3P)3d,1.1669e-05,-0.22006687553390059
N 4Do;v=2s2.2p2(3P)4p,N 4P;v=2s2.2p2(3P)3d,2.6434e-05,-0.2322170466902005
N 4Po;v=2s2.2p2(3P)4p,N 4P;v=2s2.2p2(3P)4s,2.5387e-07,-0.4162053527702998
N 4Po;v=2s2.2p2(3P)4p,N 4D;v=2s2.2p2(3P)3d,1.7241e-06,-0.24746675130460005
N 4Po;v=2s2.2p2(3P)4p,N 4P;v=2s.2p4,4.0816e-06,-2.3320145851647
N 4Po;v=2s2.2p2(3P)4p,N 4P;v=2s2.2p2(3P)3d,9.0334e-06,-0.25961692246089996
N 2Do;v=2s2.2p2(3P)4p,N 2P;v=2s2.2p2(3P)4s,3.9793e-07,-0.3766553058433999
N 2Do;v=2s2.2p2(3P)4p,N 2F;v=2s2.2p2(3P)3d,1.1086e-06,-0.29420771585470007
N 2Do;v=2s2.2p2(3P)4p,N 2D;v=2s2.2p2(1D)3s,2.2553e-06,-0.9322280810293009
N 2Do;v=2s2.2p2(3P)4p,N 2P;v=2s2.2p2(3P)3d,4.3764e-06,-0.31354880463399937
N 2Do;v=2s2.2p2(3P)4p,N 2D;v=2s2.2p2(3P)3d,8.058e-06,-0.25577350097269935
N 4So;v=2s2.2p2(3P)4p,N 4P;v=2s2.2p2(3P)4s,2.416e-07,-0.4739806564315998
N 4So;v=2s2.2p2(3P)4p,N 4P;v=2s2.2p2(3P)3s,5.2659e-07,-2.995624698570401
N 4So;v=2s2.2p2(3P)4p,N 4P;v=2s2.2p2(3P)3d,5.3996e-07,-0.31739222612219997
N 2Po;v=2s2.2p2(3P)4p,N 2P;v=2s2.2p2(3P)4s,2.2936e-07,-0.4268677478666003
N 2Po;v=2s2.2p2(3P)4p,N 2P;v=2s2.2p2(3P)3s,1.0627e-06,-2.6594740959590997
N 2Po;v=2s2.2p2(3P)4p,N 2D;v=2s2.2p2(3P)3d,1.0764e-06,-0.30598594299589976
N 2Po;v=2s2.2p2(3P)4p,N 2D;v=2s2.2p2(1D)3s,5.5866e-06,-0.9824405230525013
N 2Po;v=2s2.2p2(3P)4p,N 2P;v=2s2.2p2(3P)3d,4.415e-05,-0.3637612466571998
N 4F;v=2s2.2p2(3P)4d,N 4Do;v=2s2.2p2(3P)4p,1.764e-07,-0.425999878498299
N 4F;v=2s2.2p2(3P)4d,N 4Do;v=2s2.2p2(3P)3p,2.0421e-07,-1.9123005605197
N 2P;v=2s2.2p2(3P)4d,N 2Po;v=2s2.2p3,2.4494e-08,-10.092837226140709
N 2P;v=2s2.2p2(3P)4d,N 2So;v=2s2.2p2(3P)4p,2.4078e-07,-0.4670377014852001
N 2P;v=2s2.2p2(3P)4d,N 2So;v=2s2.2p2(3P)3p,2.7253e-07,-2.0659506331107007
N 2P;v=2s2.2p2(3P)4d,N 2Do;v=2s2.2p2(3P)4p,9.9201e-07,-0.37963085796319973
N 2P;v=2s2.2p2(3P)4d,N 2Do;v=2s2.2p2(3P)3p,1.0949e-06,-1.668454064294199
N 2F;v=2s2.2p2(3P)4d,N 2Do;v=2s2.2p3,1.579e-08,-11.288848002598652
N 2F;v=2s2.2p2(3P)4d,N 2Do;v=2s2.2p2(3P)4p,2.1404e-07,-0.3847140928347006
N 2F;v=2s2.2p2(3P)4d,N 2Do;v=2s2.2p2(3P)3p,6.1463e-07,-1.6735372991656998
N 4P;v=2s2.2p2(3P)4d,N 4So;v=2s2.2p3,9.9667e-09,-13.6813406846002
N 4P;v=2s2.2p2(3P)4d,N 4So;v=2s2.2p2(3P)4p,3.7715e-07,-0.360041806507299
N 4P;v=2s2.2p2(3P)4d,N 4Po;v=2s2.2p2(3P)4p,5.8261e-07,-0.417817110168599
N 4P;v=2s2.2p2(3P)4d,N 4So;v=2s2.2p2(3P)3p,7.543e-07,-1.686047016203199
N 4P;v=2s2.2p2(3P)4d,N 4Po;v=2s2.2p2(3P)3p,8.5246e-07,-1.8441852132416994
N 4D;v=2s2.2p2(3P)4d,N 4Po;v=2s2.2p2(3P)4p,2.3326e-07,-0.4222804383484
N 4D;v=2s2.2p2(3P)4d,N 4Po;v=2s2.2p2(3P)3p,2.7886e-07,-1.8486485414215004
N 4D;v=2s2.2p2(3P)4d,N 4Do;v=2s2.2p2(3P)3p,6.3492e-07,-1.9359809961405006
N 4D;v=2s2.2p2(3P)4d,N 4Do;v=2s2.2p2(3P)4p,6.435e-07,-0.4496803141190995
N 2D;v=2s2.2p2(3P)4d,N 2Po;v=2s2.2p3,2.2707e-08,-10.117881456483211
N 2D;v=2s2.2p2(3P)4d,N 2Po;v=2s2.2p2(3P)4p,3.1656e-07,-0.35446264628249935
N 2D;v=2s2.2p2(3P)4d,N 2Do;v=2s2.2p2(3P)4p,7.8802e-07,-0.40467508830569976
N 2D;v=2s2.2p2(3P)4d,N 2Po;v=2s2.2p2(3P)3p,1.2166e-06,-1.5716866297285002
N 2D;v=2s2.2p2(3P)4d,N 2Do;v=2s2.2p2(3P)3p,1.6664e-06,-1.693498294636699
N 2Do;v=2s2.2p2(1D)3p,N 2D;v=2s2.2p2(1D)3s,3.8437e-08,-1.3460777883713
N 2Do;v=2s2.2p2(1D)3p,N 2P;v=2s2.2p2(3P)3s,2.4128e-07,-3.0231113612778984
N 2Do;v=2s2.2p2(1D)3p,N 2P;v=2s2.2p2(3P)4s,1.0014e-05,-0.790505013185399
N 2Do;v=2s2.2p2(1D)3p,N 2D;v=2s2.2p2(3P)3d,1.6824e-05,-0.6696232083146985
N 2Do;v=2s2.2p2(1D)3p,N 2P;v=2s2.2p2(3P)3d,2.4615e-05,-0.7273985119759985
N 2Fo;v=2s2.2p2(1D)3p,N 2D;v=2s2.2p2(1D)3s,3.5868e-08,-1.3696342426538006
N 2Po;v=2s2.2p2(1D)3p,N 2D;v=2s2.2p2(1D)3s,3.1876e-08,-1.5658967012285014
N 2Po;v=2s2.2p2(1D)3p,N 2P;v=2s2.2p2(3P)3s,1.7848e-07,-3.2429302741351
N 2Po;v=2s2.2p2(1D)3p,N 2P;v=2s2.2p2(3P)5s,2.7947e-06,-0.27998457671160004
N 2Po;v=2s2.2p2(1D)3p,N 2P;v=2s2.2p2(3P)4s,2.8836e-06,-1.0103239260426005
N 2Po;v=2s2.2p2(1D)3p,N 2D;v=2s2.2p2(3P)4d,8.3842e-06,-0.2289935318935008
N 2S;v=2s2.2p2(1S)3s,N 2Po;v=2s2.2p2(1D)3p,1.1299e-05,-0.4940656332408988
N 2S;v=2s2.2p2(1S)3s,N 2Po;v=2s2.2p2(3P)5p,4.4034e-05,-0.6298440438524988
N 2D;v=2s2.2p2(1D)4s,N 2Do;v=2s2.2p3,2.4877e-08,-12.39525746584625
N 2D;v=2s2.2p2(1D)4s,N 2Fo;v=2s2.2p2(1D)3p,8.6041e-08,-1.0537173944578004
N 2D;v=2s2.2p2(1D)4s,N 2Po;v=2s2.2p2(1D)3p,1.5918e-07,-0.8574549358830996
N 2D;v=2s2.2p2(1D)4s,N 2Po;v=2s2.2p3,2.6411e-07,-11.20432992425981
N 2D;v=2s2.2p2(1D)4s,N 2Po;v=2s2.2p2(3P)3p,5.5081e-07,-2.6581350975051006
N 2F;v=2s2.2p2(1D)3d,N 2Do;v=2s2.2p2(1D)3p,4.6296e-08,-1.152034595752701
N 2F;v=2s2.2p2(1D)3d,N 2Fo;v=2s2.2p2(1D)3p,9.4598e-08,-1.1284781414702003
N 2F;v=2s2.2p2(1D)3d,N 2Do;v=2s2.2p2(3P)3p,1.9608e-07,-2.8547075094256993
N 2D;v=2s2.2p2(1D)3d,N 2Do;v=2s2.2p3,3.9831e-09,-12.512543811905449
N 2D;v=2s2.2p2(1D)3d,N 2Do;v=2s2.2p2(1D)3p,4.4774e-08,-1.1945601947995002
N 2D;v=2s2.2p2(1D)3d,N 2Do;v=2s2.2p2(3P)3p,1.7951e-07,-2.8972331084724985
N 2D;v=2s2.2p2(1D)3d,N 2Fo;v=2s2.2p2(1D)3p,4.8278e-07,-1.1710037405169995
N 2D;v=2s2.2p2(1D)3d,N 2Po;v=2s2.2p3,8.6901e-07,-11.321616270319009
N 2P;v=2s2.2p2(1D)3d,N 2Po;v=2s2.2p3,8.4407e-09,-11.34083337776001
N 2P;v=2s2.2p2(1D)3d,N 2Do;v=2s2.2p3,8.8401e-09,-12.53176091934645
N 2P;v=2s2.2p2(1D)3d,N 2Po;v=2s2.2p2(1D)3p,6.2231e-08,-0.9939583893833
N 2P;v=2s2.2p2(1D)3d,N 2Do;v=2s2.2p2(1D)3p,1.088e-07,-1.2137773022405014
N 2P;v=2s2.2p2(1D)3d,N 2Po;v=2s2.2p2(3P)3p,2.2502e-07,-2.794638551005301
N 2S;v=2s2.2p2(1D)3d,N 2Po;v=2s2.2p3,5.0891e-09,-11.37244861903391
N 2S;v=2s2.2p2(1D)3d,N 2Po;v=2s2.2p2(1D)3p,6.4433e-08,-1.025573630657199
N 2S;v=2s2.2p2(1D)3d,N 2Po;v=2s2.2p2(3P)5p,1.4815e-07,-1.161352041268799
N 2S;v=2s2.2p2(1D)3d,N 2Po;v=2s2.2p2(3P)3p,3.7821e-07,-2.8262537922792
N 2S;v=2s2.2p2(1D)3d,N 2Po;v=2s2.2p2(3P)4p,4.8473e-07,-1.6090298088331991
N 2D;v=2s.2p4,N 2Do;v=2s2.2p3,2.8035e-09,-12.641980329120852
N 2D;v=2s.2p4,N 2Po;v=2s2.2p3,7.9186e-09,-11.451052787534412
N 2D;v=2s.2p4,N 2Do;v=2s2.2p2(1D)3p,6.8569e-08,-1.3239967120149014
N 2D;v=2s.2p4,N 2Po;v=2s2.2p2(1D)3p,3.4169e-07,-1.1041777991577
N 2D;v=2s.2p4,N 2Do;v=2s2.2p2(3P)3p,7.6135e-07,-3.0266696256878998
