conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3p6.4s2,1S,0.0,1.0,0.0,3p6.4s.4p,3P*,1.0,3.0,1.885808,1.885808,657.45946,2600.0,5.0547e-05,5.0547e-05,1.3415e-06
3p6.4s2,1S,0.0,1.0,0.0,3p6.4s.4p,1P*,1.0,3.0,2.932512,2.932512,422.79179,218000000.0,1.7526,1.7526,0.046515
3p6.4s2,1S,0.0,1.0,0.0,3p6.4s.5p,1P*,1.0,3.0,4.55414,4.55414,272.24504,270000.0,0.00090005,0.00090005,2.3887e-05
3p6.4s2,1S,0.0,1.0,0.0,3p6.3d.4p,3D*,1.0,3.0,4.735253,4.735253,261.83225,16000.0,4.9334e-05,4.9334e-05,1.3093e-06
3p6.4s2,1S,0.0,1.0,0.0,3p6.3d.4p,3P*,1.0,3.0,4.876958,4.876958,254.22443,17000.0,4.9416e-05,4.9416e-05,1.3115e-06
3p6.4s2,1S,0.0,1.0,0.0,3p6.4s.6p,1P*,1.0,3.0,5.167538,5.167538,239.92893,16700000.0,0.043238,0.043238,0.0011475
3p6.4s2,1S,0.0,1.0,0.0,3p6.4s.np,w 1P*,1.0,3.0,5.447057,5.447057,227.61686,30100000.0,0.070138,0.070138,0.0018615
3p6.4s2,1S,0.0,1.0,0.0,3p6.4s.7p,1P*,1.0,3.0,5.632027,5.632027,220.14136,15300000.0,0.033348,0.033348,0.00088507
3p6.4s2,1S,0.0,1.0,0.0,3p6.4s.8p,1P*,1.0,3.0,5.762762,5.762762,215.14716,6100000.0,0.012699,0.012699,0.00033704
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.5s,3S,1.0,3.0,3.910399,2.031059,610.44121,9600000.0,0.16089,0.16089,0.0042701
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.4d,3D,1.0,3.0,4.68018,2.80084,442.66796,49800000.0,0.4389,0.4389,0.011648
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4p2,3P,1.0,3.0,4.769028,2.889688,429.05736,60000000.0,0.49678,0.49678,0.013185
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.6s,3S,1.0,3.0,5.018166,3.138826,395.00181,3340000.0,0.023438,0.023438,0.00062205
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.5d,3D,1.0,3.0,5.299457,3.420117,362.51454,21200000.0,0.1253,0.1253,0.0033256
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.7s,3S,1.0,3.0,5.45292,3.57358,346.94676,1300000.0,0.007038,0.007038,0.00018679
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.6d,3D,1.0,3.0,5.585373,3.706033,334.54694,15100000.0,0.07601,0.07601,0.0020173
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.8s,3S,1.0,3.0,5.670874,3.791534,327.00274,940000.0,0.0045208,0.0045208,0.00011998
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.7d,3D,1.0,3.0,5.740713,3.861373,321.08839,7300000.0,0.03385,0.03385,0.00089837
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.9s,3S,1.0,3.0,5.796048,3.916708,316.55204,530000.0,0.0023886,0.0023886,6.3394e-05
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.8d,3D,1.0,3.0,5.831749,3.952409,313.69277,4100000.0,0.018146,0.018146,0.00048159
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.4s.10s,3S,1.0,3.0,5.874625,3.995285,310.32629,620000.0,0.0026854,0.0026854,7.1271e-05
3p6.4s.4p,3P*,0.0,1.0,1.87934,3p6.3d2,3P,1.0,3.0,6.017898,4.138558,299.58308,36700000.0,0.14814,0.14814,0.0039317
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.5s,3S,1.0,3.0,3.910399,2.024591,612.39118,28700000.0,0.16136,0.48408,0.0042825
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.4d,3D,1.0,3.0,4.68018,2.794372,443.69247,34200000.0,0.10094,0.30281,0.0026789
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.4d,3D,2.0,5.0,4.680635,2.794827,443.62022,67000000.0,0.32946,0.98839,0.0087439
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4p2,3P,0.0,1.0,4.763168,2.877361,430.89556,199000000.0,0.18464,0.55393,0.0049005
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4p2,3P,1.0,3.0,4.769028,2.883221,430.01977,46600000.0,0.12919,0.38756,0.0034287
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4p2,3P,2.0,5.0,4.779784,2.893976,428.42158,43400000.0,0.19904,0.59712,0.0052825
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.6s,3S,1.0,3.0,5.018166,3.132359,395.81736,9800000.0,0.023018,0.069055,0.00061091
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.5d,3D,1.0,3.0,5.299457,3.413649,363.20134,15300000.0,0.030258,0.090775,0.00080306
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.5d,3D,2.0,5.0,5.299669,3.413862,363.17872,29700000.0,0.097883,0.29365,0.0025978
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.7s,3S,1.0,3.0,5.45292,3.567113,347.57579,4600000.0,0.0083314,0.024994,0.00022111
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.6d,3D,1.0,3.0,5.585373,3.699566,335.13177,11100000.0,0.01869,0.056071,0.00049604
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.6d,3D,2.0,5.0,5.58554,3.699733,335.11665,17800000.0,0.049948,0.14984,0.0013256
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.8s,3S,1.0,3.0,5.670874,3.785067,327.56147,3000000.0,0.0048258,0.014477,0.00012808
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.7d,3D,1.0,3.0,5.740713,3.854906,321.62708,5100000.0,0.0079092,0.023728,0.00020991
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.7d,3D,2.0,5.0,5.740921,3.855113,321.60974,11000000.0,0.028429,0.085287,0.0007545
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.9s,3S,1.0,3.0,5.796048,3.910241,317.0756,2000000.0,0.0030145,0.0090435,8.0005e-05
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.8d,3D,1.0,3.0,5.831749,3.945941,314.20691,3000000.0,0.0044403,0.013321,0.00011785
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.8d,3D,2.0,5.0,5.832218,3.94641,314.16958,4900000.0,0.012085,0.036254,0.00032073
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.4s.10s,3S,1.0,3.0,5.874625,3.988818,310.82944,1000000.0,0.0014485,0.0043454,3.8442e-05
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.3d2,3P,0.0,1.0,6.016221,4.130413,300.17383,158000000.0,0.071144,0.21343,0.0018882
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.3d2,3P,1.0,3.0,6.017898,4.132091,300.05197,27900000.0,0.037658,0.11297,0.00099944
3p6.4s.4p,3P*,1.0,3.0,1.885808,3p6.3d2,3P,2.0,5.0,6.021109,4.135302,299.81898,24100000.0,0.054131,0.16239,0.0014366
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.5s,3S,1.0,3.0,3.910399,2.011464,616.38783,47700000.0,0.16302,0.81509,0.0043265
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.4d,3D,1.0,3.0,4.68018,2.781245,445.78668,2450000.0,0.0043796,0.021898,0.00011623
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.4d,3D,2.0,5.0,4.680635,2.7817,445.71375,20000000.0,0.059566,0.29783,0.0015809
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.4d,3D,3.0,7.0,4.681327,2.782392,445.6029,87000000.0,0.36258,1.8129,0.0096229
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4p2,3P,1.0,3.0,4.769028,2.870093,431.98662,74000000.0,0.12422,0.62109,0.0032967
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4p2,3P,2.0,5.0,4.779784,2.880849,430.3738,136000000.0,0.37765,1.8883,0.010023
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.6s,3S,1.0,3.0,5.018166,3.119231,397.48317,17500000.0,0.024871,0.12435,0.00066007
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.5d,3D,1.0,3.0,5.299457,3.400522,364.60344,950000.0,0.001136,0.00568,3.0149e-05
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.5d,3D,2.0,5.0,5.299669,3.400734,364.58065,9400000.0,0.018732,0.093658,0.00049714
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.5d,3D,3.0,7.0,5.300001,3.401066,364.54515,35500000.0,0.099019,0.4951,0.002628
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.7s,3S,1.0,3.0,5.45292,3.553985,348.85964,7800000.0,0.008539,0.042695,0.00022662
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.6d,3D,1.0,3.0,5.585373,3.686438,336.32517,590000.0,0.00060032,0.0030016,1.5932e-05
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.6d,3D,2.0,5.0,5.58554,3.686605,336.30994,6500000.0,0.011022,0.055109,0.00029252
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.6d,3D,3.0,7.0,5.585782,3.686848,336.28783,22300000.0,0.052932,0.26466,0.0014048
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.8s,3S,1.0,3.0,5.670874,3.771939,328.70148,5300000.0,0.005151,0.025755,0.00013671
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.7d,3D,1.0,3.0,5.740713,3.841778,322.72608,420000.0,0.00039349,0.0019674,1.0443e-05
3p6.4s.4p,3P*,2.0,5.0,1.898935,3p6.4s.7d,3D,2.0,5.0,5.740921,3.841986,322.70862,4000000.0,0.0062451,0.031226,0.00016575
