obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""410.96850""","=""""","=""9.0e+07""",D,"=""2.7090094""","=""5.7258877""","=""3p6.3d.4s""","=""1D""","=""2""","=""3p6.4s.6f""","=""1F*""","=""3""",5,7,,"=""T539n""","=""""",
"=""422.792""","=""422.79179""","=""50""","=""2.18e+08""",B+,"=""0.0000000""","=""2.9325120""","=""3p6.4s2""","=""1S""","=""0""","=""3p6.4s.4p""","=""1P*""","=""1""",1,3,,"=""T876,T1110,T859""","=""L6097""",
"=""424.165""","=""""","=""15""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6097""",
"=""428.422""","=""428.4216""","=""24""","=""4.34e+07""",C+,"=""1.8858075""","=""4.7797840""","=""3p6.4s.4p""","=""3P*""","=""1""","=""3p6.4p2""","=""3P""","=""2""",3,5,,"=""T539n,T654n,LS""","=""L6097""",
"=""429.057""","=""429.0574""","=""22""","=""6.0e+07""",C+,"=""1.8793402""","=""4.7690284""","=""3p6.4s.4p""","=""3P*""","=""0""","=""3p6.4p2""","=""3P""","=""1""",1,3,,"=""T539n,T654n,LS""","=""L6097""",
"=""430.020""","=""430.0198""","=""22""","=""4.66e+07""",C+,"=""1.8858075""","=""4.7690284""","=""3p6.4s.4p""","=""3P*""","=""1""","=""3p6.4p2""","=""3P""","=""1""",3,3,,"=""T539n,T654n,LS""","=""L6097""",
"=""430.374""","=""430.3738""","=""25""","=""1.36e+08""",C+,"=""1.8989349""","=""4.7797840""","=""3p6.4s.4p""","=""3P*""","=""2""","=""3p6.4p2""","=""3P""","=""2""",5,5,,"=""T539n,T654n,LS""","=""L6097""",
"=""430.895""","=""430.8956""","=""23""","=""1.99e+08""",C+,"=""1.8858075""","=""4.7631683""","=""3p6.4s.4p""","=""3P*""","=""1""","=""3p6.4p2""","=""3P""","=""0""",3,1,,"=""T539n,T654n,LS""","=""L6097""",
"=""431.986""","=""431.9866""","=""22""","=""7.4e+07""",C+,"=""1.8989349""","=""4.7690284""","=""3p6.4s.4p""","=""3P*""","=""2""","=""3p6.4p2""","=""3P""","=""1""",5,3,,"=""T539n,T654n,LS""","=""L6097""",
"=""435.630""","=""435.6303""","=""20""","=""1.9e+07""",D,"=""2.7090094""","=""5.5550969""","=""3p6.3d.4s""","=""1D""","=""2""","=""3p6.4s.5f""","=""1F*""","=""3""",5,7,,"=""T539n""","=""L6097""",
"=""442.668""","=""442.6679""","=""25""","=""4.98e+07""",C,"=""1.8793402""","=""4.6801799""","=""3p6.4s.4p""","=""3P*""","=""0""","=""3p6.4s.4d""","=""3D""","=""1""",1,3,,"=""T8043""","=""L6097""",
"=""443.621""","=""443.6202""","=""26""","=""6.7e+07""",C,"=""1.8858075""","=""4.6806350""","=""3p6.4s.4p""","=""3P*""","=""1""","=""3p6.4s.4d""","=""3D""","=""2""",3,5,,"=""T8043""","=""L6097""",
"=""443.694""","=""443.6925""","=""25""","=""3.42e+07""",C,"=""1.8858075""","=""4.6801799""","=""3p6.4s.4p""","=""3P*""","=""1""","=""3p6.4s.4d""","=""3D""","=""1""",3,3,,"=""T8043""","=""L6097""",
"=""445.603""","=""445.6029""","=""30""","=""8.7e+07""",C,"=""1.8989349""","=""4.6813270""","=""3p6.4s.4p""","=""3P*""","=""2""","=""3p6.4s.4d""","=""3D""","=""3""",5,7,,"=""T8043""","=""L6097""",
"=""445.714""","=""445.7138""","=""28""","=""2.0e+07""",C,"=""1.8989349""","=""4.6806350""","=""3p6.4s.4p""","=""3P*""","=""2""","=""3p6.4s.4d""","=""3D""","=""2""",5,5,,"=""T8043""","=""L6097""",
"=""445.786""","=""445.7867""","=""20""","=""2.45e+06""",C+,"=""1.8989349""","=""4.6801799""","=""3p6.4s.4p""","=""3P*""","=""2""","=""3p6.4s.4d""","=""3D""","=""1""",5,3,,"=""T539n,T654n,LS""","=""L6097""",
"=""452.821""","=""452.8197""","=""23""","=""4.1e+07""",D,"=""2.7090094""","=""5.4470569""","=""3p6.3d.4s""","=""1D""","=""2""","=""3p6.4s.np""","=""w 1P*""","=""1""",5,3,,"=""T539n""","=""L6097""",
"=""457.983""","=""457.9834""","=""22""","=""1.76e+07""",C,"=""2.5212633""","=""5.2284402""","=""3p6.3d.4s""","=""3D""","=""1""","=""3p6.4s.4f""","=""3F*""","=""2""",3,5,,"=""T539n,LS""","=""L6097""",
"=""458.268""","=""458.2679""","=""23""","=""2.09e+07""",C,"=""2.5229867""","=""5.2284828""","=""3p6.3d.4s""","=""3D""","=""2""","=""3p6.4s.4f""","=""3F*""","=""3""",5,7,,"=""T539n,LS""","=""L6097""",
"=""458.275""","=""458.2751""","=""23""","=""3.5e+06""",D,"=""2.5229867""","=""5.2284402""","=""3p6.3d.4s""","=""3D""","=""2""","=""3p6.4s.4f""","=""3F*""","=""2""",5,5,,"=""T539n,T866,LS""","=""L6097""",
"=""458.715""","=""458.7150""","=""24""","=""2.29e+07""",C,"=""2.5256821""","=""5.2285409""","=""3p6.3d.4s""","=""3D""","=""3""","=""3p6.4s.4f""","=""3F*""","=""4""",7,9,,"=""T539n,LS""","=""L6097""",
"=""458.725""","=""458.7249""","=""24""","=""2.5e+06""",D,"=""2.5256821""","=""5.2284828""","=""3p6.3d.4s""","=""3D""","=""3""","=""3p6.4s.4f""","=""3F*""","=""3""",7,7,,"=""T539n,T866,LS""","=""L6097""",
"=""""","=""458.7321""","=""""","=""9.8e+04""",E,"=""2.5256821""","=""5.2284402""","=""3p6.3d.4s""","=""3D""","=""3""","=""3p6.4s.4f""","=""3F*""","=""2""",7,5,,"=""T654""","=""""",
"=""468.658""","=""468.6579""","=""20""","=""8.0e+06""",D,"=""2.9325120""","=""5.5780280""","=""3p6.4s.4p""","=""1P*""","=""1""","=""3p6.4s.6d""","=""1D""","=""2""",3,5,,"=""T866""","=""L6097""",
"=""487.949""","=""487.9488""","=""25""","=""1.88e+07""",C,"=""2.7090094""","=""5.2499357""","=""3p6.3d.4s""","=""1D""","=""2""","=""3p6.4s.4f""","=""1F*""","=""3""",5,7,,"=""T1338""","=""L6097""",
"=""504.303""","=""504.3024""","=""23""","=""3.3e+07""",D,"=""2.7090094""","=""5.1675384""","=""3p6.3d.4s""","=""1D""","=""2""","=""3p6.4s.6p""","=""1P*""","=""1""",5,3,,"=""T866""","=""L6097""",
"=""519.030""","=""519.0289""","=""25""","=""4.0e+07""",D,"=""2.9325120""","=""5.3212844""","=""3p6.4s.4p""","=""1P*""","=""1""","=""3p6.4s.5d""","=""1D""","=""2""",3,5,,"=""T866""","=""L6097""",
"=""""","=""526.1851""","=""""","=""6.1e+05""",E,"=""2.5212633""","=""4.8775483""","=""3p6.3d.4s""","=""3D""","=""1""","=""3p6.3d.4p""","=""3P*""","=""2""",3,5,,"=""T866LS""","=""""",
"=""526.317""","=""526.3168""","=""22""","=""1.5e+07""",D,"=""2.5212633""","=""4.8769584""","=""3p6.3d.4s""","=""3D""","=""1""","=""3p6.3d.4p""","=""3P*""","=""1""",3,3,,"=""T866LS""","=""L6097""",
