Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""3s2.3p""","=""2P*""","=""1/2""",2,"=""""","=""0.00000""","=""""","=""0""","=""L7185"""
"=""3s2.3p""","=""2P*""","=""3/2""",4,"=""""","=""0.53416""","=""""","=""""","="""""
"=""3s.3p2""","=""4P""","=""1/2""",2,"=""""","=""16.01""","=""+x""","=""""","="""""
"=""3s.3p2""","=""4P""","=""3/2""",4,"=""""","=""16.2020""","=""+x""","=""""","="""""
"=""3s.3p2""","=""4P""","=""5/2""",6,"=""""","=""16.4951""","=""+x""","=""""","="""""
"=""3s.3p2""","=""2D""","=""3/2""",4,"=""""","=""21.27224""","=""""","=""""","="""""
"=""3s.3p2""","=""2D""","=""5/2""",6,"=""""","=""21.30429""","=""""","=""""","="""""
"=""3s.3p2""","=""2S""","=""1/2""",2,"=""""","=""26.85311""","=""""","=""""","="""""
"=""3s.3p2""","=""2P""","=""1/2""",2,"=""""","=""28.64237""","=""""","=""""","="""""
"=""3s.3p2""","=""2P""","=""3/2""",4,"=""""","=""28.96182""","=""""","=""""","="""""
"=""3s2.3d""","=""2D""","=""3/2""",4,"=""""","=""35.0077""","=""""","=""""","="""""
"=""3s2.3d""","=""2D""","=""5/2""",6,"=""""","=""35.0351""","=""""","=""""","="""""
"=""3p3""","=""4S*""","=""3/2""",4,"=""""","=""42.8085""","=""+x""","=""""","="""""
"=""3s.3p.3d""","=""4P*""","=""5/2""",6,"=""""","=""50.6137""","=""+x""","=""""","="""""
"=""3s.3p.3d""","=""4P*""","=""3/2""",4,"=""""","=""50.7456""","=""+x""","=""""","="""""
"=""3s.3p.3d""","=""4D*""","=""1/2""",2,"=""""","=""51.0587""","=""+x""","=""""","="""""
"=""3s.3p.3d""","=""4D*""","=""3/2""",4,"=""""","=""51.1296""","=""+x""","=""""","="""""
"=""3s.3p.3d""","=""4D*""","=""5/2""",6,"=""""","=""51.1772""","=""+x""","=""""","="""""
"=""3s.3p.3d""","=""4D*""","=""7/2""",8,"=""""","=""51.1907""","=""+x""","=""""","="""""
"=""3s2.4s""","=""2S""","=""1/2""",2,"=""""","=""67.8593""","=""""","=""""","="""""
"=""3s.3p.4s""","=""4P*""","=""1/2""",2,"=""""","=""85.3937""","=""+x""","=""""","="""""
"=""3s.3p.4s""","=""4P*""","=""3/2""",4,"=""""","=""85.5650""","=""+x""","=""""","="""""
"=""3s.3p.4s""","=""4P*""","=""5/2""",6,"=""""","=""85.9003""","=""+x""","=""""","="""""
"=""3s2.4d""","=""2D""","=""3/2""",4,"=""""","=""86.5697""","=""""","=""""","="""""
"=""3s2.4d""","=""2D""","=""5/2""",6,"=""""","=""86.593""","=""""","=""""","="""""
"=""3s2.4f""","=""2F*""","=""5/2""",6,"=""""","=""92.1560""","=""""","=""""","="""""
"=""3s2.4f""","=""2F*""","=""7/2""",8,"=""""","=""92.161""","=""""","=""""","="""""
"=""3s2.5d""","=""2D""","=""3/2""",4,"=""""","=""109.8119""","=""""","=""""","="""""
"=""3s2.5d""","=""2D""","=""5/2""",6,"=""""","=""109.819""","=""""","=""""","="""""
"=""3s2.5f""","=""2F*""","=""5/2""",6,"=""""","=""112.2121""","=""""","=""""","="""""
"=""3s2.5f""","=""2F*""","=""7/2""",8,"=""""","=""112.2165""","=""""","=""""","="""""
"=""3s2.6d""","=""2D""","=""3/2""",4,"=""""","=""121.4734""","=""""","=""""","="""""
"=""3s2.6d""","=""2D""","=""5/2""",6,"=""""","=""121.5155""","=""""","=""""","="""""
"=""3s2.6f""","=""2F*""","=""5/2""",6,"=""""","=""122.8712""","=""""","=""""","="""""
"=""3s2.6f""","=""2F*""","=""7/2""",8,"=""""","=""122.8718""","=""""","=""""","="""""
"=""3s2.7f""","=""2F*""","=""7/2""",8,"=""""","=""129.3412""","=""""","=""""","="""""
"=""3s2.7f""","=""2F*""","=""5/2""",6,"=""""","=""129.3496""","=""""","=""""","="""""
"=""Ca IX (3s2 1S<0>)""","=""Limit""","=""---""",,"=""""","=""147.24""","=""""","=""0.12""","=""L7185"""
