Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3p6.3d9""","=""2D""","=""5/2""",6,"=""""","=""0.000000""","=""""","=""0""","=""                                                     ""","=""L7185"""
"=""3p6.3d9""","=""2D""","=""3/2""",4,"=""""","=""0.186837""","=""""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).4s""","=""4F""","=""9/2""",10,"=""""","=""1.040711""","=""""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""",8,"=""""","=""1.156778""","=""""","=""""","=""  98             :     2  3d8.(3F).4s          2F    ""","="""""
"=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""",6,"=""""","=""1.254182""","=""""","=""""","=""  99             :     1  3d8.(3F).4s          2F    ""","="""""
"=""3p6.3d8.(3F).4s""","=""4F""","=""3/2""",4,"=""""","=""1.322154""","=""""","=""""","=""  99             :     1  3d8.(1D).4s          2D    ""","="""""
"=""3p6.3d8.(3F).4s""","=""2F""","=""7/2""",8,"=""""","=""1.680034""","=""""","=""""","=""  98             :     2  3d8.(3F).4s          4F    ""","="""""
"=""3p6.3d8.(3F).4s""","=""2F""","=""5/2""",6,"=""""","=""1.859214""","=""""","=""""","=""  98             :     1  3d8.(1D).4s          2D    ""","="""""
"=""3p6.3d8.(3P).4s""","=""4P""","=""5/2""",6,"=""""","=""2.865062""","=""""","=""""","=""  54             :    46  3d8.(1D).4s          2D    ""","="""""
"=""3p6.3d8.(3P).4s""","=""4P""","=""3/2""",4,"=""""","=""3.073345""","=""""","=""""","=""  78             :    22  3d8.(1D).4s          2D    ""","="""""
"=""3p6.3d8.(3P).4s""","=""4P""","=""1/2""",2,"=""""","=""3.079263""","=""""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(1D).4s""","=""2D""","=""3/2""",4,"=""""","=""2.950350""","=""""","=""""","=""  75             :    22  3d8.(3P).4s          4P    ""","="""""
"=""3p6.3d8.(1D).4s""","=""2D""","=""5/2""",6,"=""""","=""3.104116""","=""""","=""""","=""  53             :    46  3d8.(3P).4s          4P    ""","="""""
"=""3p6.3d8.(3P).4s""","=""2P""","=""3/2""",4,"=""""","=""3.604336""","=""""","=""""","=""  97             :     3  3d8.(1D).4s          2D    ""","="""""
"=""3p6.3d8.(3P).4s""","=""2P""","=""1/2""",2,"=""""","=""3.669121""","=""""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(1G).4s""","=""2G""","=""9/2""",10,"=""""","=""4.029428""","=""""","=""""","="" 100                                                 ""","="""""
