conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.3s,3P*,1.0,3.0,32.941315,32.941315,37.6379,170000000.0,0.010831,0.010831,0.00028746
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.3s,1P*,1.0,3.0,33.32236,33.32236,37.20751,3130000000.0,0.19489,0.19489,0.0051723
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.3p,3D,2.0,5.0,36.902113,36.902113,33.59813,6400.0,5.4155e-07,5.4155e-07,1.4373e-08
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.3p,1D,2.0,5.0,37.094827,37.094827,33.42358,45000.0,3.7683e-06,3.7683e-06,1.0001e-07
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.3p,3P,2.0,5.0,37.208144,37.208144,33.32179,16000.0,1.3317e-06,1.3317e-06,3.5343e-08
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.(2P*<3/2>).3d,2[1/2]*,1.0,3.0,40.993732,40.993732,30.24467,59500000.0,0.0024479,0.0024479,6.4968e-05
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.(2P*<3/2>).3d,2[3/2]*,1.0,3.0,41.131145,41.131145,30.14363,3300000000.0,0.13486,0.13486,0.0035792
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,41.147123,41.147123,30.13192,362000000.0,0.014782,0.014782,0.00039232
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1.0,3.0,41.300096,41.300096,30.02032,400000000.0,0.016213,0.016213,0.0004303
2s2.2p6,1S,0.0,1.0,0.0,2s2.2p5.(2P*<1/2>).3d,2[3/2]*,1.0,3.0,41.30694,41.30694,30.01534,1200000000.0,0.048624,0.048624,0.0012905
2s2.2p6,1S,0.0,1.0,0.0,2s.2p6.3p,1P*,1.0,3.0,69.952,69.952,17.72418,5100000000.0,0.072058,0.072058,0.0019124
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3s,3P*,1.0,3.0,32.941315,0.094886,13066.64823,0.00964,1.4805e-08,7.4026e-08,3.9293e-10
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3s,3P*,0.0,1.0,33.014713,0.168284,7367.55713,1e-07,1.6276e-14,8.1378e-14,4.3195e-16
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3s,1P*,1.0,3.0,33.32236,0.475931,2605.08768,0.0552,3.3697e-09,1.6849e-08,8.9433e-11
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3p,3S,1.0,3.0,36.354688,3.508259,353.40663,88100000.0,0.098977,0.49489,0.0026269
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3p,3D,3.0,7.0,36.854157,4.007728,309.36281,209000000.0,0.41983,2.0991,0.011142
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3p,3D,2.0,5.0,36.902113,4.055684,305.70478,74600000.0,0.10452,0.5226,0.002774
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3p,3D,1.0,3.0,36.967803,4.121374,300.83219,16800000.0,0.013676,0.068382,0.00036297
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3p,1D,2.0,5.0,37.094827,4.248398,291.83753,79200000.0,0.10113,0.50563,0.0026839
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3p,1P,1.0,3.0,37.181047,4.334618,286.03258,21900000.0,0.016117,0.080585,0.00042775
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3p,3P,2.0,5.0,37.208144,4.361715,284.25562,89200000.0,0.10805,0.54027,0.0028678
2s2.2p5.3s,3P*,2.0,5.0,32.846429,2s2.2p5.3p,3P,1.0,3.0,37.258133,4.411704,281.03472,59500000.0,0.042272,0.21136,0.0011219
