Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Na+ 2[1/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 1P;v=2s2.2p5.3p,2.079e-08,-3.801763758519094
Na+ 2[1/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 1D;v=2s2.2p5.3p,2.4537e-08,-3.887930788657698
Na+ 2[7/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 3D;v=2s2.2p5.3p,4.386e-09,-4.0941117542987016
Na+ 2[7/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 1D;v=2s2.2p5.3p,1.4085e-08,-3.9670308825115015
Na+ 2[7/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 3P;v=2s2.2p5.3p,7.1429e-08,-3.8185012391934023
Na+ 2[5/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 3D;v=2s2.2p5.3p,2.6316e-09,-4.153498815358304
Na+ 2[5/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 1P;v=2s2.2p5.3p,2.2222e-08,-3.9402509134325
Na+ 2[5/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 3P;v=2s2.2p5.3p,1.0748e-07,-3.877888300253005
Na+ 2[5/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 3S;v=2s2.2p5.3p,2.0408e-06,-4.766586533395007
Na+ 2[5/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 1D;v=2s2.2p5.3p,2.7778e-06,-4.026417943571104
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 1S;v=2s2.2p6,3.0016e-10,-41.1301890839391
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 3D;v=2s2.2p5.3p,4.5375e-09,-4.163293341086302
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 1P;v=2s2.2p5.3p,7.025e-09,-3.9500454391604976
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 3S;v=2s2.2p5.3p,2.6699e-08,-4.776381059123004
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)3d,Na+ 1S;v=2s2.2p5.3p,2.7591e-08,-2.837188946319799
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)4s,Na+ 1S;v=2s2.2p6,2.6363e-09,-41.1461826765835
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)4s,Na+ 3D;v=2s2.2p5.3p,7.1508e-09,-4.179286933730701
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)4s,Na+ 3P;v=2s2.2p5.3p,1.5319e-08,-3.903676418625402
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)4s,Na+ 3S;v=2s2.2p5.3p,1.6454e-08,-4.792374651767403
Na+ 2[3/2]o;v=2s2.2p5(2Po_3/2)4s,Na+ 1S;v=2s2.2p5.3p,2.2091e-08,-2.853182538964198
Na+ 2[1/2]o;v=2s2.2p5(2Po_1/2)4s,Na+ 1S;v=2s2.2p6,2.2567e-09,-41.2498310754265
Na+ 2[1/2]o;v=2s2.2p5(2Po_1/2)4s,Na+ 3D;v=2s2.2p5.3p,6.0992e-09,-4.2829353325737
Na+ 2[1/2]o;v=2s2.2p5(2Po_1/2)4s,Na+ 3S;v=2s2.2p5.3p,1.0695e-08,-4.8960230506104025
Na+ 2[1/2]o;v=2s2.2p5(2Po_1/2)4s,Na+ 1D;v=2s2.2p5.3p,1.2714e-08,-4.1558544607865
Na+ 2[1/2]o;v=2s2.2p5(2Po_1/2)4s,Na+ 1P;v=2s2.2p5.3p,1.3044e-08,-4.069687430647896
Na+ 2[5/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 1P;v=2s2.2p5.3p,3.9216e-09,-4.0810937137741945
Na+ 2[5/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 3D;v=2s2.2p5.3p,9.2138e-09,-4.294341615699999
Na+ 2[5/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 3P;v=2s2.2p5.3p,2.198e-08,-4.0187311005946995
Na+ 2[5/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 1D;v=2s2.2p5.3p,4.9505e-08,-4.167260743912799
Na+ 2[5/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 3S;v=2s2.2p5.3p,3.5971e-06,-4.907429333736701
Na+ 2[3/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 1S;v=2s2.2p6,8.2171e-10,-41.3059946216895
Na+ 2[3/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 3P;v=2s2.2p5.3p,4.2447e-09,-4.063488363731402
Na+ 2[3/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 3D;v=2s2.2p5.3p,1.4311e-08,-4.339098878836701
Na+ 2[3/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 1S;v=2s2.2p5.3p,2.665e-08,-3.012994484070198
Na+ 2[3/2]o;v=2s2.2p5(2Po_1/2)3d,Na+ 1P;v=2s2.2p5.3p,5.8003e-08,-4.125850976910897
Na+ 1Po;v=2s.2p6.3p,Na+ 1S;v=2s2.2p6,1.9608e-10,-69.9502710851963
