Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""5s2.5p5""","=""2P*""","=""3/2""",4,"=""""","=""0.000000""","=""""","=""0""","=""L6925"""
"=""5s2.5p5""","=""2P*""","=""1/2""",2,"=""""","=""1.306423""","=""""","=""""","=""L6925"""
"=""5s.5p6""","=""2S""","=""1/2""",2,"=""""","=""11.266919""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""",6,"=""""","=""11.539016""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""",4,"=""""","=""11.786481""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""5/2""",6,"=""""","=""11.827688""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""",4,"=""""","=""11.906634""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""",8,"=""""","=""11.832763""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""",6,"=""""","=""13.201244""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""1/2""",2,"=""""","=""12.008884""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""",4,"=""""","=""13.057189""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""9/2""",10,"=""""","=""12.324648""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""",8,"=""""","=""12.588819""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<0>).6s""","=""2[0]""","=""1/2""",2,"=""""","=""12.541929""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""3/2""",4,"=""""","=""12.745460""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""",2,"=""""","=""13.254670""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""1/2""",2,"=""""","=""12.925360""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""3/2""",4,"=""""","=""13.378453""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).5d""","=""2[0]""","=""1/2""",2,"=""""","=""13.135822""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""3/2""",4,"=""""","=""13.313639""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""5/2""",6,"=""""","=""13.391196""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""7/2""",8,"=""""","=""13.442747""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""5/2""",6,"=""""","=""14.227321""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""",6,"=""""","=""13.584098""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""",4,"=""""","=""14.000896""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""3/2""",4,"=""""","=""13.802784""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""5/2""",6,"=""""","=""13.973470""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""",4,"=""""","=""13.860463""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""",6,"=""""","=""13.881133""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""",6,"=""""","=""14.073739""","=""""","=""""","=""L6925"""
"=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""7/2""",8,"=""""","=""14.097673""","=""""","=""""","=""L6925"""
