conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,3P,1.0,3.0,0.99,0.99,1252.36564,11.4,1.6083e-07,8.0417e-07,4.2685e-09
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,3P,1.0,3.0,0.99,0.99,1252.36564,4.39e-05,6.1935e-13,3.0968e-12,1.6438e-14
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,3P,0.0,1.0,1.3202,1.3202,939.13194,0.000253,6.6906e-13,3.3453e-12,1.7757e-14
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1D,2.0,5.0,7.22752,7.22752,171.54459,59.5,2.625e-08,1.3125e-07,6.9668e-10
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1D,2.0,5.0,7.22752,7.22752,171.54459,0.0275,1.2132e-11,6.0662e-11,3.2199e-13
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1S,0.0,1.0,15.213,15.213,81.49885,0.317,6.3132e-12,3.1566e-11,1.6755e-13
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,3P*,2.0,5.0,55.1714,55.1714,22.47255,12400000000.0,0.093883,0.46941,0.0024916
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,3P*,1.0,3.0,56.0402,56.0402,22.12415,7300000000.0,0.032142,0.16071,0.00085304
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,3P*,0.0,1.0,56.523,56.523,21.93518,15.4,2.2217e-11,1.1109e-10,5.8965e-13
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,1P*,1.0,3.0,76.3833,76.3833,16.23185,405000000.0,0.00095985,0.0047992,2.5474e-05
2s2.2p4,3P,2.0,5.0,0.0,2p6,1S,0.0,1.0,128.8467,128.8467,9.62261,3410.0,9.4674e-10,4.7337e-09,2.5126e-11
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(4S*).3s,3S*,1.0,3.0,221.082,221.082,5.60806,169000000000.0,0.047811,0.23905,0.0012689
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,3D*,1.0,3.0,228.747,228.747,5.42015,4190000000.0,0.0011073,0.0055363,2.9386e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,3D*,2.0,5.0,228.772,228.772,5.41955,36100000000.0,0.015896,0.079481,0.00042189
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,3D*,3.0,7.0,228.859,228.859,5.41749,93600000000.0,0.057658,0.28829,0.0015302
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,1D*,2.0,5.0,230.462,230.462,5.37981,5360000000.0,0.0023257,0.011629,6.1725e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3s,3P*,2.0,5.0,234.557,234.557,5.28589,52200000000.0,0.021866,0.10933,0.00058032
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3s,1P*,1.0,3.0,236.103,236.103,5.25128,136000000.0,3.3735e-05,0.00016867,8.9532e-07
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(4S*).3d,3D*,2.0,5.0,252.336,252.336,4.91346,123000000000.0,0.044518,0.22259,0.0011815
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(4S*).3d,3D*,1.0,3.0,252.351,252.351,4.91316,14200000000.0,0.0030833,0.015417,8.1832e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(4S*).3d,3D*,3.0,7.0,252.416,252.416,4.9119,462000000000.0,0.23395,1.1698,0.0062091
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3d,3D*,1.0,3.0,261.028,261.028,4.74984,42600000000.0,0.0086453,0.043226,0.00022945
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3d,3D*,2.0,5.0,261.374,261.374,4.74356,91900000000.0,0.031002,0.15501,0.00082278
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3d,3D*,3.0,7.0,261.388,261.388,4.7433,892000000000.0,0.42122,2.1061,0.011179
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3d,1P*,1.0,3.0,261.47,261.47,4.74181,7420000000.0,0.0015007,0.0075037,3.9829e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3d,3P*,2.0,5.0,262.406,262.406,4.7249,1150000000000.0,0.3849,1.9245,0.010215
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3d,1D*,2.0,5.0,262.528,262.528,4.7227,11600000000.0,0.0038788,0.019394,0.00010294
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3d,3P*,1.0,3.0,262.763,262.763,4.71848,569000000000.0,0.11395,0.56977,0.0030243
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3d,3S*,1.0,3.0,263.532,263.532,4.70471,732000000000.0,0.14574,0.72872,0.003868
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3d,1F*,3.0,7.0,264.67,264.67,4.68448,58600000000.0,0.02699,0.13495,0.00071632
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3d,3P*,1.0,3.0,265.921,265.921,4.66244,17800000000.0,0.0034806,0.017403,9.2376e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3d,3P*,2.0,5.0,266.144,266.144,4.65854,49800000000.0,0.016203,0.081014,0.00043002
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3d,3D*,2.0,5.0,267.134,267.134,4.64127,129000000000.0,0.04166,0.2083,0.0011057
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3d,3D*,1.0,3.0,267.342,267.342,4.63766,16800000000.0,0.0032503,0.016251,8.6262e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3d,3D*,3.0,7.0,267.363,267.363,4.6373,509000000000.0,0.22974,1.1487,0.0060973
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3d,1D*,2.0,5.0,268.148,268.148,4.62372,22100000000.0,0.0070833,0.035416,0.00018799
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3d,1F*,3.0,7.0,268.615,268.615,4.61568,5580000000.0,0.0024951,0.012476,6.6221e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(4S*).4d,3D*,3.0,7.0,308.641,308.641,4.0171,316000000000.0,0.10703,0.53514,0.0028405
