Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2p6.3s2""","=""1S""","=""0""",1,"=""""","=""0.000000""","=""""","=""0""","=""  94         :     5  3p2   1S   ""","=""L4714"""
"=""3s.3p""","=""3P*""","=""0""",1,"=""""","=""4.636145""","=""""","=""""","=""                                 ""","="""""
"=""3s.3p""","=""3P*""","=""1""",3,"=""""","=""4.643693""","=""""","=""""","=""                                 ""","="""""
"=""3s.3p""","=""3P*""","=""2""",5,"=""""","=""4.659052""","=""""","=""""","=""                                 ""","="""""
"=""3s.3p""","=""1P*""","=""1""",3,"=""""","=""7.420705""","=""""","=""""","=""  94         :     4  3p.3d 1P*  ""","="""""
"=""3p2""","=""1D""","=""2""",5,"=""""","=""10.598337""","=""""","=""""","=""  52         :    46  3s.3d 1D   ""","="""""
"=""3s.4s""","=""3S""","=""1""",3,"=""""","=""11.316596""","=""""","=""""","=""                                 ""","="""""
"=""3p2""","=""3P""","=""0""",1,"=""""","=""11.665048""","=""""","=""""","=""                                 ""","="""""
"=""3p2""","=""3P""","=""1""",3,"=""""","=""11.672797""","=""""","=""""","=""                                 ""","="""""
"=""3p2""","=""3P""","=""2""",5,"=""""","=""11.687827""","=""""","=""""","=""                                 ""","="""""
"=""3s.4s""","=""1S""","=""0""",1,"=""""","=""11.821968""","=""""","=""""","=""                                 ""","="""""
"=""3s.3d""","=""3D""","=""3""",7,"=""""","=""11.846618""","=""""","=""""","=""  99                             ""","="""""
"=""3s.3d""","=""3D""","=""2""",5,"=""""","=""11.846753""","=""""","=""""","=""  99                             ""","="""""
"=""3s.3d""","=""3D""","=""1""",3,"=""""","=""11.846869""","=""""","=""""","=""  99                             ""","="""""
"=""3s.4p""","=""3P*""","=""0""",1,"=""""","=""13.071347""","=""""","=""""","=""                                 ""","="""""
"=""3s.4p""","=""3P*""","=""1""",3,"=""""","=""13.073080""","=""""","=""""","=""                                 ""","="""""
"=""3s.4p""","=""3P*""","=""2""",5,"=""""","=""13.076729""","=""""","=""""","=""                                 ""","="""""
"=""3s.4p""","=""1P*""","=""1""",3,"=""""","=""13.256460""","=""""","=""""","=""                                 ""","="""""
"=""3s.3d""","=""1D""","=""2""",5,"=""""","=""13.649399""","=""""","=""""","=""  38         :    33  3s.4d 1D   ""","="""""
"=""3p2""","=""1S""","=""0""",1,"=""""","=""13.841265""","=""""","=""""","=""  91         :     5  3s2   1S   ""","="""""
"=""3s.5s""","=""3S""","=""1""",3,"=""""","=""14.8896243""","=""""","=""""","=""                                 ""","="""""
"=""3s.5s""","=""1S""","=""0""",1,"=""""","=""15.0475561""","=""""","=""""","=""                                 ""","="""""
"=""3s.4d""","=""3D""","=""3""",7,"=""""","=""15.062034""","=""""","=""""","=""  99                             ""","="""""
"=""3s.4d""","=""3D""","=""2""",5,"=""""","=""15.062086""","=""""","=""""","=""  99                             ""","="""""
"=""3s.4d""","=""3D""","=""1""",3,"=""""","=""15.0621276""","=""""","=""""","=""  99                             ""","="""""
"=""3s.4f""","=""3F*""","=""2""",5,"=""""","=""15.301941""","=""""","=""""","=""  96                             ""","="""""
"=""3s.4f""","=""3F*""","=""3""",7,"=""""","=""15.302186""","=""""","=""""","=""  96                             ""","="""""
"=""3s.4f""","=""3F*""","=""4""",9,"=""""","=""15.302546""","=""""","=""""","=""  96                             ""","="""""
"=""3s.4f""","=""1F*""","=""3""",7,"=""""","=""15.30839""","=""""","=""""","=""                                 ""","="""""
