conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2p6.3s2,1S,0.0,1.0,0.0,3s.3p,3P*,1.0,3.0,4.643693,4.643693,266.99482,3280.0,1.0516e-05,1.0516e-05,2.791e-07
2p6.3s2,1S,0.0,1.0,0.0,3s.3p,3P*,2.0,5.0,4.659052,4.659052,266.11465,0.00335,1.7783e-11,1.7783e-11,4.7197e-13
2p6.3s2,1S,0.0,1.0,0.0,3s.3p,1P*,1.0,3.0,7.420705,7.420705,167.07873,1410000000.0,1.7703,1.7703,0.046983
2p6.3s2,1S,0.0,1.0,0.0,3p2,1D,2.0,5.0,10.598337,10.598337,116.98458,8370.0,8.5864e-06,8.5864e-06,2.2788e-07
2p6.3s2,1S,0.0,1.0,0.0,3s.3d,1D,2.0,5.0,13.649399,13.649399,90.83491,11600.0,7.1745e-06,7.1745e-06,1.9041e-07
3s.3p,3P*,0.0,1.0,4.636145,3s.4s,3S,1.0,3.0,11.316596,6.680451,185.59256,83800000.0,0.12982,0.12982,0.0034455
3s.3p,3P*,0.0,1.0,4.636145,3p2,3P,1.0,3.0,11.672797,7.036652,176.19771,412000000.0,0.57528,0.57528,0.015268
3s.3p,3P*,0.0,1.0,4.636145,3s.3d,3D,1.0,3.0,11.846869,7.210724,171.94417,655000000.0,0.87096,0.87096,0.023115
3s.3p,3P*,0.0,1.0,4.636145,3s.5s,3S,1.0,3.0,14.889624,10.253479,120.91915,25100000.0,0.016506,0.016506,0.00043807
3s.3p,3P*,0.0,1.0,4.636145,3s.4d,3D,1.0,3.0,15.062128,10.425983,118.91848,82900000.0,0.052727,0.052727,0.0013994
3s.3p,3P*,0.0,1.0,4.636145,3s.6s,3S,1.0,3.0,16.392635,11.75649,105.46022,11800000.0,0.0059026,0.0059026,0.00015665
3s.3p,3P*,0.0,1.0,4.636145,3s.5d,3D,1.0,3.0,16.467947,11.831802,104.78894,23300000.0,0.011507,0.011507,0.0003054
3s.3p,3P*,0.0,1.0,4.636145,3s.6d,3D,1.0,3.0,17.21085,12.574705,98.5981,9290000.0,0.0040619,0.0040619,0.0001078
3s.3p,3P*,1.0,3.0,4.643693,3s.3p,3P*,2.0,5.0,4.659052,0.015359,80724.13464,2.56e-05,4.1683e-09,1.2505e-08,1.1063e-10
3s.3p,3P*,1.0,3.0,4.643693,3s.4s,3S,1.0,3.0,11.316596,6.672903,185.80249,249000000.0,0.12887,0.38662,0.0034203
3s.3p,3P*,1.0,3.0,4.643693,3p2,3P,0.0,1.0,11.665048,7.021355,176.58158,1230000000.0,0.19166,0.57498,0.0050867
3s.3p,3P*,1.0,3.0,4.643693,3p2,3P,1.0,3.0,11.672797,7.029104,176.38692,304000000.0,0.1418,0.42539,0.0037633
3s.3p,3P*,1.0,3.0,4.643693,3p2,3P,2.0,5.0,11.687827,7.044134,176.01056,313000000.0,0.24229,0.72686,0.0064303
3s.3p,3P*,1.0,3.0,4.643693,3s.3d,3D,2.0,5.0,11.846753,7.20306,172.12712,882000000.0,0.65294,1.9588,0.017329
3s.3p,3P*,1.0,3.0,4.643693,3s.3d,3D,1.0,3.0,11.846869,7.203176,172.12435,493000000.0,0.21897,0.65692,0.0058116
3s.3p,3P*,1.0,3.0,4.643693,3s.5s,3S,1.0,3.0,14.889624,10.245931,121.00823,74700000.0,0.016399,0.049196,0.00043522
3s.3p,3P*,1.0,3.0,4.643693,3s.4d,3D,2.0,5.0,15.062086,10.418393,119.00511,112000000.0,0.039633,0.1189,0.0010519
3s.3p,3P*,1.0,3.0,4.643693,3s.4d,3D,1.0,3.0,15.062128,10.418435,119.00463,62200000.0,0.013206,0.039619,0.00035049
3s.3p,3P*,1.0,3.0,4.643693,3s.6s,3S,1.0,3.0,16.392635,11.748942,105.52797,35300000.0,0.0058934,0.01768,0.00015641
3s.3p,3P*,1.0,3.0,4.643693,3s.5d,3D,2.0,5.0,16.467928,11.824235,104.856,31400000.0,0.0086263,0.025879,0.00022894
3s.3p,3P*,1.0,3.0,4.643693,3s.5d,3D,1.0,3.0,16.467947,11.824254,104.85583,17500000.0,0.0028846,0.0086537,7.6557e-05
3s.3p,3P*,1.0,3.0,4.643693,3s.6d,3D,2.0,5.0,17.21085,12.567157,98.65732,12500000.0,0.00304,0.0091201,8.0682e-05
