obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""114.29529""","=""114.29503""","=""100""","=""""",,"=""7.420705""","=""18.268438""","=""3s.3p""","=""1P*""","=""1""","=""3s.10d""","=""1D""","=""2""",3,5,,"=""""","=""L3460""",
"=""115.70881""","=""115.70863""","=""125""","=""""",,"=""7.420705""","=""18.13591""","=""3s.3p""","=""1P*""","=""1""","=""3s.9d""","=""1D""","=""2""",3,5,,"=""""","=""L3460""",
"=""115.82103""","=""115.82106""","=""100""","=""""",,"=""7.420705""","=""18.12551""","=""3s.3p""","=""1P*""","=""1""","=""3s.10s""","=""1S""","=""0""",3,1,,"=""""","=""L3460""",
"=""116.9860""","=""116.98458""","=""3""","=""8.37e+03""",A+,"=""0.000000""","=""10.598337""","=""2p6.3s2""","=""1S""","=""0""","=""3p2""","=""1D""","=""2""",1,5,E2,"=""c41""","=""L6526""",
"=""117.74371""","=""117.74373""","=""125""","=""""",,"=""7.420705""","=""17.950709""","=""3s.3p""","=""1P*""","=""1""","=""3s.8d""","=""1D""","=""2""",3,5,,"=""""","=""L3460""",
"=""117.93541""","=""117.93549""","=""125""","=""""",,"=""7.420705""","=""17.933588""","=""3s.3p""","=""1P*""","=""1""","=""3s.9s""","=""1S""","=""0""",3,1,,"=""""","=""L3460""",
"=""118.91854""","=""118.91848""","=""125""","=""8.29e+07""",C+,"=""4.636145""","=""15.0621276""","=""3s.3p""","=""3P*""","=""0""","=""3s.4d""","=""3D""","=""1""",1,3,,"=""T6298c4,LS""","=""L3460""",
"=""""","=""119.00463""","=""""","=""6.22e+07""",C,"=""4.643693""","=""15.0621276""","=""3s.3p""","=""3P*""","=""1""","=""3s.4d""","=""3D""","=""1""",3,3,,"=""T6298c4,LS""","=""""",
"=""119.00518""","=""119.00510""","=""150""","=""1.12e+08""",C+,"=""4.643693""","=""15.062086""","=""3s.3p""","=""3P*""","=""1""","=""3s.4d""","=""3D""","=""2""",3,5,,"=""T6298c4,LS""","=""L3460""",
"=""""","=""119.18033""","=""""","=""4.12e+06""",D,"=""4.659052""","=""15.0621276""","=""3s.3p""","=""3P*""","=""2""","=""3s.4d""","=""3D""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
"=""""","=""119.18080""","=""""","=""3.70e+07""",C,"=""4.659052""","=""15.062086""","=""3s.3p""","=""3P*""","=""2""","=""3s.4d""","=""3D""","=""2""",5,5,,"=""T6298c4,LS""","=""""",
"=""119.18111""","=""119.18140""","=""190""","=""1.48e+08""",C+,"=""4.659052""","=""15.062034""","=""3s.3p""","=""3P*""","=""2""","=""3s.4d""","=""3D""","=""3""",5,7,,"=""T6298c4,LS""","=""L3460""",
"=""120.83522""","=""120.83533""","=""150""","=""""",,"=""7.420705""","=""17.681296""","=""3s.3p""","=""1P*""","=""1""","=""3s.7d""","=""1D""","=""2""",3,5,,"=""""","=""L3460""",
"=""120.91914""","=""120.91915""","=""100""","=""2.51e+07""",C,"=""4.636145""","=""14.8896243""","=""3s.3p""","=""3P*""","=""0""","=""3s.5s""","=""3S""","=""1""",1,3,,"=""T6298c4,LS""","=""L3460""",
"=""121.00817""","=""121.00823""","=""125""","=""7.47e+07""",C+,"=""4.643693""","=""14.8896243""","=""3s.3p""","=""3P*""","=""1""","=""3s.5s""","=""3S""","=""1""",3,3,,"=""T6298c4,LS""","=""L3460""",
"=""121.18983""","=""121.18990""","=""150""","=""1.24e+08""",C+,"=""4.659052""","=""14.8896243""","=""3s.3p""","=""3P*""","=""2""","=""3s.5s""","=""3S""","=""1""",5,3,,"=""T6298c4,LS""","=""L3460""",
"=""121.1953""","=""121.19590""","=""125""","=""""",,"=""7.420705""","=""17.650770""","=""3s.3p""","=""1P*""","=""1""","=""3s.8s""","=""1S""","=""0""",3,1,,"=""""","=""L3460""",
"=""125.88585""","=""125.88572""","=""125""","=""1.02e+08""",C+,"=""7.420705""","=""17.269654""","=""3s.3p""","=""1P*""","=""1""","=""3s.6d""","=""1D""","=""2""",3,5,,"=""T6533""","=""L3460""",
"=""126.66481""","=""126.66472""","=""150""","=""""",,"=""7.420705""","=""17.209081""","=""3s.3p""","=""1P*""","=""1""","=""3s.7s""","=""1S""","=""0""",3,1,,"=""""","=""L3460""",
"=""135.01782""","=""135.01773""","=""150""","=""2.37e+08""",B,"=""7.420705""","=""16.6035135""","=""3s.3p""","=""1P*""","=""1""","=""3s.5d""","=""1D""","=""2""",3,5,,"=""T6533""","=""L3460""",
"=""137.12401""","=""137.12415""","=""150""","=""5.83e+07""",C+,"=""7.420705""","=""16.4624524""","=""3s.3p""","=""1P*""","=""1""","=""3s.6s""","=""1S""","=""0""",3,1,,"=""T6533""","=""L3460""",
"=""153.98303""","=""153.98329""","=""340""","=""6.70e+08""",B+,"=""7.420705""","=""15.472500""","=""3s.3p""","=""1P*""","=""1""","=""3s.4d""","=""1D""","=""2""",3,5,,"=""T6533""","=""L3460""",
"=""155.5943""","=""155.5940""","=""1""","=""""",,"=""10.598337""","=""18.56678""","=""3p2""","=""1D""","=""2""","=""3s.16p""","=""1P*""","=""1""",5,3,,"=""""","=""L4575""",
"=""156.3580""","=""156.35794""","=""1""","=""""",,"=""10.598337""","=""18.527848""","=""3p2""","=""1D""","=""2""","=""3s.15p""","=""1P*""","=""1""",5,3,,"=""""","=""L4575""",
"=""157.3003""","=""157.30040""","=""3""","=""""",,"=""10.598337""","=""18.480338""","=""3p2""","=""1D""","=""2""","=""3s.14p""","=""1P*""","=""1""",5,3,,"=""""","=""L4575""",
"=""158.0919""","=""158.09199""","=""1""","=""""",,"=""10.598337""","=""18.440872""","=""3p2""","=""1D""","=""2""","=""3s.12f""","=""1F*""","=""3""",5,7,,"=""""","=""L4575""",
"=""158.4708""","=""158.47085""","=""4""","=""""",,"=""10.598337""","=""18.422123""","=""3p2""","=""1D""","=""2""","=""3s.13p""","=""1P*""","=""1""",5,3,,"=""""","=""L4575""",
"=""159.6059""","=""159.6053""","=""112""","=""""",,"=""10.598337""","=""18.36651""","=""3p2""","=""1D""","=""2""","=""3s.11f""","=""1F*""","=""3""",5,7,,"=""""","=""L3460""",
"=""159.9410""","=""159.94078""","=""20""","=""""",,"=""10.598337""","=""18.350218""","=""3p2""","=""1D""","=""2""","=""3s.12p""","=""1P*""","=""1""",5,3,,"=""""","=""L4575""",
"=""161.6415""","=""161.64145""","=""10""","=""""",,"=""10.598337""","=""18.268659""","=""3p2""","=""1D""","=""2""","=""3s.10f""","=""1F*""","=""3""",5,7,,"=""""","=""L4575""",
"=""161.83990""","=""161.83987""","=""50""","=""""",,"=""10.598337""","=""18.259255""","=""3p2""","=""1D""","=""2""","=""3s.11p""","=""1P*""","=""1""",5,3,,"=""""","=""L3460""",
"=""162.56271""","=""162.56276""","=""125""","=""1.31e+08""",C+,"=""7.420705""","=""15.0475561""","=""3s.3p""","=""1P*""","=""1""","=""3s.5s""","=""1S""","=""0""",3,1,,"=""T6533""","=""L3460""",
"=""164.42348""","=""164.42346""","=""100""","=""""",,"=""10.598337""","=""18.138878""","=""3p2""","=""1D""","=""2""","=""3s.10p""","=""1P*""","=""1""",5,3,,"=""""","=""L3460""",
"=""164.48089""","=""164.48085""","=""100""","=""""",,"=""10.598337""","=""18.136247""","=""3p2""","=""1D""","=""2""","=""3s.9f""","=""1F*""","=""3""",5,7,,"=""""","=""L3460""",
"=""167.07867""","=""167.07874""","=""400g""","=""1.41e+09""",A+,"=""0.000000""","=""7.420705""","=""2p6.3s2""","=""1S""","=""0""","=""3s.3p""","=""1P*""","=""1""",1,3,,"=""c47,u24,T6101,T5370""","=""L3460""",
"=""168.18089""","=""168.18100""","=""80""","=""""",,"=""10.598337""","=""17.970406""","=""3p2""","=""1D""","=""2""","=""3s.9p""","=""1P*""","=""1""",5,3,,"=""""","=""L3460""",
"=""168.62505""","=""168.62525""","=""100""","=""""",,"=""10.598337""","=""17.950984""","=""3p2""","=""1D""","=""2""","=""3s.8f""","=""1F*""","=""3""",5,7,,"=""""","=""L3460""",
"=""171.94400""","=""171.9442""","=""340""","=""6.55e+08""",A,"=""4.636145""","=""11.846869""","=""3s.3p""","=""3P*""","=""0""","=""3s.3d""","=""3D""","=""1""",1,3,,"=""c47""","=""L3460""",
"=""172.12435""","=""172.1244""","=""255""","=""4.93e+08""",A,"=""4.643693""","=""11.846869""","=""3s.3p""","=""3P*""","=""1""","=""3s.3d""","=""3D""","=""1""",3,3,,"=""c47""","=""L3460""",
"=""172.12714""","=""172.1271""","=""365""","=""8.82e+08""",A,"=""4.643693""","=""11.846753""","=""3s.3p""","=""3P*""","=""1""","=""3s.3d""","=""3D""","=""2""",3,5,,"=""c47""","=""L3460""",
"=""""","=""172.4922""","=""""","=""3.32e+07""",B+,"=""4.659052""","=""11.846869""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""3D""","=""1""",5,3,,"=""c47""","=""""",
"=""172.49519""","=""172.4949""","=""255""","=""2.97e+08""",A,"=""4.659052""","=""11.846753""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""3D""","=""2""",5,5,,"=""c47""","=""L3460""",
"=""172.49838""","=""172.4982""","=""365""","=""1.18e+09""",A,"=""4.659052""","=""11.846618""","=""3s.3p""","=""3P*""","=""2""","=""3s.3d""","=""3D""","=""3""",5,7,,"=""c47""","=""L3460""",
"=""173.97382""","=""173.9740""","=""50""","=""""",,"=""10.598337""","=""17.724930""","=""3p2""","=""1D""","=""2""","=""3s.8p""","=""1P*""","=""1""",5,3,,"=""""","=""L3460""",
"=""175.0612""","=""175.0618""","=""60""","=""5.73e+07""",C+,"=""10.598337""","=""17.680649""","=""3p2""","=""1D""","=""2""","=""3s.7f""","=""1F*""","=""3""",5,7,,"=""T6533""","=""L3460""",
"=""176.01044""","=""176.0106""","=""210""","=""3.13e+08""",A,"=""4.643693""","=""11.687827""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""3P""","=""2""",3,5,,"=""c47""","=""L3460""",
"=""176.19751""","=""176.1977""","=""190""","=""4.12e+08""",A,"=""4.636145""","=""11.672797""","=""3s.3p""","=""3P*""","=""0""","=""3p2""","=""3P""","=""1""",1,3,,"=""c47""","=""L3460""",
"=""176.38692""","=""176.3869""","=""255""","=""3.04e+08""",A,"=""4.643693""","=""11.672797""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""3P""","=""1""",3,3,,"=""c47""","=""L3460""",
"=""176.39521""","=""176.3952""","=""315""","=""9.21e+08""",A,"=""4.659052""","=""11.687827""","=""3s.3p""","=""3P*""","=""2""","=""3p2""","=""3P""","=""2""",5,5,,"=""c47""","=""L3460""",
"=""176.58150""","=""176.5816""","=""190""","=""1.23e+09""",A,"=""4.643693""","=""11.665048""","=""3s.3p""","=""3P*""","=""1""","=""3p2""","=""3P""","=""0""",3,1,,"=""c47""","=""L3460""",
"=""176.77308""","=""176.7732""","=""225""","=""5.13e+08""",A,"=""4.659052""","=""11.672797""","=""3s.3p""","=""3P*""","=""2""","=""3p2""","=""3P""","=""1""",5,3,,"=""c47""","=""L3460""",
"=""177.2802""","=""177.2803""","=""10""","=""9.41e+08""",B,"=""11.665048""","=""18.658729""","=""3p2""","=""3P""","=""0""","=""3p.3d""","=""3D*""","=""1""",1,3,,"=""T6298c4,LS""","=""L4575""",
"=""177.4002""","=""177.4002""","=""25""","=""1.26e+09""",B+,"=""11.672797""","=""18.661751""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3D*""","=""2""",3,5,,"=""T6298c4,LS""","=""L4575""",
"=""177.4770""","=""177.4770""","=""10""","=""7.01e+08""",B,"=""11.672797""","=""18.658729""","=""3p2""","=""3P""","=""1""","=""3p.3d""","=""3D*""","=""1""",3,3,,"=""T6298c4,LS""","=""L4575""",
"=""177.619""","=""177.6202""","=""10""","=""""",,"=""11.316596""","=""18.29689""","=""3s.4s""","=""3S""","=""1""","=""3s.11p""","=""3P*""","=""2""",3,5,,"=""""","=""L7431""",
"=""177.6975""","=""177.6973""","=""100""","=""1.67e+09""",B+,"=""11.687827""","=""18.665098""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
"=""177.7825""","=""177.7826""","=""3""","=""4.18e+08""",B,"=""11.687827""","=""18.661751""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""2""",5,5,,"=""T6298c4,LS""","=""L4575""",
"=""""","=""177.8596""","=""""","=""4.64e+07""",C+,"=""11.687827""","=""18.658729""","=""3p2""","=""3P""","=""2""","=""3p.3d""","=""3D*""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
"=""180.74168""","=""180.7416""","=""70""","=""""",,"=""11.316596""","=""18.176344""","=""3s.4s""","=""3S""","=""1""","=""3s.10p""","=""3P*""","=""2""",3,5,,"=""""","=""L3460""",
"=""180.75851""","=""180.7584""","=""20""","=""""",,"=""11.316596""","=""18.175705""","=""3s.4s""","=""3S""","=""1""","=""3s.10p""","=""3P*""","=""1""",3,3,,"=""""","=""L3460""",
"=""180.7651""","=""180.7653""","=""1""","=""""",,"=""11.316596""","=""18.175445""","=""3s.4s""","=""3S""","=""1""","=""3s.10p""","=""3P*""","=""0""",3,1,,"=""""","=""L4575""",
"=""181.8352""","=""181.8355""","=""50""","=""5.45e+08""",B+,"=""11.846618""","=""18.665098""","=""3s.3d""","=""3D""","=""3""","=""3p.3d""","=""3D*""","=""3""",7,7,,"=""T6298c4,LS""","=""L4575""",
"=""181.8392""","=""181.8391""","=""3""","=""6.82e+07""",C+,"=""11.846753""","=""18.665098""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3D*""","=""3""",5,7,,"=""T6298c4,LS""","=""L4575""",
"=""""","=""181.9249""","=""""","=""9.54e+07""",C+,"=""11.846618""","=""18.661751""","=""3s.3d""","=""3D""","=""3""","=""3p.3d""","=""3D*""","=""2""",7,5,,"=""T6298c4,LS""","=""""",
"=""181.9285""","=""181.9285""","=""1""","=""4.25e+08""",B,"=""11.846753""","=""18.661751""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3D*""","=""2""",5,5,,"=""T6298c4,LS""","=""L4575""",
"=""""","=""181.9315""","=""""","=""9.17e+07""",C+,"=""11.846869""","=""18.661751""","=""3s.3d""","=""3D""","=""1""","=""3p.3d""","=""3D*""","=""2""",3,5,,"=""T6298c4,LS""","=""""",
"=""""","=""182.0092""","=""""","=""1.53e+08""",C+,"=""11.846753""","=""18.658729""","=""3s.3d""","=""3D""","=""2""","=""3p.3d""","=""3D*""","=""1""",5,3,,"=""T6298c4,LS""","=""""",
"=""182.0124""","=""182.0122""","=""2""","=""4.57e+08""",B,"=""11.846869""","=""18.658729""","=""3s.3d""","=""3D""","=""1""","=""3p.3d""","=""3D*""","=""1""",3,3,,"=""T6298c4,LS""","=""L4575""",
"=""182.85876""","=""182.8587""","=""290""","=""4.72e+08""",B,"=""11.316596""","=""18.096925""","=""3s.4s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""2""",3,5,,"=""T6298c4,LS""","=""L3460""",
"=""183.28374""","=""183.2838""","=""225""","=""4.69e+08""",B,"=""11.316596""","=""18.081198""","=""3s.4s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""1""",3,3,,"=""T6298c4,LS""","=""L3460""",
"=""183.48077""","=""183.4807""","=""170""","=""4.67e+08""",C+,"=""11.316596""","=""18.073939""","=""3s.4s""","=""3S""","=""1""","=""3p.4s""","=""3P*""","=""0""",3,1,,"=""T6298c4,LS""","=""L3460""",
"=""183.69635""","=""183.6965""","=""60""","=""4.03e+07""",C,"=""10.598337""","=""17.347743""","=""3p2""","=""1D""","=""2""","=""3s.7p""","=""1P*""","=""1""",5,3,,"=""T6533""","=""L3460""",
"=""184.8888""","=""184.8888""","=""1""","=""""",,"=""11.821968""","=""18.527848""","=""3s.4s""","=""1S""","=""0""","=""3s.15p""","=""1P*""","=""1""",1,3,,"=""""","=""L4575""",
"=""184.915""","=""184.9164""","=""2""","=""""",,"=""11.846753""","=""18.55163""","=""3s.3d""","=""3D""","=""2""","=""3s.14f""","=""3F*""","=""3""",5,7,,"=""""","=""L7431""",
"=""185.58054""","=""185.5804""","=""90""","=""""",,"=""11.316596""","=""17.997483""","=""3s.4s""","=""3S""","=""1""","=""3s.9p""","=""3P*""","=""2""",3,5,,"=""""","=""L3460""",
"=""185.59286""","=""185.5926""","=""190""","=""8.38e+07""",B+,"=""4.636145""","=""11.316596""","=""3s.3p""","=""3P*""","=""0""","=""3s.4s""","=""3S""","=""1""",1,3,,"=""c47""","=""L3460""",
"=""185.60957""","=""185.6095""","=""90""","=""""",,"=""11.316596""","=""17.996438""","=""3s.4s""","=""3S""","=""1""","=""3s.9p""","=""3P*""","=""1""",3,3,,"=""""","=""L3460""",
"=""185.62741""","=""185.6275""","=""30""","=""""",,"=""11.316596""","=""17.995791""","=""3s.4s""","=""3S""","=""1""","=""3s.9p""","=""3P*""","=""0""",3,1,,"=""""","=""L3460""",
"=""185.80262""","=""185.8025""","=""315""","=""2.49e+08""",A,"=""4.643693""","=""11.316596""","=""3s.3p""","=""3P*""","=""1""","=""3s.4s""","=""3S""","=""1""",3,3,,"=""c47""","=""L3460""",
"=""185.99796""","=""185.99809""","=""110""","=""8.68e+07""",B,"=""10.598337""","=""17.2642222""","=""3p2""","=""1D""","=""2""","=""3s.6f""","=""1F*""","=""3""",5,7,,"=""T6533""","=""L3460""",
