Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3s2.3p3""","=""4S*""","=""3/2""",4,"=""""","=""0.000000""","=""""","=""0""","=""                                           ""","=""L7147"""
"=""3s2.3p3""","=""2D*""","=""3/2""",4,"=""""","=""1.408587""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p3""","=""2D*""","=""5/2""",6,"=""""","=""1.410522""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p3""","=""2P*""","=""1/2""",2,"=""""","=""2.321320""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p3""","=""2P*""","=""3/2""",4,"=""""","=""2.324457""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4s""","=""4P""","=""1/2""",2,"=""""","=""6.9356043""","=""""","=""""","=""  98         :     1  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).4s""","=""4P""","=""3/2""",4,"=""""","=""6.9543513""","=""""","=""""","=""  98         :     1  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).4s""","=""4P""","=""5/2""",6,"=""""","=""6.9852271""","=""""","=""""","=""  98         :     1  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).4s""","=""2P""","=""1/2""",2,"=""""","=""7.1757806""","=""""","=""""","=""  98         :     1  3s2.3p2.(3P).3d 2P   ""","="""""
"=""3s2.3p2.(3P).4s""","=""2P""","=""3/2""",4,"=""""","=""7.2127021""","=""""","=""""","=""  98         :     1  3s2.3p2.(3P).3d 2P   ""","="""""
"=""3s.3p4""","=""4P""","=""5/2""",6,"=""""","=""7.3813433""","=""""","=""""","=""  70         :    14  3s2.3p2.(3P).3d 4P   ""","="""""
"=""3s.3p4""","=""4P""","=""3/2""",4,"=""""","=""7.4038306""","=""""","=""""","=""  70         :    14  3s2.3p2.(3P).3d 4P   ""","="""""
"=""3s.3p4""","=""4P""","=""1/2""",2,"=""""","=""7.4167807""","=""""","=""""","=""  70         :    14  3s2.3p2.(3P).3d 4P   ""","="""""
"=""3s2.3p2.(3P).4p""","=""2S*""","=""1/2""",2,"=""""","=""7.9646942""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(1D).4s""","=""2D""","=""3/2""",4,"=""""","=""8.0783444""","=""""","=""""","=""  98         :     1  3s2.3p2.(1D).3d 2D   ""","="""""
"=""3s2.3p2.(1D).4s""","=""2D""","=""5/2""",6,"=""""","=""8.0784540""","=""""","=""""","=""  98         :     1  3s2.3p2.(1D).3d 2D   ""","="""""
"=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""",2,"=""""","=""8.1052879""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""",4,"=""""","=""8.1147813""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""",6,"=""""","=""8.1315198""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""",8,"=""""","=""8.1567289""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""4P*""","=""1/2""",2,"=""""","=""8.2255380""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""",4,"=""""","=""8.2276264""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""4P*""","=""5/2""",6,"=""""","=""8.2504346""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""2D*""","=""3/2""",4,"=""""","=""8.2837898""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""2D*""","=""5/2""",6,"=""""","=""8.3210594""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""4S*""","=""3/2""",4,"=""""","=""8.2864403""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).3d""","=""2P""","=""3/2""",4,"=""""","=""8.4196598""","=""""","=""""","=""  85         :     4  3s.3p4          2P   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2P""","=""1/2""",2,"=""""","=""8.4466228""","=""""","=""""","=""  86         :     4  3s.3p4          2P   ""","="""""
"=""3s2.3p2.(3P).4p""","=""2P*""","=""1/2""",2,"=""""","=""8.4273389""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4p""","=""2P*""","=""3/2""",4,"=""""","=""8.4418455""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).3d""","=""4F""","=""3/2""",4,"=""""","=""8.4536377""","=""""","=""""","=""  96         :     2  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4F""","=""5/2""",6,"=""""","=""8.4634281""","=""""","=""""","=""  95         :     2  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4F""","=""7/2""",8,"=""""","=""8.4777261""","=""""","=""""","=""  95         :     2  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4F""","=""9/2""",10,"=""""","=""8.4969660""","=""""","=""""","=""  96         :     2  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4D""","=""1/2""",2,"=""""","=""8.6637719""","=""""","=""""","=""  99                                       ""","="""""
"=""3s2.3p2.(3P).3d""","=""4D""","=""3/2""",4,"=""""","=""8.6657896""","=""""","=""""","=""  98                                       ""","="""""
"=""3s2.3p2.(3P).3d""","=""4D""","=""5/2""",6,"=""""","=""8.6695273""","=""""","=""""","=""  94         :     2  3s2.3p2.(3P).3d 2F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4D""","=""7/2""",8,"=""""","=""8.6764238""","=""""","=""""","=""  95         :     3  3s2.3p2.(3P).3d 2F   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2F""","=""5/2""",6,"=""""","=""8.7274710""","=""""","=""""","=""  94         :     2  3s2.3p2.(3P).3d 4D   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2F""","=""7/2""",8,"=""""","=""8.7643815""","=""""","=""""","=""  94         :     3  3s2.3p2.(3P).3d 4D   ""","="""""
"=""3s.3p4""","=""2D""","=""5/2""",6,"=""""","=""8.8237358""","=""""","=""""","=""  34         :    29  3s2.3p2.(3P).3d 2D   ""","="""""
"=""3s.3p4""","=""2D""","=""3/2""",4,"=""""","=""8.8280443""","=""""","=""""","=""  34         :    30  3s2.3p2.(3P).3d 2D   ""","="""""
"=""3s2.3p2.(3P).5s""","=""4P""","=""1/2""",2,"=""""","=""8.9737283""","=""""","=""""","=""  98         :     2  3s2.3p2.(3P).5s 2P   ""","="""""
"=""3s2.3p2.(3P).5s""","=""4P""","=""3/2""",4,"=""""","=""8.9978308""","=""""","=""""","=""  97         :     2  3s2.3p2.(3P).5s 2P   ""","="""""
"=""3s2.3p2.(3P).5s""","=""4P""","=""5/2""",6,"=""""","=""9.0269427""","=""""","=""""","="" 100                                       ""","="""""
"=""3s2.3p2.(3P).3d""","=""4P""","=""5/2""",6,"=""""","=""8.9747632""","=""""","=""""","=""  51         :    26  3s2.3p2.(3P).3d 2D   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4P""","=""3/2""",4,"=""""","=""8.9880864""","=""""","=""""","=""  81         :     8  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).3d""","=""4P""","=""1/2""",2,"=""""","=""9.0034584""","=""""","=""""","=""  82         :     8  3s.3p4          4P   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2D""","=""3/2""",4,"=""""","=""9.0188348""","=""""","=""""","=""  64         :    14  3s.3p4          2D   ""","="""""
"=""3s2.3p2.(3P).3d""","=""2D""","=""5/2""",6,"=""""","=""9.0365716""","=""""","=""""","=""  40         :    31  3s2.3p2.(3P).3d 4P   ""","="""""
"=""3s2.3p2.(3P).5s""","=""2P""","=""1/2""",2,"=""""","=""9.0438789""","=""""","=""""","=""  95         :     2  3s2.3p2.(3P).3d 2P   ""","="""""
"=""3s2.3p2.(3P).5s""","=""2P""","=""3/2""",4,"=""""","=""9.0818185""","=""""","=""""","=""  94         :     3  3s2.3p2.(3P).5s 4P   ""","="""""
"=""3s2.3p2.(1D).4p""","=""2D*""","=""3/2""",4,"=""""","=""9.2085171""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(1D).4p""","=""2D*""","=""5/2""",6,"=""""","=""9.2122086""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(1D).4p""","=""2F*""","=""5/2""",6,"=""""","=""9.2638052""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(1D).4p""","=""2F*""","=""7/2""",8,"=""""","=""9.2665525""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""2S*""","=""1/2""",2,"=""""","=""9.3117617""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""4D*""","=""1/2""",2,"=""""","=""9.3349261""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""4D*""","=""3/2""",4,"=""""","=""9.3423968""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""4D*""","=""5/2""",6,"=""""","=""9.3588801""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""4D*""","=""7/2""",8,"=""""","=""9.3862983""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(1D).4p""","=""2P*""","=""1/2""",2,"=""""","=""9.3553237""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""",4,"=""""","=""9.3594313""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4d""","=""2P""","=""3/2""",4,"=""""","=""9.382639""","=""""","=""""","=""  80         :     4  3s2.3p2.(3P).3d 2P   ""","="""""
"=""3s2.3p2.(3P).4d""","=""2P""","=""1/2""",2,"=""""","=""9.399703""","=""""","=""""","=""  79         :     4  3s2.3p2.(3P).3d 2P   ""","="""""
"=""3s2.3p2.(3P).5p""","=""4P*""","=""3/2""",4,"=""""","=""9.3842750""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""4P*""","=""1/2""",2,"=""""","=""9.3855829""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""4P*""","=""5/2""",6,"=""""","=""9.4110345""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4d""","=""2F""","=""5/2""",6,"=""""","=""9.402116""","=""""","=""""","=""  65         :    23  3s2.3p2.(1D).3d 2F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""2F""","=""7/2""",8,"=""""","=""9.417452""","=""""","=""""","=""  58         :    27  3s2.3p2.(1D).3d 2F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4F""","=""3/2""",4,"=""""","=""9.416534""","=""""","=""""","=""  91         :     2  3s2.3p2.(3P).3d 4F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4F""","=""5/2""",6,"=""""","=""9.428501""","=""""","=""""","=""  82         :     6  3s2.3p2.(3P).4d 2F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4F""","=""7/2""",8,"=""""","=""9.444292""","=""""","=""""","=""  81         :     6  3s2.3p2.(3P).4d 4D   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4F""","=""9/2""",10,"=""""","=""9.462227""","=""""","=""""","=""  94         :     2  3s2.3p2.(3P).3d 4F   ""","="""""
"=""3s2.3p2.(3P).5p""","=""4S*""","=""3/2""",4,"=""""","=""9.4254773""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""2D*""","=""3/2""",4,"=""""","=""9.4466287""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""2D*""","=""5/2""",6,"=""""","=""9.4755201""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4d""","=""4D""","=""1/2""",2,"=""""","=""9.493035""","=""""","=""""","=""  96         :     2  3s2.3p2.(3P).4d 2P   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4D""","=""3/2""",4,"=""""","=""9.495418""","=""""","=""""","=""  94         :     2  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4D""","=""5/2""",6,"=""""","=""9.500649""","=""""","=""""","=""  91         :     4  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4D""","=""7/2""",8,"=""""","=""9.510756""","=""""","=""""","=""  90         :     4  3s2.3p2.(3P).4d 4F   ""","="""""
"=""3s2.3p2.(3P).5p""","=""2P*""","=""1/2""",2,"=""""","=""9.5173096""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).5p""","=""2P*""","=""3/2""",4,"=""""","=""9.5313163""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(1S).4s""","=""2S""","=""1/2""",2,"=""""","=""9.535904""","=""""","=""""","=""  71         :    26  3s2.3p2.(1D).3d 2S   ""","="""""
"=""3s2.3p2.(3P<0>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""9.6279384""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P<0>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""9.6280320""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4d""","=""4P""","=""5/2""",6,"=""""","=""9.637748""","=""""","=""""","=""  64         :    24  3s2.3p2.(3P).4d 2D   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4P""","=""3/2""",4,"=""""","=""9.656982""","=""""","=""""","=""  86         :     4  3s2.3p2.(3P).5d 4P   ""","="""""
"=""3s2.3p2.(3P).4d""","=""4P""","=""1/2""",2,"=""""","=""9.66649""","=""""","=""""","=""  81         :     7  3s2.3p2.(3P).6s 4P   ""","="""""
"=""3s2.3p2.(3P).6s""","=""4P""","=""1/2""",2,"=""""","=""9.642189""","=""""","=""""","=""  85         :     7  3s2.3p2.(3P).4d 4P   ""","="""""
"=""3s2.3p2.(3P).6s""","=""4P""","=""3/2""",4,"=""""","=""9.663645""","=""""","=""""","=""  93         :     6  3s2.3p2.(3P).6s 2P   ""","="""""
"=""3s2.3p2.(3P).6s""","=""4P""","=""5/2""",6,"=""""","=""9.696970""","=""""","=""""","="" 100                                       ""","="""""
"=""3s2.3p2.(3P<1>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""9.6439671""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P<1>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""9.6440790""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P<1>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""9.6497280""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P<1>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""9.6498257""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P).4d""","=""2D""","=""3/2""",4,"=""""","=""9.650155""","=""""","=""""","=""  90         :     3  3s2.3p2.(3P).5d 2D   ""","="""""
"=""3s2.3p2.(3P).4d""","=""2D""","=""5/2""",6,"=""""","=""9.664159""","=""""","=""""","=""  66         :    23  3s2.3p2.(3P).4d 4P   ""","="""""
"=""3s2.3p2.(3P<1>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""9.6513411""","=""""","=""""","=""                                           ""","="""""
"=""3s2.3p2.(3P<1>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""9.6514236""","=""""","=""""","=""                                           ""","="""""
