conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,2.5,6.0,4.2263,4.2263,293.36346,1.08e-05,2.0902e-14,8.3608e-14,5.5474e-16
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,2.5,6.0,4.2263,4.2263,293.36346,0.00012,2.3224e-13,9.2898e-13,6.1638e-15
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,1.5,4.0,4.23074,4.23074,293.05558,0.00134,1.7253e-12,6.9012e-12,4.5789e-14
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2D*,1.5,4.0,4.23074,4.23074,293.05558,7.5e-05,9.6565e-14,3.8626e-13,2.5628e-15
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,0.5,2.0,6.3927,6.3927,193.94653,0.102,2.876e-11,1.1504e-10,7.633e-13
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,0.5,2.0,6.3927,6.3927,193.94653,7.4e-07,2.0865e-16,8.3461e-16,5.5377e-18
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,1.5,4.0,6.3928,6.3928,193.9435,0.256,1.4436e-10,5.7744e-10,3.8313e-12
2s2.2p3,4S*,1.5,4.0,0.0,2s2.2p3,2P*,1.5,4.0,6.3928,6.3928,193.9435,2.7e-08,1.5226e-17,6.0902e-17,4.0409e-19
2s2.2p3,2D*,2.5,6.0,4.2263,2s2.2p3,2D*,1.5,4.0,4.23074,0.00444,279243.69009,7.55e-07,5.8841e-10,3.5305e-09,1.5616e-11
2s2.2p3,2D*,2.5,6.0,4.2263,2s2.2p3,2D*,1.5,4.0,4.23074,0.00444,279243.69009,1.8e-18,1.4028e-21,8.417e-21,3.7231e-23
2s2.2p3,2D*,2.5,6.0,4.2263,2s2.2p3,2P*,0.5,2.0,6.3927,2.1664,572.3052,0.088,1.4404e-10,8.6423e-10,3.8228e-12
2s2.2p3,2D*,2.5,6.0,4.2263,2s2.2p3,2P*,1.5,4.0,6.3928,2.1665,572.27878,0.028,9.1652e-11,5.4991e-10,2.4324e-12
2s2.2p3,2D*,2.5,6.0,4.2263,2s2.2p3,2P*,1.5,4.0,6.3928,2.1665,572.27878,0.15,4.9099e-10,2.946e-09,1.3031e-11
2s2.2p3,2D*,1.5,4.0,4.23074,2s2.2p3,2P*,0.5,2.0,6.3927,2.16196,573.48054,0.0309,7.6177e-11,3.0471e-10,2.0217e-12
2s2.2p3,2D*,1.5,4.0,4.23074,2s2.2p3,2P*,0.5,2.0,6.3927,2.16196,573.48054,0.13,3.2049e-10,1.2819e-09,8.5057e-12
2s2.2p3,2D*,1.5,4.0,4.23074,2s2.2p3,2P*,1.5,4.0,6.3928,2.16206,573.45401,0.0494,2.4355e-10,9.7419e-10,6.4638e-12
2s2.2p3,2D*,1.5,4.0,4.23074,2s2.2p3,2P*,1.5,4.0,6.3928,2.16206,573.45401,0.065,3.2046e-10,1.2818e-09,8.5049e-12
