obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""5.05573400""","=""0.00000004""","=""""","=""1.8803e+10""",AA,"=""(827.2514944)""","=""(1072.48630764)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""5.06130711""","=""0.00000004""","=""""","=""3.3788e+10""",AA,"=""(827.5362432)""","=""(1072.50102358)""","=""2p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""5.06138313""","=""0.00000004""","=""""","=""5.6241e+09""",AA,"=""(827.5362432)""","=""(1072.49734422)""","=""2p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""5.06160046""","=""0.00000004""","=""""","=""3.2523e+09""",AA,"=""(827.5362432)""","=""(1072.4868262)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""5.34909525""","=""0.00000004""","=""""","=""5.1752e+10""",AA,"=""(827.2376711)""","=""(1059.02303401)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""5.34941352""","=""0.00000004""","=""""","=""3.2496e+10""",AA,"=""(827.2514944)""","=""(1059.02306699)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""5.34951479""","=""0.00000005""","=""""","=""2.8282e+09""",AA,"=""(827.2376711)""","=""(1059.0048561)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""5.34985453""","=""0.00000004""","=""""","=""3.2557e+10""",AA,"=""(827.2514944)""","=""(1059.0039610)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""5.35584742""","=""0.00000004""","=""""","=""6.1900e+10""",AA,"=""(827.5362432)""","=""(1059.02939205)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""5.35599453""","=""0.00000004""","=""""","=""1.0305e+10""",AA,"=""(827.5362432)""","=""(1059.02303401)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""5.35641515""","=""0.00000005""","=""""","=""5.7030e+09""",AA,"=""(827.5362432)""","=""(1059.0048561)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""5.99015965""","=""0.00000006""","=""""","=""1.1320e+11""",AA,"=""(827.2376711)""","=""(1034.2174608)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""5.99055788""","=""0.00000006""","=""""","=""6.3474e+10""",AA,"=""(827.2514944)""","=""(1034.2175247)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""5.99118753""","=""0.00000006""","=""""","=""5.6589e+09""",AA,"=""(827.2376711)""","=""(1034.1819500)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""5.99163830""","=""0.00000006""","=""""","=""6.3631e+10""",AA,"=""(827.2514944)""","=""(1034.1802044)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""5.99845264""","=""0.00000006""","=""""","=""1.3545e+11""",AA,"=""(827.5362432)""","=""(1034.2298787)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""5.99881304""","=""0.00000006""","=""""","=""2.2556e+10""",AA,"=""(827.5362432)""","=""(1034.2174608)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""5.99984390""","=""0.00000006""","=""""","=""1.1413e+10""",AA,"=""(827.5362432)""","=""(1034.1819500)""","=""2p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""8.08303981""","=""0.00000010""","=""""","=""3.5447e+11""",AA,"=""(827.2376711)""","=""(980.62575436)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""8.08376045""","=""0.00000011""","=""""","=""1.4723e+11""",AA,"=""(827.2514944)""","=""(980.6259037)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""8.08747923""","=""0.00000017""","=""""","=""1.3861e+10""",AA,"=""(827.2376711)""","=""(980.5415560)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""8.08842610""","=""0.00000016""","=""""","=""1.4782e+11""",AA,"=""(827.2514944)""","=""(980.5374327)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""8.09724751""","=""0.00000010""","=""""","=""4.2451e+11""",AA,"=""(827.5362432)""","=""(980.65518664)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""8.09880425""","=""0.00000010""","=""""","=""7.0744e+10""",AA,"=""(827.5362432)""","=""(980.62575436)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""8.10326100""","=""0.00000017""","=""""","=""2.7969e+10""",AA,"=""(827.5362432)""","=""(980.5415560)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""13.4824182""","=""0.0000004""","=""""","=""1.0295e+10""",AA,"=""(980.5374327)""","=""(1072.49734422)""","=""3p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""13.4830199""","=""0.0000004""","=""""","=""6.2669e+09""",AA,"=""(980.5415560)""","=""(1072.49736344)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""13.4839604""","=""0.0000004""","=""""","=""1.1124e+09""",AA,"=""(980.5374327)""","=""(1072.4868262)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""13.4846412""","=""0.0000004""","=""""","=""6.2842e+09""",AA,"=""(980.5415560)""","=""(1072.48630764)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""13.494840182""","=""0.000000020""","=""""","=""1.3167e+10""",AA,"=""(980.62575436)""","=""(1072.50101688)""","=""3d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""13.49486113""","=""0.00000015""","=""""","=""1.2337e+10""",AA,"=""(980.6259037)""","=""(1072.50102358)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""13.495376829""","=""0.000000020""","=""""","=""5.1437e+07""",AA,"=""(980.62575436)""","=""(1072.49736344)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""13.49540158""","=""0.00000015""","=""""","=""2.0556e+09""",AA,"=""(980.6259037)""","=""(1072.49734422)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""13.49694680""","=""0.00000016""","=""""","=""2.2414e+09""",AA,"=""(980.6259037)""","=""(1072.4868262)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""13.49700105""","=""0.00000004""","=""""","=""5.2056e+08""",AA,"=""(980.62575436)""","=""(1072.48630764)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""13.498894370""","=""0.000000020""","=""""","=""1.4094e+10""",AA,"=""(980.65518664)""","=""(1072.50285581)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""13.499164644""","=""0.000000020""","=""""","=""9.3882e+08""",AA,"=""(980.65518664)""","=""(1072.50101688)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""13.499701635""","=""0.000000020""","=""""","=""4.6459e+08""",AA,"=""(980.65518664)""","=""(1072.49736344)""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""15.7970630""","=""0.0000005""","=""""","=""1.8586e+10""",AA,"=""(980.5374327)""","=""(1059.02303401)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""15.7978863""","=""0.0000005""","=""""","=""1.0742e+10""",AA,"=""(980.5415560)""","=""(1059.02306699)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""15.8007225""","=""0.0000005""","=""""","=""1.9847e+09""",AA,"=""(980.5374327)""","=""(1059.0048561)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""15.8017331""","=""0.0000005""","=""""","=""1.0777e+10""",AA,"=""(980.5415560)""","=""(1059.0039610)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""15.81357962""","=""0.00000003""","=""""","=""2.7866e+10""",AA,"=""(980.62575436)""","=""(1059.02938052)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""15.81360740""","=""0.00000021""","=""""","=""2.2278e+10""",AA,"=""(980.6259037)""","=""(1059.02939205)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""15.81485312""","=""0.00000005""","=""""","=""9.8303e+07""",AA,"=""(980.62575436)""","=""(1059.02306699)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""15.81488989""","=""0.00000021""","=""""","=""3.7134e+09""",AA,"=""(980.6259037)""","=""(1059.02303401)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""15.81855773""","=""0.00000024""","=""""","=""3.9993e+09""",AA,"=""(980.6259037)""","=""(1059.0048561)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""15.81870826""","=""0.00000010""","=""""","=""9.9488e+08""",AA,"=""(980.62575436)""","=""(1059.0039610)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""15.81887684""","=""0.00000003""","=""""","=""2.9831e+10""",AA,"=""(980.65518664)""","=""(1059.03255798)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""15.81951817""","=""0.00000003""","=""""","=""1.9875e+09""",AA,"=""(980.65518664)""","=""(1059.02938052)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""15.82079263""","=""0.00000005""","=""""","=""8.8788e+08""",AA,"=""(980.65518664)""","=""(1059.02306699)""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""23.0968952""","=""0.0000011""","=""""","=""3.8518e+10""",AA,"=""(980.5374327)""","=""(1034.2174608)""","=""3p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""23.0986420""","=""0.0000011""","=""""","=""2.0082e+10""",AA,"=""(980.5415560)""","=""(1034.2175247)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""23.1121846""","=""0.0000012""","=""""","=""4.0272e+09""",AA,"=""(980.5374327)""","=""(1034.1819500)""","=""3p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""23.1147134""","=""0.0000011""","=""""","=""2.0176e+10""",AA,"=""(980.5415560)""","=""(1034.1802044)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""23.12961023""","=""0.00000006""","=""""","=""8.4558e+10""",AA,"=""(980.62575436)""","=""(1034.22985629)""","=""3d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""23.1296650""","=""0.0000005""","=""""","=""4.6214e+10""",AA,"=""(980.6259037)""","=""(1034.2298787)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""23.13493242""","=""0.00000022""","=""""","=""2.2845e+08""",AA,"=""(980.62575436)""","=""(1034.2175247)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""23.1350244""","=""0.0000005""","=""""","=""7.7078e+09""",AA,"=""(980.6259037)""","=""(1034.2174608)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""23.13963651""","=""0.00000006""","=""""","=""9.0546e+10""",AA,"=""(980.65518664)""","=""(1034.23606219)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""23.14231693""","=""0.00000006""","=""""","=""6.0353e+09""",AA,"=""(980.65518664)""","=""(1034.22985629)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""23.14764497""","=""0.00000022""","=""""","=""2.0635e+09""",AA,"=""(980.65518664)""","=""(1034.2175247)""","=""3d""","=""2D""","=""5/2""","=""4p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""23.1503643""","=""0.0000006""","=""""","=""8.1201e+09""",AA,"=""(980.6259037)""","=""(1034.1819500)""","=""3p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""23.1510544""","=""0.0000004""","=""""","=""2.3127e+09""",AA,"=""(980.62575436)""","=""(1034.1802044)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""32.3573730""","=""0.0000008""","=""""","=""4.7193e+09""",AA,"=""(1034.1802044)""","=""(1072.49734422)""","=""4p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""32.3588309""","=""0.0000009""","=""""","=""2.9208e+09""",AA,"=""(1034.1819500)""","=""(1072.49736344)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""32.3662575""","=""0.0000008""","=""""","=""7.8563e+08""",AA,"=""(1034.1802044)""","=""(1072.4868262)""","=""4p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""32.3681706""","=""0.0000010""","=""""","=""2.9318e+09""",AA,"=""(1034.1819500)""","=""(1072.48630764)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""32.3858064""","=""0.0000005""","=""""","=""5.6627e+09""",AA,"=""(1034.2175247)""","=""(1072.50102358)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""32.3888490""","=""0.0000004""","=""""","=""6.1892e+07""",AA,"=""(1034.2174608)""","=""(1072.49736344)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""32.3889192""","=""0.0000005""","=""""","=""9.4425e+08""",AA,"=""(1034.2175247)""","=""(1072.49734422)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""32.39469375""","=""0.00000011""","=""""","=""8.6970e+09""",AA,"=""(1034.22985629)""","=""(1072.50285229)""","=""4f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""32.39624167""","=""0.00000023""","=""""","=""6.7118e+06""",AA,"=""(1034.22985629)""","=""(1072.50102358)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""32.3978211""","=""0.0000005""","=""""","=""1.5823e+09""",AA,"=""(1034.2175247)""","=""(1072.4868262)""","=""4p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""32.3982060""","=""0.0000005""","=""""","=""6.2543e+08""",AA,"=""(1034.2174608)""","=""(1072.48630764)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""32.39901336""","=""0.00000011""","=""""","=""9.0157e+09""",AA,"=""(1034.23606219)""","=""(1072.50395543)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""32.39935651""","=""0.00000023""","=""""","=""1.4157e+08""",AA,"=""(1034.22985629)""","=""(1072.49734422)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""32.3993592""","=""0.0000004""","=""""","=""5.5879e+08""",AA,"=""(1034.2298787)""","=""(1072.49736344)""","=""4d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""32.39994735""","=""0.00000011""","=""""","=""3.2185e+08""",AA,"=""(1034.23606219)""","=""(1072.50285229)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""32.40149577""","=""0.00000023""","=""""","=""1.3450e+08""",AA,"=""(1034.23606219)""","=""(1072.50102358)""","=""4f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""49.9074383""","=""0.0000018""","=""""","=""8.1219e+09""",AA,"=""(1034.1802044)""","=""(1059.02303401)""","=""4p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""49.9108790""","=""0.0000023""","=""""","=""4.8260e+09""",AA,"=""(1034.1819500)""","=""(1059.02306699)""","=""4s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""49.9439831""","=""0.0000021""","=""""","=""1.4149e+09""",AA,"=""(1034.1802044)""","=""(1059.0048561)""","=""4p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""49.9492965""","=""0.0000025""","=""""","=""4.8506e+09""",AA,"=""(1034.1819500)""","=""(1059.0039610)""","=""4s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""49.9696114""","=""0.0000010""","=""""","=""1.5844e+10""",AA,"=""(1034.2174608)""","=""(1059.02938052)""","=""4d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""49.9697167""","=""0.0000011""","=""""","=""9.7546e+09""",AA,"=""(1034.2175247)""","=""(1059.02939205)""","=""4p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""49.9823296""","=""0.0000011""","=""""","=""1.2386e+08""",AA,"=""(1034.2174608)""","=""(1059.02306699)""","=""4d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""49.9825247""","=""0.0000011""","=""""","=""1.6274e+09""",AA,"=""(1034.2175247)""","=""(1059.02303401)""","=""4p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""49.9881947""","=""0.0000003""","=""""","=""2.6947e+10""",AA,"=""(1034.22985629)""","=""(1059.03255202)""","=""4f""","=""2F*""","=""5/2""","=""5g""","=""2G""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""49.9882279""","=""0.0000010""","=""""","=""1.6973e+10""",AA,"=""(1034.2298787)""","=""(1059.03255798)""","=""4d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""49.9945643""","=""0.0000006""","=""""","=""1.5793e+07""",AA,"=""(1034.22985629)""","=""(1059.02939205)""","=""4f""","=""2F*""","=""5/2""","=""5d""","=""2D""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""49.9946327""","=""0.0000010""","=""""","=""1.1317e+09""",AA,"=""(1034.2298787)""","=""(1059.02938052)""","=""4d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""49.9968621""","=""0.0000003""","=""""","=""2.7938e+10""",AA,"=""(1034.23606219)""","=""(1059.03445818)""","=""4f""","=""2F*""","=""7/2""","=""5g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""50.0007055""","=""0.0000003""","=""""","=""9.9764e+08""",AA,"=""(1034.23606219)""","=""(1059.03255202)""","=""4f""","=""2F*""","=""7/2""","=""5g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""50.0070782""","=""0.0000006""","=""""","=""3.1649e+08""",AA,"=""(1034.23606219)""","=""(1059.02939205)""","=""4f""","=""2F*""","=""7/2""","=""5d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""50.0073637""","=""0.0000011""","=""""","=""1.1184e+09""",AA,"=""(1034.2298787)""","=""(1059.02306699)""","=""4d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""50.0073850""","=""0.0000006""","=""""","=""3.3310e+08""",AA,"=""(1034.22985629)""","=""(1059.02303401)""","=""4f""","=""2F*""","=""5/2""","=""5d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""50.0191796""","=""0.0000016""","=""""","=""2.8516e+09""",AA,"=""(1034.2175247)""","=""(1059.0048561)""","=""4p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""50.0208572""","=""0.0000014""","=""""","=""1.2522e+09""",AA,"=""(1034.2174608)""","=""(1059.0039610)""","=""4d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
