conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s,2S,0.5,2.0,0.0,2p,2P*,0.5,2.0,827.237671,827.237671,1.49877,4115000000000.0,0.13858,0.27716,0.0036779
1s,2S,0.5,2.0,0.0,2p,2P*,1.5,4.0,827.536243,827.536243,1.49823,4108800000000.0,0.27654,0.55309,0.0073395
1s,2S,0.5,2.0,0.0,3p,2P*,0.5,2.0,980.537433,980.537433,1.26445,1097400000000.0,0.026304,0.052609,0.00069812
1s,2S,0.5,2.0,0.0,3p,2P*,1.5,4.0,980.625904,980.625904,1.26434,1097600000000.0,0.052609,0.10522,0.0013962
1s,2S,0.5,2.0,0.0,4p,2P*,0.5,2.0,1034.180204,1034.180204,1.19886,447120000000.0,0.0096344,0.019269,0.0002557
1s,2S,0.5,2.0,0.0,4p,2P*,1.5,4.0,1034.217525,1034.217525,1.19882,447500000000.0,0.019284,0.038568,0.00051179
1s,2S,0.5,2.0,0.0,5p,2P*,0.5,2.0,1059.003961,1059.003961,1.17076,225340000000.0,0.0046306,0.0092612,0.0001229
1s,2S,0.5,2.0,0.0,5p,2P*,1.5,4.0,1059.023067,1059.023067,1.17074,225600000000.0,0.0092715,0.018543,0.00024607
1s,2S,0.5,2.0,0.0,6p,2P*,0.5,2.0,1072.486308,1072.486308,1.15604,129290000000.0,0.0025904,0.0051809,6.875e-05
1s,2S,0.5,2.0,0.0,6p,2P*,1.5,4.0,1072.497363,1072.497363,1.15603,129470000000.0,0.005188,0.010376,0.00013769
2p,2P*,0.5,2.0,827.237671,3s,2S,0.5,2.0,980.541556,153.303885,8.08748,13861000000.0,0.013592,0.027184,0.00036073
2p,2P*,0.5,2.0,827.237671,3d,2D,1.5,4.0,980.625754,153.388083,8.08304,354470000000.0,0.69441,1.3888,0.01843
2p,2P*,0.5,2.0,827.237671,4s,2S,0.5,2.0,1034.18195,206.944279,5.99119,5658900000.0,0.0030452,0.0060904,8.082e-05
2p,2P*,0.5,2.0,827.237671,4d,2D,1.5,4.0,1034.217461,206.97979,5.99016,113200000000.0,0.12179,0.24358,0.0032323
2p,2P*,0.5,2.0,827.237671,5s,2S,0.5,2.0,1059.004856,231.767185,5.34951,2828200000.0,0.0012134,0.0024268,3.2203e-05
2p,2P*,0.5,2.0,827.237671,5d,2D,1.5,4.0,1059.023034,231.785363,5.3491,51752000000.0,0.044399,0.088799,0.0011784
2p,2P*,0.5,2.0,827.237671,6s,2S,0.5,2.0,1072.486826,245.249155,5.05544,1613000000.0,0.00061803,0.0012361,1.6403e-05
2p,2P*,0.5,2.0,827.237671,6d,2D,1.5,4.0,1072.497344,245.259673,5.05522,28253000000.0,0.021649,0.043298,0.00057456
2s,2S,0.5,2.0,827.251494,3p,2P*,0.5,2.0,980.537433,153.285938,8.08843,147820000000.0,0.14498,0.28997,0.0038479
2s,2S,0.5,2.0,827.251494,3p,2P*,1.5,4.0,980.625904,153.374409,8.08376,147230000000.0,0.28848,0.57696,0.0076562
2s,2S,0.5,2.0,827.251494,4p,2P*,0.5,2.0,1034.180204,206.92871,5.99164,63631000000.0,0.034247,0.068494,0.00090891
2s,2S,0.5,2.0,827.251494,4p,2P*,1.5,4.0,1034.217525,206.96603,5.99056,63474000000.0,0.0683,0.1366,0.0018127
2s,2S,0.5,2.0,827.251494,5p,2P*,0.5,2.0,1059.003961,231.752467,5.34985,32557000000.0,0.01397,0.027939,0.00037076
2s,2S,0.5,2.0,827.251494,5p,2P*,1.5,4.0,1059.023067,231.771573,5.34941,32496000000.0,0.027883,0.055765,0.00074
2s,2S,0.5,2.0,827.251494,6p,2P*,0.5,2.0,1072.486308,245.234813,5.05573,18803000000.0,0.0072054,0.014411,0.00019123
2s,2S,0.5,2.0,827.251494,6p,2P*,1.5,4.0,1072.497363,245.245869,5.05551,18774000000.0,0.014387,0.028774,0.00038184
2p,2P*,1.5,4.0,827.536243,3s,2S,0.5,2.0,980.541556,153.005313,8.10326,27969000000.0,0.013767,0.055066,0.00036537
2p,2P*,1.5,4.0,827.536243,3d,2D,1.5,4.0,980.625754,153.089511,8.0988,70744000000.0,0.069565,0.27826,0.0018463
2p,2P*,1.5,4.0,827.536243,3d,2D,2.5,6.0,980.655187,153.118943,8.09725,424510000000.0,0.62591,2.5036,0.016612
2p,2P*,1.5,4.0,827.536243,4s,2S,0.5,2.0,1034.18195,206.645707,5.99984,11413000000.0,0.0030797,0.012319,8.1735e-05
