Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3d4""","=""5D""","=""0""",1,"=""""","=""0.000000""","=""""","=""0""","="" 100                                        ""","=""L7185"""
"=""3d4""","=""5D""","=""1""",3,"=""""","=""0.007714""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""5D""","=""2""",5,"=""""","=""0.022709""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""5D""","=""3""",7,"=""""","=""0.044207""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""5D""","=""4""",9,"=""""","=""0.071425""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""3P2""","=""0""",1,"=""""","=""2.079384""","=""""","=""""","=""  58             :    41  3d4          3P1  ""","="""""
"=""3d4""","=""3P2""","=""1""",3,"=""""","=""2.128630""","=""""","=""""","=""  59             :    41  3d4          3P1  ""","="""""
"=""3d4""","=""3P2""","=""2""",5,"=""""","=""2.213264""","=""""","=""""","=""  59             :    41  3d4          3P1  ""","="""""
"=""3d4""","=""3H""","=""4""",9,"=""""","=""2.141666""","=""""","=""""","=""  99                                        ""","="""""
"=""3d4""","=""3H""","=""5""",11,"=""""","=""2.156943""","=""""","=""""","=""  99                                        ""","="""""
"=""3d4""","=""3H""","=""6""",13,"=""""","=""2.173524""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""3F2""","=""2""",5,"=""""","=""2.287737""","=""""","=""""","=""  77             :    22  3d4          3F1  ""","="""""
"=""3d4""","=""3F2""","=""3""",7,"=""""","=""2.295094""","=""""","=""""","=""  77             :    22  3d4          3F1  ""","="""""
"=""3d4""","=""3F2""","=""4""",9,"=""""","=""2.304047""","=""""","=""""","=""  77             :    21  3d4          3F1  ""","="""""
"=""3d4""","=""3G""","=""3""",7,"=""""","=""2.566924""","=""""","=""""","=""  98                                        ""","="""""
"=""3d4""","=""3G""","=""4""",9,"=""""","=""2.585436""","=""""","=""""","=""  98                                        ""","="""""
"=""3d4""","=""3G""","=""5""",11,"=""""","=""2.603177""","=""""","=""""","=""  99                                        ""","="""""
"=""3d4""","=""1G2""","=""4""",9,"=""""","=""3.116823""","=""""","=""""","=""  64             :    35  3d4          1G1  ""","="""""
"=""3d4""","=""3D""","=""3""",7,"=""""","=""3.189672""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""3D""","=""2""",5,"=""""","=""3.196429""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""3D""","=""1""",3,"=""""","=""3.204782""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""1I""","=""6""",13,"=""""","=""3.225435""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""1S2""","=""0""",1,"=""""","=""3.393735""","=""""","=""""","=""  77             :    22  3d4          1S1  ""","="""""
"=""3d4""","=""1D2""","=""2""",5,"=""""","=""3.986339""","=""""","=""""","=""  77             :    22  3d4          1D1  ""","="""""
"=""3d4""","=""1F""","=""3""",7,"=""""","=""4.588055""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""3F1""","=""4""",9,"=""""","=""5.366868""","=""""","=""""","=""  79             :    21  3d4          3F2  ""","="""""
"=""3d4""","=""3F1""","=""2""",5,"=""""","=""5.369077""","=""""","=""""","=""  77             :    22  3d4          3F2  ""","="""""
"=""3d4""","=""3F1""","=""3""",7,"=""""","=""5.371265""","=""""","=""""","=""  78             :    22  3d4          3F2  ""","="""""
"=""3d4""","=""3P1""","=""2""",5,"=""""","=""5.386120""","=""""","=""""","=""  59             :    41  3d4          3P2  ""","="""""
"=""3d4""","=""3P1""","=""1""",3,"=""""","=""5.444963""","=""""","=""""","=""  59             :    41  3d4          3P2  ""","="""""
"=""3d4""","=""3P1""","=""0""",1,"=""""","=""5.472831""","=""""","=""""","=""  59             :    41  3d4          3P2  ""","="""""
"=""3d3.(4F).4s""","=""5F""","=""1""",3,"=""""","=""6.136283""","=""""","=""""","="" 100                                        ""","="""""
"=""3d3.(4F).4s""","=""5F""","=""2""",5,"=""""","=""6.153119""","=""""","=""""","="" 100                                        ""","="""""
"=""3d3.(4F).4s""","=""5F""","=""3""",7,"=""""","=""6.177997""","=""""","=""""","="" 100                                        ""","="""""
"=""3d3.(4F).4s""","=""5F""","=""4""",9,"=""""","=""6.210514""","=""""","=""""","="" 100                                        ""","="""""
"=""3d3.(4F).4s""","=""5F""","=""5""",11,"=""""","=""6.250051""","=""""","=""""","="" 100                                        ""","="""""
"=""3d4""","=""1G1""","=""4""",9,"=""""","=""6.170526""","=""""","=""""","=""  65             :    35  3d4          1G2  ""","="""""
"=""3d3.(4F).4s""","=""3F""","=""2""",5,"=""""","=""7.023875""","=""""","=""""","="" 100                                        ""","="""""
"=""3d3.(4F).4s""","=""3F""","=""3""",7,"=""""","=""7.066241""","=""""","=""""","="" 100                                        ""","="""""
