obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""222.21388""","=""0.00020""","=""222.21392""","=""0.00003""","=""9""","=""""",,"=""0.00000000""","=""5.5794973""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(4F).5p""","=""3G*""","=""3""",5,7,,"=""""","=""L10989""",
"=""222.38762""","=""0.00020""","=""222.38764""","=""0.00010""","=""8""","=""""",,"=""0.00000000""","=""5.5751388""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(4F).5p""","=""n 3D*""","=""1""",5,3,,"=""""","=""L10989""",
"=""222.58033""","=""0.00020""","=""222.58044""","=""0.00004""","=""10""","=""""",,"=""0.02109378""","=""5.5914035""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""3G*""","=""4""",7,9,,"=""""","=""L10989""",
"=""222.74776""","=""0.00020""","=""222.74787""","=""0.00009""","=""8""","=""""",,"=""0.02109378""","=""5.5872166""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""n 3D*""","=""2""",7,5,,"=""""","=""L10989""",
"=""223.04177""","=""0.00020""","=""223.041817""","=""0.000015""","=""8""","=""""",,"=""0.00000000""","=""5.5587872""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(4F).5p""","=""3F*""","=""2""",5,5,,"=""""","=""L10989""",
"=""223.05725""","=""0.00020""","=""223.05721""","=""0.00003""","=""0""","=""""",,"=""0.02109378""","=""5.5794973""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""3G*""","=""3""",7,7,,"=""""","=""L10989""",
"=""223.09123""","=""0.00020""","=""223.09114""","=""0.00003""","=""10""","=""""",,"=""0.04796626""","=""5.6055244""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""3G*""","=""5""",9,11,,"=""""","=""L10989""",
"=""223.11642""","=""0.00020""","=""223.11655""","=""0.00007""","=""10""","=""""",,"=""0.04796626""","=""5.6048915""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""n 3D*""","=""3""",9,7,,"=""""","=""L10989""",
"=""223.44956""","=""0.00020""","=""223.44948""","=""0.00003""","=""9""","=""""",,"=""0.02109378""","=""5.5697395""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""3F*""","=""3""",7,7,,"=""""","=""L10989""",
"=""223.8916""","=""0.0002""","=""223.891411""","=""0.000020""","=""6""","=""""",,"=""0.02109378""","=""5.5587872""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""3F*""","=""2""",7,5,,"=""""","=""L10989""",
"=""223.9438""","=""0.0002""","=""223.94370""","=""0.00003""","=""10""","=""""",,"=""0.04796626""","=""5.5843667""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""3F*""","=""4""",9,9,,"=""""","=""L10989""",
"=""224.5371""","=""0.0002""","=""224.53692""","=""0.00004""","=""7""","=""""",,"=""0.04796626""","=""5.5697395""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""3F*""","=""3""",9,7,,"=""""","=""L10989""",
"=""226.2480""","=""0.0002""","=""226.24806""","=""0.00005""","=""1""","=""""",,"=""0.02109378""","=""5.5011052""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""5F*""","=""4""",7,9,,"=""""","=""L10989""",
"=""226.4716""","=""0.0002""","=""226.47186""","=""0.00003""","=""12""","=""2.3e+07""",D,"=""0.00000000""","=""5.4745962""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.4s.(4F).5p""","=""3G*""","=""3""",5,7,,"=""T3499n""","=""L10989""",
"=""226.6849""","=""0.0002""","=""226.68490""","=""0.00004""","=""0""","=""""",,"=""0.02109378""","=""5.4905449""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(4F).5p""","=""5F*""","=""3""",7,7,,"=""""","=""L10989""",
"=""226.8068""","=""0.0002""","=""226.80684""","=""0.00004""","=""6""","=""""",,"=""0.04796626""","=""5.5144769""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""5F*""","=""5""",9,11,,"=""""","=""L10989""",
"=""226.8246""","=""0.0002""","=""226.824413""","=""0.000021""","=""13""","=""""",,"=""0.02109378""","=""5.4871808""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""3G*""","=""4""",7,9,,"=""""","=""L10989""",
"=""226.8615""","=""0.0002""","=""226.86148""","=""0.00003""","=""10""","=""""",,"=""0.00000000""","=""5.4651938""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.4s.(4F).5p""","=""o 3D*""","=""2""",5,5,,"=""""","=""L10989""",
"=""226.9453""","=""0.0002""","=""226.94527""","=""0.00003""","=""9""","=""""",,"=""0.02109378""","=""5.4842699""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""o 3D*""","=""3""",7,7,,"=""""","=""L10989""",
"=""227.3314""","=""0.0002""","=""227.33149""","=""0.00003""","=""13""","=""""",,"=""0.04796626""","=""5.5018608""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.4s.(4F).5p""","=""3G*""","=""5""",9,11,,"=""""","=""L10989""",
"=""227.3475""","=""0.0002""","=""227.34784""","=""0.00003""","=""5""","=""""",,"=""0.02109378""","=""5.4745962""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""3G*""","=""3""",7,7,,"=""""","=""L10989""",
"=""227.3629""","=""0.0002""","=""227.36299""","=""0.00005""","=""1""","=""""",,"=""0.04796626""","=""5.5011052""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(4F).5p""","=""5F*""","=""4""",9,9,,"=""""","=""L10989""",
"=""227.3981""","=""0.0002""","=""227.39824""","=""0.00004""","=""14""","=""""",,"=""0.00000000""","=""5.4522938""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.4s.(4F).5p""","=""o 3D*""","=""1""",5,3,,"=""""","=""L10989""",
"=""227.7405""","=""0.0002""","=""227.74048""","=""0.00003""","=""14""","=""1.3e+08""",C,"=""0.02109378""","=""5.4651938""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""o 3D*""","=""2""",7,5,,"=""T3499n""","=""L10989""",
"=""227.9451""","=""0.0002""","=""227.945041""","=""0.000021""","=""6""","=""""",,"=""0.04796626""","=""5.4871808""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.4s.(4F).5p""","=""3G*""","=""4""",9,9,,"=""""","=""L10989""",
"=""228.0671""","=""0.0002""","=""228.06710""","=""0.00003""","=""15""","=""9.4e+07""",C,"=""0.04796626""","=""5.4842699""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.4s.(4F).5p""","=""o 3D*""","=""3""",9,7,,"=""T3499n""","=""L10989""",
"=""229.4454""","=""0.0002""","=""229.445393""","=""0.000021""","=""8""","=""""",,"=""0.00000000""","=""5.4036473""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""3""",5,7,,"=""""","=""L10989""",
"=""229.4912""","=""0.0002""","=""229.49118""","=""0.00003""","=""8""","=""""",,"=""0.02109378""","=""5.4236631""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""4""",7,9,,"=""""","=""L10989""",
"=""230.0566""","=""0.0002""","=""230.05674""","=""0.00003""","=""14""","=""6.9e+07""",C,"=""0.00000000""","=""5.3892877""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""2""",5,5,,"=""T3499n""","=""L10989""",
"=""230.3445""","=""0.0002""","=""230.344570""","=""0.000021""","=""14""","=""5.7e+07""",C,"=""0.02109378""","=""5.4036473""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""3""",7,7,,"=""T3499n""","=""L10989""",
"=""230.6384""","=""0.0002""","=""230.63838""","=""0.00003""","=""15""","=""5.2e+07""",C,"=""0.04796626""","=""5.4236631""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""4""",9,9,,"=""T3499n""","=""L10989""",
"=""230.9608""","=""0.0002""","=""230.96073""","=""0.00003""","=""7""","=""""",,"=""0.02109378""","=""5.3892877""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""2""",7,5,,"=""""","=""L10989""",
"=""231.5003""","=""0.0002""","=""231.500339""","=""0.000021""","=""6""","=""""",,"=""0.04796626""","=""5.4036473""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.4s.(4F).5p""","=""r 3F*""","=""3""",9,7,,"=""""","=""L10989""",
"=""232.9513""","=""0.0005""","=""232.95179""","=""0.00004""","=""00""","=""""",,"=""0.00000000""","=""5.3223115""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(2P).4p""","=""1D*""","=""2""",5,5,,"=""""","=""L16762""",
"=""236.5757""","=""0.0002""","=""236.57593""","=""0.00004""","=""0""","=""""",,"=""0.00000000""","=""5.2407782""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.4s.(4F).5p""","=""5D*""","=""2""",5,5,,"=""""","=""L10989""",
"=""236.9291""","=""0.0002""","=""236.92890""","=""0.00003""","=""""","=""""",,"=""0.00000000""","=""5.2329707""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d.4s2.4p""","=""q 3D*""","=""2""",5,5,,"=""""","=""L10989""",
"=""236.9305""","=""0.0002""","=""236.93110""","=""0.00003""","=""""","=""""",,"=""0.02109378""","=""5.2540158""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""5D*""","=""3""",7,7,,"=""""","=""L10989""",
"=""237.0006""","=""0.0002""","=""237.000808""","=""0.000022""","=""4""","=""""",,"=""0.00000000""","=""5.2313829""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.4s.(4F).5p""","=""5D*""","=""1""",5,3,,"=""""","=""L10989""",
"=""237.2683""","=""0.0002""","=""237.26848""","=""0.00003""","=""7""","=""""",,"=""0.00000000""","=""5.2254812""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d.4s2.4p""","=""q 3D*""","=""1""",5,3,,"=""""","=""L10989""",
"=""237.2980""","=""0.0002""","=""237.29785""","=""0.00003""","=""4""","=""""",,"=""0.02109378""","=""5.2459282""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d.4s2.4p""","=""q 3D*""","=""3""",7,7,,"=""""","=""L10989""",
"=""237.4247""","=""0.0002""","=""237.42565""","=""0.00005""","=""4""","=""""",,"=""0.04796626""","=""5.2699883""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.4s.(4F).5p""","=""5D*""","=""4""",9,9,,"=""""","=""L10989""",
"=""237.5317""","=""0.0002""","=""237.53198""","=""0.00004""","=""6""","=""""",,"=""0.02109378""","=""5.2407782""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""5D*""","=""2""",7,5,,"=""""","=""L10989""",
"=""237.8876""","=""0.0002""","=""237.88781""","=""0.00003""","=""8""","=""""",,"=""0.02109378""","=""5.2329707""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d.4s2.4p""","=""q 3D*""","=""2""",7,5,,"=""""","=""L10989""",
"=""238.1540""","=""0.0002""","=""238.15409""","=""0.00003""","=""7""","=""""",,"=""0.04796626""","=""5.2540158""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.4s.(4F).5p""","=""5D*""","=""3""",9,7,,"=""""","=""L10989""",
"=""238.5244""","=""0.0002""","=""238.52464""","=""0.00003""","=""10""","=""9.0e+06""",C,"=""0.04796626""","=""5.2459282""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d.4s2.4p""","=""q 3D*""","=""3""",9,7,,"=""T3499n""","=""L10989""",
"=""239.1454""","=""0.0002""","=""239.14538""","=""0.00006""","=""0""","=""""",,"=""0.02109378""","=""5.2055635""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.4s.(4F).5p""","=""5F*""","=""3""",7,7,,"=""""","=""L10989""",
"=""239.5394""","=""0.0005""","=""239.539895""","=""0.000014""","=""00""","=""""",,"=""0.82585949""","=""6.00179055""","=""3d3.(4F).4s""","=""a 5F""","=""3""","=""3d2.4s.(4F<9/2>).4f""","=""2[7/2]*""","=""3""",7,7,,"=""""","=""L16762""",
"=""239.7776""","=""0.0002""","=""239.77732""","=""0.00003""","=""1""","=""""",,"=""0.04796626""","=""5.2187721""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.4s.(4F).5p""","=""5F*""","=""4""",9,9,,"=""""","=""L10989""",
"=""240.0101""","=""0.0005""","=""240.009892""","=""0.000014""","=""00""","=""""",,"=""0.83599520""","=""6.00179055""","=""3d3.(4F).4s""","=""a 5F""","=""4""","=""3d2.4s.(4F<9/2>).4f""","=""2[7/2]*""","=""3""",9,7,,"=""""","=""L16762""",
"=""240.02845""","=""0.00006""","=""240.028433""","=""0.000013""","=""6""","=""""",,"=""0.83599520""","=""6.00139152""","=""3d3.(4F).4s""","=""a 5F""","=""4""","=""3d2.4s.(4F<9/2>).4f""","=""2[9/2]*""","=""4""",9,9,,"=""""","=""L12119""",
"=""240.4719""","=""0.0005""","=""240.47186""","=""0.00004""","=""00""","=""""",,"=""0.00000000""","=""5.1558715""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(2G).4p""","=""v 1F*""","=""3""",5,7,,"=""""","=""L16762""",
"=""240.51147""","=""0.00006""","=""240.511472""","=""0.000014""","=""10""","=""""",,"=""0.82585949""","=""5.98088172""","=""3d3.(4F).4s""","=""a 5F""","=""3""","=""3d2.4s.(4F<7/2>).4f""","=""2[7/2]*""","=""3""",7,7,,"=""""","=""L12119""",
"=""240.5275""","=""0.0002""","=""240.527515""","=""0.000017""","=""1""","=""""",,"=""0.82585949""","=""5.98053789""","=""3d3.(4F).4s""","=""a 5F""","=""3""","=""3d2.4s.(4F<7/2>).4f""","=""2[9/2]*""","=""4""",7,9,,"=""""","=""L10989""",
"=""240.55644""","=""0.00006""","=""240.556469""","=""0.000013""","=""6""","=""""",,"=""0.82585949""","=""5.97991746""","=""3d3.(4F).4s""","=""a 5F""","=""3""","=""3d2.4s.(4F<7/2>).4f""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L12119""",
"=""240.55825""","=""0.00006""","=""240.558204""","=""0.000017""","=""6""","=""""",,"=""0.8484192""","=""6.00243996""","=""3d3.(4F).4s""","=""a 5F""","=""5""","=""3d2.4s.(4F<9/2>).4f""","=""2[7/2]*""","=""4""",11,9,,"=""""","=""L12119""",
"=""240.60761""","=""0.00002""","=""240.607631""","=""0.000017""","=""15""","=""""",,"=""0.8484192""","=""6.00138118""","=""3d3.(4F).4s""","=""a 5F""","=""5""","=""3d2.4s.(4F<9/2>).4f""","=""2[11/2]*""","=""5""",11,11,,"=""""","=""L12119""",
"=""240.62715""","=""0.00006""","=""240.627163""","=""0.000023""","=""5""","=""""",,"=""0.8129437""","=""5.96548743""","=""3d3.(4F).4s""","=""a 5F""","=""1""","=""3d2.4s.(4F<5/2>).4f""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L12119""",
"=""240.72745""","=""0.00006""","=""240.727438""","=""0.000017""","=""5""","=""""",,"=""0.8129437""","=""5.96334113""","=""3d3.(4F).4s""","=""a 5F""","=""1""","=""3d2.4s.(4F<5/2>).4f""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L12119""",
"=""240.95725""","=""0.00006""","=""240.957268""","=""0.000017""","=""6""","=""""",,"=""0.8181426""","=""5.96362750""","=""3d3.(4F).4s""","=""a 5F""","=""2""","=""3d2.4s.(4F<5/2>).4f""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L12119""",
"=""241.0005""","=""0.0005""","=""241.001399""","=""0.000017""","=""00""","=""""",,"=""0.83599520""","=""5.98053789""","=""3d3.(4F).4s""","=""a 5F""","=""4""","=""3d2.4s.(4F<7/2>).4f""","=""2[9/2]*""","=""4""",9,9,,"=""""","=""L16762""",
"=""241.03047""","=""0.00006""","=""241.030467""","=""0.000013""","=""5""","=""""",,"=""0.83599520""","=""5.97991746""","=""3d3.(4F).4s""","=""a 5F""","=""4""","=""3d2.4s.(4F<7/2>).4f""","=""2[7/2]*""","=""4""",9,9,,"=""""","=""L12119""",
"=""241.2102""","=""0.0002""","=""241.21007""","=""0.00003""","=""7""","=""""",,"=""0.00000000""","=""5.1400921""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d.4s2.4p""","=""s 3F*""","=""3""",5,7,,"=""""","=""L10989""",
"=""241.2301""","=""0.0005""","=""241.23074""","=""0.00003""","=""4""","=""""",,"=""0.02109378""","=""5.1607454""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d.4s2.4p""","=""s 3F*""","=""4""",7,9,,"=""""","=""L16762""",
"=""241.23270""","=""0.00006""","=""241.232696""","=""0.000023""","=""10""","=""""",,"=""0.8129437""","=""5.95255371""","=""3d3.(4F).4s""","=""a 5F""","=""1""","=""3d2.4s.(4F<3/2>).4f""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L12119""",
"=""241.4598""","=""0.0002""","=""241.45972""","=""0.00004""","=""0""","=""""",,"=""0.02109378""","=""5.1558715""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d3.(2G).4p""","=""v 1F*""","=""3""",7,7,,"=""""","=""L10989""",
"=""241.55043""","=""0.00006""","=""241.550371""","=""0.000018""","=""9""","=""""",,"=""0.8181426""","=""5.95099326""","=""3d3.(4F).4s""","=""a 5F""","=""2""","=""3d2.4s.(4F<3/2>).4f""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L12119""",
"=""241.6419""","=""0.0005""","=""241.642986""","=""0.000018""","=""00""","=""""",,"=""0.8484192""","=""5.97930256""","=""3d3.(4F).4s""","=""a 5F""","=""5""","=""3d2.4s.(4F<7/2>).4f""","=""2[11/2]*""","=""6""",11,13,,"=""""","=""L16762""",
"=""241.9097""","=""0.0002""","=""241.90965""","=""0.00004""","=""12""","=""1.2e+07""",C,"=""0.00000000""","=""5.1252276""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d.4s2.4p""","=""s 3F*""","=""2""",5,5,,"=""T3499n""","=""L10989""",
"=""242.2040""","=""0.0002""","=""242.20402""","=""0.00003""","=""15+""","=""1.3e+07""",C,"=""0.02109378""","=""5.1400921""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d.4s2.4p""","=""s 3F*""","=""3""",7,7,,"=""T3499n""","=""L10989""",
"=""242.4991""","=""0.0002""","=""242.49864""","=""0.00004""","=""15+""","=""1.7e+07""",C,"=""0.04796626""","=""5.1607454""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d.4s2.4p""","=""s 3F*""","=""4""",9,9,,"=""T3499n""","=""L10989""",
"=""242.7299""","=""0.0002""","=""242.73003""","=""0.00004""","=""00""","=""""",,"=""0.04796626""","=""5.1558715""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d3.(2G).4p""","=""v 1F*""","=""3""",9,7,,"=""""","=""L10989""",
"=""242.8951""","=""0.0002""","=""242.89528""","=""0.00003""","=""10""","=""7.7e+06""",C,"=""0.00000000""","=""5.1044302""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d3.(2H).4p""","=""3G*""","=""3""",5,7,,"=""T3499n""","=""L10989""",
"=""242.9092""","=""0.0002""","=""242.90938""","=""0.00004""","=""8""","=""""",,"=""0.02109378""","=""5.1252276""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d.4s2.4p""","=""s 3F*""","=""2""",7,5,,"=""""","=""L10989""",
