Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s2.2p""","=""2P*""","=""1/2""",2,"=""""","=""0.00000""","=""""","=""0""","=""L7288"""
"=""2s2.2p""","=""2P*""","=""3/2""",4,"=""""","=""0.04785""","=""""","=""""","="""""
"=""2s.2p2""","=""4P""","=""1/2""",2,"=""""","=""8.85741""","=""""","=""""","="""""
"=""2s.2p2""","=""4P""","=""3/2""",4,"=""""","=""8.87356""","=""""","=""""","="""""
"=""2s.2p2""","=""4P""","=""5/2""",6,"=""""","=""8.89655""","=""""","=""""","="""""
"=""2s.2p2""","=""2D""","=""5/2""",6,"=""""","=""15.73810""","=""""","=""""","="""""
"=""2s.2p2""","=""2D""","=""3/2""",4,"=""""","=""15.73982""","=""""","=""""","="""""
"=""2s.2p2""","=""2S""","=""1/2""",2,"=""""","=""20.37884""","=""""","=""""","="""""
"=""2s.2p2""","=""2P""","=""1/2""",2,"=""""","=""22.37677""","=""""","=""""","="""""
"=""2s.2p2""","=""2P""","=""3/2""",4,"=""""","=""22.40695""","=""""","=""""","="""""
"=""2p3""","=""4S*""","=""3/2""",4,"=""""","=""28.70699""","=""""","=""""","="""""
"=""2p3""","=""2D*""","=""5/2""",6,"=""""","=""31.63530""","=""""","=""""","="""""
"=""2p3""","=""2D*""","=""3/2""",4,"=""""","=""31.63890""","=""""","=""""","="""""
"=""2p3""","=""2P*""","=""1/2""",2,"=""""","=""35.83334""","=""""","=""""","="""""
"=""2p3""","=""2P*""","=""3/2""",4,"=""""","=""35.83435""","=""""","=""""","="""""
"=""2s2.3s""","=""2S""","=""1/2""",2,"=""""","=""44.33852""","=""""","=""""","="""""
"=""2s2.3p""","=""2P*""","=""1/2""",2,"=""""","=""48.37382""","=""""","=""""","="""""
"=""2s2.3p""","=""2P*""","=""3/2""",4,"=""""","=""48.38459""","=""""","=""""","="""""
"=""2s2.3d""","=""2D""","=""3/2""",4,"=""""","=""52.01557""","=""""","=""""","="""""
"=""2s2.3d""","=""2D""","=""5/2""",6,"=""""","=""52.01764""","=""""","=""""","="""""
"=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""",2,"=""""","=""54.41034""","=""""","=""""","="""""
"=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""",4,"=""""","=""54.42707""","=""""","=""""","="""""
"=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""",6,"=""""","=""54.45769""","=""""","=""""","="""""
"=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""",2,"=""""","=""56.14086""","=""""","=""""","="""""
"=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""",4,"=""""","=""56.17371""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",2,"=""""","=""57.92905""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",4,"=""""","=""57.94338""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""1/2""",2,"=""""","=""58.06644""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""3/2""",4,"=""""","=""58.07605""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""5/2""",6,"=""""","=""58.09287""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""7/2""",8,"=""""","=""58.11883""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4S""","=""3/2""",4,"=""""","=""58.82779""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4P""","=""1/2""",2,"=""""","=""59.36966""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4P""","=""3/2""",4,"=""""","=""59.38135""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""4P""","=""5/2""",6,"=""""","=""59.39736""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",4,"=""""","=""59.84297""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2D""","=""5/2""",6,"=""""","=""59.87465""","=""""","=""""","="""""
"=""2s2.4s""","=""2S""","=""1/2""",2,"=""""","=""60.23421""","=""""","=""""","="""""
"=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",2,"=""""","=""61.11068""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""",4,"=""""","=""61.3931""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""5/2""",6,"=""""","=""61.40269""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""7/2""",8,"=""""","=""61.41676""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""9/2""",10,"=""""","=""61.43577""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""",2,"=""""","=""61.96324""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",4,"=""""","=""61.96677""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",6,"=""""","=""61.97258""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""",8,"=""""","=""61.98057""","=""""","=""""","="""""
"=""2s2.4p""","=""2P*""","=""1/2""",2,"=""""","=""61.99147""","=""""","=""""","="""""
"=""2s2.4p""","=""2P*""","=""3/2""",4,"=""""","=""61.99679""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",4,"=""""","=""62.17922""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",6,"=""""","=""62.18606""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",6,"=""""","=""62.49990""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",4,"=""""","=""62.51394""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",2,"=""""","=""62.52304""","=""""","=""""","="""""
"=""2s2.4d""","=""2D""","=""3/2""",4,"=""""","=""63.30257""","=""""","=""""","="""""
"=""2s2.4d""","=""2D""","=""5/2""",6,"=""""","=""63.30312""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""",6,"=""""","=""63.32430""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2F*""","=""7/2""",8,"=""""","=""63.35310""","=""""","=""""","="""""
"=""2s2.4f""","=""2F*""","=""5/2""",6,"=""""","=""63.62710""","=""""","=""""","="""""
"=""2s2.4f""","=""2F*""","=""7/2""",8,"=""""","=""63.62848""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""",4,"=""""","=""63.75520""","=""""","=""""","="""""
"=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""",2,"=""""","=""63.77391""","=""""","=""""","="""""
"=""2s.2p.(1P*).3s""","=""2P*""","=""1/2""",2,"=""""","=""64.3105""","=""""","=""""","="""""
"=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""",4,"=""""","=""64.3117""","=""""","=""""","="""""
"=""2s2.5s""","=""2S""","=""1/2""",2,"=""""","=""66.8731""","=""""","=""""","="""""
"=""2s2.5p""","=""2P*""","=""1/2""",2,"=""""","=""67.79498""","=""""","=""""","="""""
"=""2s2.5p""","=""2P*""","=""3/2""",4,"=""""","=""67.79688""","=""""","=""""","="""""
"=""2s.2p.(1P*).3p""","=""2D""","=""3/2""",4,"=""""","=""67.8598""","=""""","=""""","="""""
"=""2s.2p.(1P*).3p""","=""2D""","=""5/2""",6,"=""""","=""67.8634""","=""""","=""""","="""""
"=""2s.2p.(1P*).3p""","=""2P""","=""1/2""",2,"=""""","=""68.1655""","=""""","=""""","="""""
"=""2s.2p.(1P*).3p""","=""2P""","=""3/2""",4,"=""""","=""68.1733""","=""""","=""""","="""""
"=""2s2.5d""","=""2D""","=""3/2""",4,"=""""","=""68.44295""","=""""","=""""","="""""
"=""2s2.5d""","=""2D""","=""5/2""",6,"=""""","=""68.44328""","=""""","=""""","="""""
"=""2s2.5f""","=""2F*""","=""5/2""",6,"=""""","=""68.50066""","=""""","=""""","="""""
"=""2s2.5f""","=""2F*""","=""7/2""",8,"=""""","=""68.50066""","=""""","=""""","="""""
"=""2s2.5g""","=""2G""","=""7/2""",8,"=""""","=""68.68744""","=""""","=""""","="""""
"=""2s2.5g""","=""2G""","=""9/2""",10,"=""""","=""68.68744""","=""""","=""""","="""""
"=""2s.2p.(1P*).3p""","=""2S""","=""1/2""",2,"=""""","=""68.7448""","=""""","=""""","="""""
"=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""",2,"=""""","=""70.5347""","=""""","=""""","="""""
"=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",4,"=""""","=""70.5515""","=""""","=""""","="""""
"=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",6,"=""""","=""70.5821""","=""""","=""""","="""""
"=""2s.2p.(1P*).3d""","=""2F*""","=""5/2""",6,"=""""","=""70.7691""","=""""","=""""","="""""
"=""2s.2p.(1P*).3d""","=""2F*""","=""7/2""",8,"=""""","=""70.7698""","=""""","=""""","="""""
"=""2s.2p.(3P*).4s""","=""2P*""","=""1/2""",2,"=""""","=""71.1292""","=""""","=""""","="""""
"=""2s.2p.(3P*).4s""","=""2P*""","=""3/2""",4,"=""""","=""71.1547""","=""""","=""""","="""""
"=""2s2.6d""","=""2D""","=""3/2""",4,"=""""","=""71.21264""","=""""","=""""","="""""
"=""2s2.6d""","=""2D""","=""5/2""",6,"=""""","=""71.21264""","=""""","=""""","="""""
"=""2s2.6f""","=""2F*""","=""5/2""",6,"=""""","=""71.26707""","=""""","=""""","="""""
"=""2s2.6f""","=""2F*""","=""7/2""",8,"=""""","=""71.26707""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",2,"=""""","=""71.3160""","=""""","=""""","="""""
"=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",4,"=""""","=""71.3374""","=""""","=""""","="""""
"=""2s2.6g""","=""2G""","=""7/2""",8,"=""""","=""71.35382""","=""""","=""""","="""""
"=""2s2.6g""","=""2G""","=""9/2""",10,"=""""","=""71.35382""","=""""","=""""","="""""
"=""2s2.6h""","=""2H*""","=""9/2""",10,"=""""","=""71.36344""","=""""","=""""","="""""
"=""2s2.6h""","=""2H*""","=""11/2""",12,"=""""","=""71.36344""","=""""","=""""","="""""
"=""2s.2p.(1P*).3d""","=""2D*""","=""3/2""",4,"=""""","=""71.3925""","=""""","=""""","="""""
"=""2s.2p.(1P*).3d""","=""2D*""","=""5/2""",6,"=""""","=""71.3967""","=""""","=""""","="""""
"=""2p2.(3P).3s""","=""4P""","=""1/2""",2,"=""""","=""71.5207""","=""""","=""""","="""""
"=""2p2.(3P).3s""","=""4P""","=""3/2""",4,"=""""","=""71.5385""","=""""","=""""","="""""
