Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""4d10""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0""","=""L9885"""
"=""4d9.5s""","=""3D""","=""3""",7,"=""""","=""56.2229""","=""""","=""""","=""L9885"""
"=""4d9.5s""","=""3D""","=""2""",5,"=""""","=""56.6553""","=""""","=""""","=""L9885"""
"=""4d9.5s""","=""3D""","=""1""",3,"=""""","=""58.2785""","=""""","=""""","=""L9885"""
"=""4d9.5s""","=""1D""","=""2""",5,"=""""","=""58.7060""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""3P*""","=""2""",5,"=""""","=""71.3452""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""3P*""","=""1""",3,"=""""","=""73.7113""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""3P*""","=""0""",1,"=""""","=""75.3707""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""3F*""","=""3""",7,"=""""","=""71.7851""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""3F*""","=""2""",5,"=""""","=""73.5417""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""3F*""","=""4""",9,"=""""","=""74.0005""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""1D*""","=""2""",5,"=""""","=""74.7056""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""1P*""","=""1""",3,"=""""","=""74.9952""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""3D*""","=""3""",7,"=""""","=""75.0613""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""3D*""","=""1""",3,"=""""","=""76.6556""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""3D*""","=""2""",5,"=""""","=""77.0124""","=""""","=""""","=""L9885"""
"=""4d9.5p""","=""1F*""","=""3""",7,"=""""","=""76.3937""","=""""","=""""","=""L9885"""
"=""4d9.4f""","=""3P*""","=""1""",3,"=""""","=""82.5049""","=""?""","=""""","=""L9885"""
"=""4d9.4f""","=""3D*""","=""1""",3,"=""""","=""86.3317""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3S""","=""1""",3,"=""""","=""96.8059""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3G""","=""4""",9,"=""""","=""97.7643""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3G""","=""5""",11,"=""""","=""98.0395""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3G""","=""3""",7,"=""""","=""99.8370""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3D""","=""2""",5,"=""""","=""97.9502""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3D""","=""3""",7,"=""""","=""98.2560""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3D""","=""1""",3,"=""""","=""100.1409""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""1P""","=""1""",3,"=""""","=""98.0534""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""1F""","=""3""",7,"=""""","=""98.6086""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3P""","=""2""",5,"=""""","=""98.7001""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3P""","=""0""",1,"=""""","=""99.0505""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3P""","=""1""",3,"=""""","=""99.6659""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3F""","=""4""",9,"=""""","=""98.8232""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3F""","=""2""",5,"=""""","=""100.6349""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""3F""","=""3""",7,"=""""","=""100.8854""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""1G""","=""4""",9,"=""""","=""100.3421""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""1D""","=""2""",5,"=""""","=""100.5295""","=""""","=""""","=""L9885"""
"=""4d9.4f""","=""1P*""","=""1""",3,"=""""","=""103.2062""","=""""","=""""","=""L9885"""
"=""4d9.5d""","=""1S""","=""0""",1,"=""""","=""104.6380""","=""""","=""""","=""L9885"""
"=""4d9.6p""","=""3P*""","=""1""",3,"=""""","=""119.4365""","=""""","=""""","=""L11883"""
"=""4d9.6p""","=""1P*""","=""1""",3,"=""""","=""120.5895""","=""""","=""""","=""L11883"""
"=""4d9.5f""","=""3H*""","=""6""",13,"=""""","=""123.4088""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3H*""","=""5""",11,"=""""","=""123.4834""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3H*""","=""4""",9,"=""""","=""125.4871""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""1D*""","=""2""",5,"=""""","=""123.7392""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3F*""","=""3""",7,"=""""","=""123.7635""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3F*""","=""4""",9,"=""""","=""123.8589""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3F*""","=""2""",5,"=""""","=""125.7382""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""1G*""","=""4""",9,"=""""","=""123.9575""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3G*""","=""5""",11,"=""""","=""124.0378""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3G*""","=""4""",9,"=""""","=""126.0955""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3G*""","=""3""",7,"=""""","=""126.1387""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""1F*""","=""3""",7,"=""""","=""124.1521""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3D*""","=""1""",3,"=""""","=""124.5413""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""3D*""","=""3""",7,"=""""","=""125.8984""","=""""","=""""","=""L9885"""
"=""4d9.5f""","=""1H*""","=""5""",11,"=""""","=""125.6160""","=""?""","=""""","=""L9885"""
"=""4d9.5f""","=""1P*""","=""1""",3,"=""""","=""128.5494""","=""""","=""""","=""L9885"""
"=""4d9.7p""","=""3P*""","=""1""",3,"=""""","=""140.184""","=""""","=""""","=""L11883"""
"=""4d9.7p""","=""1P*""","=""1""",3,"=""""","=""141.6687""","=""?""","=""""","=""L11883"""
"=""4d9.6f""","=""1P*""","=""1""",3,"=""""","=""145.1464""","=""""","=""""","=""L11883"""
"=""Xe X (4d9 2D<5/2>)""","=""Limit""","=""---""",,"=""""","=""179.84""","=""""","=""0.12""","=""L11883"""
"=""Xe X (4d9 2D<3/2>)""","=""Limit""","=""---""",,"=""""","=""181.9127""","=""""","=""""","="""""
