Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""3s2.3p2""","=""3P""","=""0""",1,"=""""","=""0.00000""","=""""","=""0""","=""L7185"""
"=""3s2.3p2""","=""3P""","=""1""",3,"=""""","=""0.20146""","=""""","=""""","="""""
"=""3s2.3p2""","=""3P""","=""2""",5,"=""""","=""0.50479""","=""""","=""""","="""""
"=""3s2.3p2""","=""1D""","=""2""",5,"=""""","=""2.71079""","=""""","=""""","="""""
"=""3s2.3p2""","=""1S""","=""0""",1,"=""""","=""6.07292""","=""""","=""""","="""""
"=""3s.3p3""","=""3D*""","=""1""",3,"=""""","=""19.85700""","=""""","=""""","="""""
"=""3s.3p3""","=""3D*""","=""2""",5,"=""""","=""19.86479""","=""""","=""""","="""""
"=""3s.3p3""","=""3D*""","=""3""",7,"=""""","=""19.90308""","=""""","=""""","="""""
"=""3s.3p3""","=""3P*""","=""0""",1,"=""""","=""22.98129""","=""""","=""""","="""""
"=""3s.3p3""","=""3P*""","=""1""",3,"=""""","=""22.98579""","=""""","=""""","="""""
"=""3s.3p3""","=""3P*""","=""2""",5,"=""""","=""22.98818""","=""""","=""""","="""""
"=""3s.3p3""","=""1D*""","=""2""",5,"=""""","=""25.24518""","=""""","=""""","="""""
"=""3s.3p3""","=""3S*""","=""1""",3,"=""""","=""30.40595""","=""""","=""""","="""""
"=""3s.3p3""","=""1P*""","=""1""",3,"=""""","=""31.30476""","=""""","=""""","="""""
"=""3s2.3p.3d""","=""3P*""","=""2""",5,"=""""","=""35.4873""","=""""","=""""","="""""
"=""3s2.3p.3d""","=""3P*""","=""1""",3,"=""""","=""35.727""","=""""","=""""","="""""
"=""3s2.3p.3d""","=""3P*""","=""0""",1,"=""""","=""35.8319""","=""""","=""""","="""""
"=""3s2.3p.3d""","=""3D*""","=""1""",3,"=""""","=""36.5924""","=""""","=""""","="""""
"=""3s2.3p.3d""","=""3D*""","=""2""",5,"=""""","=""36.6711""","=""""","=""""","="""""
"=""3s2.3p.3d""","=""3D*""","=""3""",7,"=""""","=""36.7157""","=""""","=""""","="""""
"=""3s2.3p.3d""","=""1F*""","=""3""",7,"=""""","=""40.2806""","=""""","=""""","="""""
"=""3s2.3p.3d""","=""1P*""","=""1""",3,"=""""","=""41.3489""","=""""","=""""","="""""
"=""3s2.3p.4s""","=""3P*""","=""0""",1,"=""""","=""60.7596""","=""""","=""""","="""""
"=""3s2.3p.4s""","=""3P*""","=""1""",3,"=""""","=""60.8662""","=""""","=""""","="""""
"=""3s2.3p.4s""","=""3P*""","=""2""",5,"=""""","=""61.2807""","=""""","=""""","="""""
"=""3s2.3p.4s""","=""1P*""","=""1""",3,"=""""","=""61.8288""","=""""","=""""","="""""
"=""Ca VIII (3p 2P*<1/2>)""","=""Limit""","=""---""",,"=""[""","=""127.21""","=""]""","=""0.25""","=""L7185"""
