conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,0.5,2.0,3.95866,3.95866,313.19739,112850000.0,0.16596,0.33192,0.0044045
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,1.5,4.0,3.959475,3.959475,313.13292,112920000.0,0.33198,0.66397,0.0088109
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,0.5,2.0,11.9639,11.9639,103.63193,171900000.0,0.027677,0.055354,0.00073455
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,1.5,4.0,11.964139,11.964139,103.62986,172100000.0,0.055417,0.11083,0.0014708
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,0.5,2.0,14.724427,14.724427,84.20307,97900000.0,0.010406,0.020813,0.00027618
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,1.5,4.0,14.724527,14.724527,84.2025,97600000.0,0.020749,0.041497,0.00055067
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,0.5,2.0,15.990443,15.990443,77.53644,55000000.0,0.0049572,0.0099143,0.00013156
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,1.5,4.0,15.990496,15.990496,77.53618,55000000.0,0.0099143,0.019829,0.00026312
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,0.5,2.0,16.674061,16.674061,74.35753,33000000.0,0.0027354,0.0054708,7.2598e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,1.5,4.0,16.674091,16.674091,74.3574,33000000.0,0.0054708,0.010942,0.0001452
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,0.5,2.0,17.084523,17.084523,72.57106,20300000.0,0.0016028,0.0032056,4.2539e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,1.5,4.0,17.084541,17.084541,72.57099,20300000.0,0.0032056,0.0064112,8.5077e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.8p,2P*,0.5,2.0,17.350111,17.350111,71.46018,14700000.0,0.0011254,0.0022508,2.9868e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.8p,2P*,1.5,4.0,17.350123,17.350123,71.46013,14700000.0,0.0022508,0.0045016,5.9736e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.9p,2P*,0.5,2.0,17.531767,17.531767,70.71974,8760000.0,0.00065682,0.0013136,1.7432e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.9p,2P*,1.5,4.0,17.531776,17.531776,70.7197,8750000.0,0.0013121,0.0026243,3.4824e-05
1s2.2p,2P*,0.5,2.0,3.95866,1s2.3s,2S,0.5,2.0,10.939363,6.980703,177.6099,136100000.0,0.064365,0.12873,0.0017083
1s2.2p,2P*,0.5,2.0,3.95866,1s2.3d,2D,1.5,4.0,12.157217,8.198557,151.22685,921700000.0,0.63203,1.2641,0.016774
1s2.2p,2P*,0.5,2.0,3.95866,1s2.4s,2S,0.5,2.0,14.315766,10.357106,119.70931,48370000.0,0.010392,0.020784,0.0002758
1s2.2p,2P*,0.5,2.0,3.95866,1s2.4d,2D,1.5,4.0,14.806342,10.847682,114.29557,314000000.0,0.12299,0.24598,0.0032642
1s2.2p,2P*,0.5,2.0,3.95866,1s2.5s,2S,0.5,2.0,15.787543,11.828883,104.8148,22600000.0,0.0037223,0.0074446,9.879e-05
1s2.2p,2P*,0.5,2.0,3.95866,1s2.5d,2D,1.5,4.0,16.032413,12.073753,102.68903,146000000.0,0.046163,0.092325,0.0012252
1s2.2p,2P*,0.5,2.0,3.95866,1s2.6s,2S,0.5,2.0,16.558888,12.600228,98.39838,12400000.0,0.0017999,0.0035999,4.777e-05
1s2.2p,2P*,0.5,2.0,3.95866,1s2.6d,2D,1.5,4.0,16.698334,12.739674,97.32133,80800000.0,0.022947,0.045893,0.000609
1s2.2p,2P*,0.5,2.0,3.95866,1s2.7s,2S,0.5,2.0,17.01296,13.0543,94.97575,7600000.0,0.0010278,0.0020556,2.7277e-05
1s2.2p,2P*,0.5,2.0,3.95866,1s2.7d,2D,1.5,4.0,17.099798,13.141138,94.34814,49500000.0,0.013212,0.026424,0.00035064
1s2.2p,2P*,0.5,2.0,3.95866,1s2.8d,2D,1.5,4.0,17.360339,13.401679,92.51393,32600000.0,0.0083661,0.016732,0.00022204
1s2.2p,2P*,0.5,2.0,3.95866,1s2.9d,2D,1.5,4.0,17.538947,13.580287,91.29719,22800000.0,0.0056982,0.011396,0.00015123
1s2.2p,2P*,1.5,4.0,3.959475,1s2.3s,2S,0.5,2.0,10.939363,6.979888,177.63063,272200000.0,0.06438,0.25752,0.0017087
1s2.2p,2P*,1.5,4.0,3.959475,1s2.3d,2D,1.5,4.0,12.157217,8.197742,151.24189,184300000.0,0.063202,0.25281,0.0016774
1s2.2p,2P*,1.5,4.0,3.959475,1s2.3d,2D,2.5,6.0,12.157283,8.197808,151.24067,1106000000.0,0.56891,2.2756,0.015099
1s2.2p,2P*,1.5,4.0,3.959475,1s2.4s,2S,0.5,2.0,14.315766,10.356291,119.71873,96710000.0,0.01039,0.041561,0.00027576
1s2.2p,2P*,1.5,4.0,3.959475,1s2.4d,2D,1.5,4.0,14.806342,10.846867,114.30416,62700000.0,0.012281,0.049126,0.00032595
1s2.2p,2P*,1.5,4.0,3.959475,1s2.4d,2D,2.5,6.0,14.806372,10.846897,114.30384,375000000.0,0.11018,0.44072,0.0029242
1s2.2p,2P*,1.5,4.0,3.959475,1s2.5s,2S,0.5,2.0,15.787543,11.828068,104.82202,45200000.0,0.0037228,0.014891,9.8804e-05
1s2.2p,2P*,1.5,4.0,3.959475,1s2.5d,2D,1.5,4.0,16.032413,12.072938,102.69596,29300000.0,0.0046327,0.018531,0.00012295
1s2.2p,2P*,1.5,4.0,3.959475,1s2.5d,2D,2.5,6.0,16.032428,12.072953,102.69583,176000000.0,0.041742,0.16697,0.0011078
