spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Be II,Be,1,1s2.2s,2S,0.5,2,0.0,4e-05,even,,no,18.21115,,metastable - no allowed radiative channel,,,,,,,yes,L12158
Be II,Be,1,1s2.2p,2P*,0.5,2,3.95866,4e-05,odd,,no,18.21115,8.861320336730173e-09,"ASD 1/sum(Aki), J-resolved",8.861320336730173e-09,1/1,yes,3.95866,3.95866,8.86132e-09,,L12158
Be II,Be,1,1s2.2p,2P*,1.5,4,3.959475,4e-05,odd,,no,18.21115,8.85582713425434e-09,"ASD 1/sum(Aki), J-resolved",8.85582713425434e-09,1/1,yes,3.959475,3.959475,8.86132e-09,,L12158
Be II,Be,1,1s2.3s,2S,0.5,2,10.9393633,0.0,even,,no,18.21115,2.4491795248591724e-09,"ASD 1/sum(Aki), J-resolved",2.4491795248591724e-09,2/2,yes,6.979888300000001,6.9807033,2.44918e-09,,L12158
Be II,Be,1,1s2.3p,2P*,0.5,2,11.9638999,1.7e-06,odd,,no,18.21115,5.420054200542006e-09,"ASD 1/sum(Aki), J-resolved",5.420054200542006e-09,2/2,yes,11.9638999,11.9638999,5.42005e-09,,L12158
Be II,Be,1,1s2.3p,2P*,1.5,4,11.9641389,1.7e-06,odd,,no,18.21115,5.413892046992583e-09,"ASD 1/sum(Aki), J-resolved",5.413892046992583e-09,2/2,yes,11.9641389,11.9641389,5.42005e-09,,L12158
Be II,Be,1,1s2.3d,2D,1.5,4,12.157217,1.2e-05,even,,no,18.21115,9.04094643737392e-10,"ASD 1/sum(Aki), J-resolved",9.04094643737392e-10,4/4,yes,8.198557,8.198557,9.04095e-10,,L12158
Be II,Be,1,1s2.3d,2D,2.5,6,12.157283,1.2e-05,even,,no,18.21115,9.040947826932246e-10,"ASD 1/sum(Aki), J-resolved",9.040947826932246e-10,2/2,yes,8.197808,8.197808,9.04095e-10,,L12158
Be II,Be,1,1s2.4s,2S,0.5,2,14.315766,9e-06,even,,no,18.21115,4.1308658294778584e-09,"ASD 1/sum(Aki), J-resolved",4.1308658294778584e-09,4/4,yes,10.356291,10.357106,4.13087e-09,,L12158
Be II,Be,1,1s2.4p,2P*,0.5,2,14.724427,1.1e-05,odd,,no,18.21115,8.09651040401587e-09,"ASD 1/sum(Aki), J-resolved",8.09651040401587e-09,4/4,yes,14.724427,14.724427,8.09651e-09,,L12158
Be II,Be,1,1s2.4p,2P*,1.5,4,14.724527,1.1e-05,odd,,no,18.21115,8.116421956544677e-09,"ASD 1/sum(Aki), J-resolved",8.116421956544677e-09,5/5,yes,14.724527,14.724527,8.09651e-09,,L12158
Be II,Be,1,1s2.4d,2D,1.5,4,14.806342,7e-06,even,,no,18.21115,2.0583525662366534e-09,"ASD 1/sum(Aki), J-resolved",2.0583525662366534e-09,6/6,yes,10.847682,10.847682,2.05835e-09,,L12158
Be II,Be,1,1s2.4d,2D,2.5,6,14.806372,7e-06,even,,no,18.21115,2.0660072797832512e-09,"ASD 1/sum(Aki), J-resolved",2.0660072797832512e-09,3/3,yes,10.846897,10.846897,2.05835e-09,,L12158
Be II,Be,1,1s2.4f,2F*,2.5,6,14.80949,1.5e-05,odd,,no,18.21115,4.510599909788001e-09,"ASD 1/sum(Aki), J-resolved",4.510599909788001e-09,2/2,yes,2.652273000000001,2.652273000000001,4.5106e-09,,L12158
Be II,Be,1,1s2.4f,2F*,3.5,8,14.809506,1.5e-05,odd,,no,18.21115,4.524886877828054e-09,"ASD 1/sum(Aki), J-resolved",4.524886877828054e-09,1/1,yes,2.652223000000001,2.652223000000001,4.5106e-09,,L12158
Be II,Be,1,1s2.5s,2S,0.5,2,15.787543,1.1e-05,even,,no,18.21115,7.147962830593281e-09,"ASD 1/sum(Aki), J-resolved",7.147962830593281e-09,6/6,yes,11.828068,11.828883,,,L12158
Be II,Be,1,1s2.5p,2P*,0.5,2,15.990443,1e-05,odd,,no,18.21115,1.2942973259817245e-08,"ASD 1/sum(Aki), J-resolved",1.2942973259817245e-08,6/6,yes,15.990443,15.990443,,,L12158
Be II,Be,1,1s2.5p,2P*,1.5,4,15.990496,1e-05,odd,,no,18.21115,1.2947162629309787e-08,"ASD 1/sum(Aki), J-resolved",1.2947162629309787e-08,8/8,yes,15.990496,15.990496,,,L12158
Be II,Be,1,1s2.5d,2D,1.5,4,16.032413,1.1e-05,even,,no,18.21115,3.954923678278349e-09,"ASD 1/sum(Aki), J-resolved",3.954923678278349e-09,8/8,yes,12.073752999999998,12.073752999999998,,,L12158
Be II,Be,1,1s2.5d,2D,2.5,6,16.032428,1.1e-05,even,,no,18.21115,3.9415181190602556e-09,"ASD 1/sum(Aki), J-resolved",3.9415181190602556e-09,4/4,yes,12.072953,12.072953,,,L12158
Be II,Be,1,1s2.5f,2F*,2.5,6,16.034114,7e-06,odd,,no,18.21115,1.368550704803613e-08,"ASD 1/sum(Aki), J-resolved",1.368550704803613e-08,2/3,no,3.8768969999999996,3.8768969999999996,,,L12158
