conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p,2P*,0.5,2.0,0.0,2s2.2p,2P*,1.5,4.0,0.001895,0.001895,654166.61426,3.2e-08,4.106e-10,8.2119e-10,1.0897e-11
2s2.2p,2P*,0.5,2.0,0.0,2s2.2p,2P*,1.5,4.0,0.001895,0.001895,654166.61426,6.24e-16,8.0067e-18,1.6013e-17,2.125e-19
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,4P,0.5,2.0,3.55183,3.55183,349.07132,0.148,2.7036e-10,5.4073e-10,7.1755e-12
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,4P,1.5,4.0,3.5524,3.5524,349.01531,0.0972,3.5501e-10,7.1003e-10,9.4221e-12
2s2.2p,2P*,0.5,2.0,0.0,2s2.3s,2S,0.5,2.0,4.964289,4.964289,249.75218,84000000.0,0.078552,0.1571,0.0020848
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,2D,1.5,4.0,5.933527,5.933527,208.9553,36100000.0,0.047261,0.094522,0.0012543
2s2.2p,2P*,0.5,2.0,0.0,2s2.3d,2D,1.5,4.0,6.790329,6.790329,182.58939,170000000.0,0.16994,0.33988,0.0045101
2s2.2p,2P*,0.5,2.0,0.0,2s2.4s,2S,0.5,2.0,6.8204,6.8204,181.78436,31200000.0,0.015457,0.030914,0.00041023
2s2.2p,2P*,0.5,2.0,0.0,2s2.4d,2D,1.5,4.0,7.43824,7.43824,166.68486,86600000.0,0.072144,0.14429,0.0019147
2s2.2p,2P*,0.5,2.0,0.0,2s2.5s,2S,0.5,2.0,7.457205,7.457205,166.26095,20000000.0,0.0082884,0.016577,0.00021997
2s2.2p,2P*,0.5,2.0,0.0,2s2.6s,2S,0.5,2.0,7.746801,7.746801,160.04567,27000000.0,0.010368,0.020737,0.00027518
2s2.2p,2P*,0.5,2.0,0.0,2s2.5d,2D,1.5,4.0,7.747215,7.747215,160.03712,46700000.0,0.035863,0.071726,0.00095181
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,2S,0.5,2.0,7.880515,7.880515,157.33007,44200000.0,0.016402,0.032805,0.00043532
2s2.2p,2P*,0.5,2.0,0.0,2s2.6d,2D,1.5,4.0,7.915811,7.915811,156.62855,27900000.0,0.020523,0.041046,0.00054467
2s2.2p,2P*,0.5,2.0,0.0,2s2.7s,2S,0.5,2.0,7.954332,7.954332,155.87003,20000000.0,0.0072848,0.01457,0.00019334
2s2.2p,2P*,0.5,2.0,0.0,2s2.7d,2D,1.5,4.0,8.017482,8.017482,154.64232,17800000.0,0.012763,0.025527,0.00033874
2s2.2p,2P*,0.5,2.0,0.0,2s2.8s,2S,0.5,2.0,8.033195,8.033195,154.33983,28100000.0,0.010035,0.02007,0.00026633
2s2.2p,2P*,0.5,2.0,0.0,2s2.8d,2D,1.5,4.0,8.083434,8.083434,153.3806,12000000.0,0.0084647,0.016929,0.00022465
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,2P,0.5,2.0,8.991694,8.991694,137.88748,1370000000.0,0.39051,0.78102,0.010364
2s2.2p,2P*,0.5,2.0,0.0,2s.2p2,2P,1.5,4.0,8.993138,8.993138,137.86534,342000000.0,0.19491,0.38981,0.0051728
2s2.2p,2P*,0.5,2.0,0.0,2s.2p.(3P*).3p,2P,0.5,2.0,10.76922,10.76922,115.1283,195000000.0,0.038749,0.077498,0.0010284
2s2.2p,2P*,0.5,2.0,0.0,2s.2p.(3P*).3p,2P,1.5,4.0,10.76987,10.76987,115.12135,48800000.0,0.019392,0.038784,0.00051466
2s2.2p,2P*,0.5,2.0,0.0,2s.2p.(3P*).4p,2P,0.5,2.0,11.83397,11.83397,104.76974,14000000.0,0.0023039,0.0046078,6.1145e-05
2s2.2p,2P*,0.5,2.0,0.0,2s.2p.(3P*).4p,2P,1.5,4.0,11.83448,11.83448,104.76523,3500000.0,0.0011518,0.0023037,3.057e-05
2s2.2p,2P*,1.5,4.0,0.001895,2s.2p2,4P,0.5,2.0,3.55183,3.549935,349.25769,0.0085,7.7721e-12,3.1089e-11,2.0627e-13
2s2.2p,2P*,1.5,4.0,0.001895,2s.2p2,4P,1.5,4.0,3.5524,3.550505,349.20162,0.518,9.4698e-10,3.7879e-09,2.5133e-11
2s2.2p,2P*,1.5,4.0,0.001895,2s.2p2,4P,2.5,6.0,3.55319,3.551295,349.12394,3.21,8.7986e-09,3.5195e-08,2.3352e-10
2s2.2p,2P*,1.5,4.0,0.001895,2s2.3s,2S,0.5,2.0,4.964289,4.962394,249.84757,168000000.0,0.078612,0.31445,0.0020864
2s2.2p,2P*,1.5,4.0,0.001895,2s.2p2,2D,2.5,6.0,5.933488,5.931593,209.02345,43300000.0,0.042543,0.17017,0.0011291
2s2.2p,2P*,1.5,4.0,0.001895,2s.2p2,2D,1.5,4.0,5.933527,5.931632,209.02207,7160000.0,0.0046898,0.018759,0.00012447
2s2.2p,2P*,1.5,4.0,0.001895,2s2.3d,2D,1.5,4.0,6.790329,6.788433,182.64037,33900000.0,0.016953,0.067813,0.00044994
