spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
K IV,K,3,3s2.3p4,3P,2.0,5,0.0,0.00025,even,,no,60.917,,,,,,,,,,L7185
K IV,K,3,3s2.3p4,3P,1.0,3,0.20726,4e-05,even,,no,60.917,9.615384615384615,"ASD 1/sum(Aki), J-resolved",9.615384615384615,1/1,yes,0.20726,0.20726,,,L7248
K IV,K,3,3s2.3p4,3P,0.0,1,0.28779,0.00025,even,,no,60.917,67.56756756756756,"ASD 1/sum(Aki), J-resolved",67.56756756756756,1/1,yes,0.08052999999999999,0.08052999999999999,,,L3633
K IV,K,3,3s2.3p4,1D,2.0,5,2.03136,4e-05,even,,no,60.917,0.9615384615384615,"ASD 1/sum(Aki), J-resolved",0.9615384615384615,2/2,yes,2.03136,2.03136,,,L3452
K IV,K,3,3s2.3p4,1S,0.0,1,4.77913,6e-05,even,,no,60.917,0.07363770250368189,"ASD 1/sum(Aki), J-resolved",0.07363770250368189,2/2,yes,4.5718700000000005,4.5718700000000005,,,L3453
K IV,K,3,3s.3p5,3P*,2.0,5,16.63642,0.00025,odd,,no,60.917,3.429355281207133e-09,"ASD 1/sum(Aki), J-resolved",3.429355281207133e-09,2/2,yes,16.63642,16.63642,,,L3633
K IV,K,3,3s.3p5,3P*,1.0,3,16.81949,0.00025,odd,,no,60.917,3.4059945504087194e-09,"ASD 1/sum(Aki), J-resolved",3.4059945504087194e-09,3/3,yes,16.81949,16.81949,,,L3633
K IV,K,3,3s.3p5,3P*,0.0,1,16.91802,0.00025,odd,,no,60.917,3.436426116838488e-09,"ASD 1/sum(Aki), J-resolved",3.436426116838488e-09,1/1,yes,16.710759999999997,16.710759999999997,,,L3633
K IV,K,3,3s.3p5,1P*,1.0,3,21.21859,0.00025,odd,,no,60.917,1.145475372279496e-09,"ASD 1/sum(Aki), J-resolved",1.145475372279496e-09,1/3,no,19.18723,21.21859,,,L3633
K IV,K,3,3s2.3p3.(4S*).3d,3D*,3.0,7,23.551,0.0009,odd,,no,60.917,,,,,,,,,,L7185
