obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""35.973""","=""0.002""","=""35.9730""","=""0.0020""","=""300""","=""1.49e+09""",,"=""0.00000""","=""34.4659""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).4s""","=""3D*""","=""3""",5,7,,"=""T4943""","=""L3496""",
"=""35.991""","=""0.002""","=""35.9906""","=""0.0020""","=""200""","=""4.63e+08""",,"=""0.00000""","=""34.4490""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).4s""","=""3D*""","=""2""",5,5,,"=""T4943""","=""L3496""",
"=""36.057""","=""""","=""36.0573""","=""0.0022""","=""50""","=""1.23e+08""",,"=""2.03136""","=""36.4166""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).4s""","=""3P*""","=""2""",5,5,,"=""T4943""","=""L497""",
"=""36.208""","=""0.002""","=""36.2085""","=""0.0020""","=""250""","=""8.55e+08""",,"=""0.20726""","=""34.4490""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).4s""","=""3D*""","=""2""",3,5,,"=""T4943""","=""L3496""",
"=""36.215""","=""0.002""","=""36.2161""","=""0.0020""","=""150""","=""5.76e+08""",,"=""0.20726""","=""34.4418""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).4s""","=""3D*""","=""1""",3,3,,"=""T4943""","=""L3496""",
"=""36.302""","=""0.002""","=""36.3015""","=""0.0020""","=""150""","=""5.57e+08""",,"=""0.28779""","=""34.4418""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2D*).4s""","=""3D*""","=""1""",1,3,,"=""T4943""","=""L3496""",
"=""36.803""","=""0.002""","=""36.8017""","=""0.0020""","=""200""","=""2.46e+08""",,"=""0.20726""","=""33.8970""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).3d""","=""1D*""","=""2""",3,5,,"=""T4943""","=""L64""",
"=""37.596""","=""""","=""37.5958""","=""0.0023""","=""300""","=""3.02e+09""",,"=""2.03136""","=""35.0095""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2D*).4s""","=""1D*""","=""2""",5,5,,"=""T4943""","=""L497""",
"=""37.928""","=""0.002""","=""37.9279""","=""0.0020""","=""100""","=""1.42e+09""",,"=""0.00000""","=""32.6894""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).3d""","=""3D*""","=""1""",5,3,,"=""T4943""","=""L64""",
"=""37.988""","=""0.002""","=""37.9877""","=""0.0023""","=""300""","=""6.76e+10""",,"=""2.03136""","=""34.6693""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).3d""","=""1F*""","=""3""",5,7,,"=""T4943""","=""L64""",
"=""38.048""","=""0.002""","=""38.0476""","=""0.0020""","=""250""","=""1.43e+10""",,"=""0.00000""","=""32.5866""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).3d""","=""3D*""","=""2""",5,5,,"=""T4943""","=""L64""",
"=""38.170""","=""0.002""","=""38.1699""","=""0.0020""","=""200""","=""2.60e+10""",,"=""0.20726""","=""32.6894""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).3d""","=""3D*""","=""1""",3,3,,"=""T4943""","=""L64""",
"=""38.223""","=""0.002""","=""38.2229""","=""0.0021""","=""300""","=""6.49e+10""",,"=""0.00000""","=""32.4371""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).3d""","=""3D*""","=""3""",5,7,,"=""T4943""","=""L64""",
"=""38.249""","=""""","=""38.2459""","=""0.0022""","=""150""","=""""",,"=""2.03136""","=""34.4490""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2D*).4s""","=""3D*""","=""2""",5,5,,"=""""","=""L497""",
"=""38.265""","=""0.002""","=""38.2648""","=""0.0021""","=""200""","=""3.62e+10""",,"=""0.28779""","=""32.6894""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2P*).3d""","=""3D*""","=""1""",1,3,,"=""T4943""","=""L64""",
"=""38.291""","=""0.002""","=""38.2911""","=""0.0021""","=""300""","=""5.04e+10""",,"=""0.20726""","=""32.5866""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).3d""","=""3D*""","=""2""",3,5,,"=""T4943""","=""L64""",
"=""38.410""","=""0.002""","=""38.410""","=""0.003""","=""250""","=""6.48e+10""",,"=""4.77913""","=""37.0586""","=""3s2.3p4""","=""1S""","=""0""","=""3s2.3p3.(2P*).3d""","=""1P*""","=""1""",1,3,,"=""T4943""","=""L3496""",
"=""38.892""","=""0.002""","=""38.8920""","=""0.0020""","=""250""","=""2.18e+10""",,"=""0.00000""","=""31.8791""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).3d""","=""3P*""","=""1""",5,3,,"=""T4943""","=""L64""",
"=""38.907""","=""0.002""","=""38.9084""","=""0.0023""","=""250""","=""6.17e+10""",,"=""2.03136""","=""33.8970""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).3d""","=""1D*""","=""2""",5,5,,"=""T4943""","=""L64""",
"=""39.042""","=""0.002""","=""39.0416""","=""0.0020""","=""250""","=""5.76e+10""",,"=""0.20726""","=""31.9642""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).3d""","=""3P*""","=""0""",3,1,,"=""T4943""","=""L64""",
"=""39.057""","=""0.002""","=""39.0576""","=""0.0020""","=""300""","=""4.51e+10""",,"=""0.00000""","=""31.7439""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).3d""","=""3P*""","=""2""",5,5,,"=""T4943""","=""L64""",
"=""39.146""","=""0.002""","=""39.1466""","=""0.0020""","=""200""","=""1.73e+10""",,"=""0.20726""","=""31.8791""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).3d""","=""3P*""","=""1""",3,3,,"=""T4943""","=""L64""",
"=""39.227""","=""0.002""","=""39.227""","=""0.003""","=""100""","=""""",,"=""4.77913""","=""36.3858""","=""3s2.3p4""","=""1S""","=""0""","=""3s2.3p3.(2P*).4s""","=""3P*""","=""1""",1,3,,"=""""","=""L3496""",
"=""39.247""","=""0.002""","=""39.2463""","=""0.0020""","=""200""","=""1.80e+10""",,"=""0.28779""","=""31.8791""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2P*).3d""","=""3P*""","=""1""",1,3,,"=""T4943""","=""L64""",
"=""39.314""","=""0.002""","=""39.3143""","=""0.0020""","=""500""","=""1.19e+10""",,"=""0.20726""","=""31.7439""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).3d""","=""3P*""","=""2""",3,5,,"=""T4943""","=""L64""",
"=""40.021""","=""0.002""","=""40.0213""","=""0.0019""","=""400""","=""3.46e+10""",,"=""0.00000""","=""30.9796""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).3d""","=""3S*""","=""1""",5,3,,"=""T4943""","=""L64""",
"=""40.291""","=""0.002""","=""40.2909""","=""0.0019""","=""300""","=""1.71e+10""",,"=""0.20726""","=""30.9796""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).3d""","=""3S*""","=""1""",3,3,,"=""T4943""","=""L64""",
"=""40.397""","=""0.002""","=""40.3966""","=""0.0020""","=""250""","=""5.26e+09""",,"=""0.28779""","=""30.9796""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2D*).3d""","=""3S*""","=""1""",1,3,,"=""T4943""","=""L64""",
"=""40.441""","=""0.002""","=""40.4410""","=""0.0023""","=""150""","=""1.14e+09""",,"=""2.03136""","=""32.6894""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).3d""","=""3D*""","=""1""",5,3,,"=""T4943""","=""L64""",
"=""40.577""","=""0.002""","=""40.5770""","=""0.0023""","=""100""","=""1.30e+08""",,"=""2.03136""","=""32.5866""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).3d""","=""3D*""","=""2""",5,5,,"=""T4943""","=""L64""",
"=""40.808""","=""0.002""","=""40.7765""","=""0.0023""","=""250""","=""""",,"=""2.03136""","=""32.4371""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).3d""","=""3D*""","=""3""",5,7,,"=""""","=""L3496""",
"=""40.896""","=""0.002""","=""40.8954""","=""0.0023""","=""400""","=""4.59e+10""",,"=""2.03136""","=""32.3487""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2D*).3d""","=""1P*""","=""1""",5,3,,"=""T4943""","=""L64""",
"=""41.728""","=""0.002""","=""41.7279""","=""0.0023""","=""150""","=""""",,"=""2.03136""","=""31.7439""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).3d""","=""3P*""","=""2""",5,5,,"=""""","=""L64""",
"=""44.230""","=""0.002""","=""44.2317""","=""0.0020""","=""200""","=""""",,"=""0.00000""","=""28.0306""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""1""",5,3,,"=""""","=""L64""",
"=""44.252""","=""0.002""","=""44.2520""","=""0.0020""","=""100""","=""""",,"=""0.20726""","=""28.2250""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""0""",3,1,,"=""""","=""L3496""",
"=""44.357""","=""0.002""","=""44.3567""","=""0.0020""","=""300""","=""1.36e+08""",,"=""0.00000""","=""27.9516""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""2""",5,5,,"=""T4943""","=""L3496""",
"=""44.561""","=""0.002""","=""44.5612""","=""0.0020""","=""200""","=""""",,"=""0.20726""","=""28.0306""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""1""",3,3,,"=""""","=""L3496""",
"=""44.683""","=""0.002""","=""44.6881""","=""0.0020""","=""250""","=""""",,"=""0.20726""","=""27.9516""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""2""",3,5,,"=""""","=""L3496""",
"=""44.692""","=""0.002""","=""44.6906""","=""0.0020""","=""100""","=""""",,"=""0.28779""","=""28.0306""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2D*).3d""","=""3P*""","=""1""",1,3,,"=""""","=""L3496""",
"=""44.860""","=""0.002""","=""""","=""""","=""750""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3496""",
"=""44.971""","=""0.002""","=""44.971""","=""0.003""","=""200""","=""""",,"=""4.77913""","=""32.3487""","=""3s2.3p4""","=""1S""","=""0""","=""3s2.3p3.(2D*).3d""","=""1P*""","=""1""",1,3,,"=""""","=""L64""",
"=""45.633""","=""0.002""","=""""","=""""","=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3496""",
"=""47.321""","=""0.002""","=""47.321""","=""0.003""","=""100""","=""""",,"=""4.77913""","=""30.9796""","=""3s2.3p4""","=""1S""","=""0""","=""3s2.3p3.(2D*).3d""","=""3S*""","=""1""",1,3,,"=""""","=""L3496""",
"=""49.999""","=""0.002""","=""49.9993""","=""0.0023""","=""100""","=""7.20e+08""",,"=""2.03136""","=""26.8286""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2D*).3d""","=""1D*""","=""2""",5,5,,"=""T4943""","=""L64""",
"=""52.300""","=""0.002""","=""52.3004""","=""0.0020""","=""250""","=""""",,"=""0.00000""","=""23.7062""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""2""",5,5,,"=""""","=""L3496""",
"=""52.645""","=""0.002""","=""52.6449""","=""0.0020""","=""200""","=""""",,"=""0.00000""","=""23.5510""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""3""",5,7,,"=""""","=""L3496""",
"=""52.706""","=""0.002""","=""52.7069""","=""0.0019""","=""100""","=""""",,"=""0.20726""","=""23.7306""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""1""",3,3,,"=""""","=""L3496""",
"=""52.762""","=""0.002""","=""52.7617""","=""0.0020""","=""150""","=""""",,"=""0.20726""","=""23.7062""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""2""",3,5,,"=""""","=""L3496""",
"=""52.888""","=""0.002""","=""52.8880""","=""0.0020""","=""50""","=""""",,"=""0.28779""","=""23.7306""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(4S*).3d""","=""3D*""","=""1""",1,3,,"=""""","=""L3496""",
"=""58.4314""","=""0.0008""","=""58.4319""","=""0.0010""","=""0""","=""""",,"=""0.00000""","=""21.21859""","=""3s2.3p4""","=""3P""","=""2""","=""3s.3p5""","=""1P*""","=""1""",5,3,,"=""""","=""L3633""",
"=""64.6181""","=""0.0008""","=""64.6181""","=""0.0008""","=""11""","=""8.73e+08""",,"=""2.03136""","=""21.21859""","=""3s2.3p4""","=""1D""","=""2""","=""3s.3p5""","=""1P*""","=""1""",5,3,,"=""T4943""","=""L3633""",
"=""73.7146""","=""0.0008""","=""73.7146""","=""0.0015""","=""10""","=""1.23e+08""",,"=""0.00000""","=""16.81949""","=""3s2.3p4""","=""3P""","=""2""","=""3s.3p5""","=""3P*""","=""1""",5,3,,"=""T4943""","=""L3633""",
"=""74.1941""","=""0.0008""","=""74.1943""","=""0.0011""","=""10""","=""2.91e+08""",,"=""0.20726""","=""16.91802""","=""3s2.3p4""","=""3P""","=""1""","=""3s.3p5""","=""3P*""","=""0""",3,1,,"=""T4943""","=""L3633""",
"=""74.5258""","=""0.0008""","=""74.5258""","=""0.0016""","=""12""","=""2.19e+08""",,"=""0.00000""","=""16.63642""","=""3s2.3p4""","=""3P""","=""2""","=""3s.3p5""","=""3P*""","=""2""",5,5,,"=""T4943""","=""L3633""",
"=""74.6342""","=""0.0008""","=""74.6343""","=""0.0011""","=""9""","=""7.18e+07""",,"=""0.20726""","=""16.81949""","=""3s2.3p4""","=""3P""","=""1""","=""3s.3p5""","=""3P*""","=""1""",3,3,,"=""T4943""","=""L3633""",
"=""74.9979""","=""0.0008""","=""74.9979""","=""0.0016""","=""10""","=""9.88e+07""",,"=""0.28779""","=""16.81949""","=""3s2.3p4""","=""3P""","=""0""","=""3s.3p5""","=""3P*""","=""1""",1,3,,"=""T4943""","=""L3633""",
"=""75.4187""","=""0.0008""","=""75.4186""","=""0.0012""","=""1""","=""""",,"=""4.77913""","=""21.21859""","=""3s2.3p4""","=""1S""","=""0""","=""3s.3p5""","=""1P*""","=""1""",1,3,,"=""""","=""L3633""",
"=""75.4658""","=""0.0008""","=""75.4659""","=""0.0012""","=""10""","=""7.26e+07""",,"=""0.20726""","=""16.63642""","=""3s2.3p4""","=""3P""","=""1""","=""3s.3p5""","=""3P*""","=""2""",3,5,,"=""T4943""","=""L3633""",
"=""""","=""""","=""271.189""","=""0.004""","=""""","=""1.04e+01""",C,"=""0.20726""","=""4.77913""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p4""","=""1S""","=""0""",3,1,M1,"=""T969""","=""""",
"=""451.220""","=""0.010""","=""451.217""","=""0.012""","=""""","=""3.18e+00""",,"=""2.03136""","=""4.77913""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p4""","=""1S""","=""0""",5,1,E2,"=""T5014""","=""L3453""",
"=""610.352""","=""0.010""","=""610.352""","=""0.011""","=""""","=""8.39e-01""",,"=""0.00000""","=""2.03136""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p4""","=""1D""","=""2""",5,5,M1+E2,"=""T5014""","=""L3452""",
"=""""","=""""","=""679.703""","=""0.020""","=""""","=""2.01e-01""",C,"=""0.20726""","=""2.03136""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p4""","=""1D""","=""2""",3,5,M1,"=""T335,T969""","=""""",
"=""5982.0""","=""1.2""","=""5982""","=""7""","=""""","=""1.04e-01""",B,"=""0.00000""","=""0.20726""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p4""","=""3P""","=""1""",5,3,M1,"=""T5014""","=""L7248""",
"=""""","=""""","=""15396""","=""14""","=""""","=""1.48e-02""",B,"=""0.20726""","=""0.28779""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p4""","=""3P""","=""0""",3,1,M1,"=""T335""","=""""",
