conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
3s2.3p6,1S,0.0,1.0,0.0,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,11.623593,11.623593,106.66599,132000000.0,0.067547,0.067547,0.0017927
3s2.3p6,1S,0.0,1.0,0.0,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3.0,11.828071,11.828071,104.82199,532000000.0,0.2629,0.2629,0.0069775
3s2.3p6,1S,0.0,1.0,0.0,3s2.3p5.(2P*<3/2>).5s,2[3/2]*,1.0,3.0,14.089968,14.089968,87.99466,77000000.0,0.026815,0.026815,0.00071168
3s2.3p6,1S,0.0,1.0,0.0,3s2.3p5.(2P*<3/2>).3d,2[3/2]*,1.0,3.0,14.152515,14.152515,87.60577,270000000.0,0.093199,0.093199,0.0024735
3s2.3p6,1S,0.0,1.0,0.0,3s2.3p5.(2P*<1/2>).5s,2[1/2]*,1.0,3.0,14.255086,14.255086,86.97541,35000000.0,0.011908,0.011908,0.00031604
3s2.3p6,1S,0.0,1.0,0.0,3s2.3p5.(2P*<1/2>).3d,2[3/2]*,1.0,3.0,14.303668,14.303668,86.68,313000000.0,0.10577,0.10577,0.0028071
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3.0,12.907015,1.358661,912.54705,18900000.0,0.14157,0.70787,0.0037574
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).4p,2[5/2],3.0,7.0,13.075716,1.527361,811.75423,33000000.0,0.45641,2.282,0.012113
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).4p,2[5/2],2.0,5.0,13.094873,1.546518,801.69896,9300000.0,0.089612,0.44806,0.0023783
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,3.0,13.153144,1.604789,772.58857,5200000.0,0.02792,0.1396,0.00074099
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,5.0,13.171778,1.623423,763.72071,24500000.0,0.21424,1.0712,0.0056859
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<1/2>).4p,2[3/2],1.0,3.0,13.282639,1.734285,714.90111,630000.0,0.0028963,0.014481,7.6868e-05
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<1/2>).4p,2[3/2],2.0,5.0,13.302227,1.753873,706.91661,3800000.0,0.028469,0.14235,0.00075558
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<1/2>).4p,2[1/2],1.0,3.0,13.327857,1.779503,696.73512,6400000.0,0.027946,0.13973,0.0007417
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).5p,2[1/2],1.0,3.0,14.463996,2.915641,425.23817,111000.0,0.00018055,0.00090275,4.7918e-06
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).5p,2[5/2],3.0,7.0,14.499054,2.950699,420.18582,970000.0,0.0035945,0.017973,9.5399e-05
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).5p,2[5/2],2.0,5.0,14.506068,2.957713,419.18938,280000.0,0.00073763,0.0036881,1.9577e-05
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).5p,2[3/2],1.0,3.0,14.524913,2.976559,416.53535,290000.0,0.0004526,0.002263,1.2012e-05
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).5p,2[3/2],2.0,5.0,14.528913,2.980559,415.97632,1400000.0,0.0036318,0.018159,9.6389e-05
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<1/2>).5p,2[1/2],1.0,3.0,14.687118,3.138764,395.00965,460000.0,0.00064563,0.0032282,1.7135e-05
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<1/2>).5p,2[3/2],2.0,5.0,14.68829,3.139936,394.8622,56000.0,0.0001309,0.0006545,3.4741e-06
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).6p,2[5/2],3.0,7.0,15.022591,3.474236,356.86747,110000.0,0.00029403,0.0014702,7.8036e-06
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,5.0,11.548354,3s2.3p5.(2P*<3/2>).6p,2[3/2],2.0,5.0,15.03564,3.487286,355.53208,270000.0,0.00051166,0.0025583,1.3579e-05
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,11.623593,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3.0,12.907015,1.283423,966.04346,5400000.0,0.075552,0.22666,0.0020052
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,11.623593,3s2.3p5.(2P*<3/2>).4p,2[5/2],2.0,5.0,13.094873,1.47128,842.69624,21500000.0,0.3815,1.1445,0.010125
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,11.623593,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,3.0,13.153144,1.529551,810.59204,25000000.0,0.24627,0.7388,0.0065359
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,11.623593,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,5.0,13.171778,1.548185,800.83582,4900000.0,0.078522,0.23557,0.002084
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,11.623593,3s2.3p5.(2P*<3/2>).4p,2[1/2],0.0,1.0,13.273038,1.649445,751.67205,40000000.0,0.11294,0.33883,0.0029975
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,11.623593,3s2.3p5.(2P*<1/2>).4p,2[3/2],1.0,3.0,13.282639,1.659046,747.32211,22000.0,0.0001842,0.00055261,4.8888e-06
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,11.623593,3s2.3p5.(2P*<1/2>).4p,2[3/2],2.0,5.0,13.302227,1.678635,738.6014,8500000.0,0.11586,0.34759,0.003075
3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3.0,11.623593,3s2.3p5.(2P*<1/2>).4p,2[1/2],1.0,3.0,13.327857,1.704264,727.49395,1830000.0,0.01452,0.04356,0.00038536
