Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,4.08164e-08,-1.623441399591501
Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,2e-07,-1.3437345410769002
Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,2.04082e-07,-1.5482045642490014
Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)4p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,2.5e-08,-1.6493733363254002
Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)4s,5.37635e-08,-1.5594787824576013
Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,7.19425e-08,-1.454573857543
Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,1.5873e-06,-1.7342807160576008
Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,4.54545e-05,-1.6590438807151013
Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,4.4843e-08,-1.4741629089989985
Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,1.17647e-07,-1.6786329321710998
Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,2.63158e-07,-1.7538697675135992
Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,6.53595e-08,-1.4997030646946996
Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)4s,8.54701e-08,-1.6046079896093008
Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,1.5625e-07,-1.7794099232093004
Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,5.46448e-07,-1.7041730878668009
Ar 2[1/2]_0;v=3s2.3p5(2Po_1/2)4p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,2.22222e-08,-1.6518281668242984
Ar 2[1/2]_0;v=3s2.3p5(2Po_1/2)4p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,4.2373e-06,-1.8562981899963997
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)3d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,1.23457e-07,-0.9380428057969006
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)3d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,2.77777e-06,-0.5172501435084005
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,8.33331e-06,-0.5623793506601
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)3d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,1.35135e-07,-0.9566400065462997
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)3d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,5.88235e-06,-0.5358473442577996
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,7.14286e-06,-0.5613874999535007
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)3d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,2.5641e-05,-0.7688082789779003
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,3.125e-05,-0.5809765514094991
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,2.01371e-07,-0.9964380161499005
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,3.94686e-07,-0.7316138774791998
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,2.53003e-06,-0.6011855095571015
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,3.79505e-06,-0.7503350595669005
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,8.22262e-06,-0.8086062885815011
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)3d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,9.09091e-08,-0.9178338476493
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,1.13636e-05,-0.8408414365469987
Ar 2[5/2]o_2;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,1.36986e-07,-0.9098990419961996
Ar 2[5/2]o_2;v=3s2.3p5(2Po_3/2)3d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,1.75439e-07,-0.9681702710108002
Ar 2[5/2]o_2;v=3s2.3p5(2Po_3/2)3d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,8.33333e-06,-0.9872633971134004
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5s,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,8.88169e-08,-0.9924706133232011
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5s,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,1.99385e-07,-1.1612092147890003
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5s,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,2.96056e-07,-0.8963850761182997
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5s,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,8.88169e-07,-0.9733774872206009
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5s,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,2.12388e-06,-0.9151062582060003
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)5s,Ar 1S;v=3s2.3p6,1.27251e-08,-14.0896112317174
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)5s,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,1.10094e-07,-0.9950742214282009
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)5s,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,2.13007e-07,-0.9368029924136003
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)5s,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,3.629e-07,-0.9180818103258996
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)5s,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,4.01571e-07,-1.1829059489966003
Ar 2[5/2]o_3;v=3s2.3p5(2Po_3/2)3d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,3.2258e-07,-1.0233419665671004
Ar 2[5/2]o_3;v=3s2.3p5(2Po_3/2)3d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,4.99999e-07,-1.0042488404645002
Ar 2[5/2]o_3;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,0.000102041,-0.7968280614401007
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)3d,Ar 1S;v=3s2.3p6,3.70371e-09,-14.1522218075735
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)3d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,9.09093e-08,-0.9994135682697003
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)3d,Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)4p,2.32559e-07,-0.8795236141056009
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)3d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,1.05042e-06,-1.0576847972843009
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)3d,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,7.69231e-08,-0.9309758695120998
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)3d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,4.54545e-07,-0.9113868180561013
Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)3d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,1.20482e-06,-1.118807597080501
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)3d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,1.6129e-07,-0.9061796018462989
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)3d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,2.65957e-07,-1.0621481254640983
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)3d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,2.71003e-06,-1.080869307551799
Ar 2[5/2]o_3;v=3s2.3p5(2Po_1/2)3d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,6.66667e-08,-0.9338274402936015
Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)5s,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,1e-07,-0.9583757452827992
Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)5s,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,1.96078e-07,-0.9132465381310997
Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)5s,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,3.06748e-07,-1.3340392004195998
Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)5s,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,4.50451e-07,-1.0879362438365998
Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)5s,Ar 1S;v=3s2.3p6,2.64914e-08,-14.2547543743716
Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)5s,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,1.0418e-07,-0.9527965850580014
Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)5s,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,2.72707e-07,-0.9272564293623002
Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)5s,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,4.63601e-07,-0.9723856365139998
Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)5s,Ar 2[1/2]_0;v=3s2.3p5(2Po_1/2)4p,4.88001e-07,-0.7751313272327014
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)3d,Ar 1S;v=3s2.3p6,3.19106e-09,-14.3033550589965
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)3d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,1.40676e-07,-0.9758571139871997
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)3d,Ar 2[1/2]_0;v=3s2.3p5(2Po_1/2)4p,1.92078e-07,-0.8237320118576008
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)3d,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,2.21956e-07,-1.0209863211388992
Ar 2[3/2]o_1;v=3s2.3p5(2Po_1/2)3d,Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)4p,2.3781e-06,-1.0306568655286004
Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,9.00901e-06,-2.9155749076559
Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)5p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,9.17431e-06,-2.6358680491412994
Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)5p,Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)4s,1.11111e-05,-2.7407729740559006
Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,8.33333e-05,-2.8403380723134006
Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)5p,Ar 2[7/2]o_4;v=3s2.3p5(2Po_3/2)3d,9.0909e-07,-0.5198347825030005
Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,1.03093e-06,-2.950661626403001
Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,1.31579e-05,-0.5956063493323001
Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,2.65252e-06,-2.882367746006901
Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,3.57143e-06,-2.9576045813494005
Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)5p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,2.61097e-05,-2.6778977228347998
Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,1.25e-06,-2.9012129094329
Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,3.44828e-06,-2.9764497447753993
Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)5p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,1.05263e-05,-2.6967428862607985
Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)5p,Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)4s,0.000136986,-2.8016478111753997
Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,7.14286e-07,-2.9805411289401995
Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,3.22581e-06,-2.9053042935977
Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)5p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,0.00016129,-2.7008342704255988
Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)5p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,3.89105e-07,-2.9522932208243997
Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)5p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,8.47459e-07,-2.7478231976522984
Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)5p,Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)4s,1.85185e-06,-2.9573683721165
Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)5p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,3.33333e-06,-2.852463447201899
Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)5p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,3.7037e-05,-3.056933470374
Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)5p,Ar 2[1/2]o_0;v=3s2.3p5(2Po_1/2)4s,1.78571e-06,-2.9639393830480003
Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)5p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,2.17391e-06,-3.138741316648
Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)5p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,2.5641e-06,-2.859034458133399
Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)5p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,1.14943e-05,-0.7836860395772991
Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)5p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,2.43902e-05,-3.0635044813055003
Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)5p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,1.7544e-06,-2.8601502901783
Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)5p,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4s,3.03031e-06,-3.0646203133504013
Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)5p,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4s,1.78572e-05,-3.139857148692901
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,3.24675e-07,-1.7865710853203005
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,8.33334e-07,-1.3657784230318004
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,8.92858e-07,-1.5404681287373005
Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_1;v=3s2.3p5(2Po_1/2)4p,4.16667e-06,-1.4109076301835
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,3.49171e-07,-1.803804491348
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)4d,Ar 2[1/2]_0;v=3s2.3p5(2Po_3/2)4p,1.05511e-06,-1.4378115806009006
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,1.12871e-06,-1.5389803526772994
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,2.1102e-06,-1.408551984755201
Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)4d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,3.46677e-06,-1.6159727637796006
Ar 2[1/2]_0;v=3s2.3p5(2Po_1/2)5p,Ar 2[1/2]o_1;v=3s2.3p5(2Po_1/2)4s,2.51256e-07,-2.909990788186599
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,5.00322e-07,-1.8355437139602007
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,9.28482e-07,-1.4402912073674017
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,1.01644e-06,-1.4147510516717006
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,1.01644e-06,-1.5707195752895
Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)4d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,3.57637e-06,-1.6668051124944014
Ar 2[7/2]o_4;v=3s2.3p5(2Po_3/2)4d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,5.26316e-07,-1.6813109290789008
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)4d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,1.04167e-06,-1.6856502759204997
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,4.16666e-06,-1.4782294968961
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)4d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,9.09089e-06,-1.7047434020230998
Ar 2[7/2]o_3;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4p,1.5873e-05,-1.6086578648181984
Ar 2[5/2]o_2;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,2.94117e-06,-1.6561427173982004
Ar 2[5/2]o_2;v=3s2.3p5(2Po_3/2)4d,Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4p,1.51515e-05,-1.714413946412801
Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)4d,Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4p,5.88235e-06,-1.7061071967447994
Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4f,Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)3d,2.17391e-07,-1.0377238018133
Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4f,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)3d,6.25e-07,-0.7488472835068993
Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4f,Ar 2[1/2]o_0;v=3s2.3p5(2Po_3/2)3d,1.49254e-06,-1.056321002562699
Ar 2[3/2]_1;v=3s2.3p5(2Po_3/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5s,1.66667e-05,-0.8331545935705993
Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4f,Ar 2[1/2]o_1;v=3s2.3p5(2Po_3/2)3d,2.17391e-07,-1.0378477831515998
Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4f,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)3d,6.24999e-07,-0.7489712648451992
Ar 2[3/2]_2;v=3s2.3p5(2Po_3/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5s,1.66667e-05,-0.8332785749088991
Ar 2[9/2]_5;v=3s2.3p5(2Po_3/2)4f,Ar 2[7/2]o_4;v=3s2.3p5(2Po_3/2)3d,1.53846e-07,-0.9245098708087003
Ar 2[9/2]_4;v=3s2.3p5(2Po_3/2)4f,Ar 2[7/2]o_4;v=3s2.3p5(2Po_3/2)3d,1.53846e-07,-0.9245098708087003
Ar 2[9/2]_4;v=3s2.3p5(2Po_3/2)4f,Ar 2[5/2]o_3;v=3s2.3p5(2Po_3/2)3d,7.14285e-07,-0.8046388857550006
Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,2.85715e-07,-1.0031330084194998
Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5s,4.76191e-06,-0.8383618097804
Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4f,Ar 2[3/2]o_1;v=3s2.3p5(2Po_3/2)3d,1.69491e-07,-0.7540544997167
Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)3d,2.85713e-07,-1.0031330084194998
Ar 2[5/2]_2;v=3s2.3p5(2Po_3/2)4f,Ar 2[3/2]o_2;v=3s2.3p5(2Po_3/2)5s,4.76188e-06,-0.8383618097804
Ar 2[7/2]_3;v=3s2.3p5(2Po_3/2)4f,Ar 2[5/2]o_3;v=3s2.3p5(2Po_3/2)3d,1.85185e-07,-0.8099700833030994
Ar 2[7/2]_3;v=3s2.3p5(2Po_3/2)4f,Ar 2[5/2]o_2;v=3s2.3p5(2Po_1/2)3d,1.19048e-06,-0.6954113266870987
Ar 2[7/2]_4;v=3s2.3p5(2Po_3/2)4f,Ar 2[5/2]o_3;v=3s2.3p5(2Po_3/2)3d,1.85185e-07,-0.8099700833030994
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[3/2]_2;v=3s2.3p5(2Po_1/2)4p,1.88154e-06,-1.6503155944967016
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_3/2)4p,2.01594e-06,-2.0455681010895006
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[1/2]_1;v=3s2.3p5(2Po_1/2)4p,2.91964e-06,-1.6247754388010005
Ar 2[3/2]o_2;v=3s2.3p5(2Po_1/2)4d,Ar 2[5/2]_3;v=3s2.3p5(2Po_3/2)4p,3.02391e-06,-1.8768294996237014
