spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
N V,N,4,1s2.2s,2S,0.5,2,0.0,0.0,even,,no,97.8901,,,,,,,,,,L7288
N V,N,4,1s2.2p,2P*,0.5,2,9.97624,5e-05,odd,,no,97.8901,2.967359050445104e-09,"ASD 1/sum(Aki), J-resolved",2.967359050445104e-09,1/1,yes,9.97624,9.97624,,,u57
N V,N,4,1s2.2p,2P*,1.5,4,10.00838,5e-05,odd,,no,97.8901,2.941176470588235e-09,"ASD 1/sum(Aki), J-resolved",2.941176470588235e-09,1/1,yes,10.00838,10.00838,,,u57
N V,N,4,1s2.3s,2S,0.5,2,56.55249,,even,,no,97.8901,1.0976948408342481e-10,"ASD 1/sum(Aki), J-resolved",1.0976948408342481e-10,2/2,yes,46.544109999999996,46.57625,,,
N V,N,4,1s2.3p,2P*,0.5,2,59.2354,,odd,,no,97.8901,8.236553825879252e-11,"ASD 1/sum(Aki), J-resolved",8.236553825879252e-11,2/2,yes,59.2354,59.2354,,,
N V,N,4,1s2.3p,2P*,1.5,4,59.24486,,odd,,no,97.8901,8.236282471543644e-11,"ASD 1/sum(Aki), J-resolved",8.236282471543644e-11,2/2,yes,59.24486,59.24486,,,
N V,N,4,1s2.3d,2D,1.5,4,60.05848,,even,,no,97.8901,2.347915642584127e-11,"ASD 1/sum(Aki), J-resolved",2.347915642584127e-11,4/4,yes,50.08224,50.08224,,,
N V,N,4,1s2.3d,2D,2.5,6,60.06121,,even,,no,97.8901,2.3473655481242918e-11,"ASD 1/sum(Aki), J-resolved",2.3473655481242918e-11,2/2,yes,50.05283,50.05283,,,
N V,N,4,1s2.4s,2S,0.5,2,75.17767,,even,,no,97.8901,1.726817475392851e-10,"ASD 1/sum(Aki), J-resolved",1.726817475392851e-10,4/4,yes,65.16929,65.20143,,,
N V,N,4,1s2.4p,2P*,0.5,2,76.26776,,odd,,no,97.8901,1.336842991801142e-10,"ASD 1/sum(Aki), J-resolved",1.336842991801142e-10,4/4,yes,76.26776,76.26776,,,
