Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s2""","=""1S""","=""0""",1,"=""""","=""0.000000""","=""""","=""0.000009""","="" 100                        ""","=""L12548"""
"=""1s.2s""","=""3S""","=""1""",3,"=""[""","=""198.5676""","=""]""","=""0.0012""","="" 100                        ""","=""L12548c207"""
"=""1s.2s""","=""1S""","=""0""",1,"=""[""","=""202.8052""","=""]""","=""0.0014""","="" 100                        ""","=""L12548c207"""
"=""1s.2p""","=""3P*""","=""1""",3,"=""[""","=""202.9538""","=""]""","=""0.0012""","="" 100                        ""","=""L12548c207"""
"=""1s.2p""","=""3P*""","=""0""",1,"=""[""","=""202.9558""","=""]""","=""0.0012""","="" 100                        ""","=""L12548c207"""
"=""1s.2p""","=""3P*""","=""2""",5,"=""[""","=""202.9604""","=""]""","=""0.0012""","="" 100                        ""","=""L12548c207"""
"=""1s.2p""","=""1P*""","=""1""",3,"=""[""","=""205.5652""","=""]""","=""0.0012""","="" 100                        ""","=""L12548c207"""
"=""1s.3s""","=""3S""","=""1""",3,"=""[""","=""233.4329""","=""]""","=""0.0010""","="" 100                        ""","=""L12548c207"""
"=""1s.3s""","=""1S""","=""0""",1,"=""[""","=""234.5527""","=""]""","=""0.0016""","=""  99                        ""","=""L12548c207"""
"=""1s.3p""","=""3P*""","=""0""",1,"=""[""","=""234.6087""","=""]""","=""0.0005""","="" 100                        ""","=""L12548c207"""
"=""1s.3p""","=""3P*""","=""1""",3,"=""[""","=""234.6087""","=""]""","=""0.0005""","="" 100                        ""","=""L12548c207"""
"=""1s.3p""","=""3P*""","=""2""",5,"=""[""","=""234.6087""","=""]""","=""0.0005""","="" 100                        ""","=""L12548c207"""
"=""1s.3d""","=""3D""","=""1""",3,"=""[""","=""235.1615""","=""]""","=""0.0005""","="" 100                        ""","=""L12548c207"""
"=""1s.3d""","=""3D""","=""2""",5,"=""[""","=""235.1615""","=""]""","=""0.0005""","="" 100                        ""","=""L12548c207"""
"=""1s.3d""","=""3D""","=""3""",7,"=""[""","=""235.1615""","=""]""","=""0.0005""","="" 100                        ""","=""L12548c207"""
"=""1s.3d""","=""1D""","=""2""",5,"=""[""","=""235.1796""","=""]""","=""0.0006""","="" 100                        ""","=""L12548c207"""
"=""1s.3p""","=""1P*""","=""1""",3,"=""[""","=""235.3519""","=""]""","=""0.0012""","="" 100                        ""","=""L12548c207"""
"=""1s.4s""","=""3S""","=""1""",3,"=""[""","=""245.04952""","=""]""","=""0.00017""","="" 100                        ""","=""L12548c207"""
"=""1s.4s""","=""1S""","=""0""",1,"=""[""","=""245.5020""","=""]""","=""0.0012""","=""  99                        ""","=""L12548c207"""
"=""1s.4p""","=""3P*""","=""0""",1,"=""[""","=""245.52736""","=""]""","=""0.00012""","="" 100                        ""","=""L12548c207"""
"=""1s.4p""","=""3P*""","=""1""",3,"=""[""","=""245.52736""","=""]""","=""0.00012""","="" 100                        ""","=""L12548c207"""
"=""1s.4p""","=""3P*""","=""2""",5,"=""[""","=""245.52736""","=""]""","=""0.00012""","="" 100                        ""","=""L12548c207"""
"=""1s.4d""","=""3D""","=""1""",3,"=""[""","=""245.75662""","=""]""","=""0.00014""","="" 100                        ""","=""L12548c207"""
"=""1s.4d""","=""3D""","=""2""",5,"=""[""","=""245.75662""","=""]""","=""0.00014""","="" 100                        ""","=""L12548c207"""
"=""1s.4d""","=""3D""","=""3""",7,"=""[""","=""245.75662""","=""]""","=""0.00014""","="" 100                        ""","=""L12548c207"""
"=""1s.4d""","=""1D""","=""2""",5,"=""[""","=""245.7663""","=""]""","=""0.0011""","="" 100                        ""","=""L12548c207"""
"=""1s.4f""","=""3F*""","=""2""",5,"=""[""","=""245.7682""","=""]""","=""0.0025""","="" 100                        ""","=""L12548c207"""
"=""1s.4f""","=""3F*""","=""3""",7,"=""[""","=""245.7682""","=""]""","=""0.0025""","=""  70         :    30   1F*  ""","=""L12548c207"""
"=""1s.4f""","=""3F*""","=""4""",9,"=""[""","=""245.7682""","=""]""","=""0.0025""","="" 100                        ""","=""L12548c207"""
"=""1s.4f""","=""1F*""","=""3""",7,"=""[""","=""245.76842""","=""]""","=""0.00021""","=""  70         :    30   3F*  ""","=""L12548c207"""
"=""1s.4p""","=""1P*""","=""1""",3,"=""[""","=""245.8357""","=""]""","=""0.0012""","="" 100                        ""","=""L12548c207"""
"=""1s.5s""","=""3S""","=""1""",3,"=""[""","=""250.30375""","=""]""","=""0.00014""","="" 100                        ""","=""L12548c207"""
"=""1s.5s""","=""1S""","=""0""",1,"=""[""","=""250.5302""","=""]""","=""0.0012""","=""  99                        ""","=""L12548c207"""
"=""1s.5p""","=""3P*""","=""0""",1,"=""[""","=""250.54381""","=""]""","=""0.00014""","="" 100                        ""","=""L12548c207"""
"=""1s.5p""","=""3P*""","=""1""",3,"=""[""","=""250.54381""","=""]""","=""0.00014""","="" 100                        ""","=""L12548c207"""
"=""1s.5p""","=""3P*""","=""2""",5,"=""[""","=""250.54381""","=""]""","=""0.00014""","="" 100                        ""","=""L12548c207"""
"=""1s.5d""","=""3D""","=""1""",3,"=""[""","=""250.66009""","=""]""","=""0.00009""","="" 100                        ""","=""L12548c207"""
"=""1s.5d""","=""3D""","=""2""",5,"=""[""","=""250.66009""","=""]""","=""0.00009""","="" 100                        ""","=""L12548c207"""
"=""1s.5d""","=""3D""","=""3""",7,"=""[""","=""250.66009""","=""]""","=""0.00009""","="" 100                        ""","=""L12548c207"""
"=""1s.5d""","=""1D""","=""2""",5,"=""[""","=""250.6652""","=""]""","=""0.0012""","="" 100                        ""","=""L12548c207"""
"=""1s.5f""","=""3F*""","=""2""",5,"=""[""","=""250.66662""","=""]""","=""0.00012""","="" 100                        ""","=""L12548c207"""
"=""1s.5f""","=""3F*""","=""3""",7,"=""[""","=""250.66662""","=""]""","=""0.00012""","=""  80         :    20   1F*  ""","=""L12548c207"""
"=""1s.5f""","=""3F*""","=""4""",9,"=""[""","=""250.66662""","=""]""","=""0.00012""","="" 100                        ""","=""L12548c207"""
"=""1s.5f""","=""1F*""","=""3""",7,"=""[""","=""250.66670""","=""]""","=""0.00016""","=""  80         :    20   3F*  ""","=""L12548c207"""
"=""1s.5g""","=""1G""","=""4""",9,"=""[""","=""250.66711""","=""]""","=""0.00009""","=""  55         :    45   3G   ""","=""L12548c207"""
"=""1s.5g""","=""3G""","=""3""",7,"=""[""","=""250.66711""","=""]""","=""0.00009""","="" 100                        ""","=""L12548c207"""
