State,Lifetime /s,Energy /eV
Li+ 1S;v=1s2,,0.0
Li+ 3S;v=1s.2s,49.0436,59.019456391424
Li+ 3Po;v=1s.2p,4.40024e-08,61.2798841518375
Li+ 1Po;v=1s.2p,3.9102e-11,62.2149514055144
Li+ 3S;v=1s.3s,3.49829e-09,68.7791433633409
Li+ 1S;v=1s.3s,4.87829e-09,69.2780442687767
Li+ 3Po;v=1s.3p,3.42177e-09,69.3678067577268
Li+ 3D;v=1s.3d,8.91238e-10,69.5837822490959
Li+ 1D;v=1s.3d,9.92693e-10,69.5875016892457
Li+ 1Po;v=1s.3p,1.24273e-10,69.6468887503053
Li+ 1S;v=1s.2s,,60.9211701855
