obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""5738""","=""5""","=""""","=""8.2552e+04""",AAA,"=""[69.36910]""","=""[69.585174]""","=""1s.3p""","=""3P*""","=""1""","=""1s.3d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""5739""","=""3""","=""""","=""1.1011e+05""",AAA,"=""[69.36923]""","=""[69.585251]""","=""1s.3p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""5740.6""","=""1.2""","=""""","=""6.1169e+04""",AAA,"=""[69.36934]""","=""[69.585317]""","=""1s.3p""","=""3P*""","=""0""","=""1s.3d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""5741""","=""3""","=""""","=""2.7516e+04""",AAA,"=""[69.36923]""","=""[69.585174]""","=""1s.3p""","=""3P*""","=""2""","=""1s.3d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""8061""","=""8""","=""""","=""1.7027e+05""",AAA,"=""[72.108701]""","=""[72.26252]""","=""1s.4s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""9669.5""","=""2.0""","=""""","=""4.6618e-04""",AAA,"=""[72.108701]""","=""[72.236923]""","=""1s.4s""","=""1S""","=""0""","=""1s.4d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""""","=""10521.4""","=""1.6""","=""""","=""1.7817e+05""",AAA,"=""[73.297399]""","=""[73.415238]""","=""1s.5s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""10528.9""","=""1.6""","=""""","=""1.7817e+05""",AAA,"=""[73.297399]""","=""[73.415155]""","=""1s.5s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""10533.1""","=""1.6""","=""""","=""1.7817e+05""",AAA,"=""[73.297399]""","=""[73.415108]""","=""1s.5s""","=""3S""","=""1""","=""1s.5p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""13423""","=""3""","=""""","=""4.860e+00""",AA,"=""[72.144559]""","=""[72.236923]""","=""1s.4p""","=""3P*""","=""1""","=""1s.4d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""13436""","=""3""","=""""","=""1.834e+00""",AA,"=""[72.144648]""","=""[72.236923]""","=""1s.4p""","=""3P*""","=""2""","=""1s.4d""","=""1D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""13747""","=""4""","=""""","=""1.8876e+04""",AAA,"=""[72.144509]""","=""[72.234700]""","=""1s.4p""","=""3P*""","=""0""","=""1s.4d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""13747""","=""3""","=""""","=""2.5476e+04""",AAA,"=""[72.144559]""","=""[72.234749]""","=""1s.4p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""13748""","=""3""","=""""","=""3.3976e+04""",AAA,"=""[72.144648]""","=""[72.234831]""","=""1s.4p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""13754""","=""4""","=""""","=""1.4157e+04""",AAA,"=""[72.144559]""","=""[72.234700]""","=""1s.4p""","=""3P*""","=""1""","=""1s.4d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""13761""","=""3""","=""""","=""8.4924e+03""",AAA,"=""[72.144648]""","=""[72.234749]""","=""1s.4p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""13768""","=""4""","=""""","=""9.4377e+02""",AAA,"=""[72.144648]""","=""[72.234700]""","=""1s.4p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""15880""","=""58""","=""""","=""5.5748e+04""",AAA,"=""[73.397242]""","=""[73.4753]""","=""1s.5s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""18469""","=""5""","=""""","=""6.9682e+04""",AAA,"=""[74.033578]""","=""[74.100710]""","=""1s.6s""","=""3S""","=""1""","=""1s.6p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""18492""","=""5""","=""""","=""6.9682e+04""",AAA,"=""[74.033578]""","=""[74.100627]""","=""1s.6s""","=""3S""","=""1""","=""1s.6p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""18505""","=""5""","=""""","=""6.9683e+04""",AAA,"=""[74.033578]""","=""[74.100580]""","=""1s.6s""","=""3S""","=""1""","=""1s.6p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""19052""","=""8""","=""""","=""1.0745e-04""",AAA,"=""[73.397242]""","=""[73.462319]""","=""1s.5s""","=""1S""","=""0""","=""1s.5d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""""","=""19621""","=""7""","=""""","=""1.499e+00""",AA,"=""[69.585174]""","=""[69.648365]""","=""1s.3d""","=""3D""","=""2""","=""1s.3p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""19665""","=""10""","=""""","=""6.438e-04""",AA,"=""[69.585317]""","=""[69.648365]""","=""1s.3d""","=""3D""","=""1""","=""1s.3p""","=""1P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""20868""","=""8""","=""""","=""3.7260e+03""",AAA,"=""[69.588952]""","=""[69.648365]""","=""1s.3d""","=""1D""","=""2""","=""1s.3p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""26288""","=""12""","=""""","=""1.397e+00""",AA,"=""[73.415155]""","=""[73.462319]""","=""1s.5p""","=""3P*""","=""1""","=""1s.5d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""26335""","=""13""","=""""","=""5.347e-01""",AA,"=""[73.415238]""","=""[73.462319]""","=""1s.5p""","=""3P*""","=""2""","=""1s.5d""","=""1D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""27023""","=""10""","=""""","=""9.1498e+03""",AAA,"=""[73.415155]""","=""[73.461037]""","=""1s.5p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""27023""","=""16""","=""""","=""6.7787e+03""",AAA,"=""[73.415108]""","=""[73.460988]""","=""1s.5p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""27023""","=""10""","=""""","=""1.2201e+04""",AAA,"=""[73.415238]""","=""[73.461119]""","=""1s.5p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""27051""","=""16""","=""""","=""5.0840e+03""",AAA,"=""[73.415155]""","=""[73.460988]""","=""1s.5p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""27072""","=""10""","=""""","=""3.0500e+03""",AAA,"=""[73.415238]""","=""[73.461037]""","=""1s.5p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""27100""","=""16""","=""""","=""3.3893e+02""",AAA,"=""[73.415238]""","=""[73.460988]""","=""1s.5p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""19000""","=""1100""","=""""","=""6.147e-02""",AA,"=""[74.470245]""","=""[74.535]""","=""1s.7s""","=""3S""","=""1""","=""1s.7p""","=""1P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""33114""","=""23""","=""""","=""3.1288e-05""",AAA,"=""[74.090435]""","=""[74.127877]""","=""1s.6s""","=""1S""","=""0""","=""1s.6d""","=""1D""","=""2""",1,5,E2,"=""T7378""","=""""",
"=""""","=""28000""","=""400""","=""""","=""2.2351e+04""",AAA,"=""[74.090435]""","=""[74.1347]""","=""1s.6s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""45500""","=""40""","=""""","=""5.240e-01""",AA,"=""[74.100627]""","=""[74.127877]""","=""1s.6p""","=""3P*""","=""1""","=""1s.6d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""45640""","=""40""","=""""","=""2.023e-01""",AA,"=""[74.100710]""","=""[74.127877]""","=""1s.6p""","=""3P*""","=""2""","=""1s.6d""","=""1D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""44570""","=""240""","=""""","=""2.157e-04""",AA,"=""[72.234700]""","=""[72.26252]""","=""1s.4d""","=""3D""","=""1""","=""1s.4p""","=""1P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""44650""","=""240""","=""""","=""2.804e-01""",AA,"=""[72.234749]""","=""[72.26252]""","=""1s.4d""","=""3D""","=""2""","=""1s.4p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""46900""","=""50""","=""""","=""2.8429e+03""",AAA,"=""[74.100580]""","=""[74.127013]""","=""1s.6p""","=""3P*""","=""0""","=""1s.6d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""46900""","=""30""","=""""","=""3.8375e+03""",AAA,"=""[74.100627]""","=""[74.127061]""","=""1s.6p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""46900""","=""30""","=""""","=""5.1174e+03""",AAA,"=""[74.100710]""","=""[74.127143]""","=""1s.6p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""46990""","=""50""","=""""","=""2.1322e+03""",AAA,"=""[74.100627]""","=""[74.127013]""","=""1s.6p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""47050""","=""30""","=""""","=""1.2791e+03""",AAA,"=""[74.100710]""","=""[74.127061]""","=""1s.6p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""47140""","=""50""","=""""","=""1.4215e+02""",AAA,"=""[74.100710]""","=""[74.127013]""","=""1s.6p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""48440""","=""280""","=""""","=""1.2024e+03""",AAA,"=""[72.236923]""","=""[72.26252]""","=""1s.4d""","=""1D""","=""2""","=""1s.4p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""86530""","=""1730""","=""""","=""8.057e-05""",AA,"=""[73.460988]""","=""[73.4753]""","=""1s.5d""","=""3D""","=""1""","=""1s.5p""","=""1P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""86820""","=""1740""","=""""","=""8.421e-02""",AA,"=""[73.461037]""","=""[73.4753]""","=""1s.5d""","=""3D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""95400""","=""2100""","=""""","=""4.4135e+02""",AAA,"=""[73.462319]""","=""[73.4753]""","=""1s.5d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
