Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""1s2""","=""1S""","=""0""",1,"=""""","=""0.0000000""","=""""","=""0.0000012""","=""L3501"""
"=""1s.2s""","=""3S""","=""1""",3,"=""[""","=""59.020708""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.2s""","=""1S""","=""0""",1,"=""[""","=""60.922576""","=""]""","=""0.000019""","=""L4834c203"""
"=""1s.2p""","=""3P*""","=""1""",3,"=""[""","=""61.280467""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.2p""","=""3P*""","=""2""",5,"=""[""","=""61.280749""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.2p""","=""3P*""","=""0""",1,"=""[""","=""61.281137""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.2p""","=""1P*""","=""1""",3,"=""[""","=""62.216228""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.3s""","=""3S""","=""1""",3,"=""[""","=""68.780678""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.3s""","=""1S""","=""0""",1,"=""[""","=""69.279520""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.3p""","=""3P*""","=""1""",3,"=""[""","=""69.36910""","=""]""","=""0.00019""","=""L3501c202"""
"=""1s.3p""","=""3P*""","=""2""",5,"=""[""","=""69.36923""","=""]""","=""0.00010""","=""L3501c202"""
"=""1s.3p""","=""3P*""","=""0""",1,"=""[""","=""69.36934""","=""]""","=""0.00004""","=""L3501c202"""
"=""1s.3d""","=""3D""","=""2""",5,"=""[""","=""69.585174""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.3d""","=""3D""","=""3""",7,"=""[""","=""69.585251""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.3d""","=""3D""","=""1""",3,"=""[""","=""69.585317""","=""]""","=""0.000025""","=""L3501c202"""
"=""1s.3d""","=""1D""","=""2""",5,"=""[""","=""69.588952""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.3p""","=""1P*""","=""1""",3,"=""[""","=""69.648365""","=""]""","=""0.000019""","=""L3501c202"""
"=""1s.4s""","=""3S""","=""1""",3,"=""[""","=""71.908412""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.4s""","=""1S""","=""0""",1,"=""[""","=""72.108701""","=""]""","=""0.000019""","=""L3501c202"""
"=""1s.4p""","=""3P*""","=""0""",1,"=""[""","=""72.144509""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.4p""","=""3P*""","=""1""",3,"=""[""","=""72.144559""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.4p""","=""3P*""","=""2""",5,"=""[""","=""72.144648""","=""]""","=""0.000012""","=""L3501c202"""
"=""1s.4d""","=""3D""","=""1""",3,"=""[""","=""72.234700""","=""]""","=""0.000025""","=""L3501c202"""
"=""1s.4d""","=""3D""","=""2""",5,"=""[""","=""72.234749""","=""]""","=""0.000012""","=""L3501c202"""
