Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s2.2p4""","=""3P""","=""2""",5,"=""""","=""0.0000000""","=""""","=""0""","=""L7288"""
"=""2s2.2p4""","=""3P""","=""1""",3,"=""""","=""0.0196224""","=""""","=""""","="""""
"=""2s2.2p4""","=""3P""","=""0""",1,"=""""","=""0.0281416""","=""""","=""""","="""""
"=""2s2.2p4""","=""1D""","=""2""",5,"=""""","=""1.9673642""","=""""","=""""","="""""
"=""2s2.2p4""","=""1S""","=""0""",1,"=""""","=""4.1897463""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""",5,"=""""","=""9.1460911""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3s""","=""3S*""","=""1""",3,"=""""","=""9.5213638""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""1""",3,"=""""","=""10.7402250""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""2""",5,"=""""","=""10.7404756""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""5P""","=""3""",7,"=""""","=""10.7409314""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""1""",3,"=""""","=""10.9887923""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""2""",5,"=""""","=""10.9888616""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3p""","=""3P""","=""0""",1,"=""""","=""10.9888811""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4s""","=""5S*""","=""2""",5,"=""""","=""11.8376056""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",3,"=""""","=""11.9303856""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""4""",9,"=""""","=""12.0786187""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""3""",7,"=""""","=""12.0786294""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""2""",5,"=""""","=""12.0786446""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""1""",3,"=""""","=""12.0786574""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""5D*""","=""0""",1,"=""""","=""12.0786635""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""",3,"=""""","=""12.0870184""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""",5,"=""""","=""12.0870271""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""",7,"=""""","=""12.0870382""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""1""",3,"=""""","=""12.2859622""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""2""",5,"=""""","=""12.2860456""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4p""","=""5P""","=""3""",7,"=""""","=""12.2861939""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""1""",3,"=""""","=""12.3588649""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""2""",5,"=""""","=""12.3588750""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4p""","=""3P""","=""0""",1,"=""""","=""12.3589072""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""",7,"=""""","=""12.5391924""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""",5,"=""""","=""12.5406949""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",3,"=""""","=""12.5416739""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).5s""","=""5S*""","=""2""",5,"=""""","=""12.6608569""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",3,"=""""","=""12.6974691""","=""""","=""""","="""""
"=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""",5,"=""""","=""12.7284690""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""4""",9,"=""""","=""12.7536973""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""3""",7,"=""""","=""12.7537024""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""2""",5,"=""""","=""12.7537097""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""1""",3,"=""""","=""12.7537158""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4d""","=""5D*""","=""0""",1,"=""""","=""12.7537188""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""",7,"=""""","=""12.7590123""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""",5,"=""""","=""12.7590208""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",3,"=""""","=""12.7590265""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""5""",11,"=""""","=""12.7664358""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""4""",9,"=""""","=""12.7664358""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""3""",7,"=""""","=""12.7664358""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""2""",5,"=""""","=""12.7664358""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4f""","=""5F""","=""1""",3,"=""""","=""12.7664358""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4f""","=""3F""","=""4""",9,"=""""","=""12.7664475""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4f""","=""3F""","=""3""",7,"=""""","=""12.7664475""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).4f""","=""3F""","=""2""",5,"=""""","=""12.7664475""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).5p""","=""5P""","=""1""",3,"=""""","=""12.8479560""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).5p""","=""5P""","=""2""",5,"=""""","=""12.8480003""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).5p""","=""5P""","=""3""",7,"=""""","=""12.8480623""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).5p""","=""3P""","=""2""",5,"=""""","=""12.8782347""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).5p""","=""3P""","=""1""",3,"=""""","=""12.8782422""","=""""","=""""","="""""
"=""2s2.2p3.(4S*).5p""","=""3P""","=""0""",1,"=""""","=""12.8782699""","=""""","=""""","="""""
