State,Lifetime /s,Energy /eV
O 3P;v=2s2.2p4,,0.0
O 1D;v=2s2.2p4,133.773,1.96732347847002
O 1S;v=2s2.2p4,0.748704,4.18965177361504
O 5So;v=2s2.2p3(4So)3s,0.000179856,9.145880162118
O 3So;v=2s2.2p3(4So)3s,1.63505e-09,9.52114687697208
O 5P;v=2s2.2p3(4So)3p,2.71001e-08,10.7399826178164
O 3P;v=2s2.2p3(4So)3p,3.10553e-08,10.9886271918351
O 5So;v=2s2.2p3(4So)4s,3.73972e-08,11.8373290452321
O 3So;v=2s2.2p3(4So)4s,5.2378e-09,11.9301042807037
O 5Do;v=2s2.2p3(4So)3d,2.24213e-08,12.0783859613451
O 3Do;v=2s2.2p3(4So)3d,9.34827e-09,12.0867423035485
O 5P;v=2s2.2p3(4So)4p,1.89636e-07,12.2856827590311
O 3P;v=2s2.2p3(4So)4p,1.71174e-07,12.35862098037
O 3Do;v=2s2.2p3(2Do)3s,4.41921e-09,12.5413322786654
O 1Do;v=2s2.2p3(2Do)3s,1.89347e-09,12.7281721555272
O 5Do;v=2s2.2p3(4So)4d,7.10729e-08,12.7534643485463
O 3Do;v=2s2.2p3(4So)4d,1.49949e-08,12.7586715647561
O 5F;v=2s2.2p3(4So)4f,6.7635e-08,12.7661104450558
O 3F;v=2s2.2p3(4So)4f,6.76579e-08,12.7661104450558
O 1P;v=2s2.2p3(2Do)3p,4.2735e-08,14.035183424191
O 3D;v=2s2.2p3(2Do)3p,3.06154e-08,14.0468376699939
O 3Po;v=2s2.2p3(2Po)3s,1.46769e-09,14.1249459131412
O 1F;v=2s2.2p3(2Do)3p,3.41297e-08,14.1333766441475
O 1Po;v=2s2.2p3(2Po)3s,1.40449e-09,14.3716687764158
O 1D;v=2s2.2p3(2Do)3p,1.9802e-08,14.4600674706443
O 3Do;v=2s2.2p3(2Do)4s,1.70853e-08,15.1803990463355
O 1Do;v=2s2.2p3(2Do_3/2)4s,7.5188e-09,15.224660384119
O 3Po;v=2s2.2p3(2Do_3/2)3d,2.88068e-08,15.2976853923947
O 3Do;v=2s2.2p3(2Do_5/2)3d,2.27971e-08,15.4064170261092
O 1Po;v=2s2.2p3(2Do_5/2)3d,4.90196e-08,15.4076568394925
O 1Do;v=2s2.2p3(2Do_3/2)3d,8.54701e-09,15.4132359997173
O 1Fo;v=2s2.2p3(2Do_3/2)3d,8.13008e-09,15.414227850424
O 3So;v=2s2.2p3(2Do_3/2)3d,7.77771e-09,15.4153436824689
O 3Po;v=2s.2p5,1.51745e-09,15.6692574633666
O 3D;v=2s2.2p3(2Po)3p,1.34048e-06,15.7818325185693
O 1P;v=2s2.2p3(2Po)3p,4.14938e-07,15.828449501781
O 1D;v=2s2.2p3(2Po)3p,6.13497e-07,15.9433802024119
O 1Po;v=2s2.2p3(2Do_5/2)4d,5.88235e-08,16.0782718985138
O 3Do;v=2s2.2p3(2Do_5/2)4d,5.68618e-08,16.0807515252804
O 1Do;v=2s2.2p3(2Do_3/2)4d,1.49701e-08,16.0842230027536
O 3So;v=2s2.2p3(2Do_3/2)4d,2.0796e-08,16.0849668907836
O 1Fo;v=2s2.2p3(2Do_3/2)4d,1.41844e-08,16.0849668907836
O 3Po;v=2s2.2p3(2Do_3/2)4d,4.72945e-09,16.1157142626892
O 3Do;v=2s2.2p3(2Po)3d,2.06047e-08,17.1047133985393
O 3Do;v=2s2.2p3(2Po)4d,4.59356e-08,17.7743366068539
