Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2p6.3s""","=""2S""","=""1/2""",2,"=""""","=""0.00000""","=""""","=""0.00024""","=""L15349"""
"=""2p6.3p""","=""2P*""","=""1/2""",2,"=""""","=""17.36957""","=""""","=""0.00025""","=""L15349"""
"=""2p6.3p""","=""2P*""","=""3/2""",4,"=""""","=""17.70596""","=""""","=""0.00022""","=""L15349"""
"=""2p6.3d""","=""2D""","=""3/2""",4,"=""""","=""41.23826""","=""""","=""0.00025""","=""L15349"""
"=""2p6.3d""","=""2D""","=""5/2""",6,"=""""","=""41.25624""","=""""","=""0.00025""","=""L15349"""
"=""2p6.4s""","=""2S""","=""1/2""",2,"=""""","=""71.4097""","=""""","=""0.0006""","=""L15349"""
"=""2p6.4p""","=""2P*""","=""1/2""",2,"=""""","=""77.8920""","=""""","=""0.0005""","=""L15349"""
"=""2p6.4p""","=""2P*""","=""3/2""",4,"=""""","=""78.0162""","=""""","=""0.0005""","=""L15349"""
"=""2p6.4d""","=""2D""","=""3/2""",4,"=""""","=""86.4829""","=""""","=""0.0010""","=""L15349"""
"=""2p6.4d""","=""2D""","=""5/2""",6,"=""""","=""86.4940""","=""""","=""0.0014""","=""L15349"""
"=""2p6.4f""","=""2F*""","=""5/2""",6,"=""""","=""88.8783""","=""""","=""0.0019""","=""L15349"""
"=""2p6.4f""","=""2F*""","=""7/2""",8,"=""""","=""88.8812""","=""""","=""0.0020""","=""L15349"""
"=""2p6.5s""","=""2S""","=""1/2""",2,"=""""","=""100.0932""","=""""","=""0.0012""","=""L15349"""
"=""2p6.5p""","=""2P*""","=""1/2""",2,"=""""","=""103.1872""","=""""","=""0.0007""","=""L15349"""
"=""2p6.5p""","=""2P*""","=""3/2""",4,"=""""","=""103.2477""","=""""","=""0.0007""","=""L15349"""
"=""2p6.5d""","=""2D""","=""3/2""",4,"=""""","=""107.2803""","=""""","=""0.0009""","=""L15349"""
"=""2p6.5d""","=""2D""","=""5/2""",6,"=""""","=""107.2808""","=""""","=""0.0009""","=""L15349"""
"=""2p6.5f""","=""2F*""","=""5/2""",6,"=""""","=""108.5270""","=""""","=""0.0010""","=""L15349"""
"=""2p6.5f""","=""2F*""","=""7/2""",8,"=""""","=""108.5294""","=""""","=""0.0011""","=""L15349"""
"=""2p6.5g""","=""2G""","=""7/2""",8,"=""""","=""108.6108""","=""""","=""0.0017""","=""L15349"""
"=""2p6.5g""","=""2G""","=""9/2""",10,"=""""","=""108.6125""","=""""","=""0.0019""","=""L15349"""
"=""2p6.6s""","=""2S""","=""1/2""",2,"=""""","=""114.4958""","=""""","=""0.0024""","=""L15349"""
"=""2p6.6p""","=""2P*""","=""3/2""",4,"=""""","=""116.2377""","=""""","=""0.0014""","=""L15349"""
"=""2p6.6d""","=""2D""","=""5/2""",6,"=""""","=""118.482""","=""""","=""0.007""","=""L15349"""
"=""2p6.6d""","=""2D""","=""3/2""",4,"=""""","=""118.4895""","=""""","=""0.0025""","=""L15349"""
"=""2p6.6f""","=""2F*""","=""7/2""",8,"=""""","=""119.2098""","=""""","=""0.0015""","=""L15349"""
"=""2p6.6h""","=""2H*""","=""9/2""",10,"=""""","=""119.2633""","=""""","=""0.0020""","=""L15349"""
"=""2p6.6h""","=""2H*""","=""11/2""",12,"=""""","=""119.2650""","=""""","=""0.0021""","=""L15349"""
"=""2p6.6g""","=""2G""","=""7/2""",8,"=""""","=""119.2655""","=""""","=""0.0014""","=""L15349"""
"=""2p6.6g""","=""2G""","=""9/2""",10,"=""""","=""119.2682""","=""""","=""0.0015""","=""L15349"""
"=""2p6.7s""","=""2S""","=""1/2""",2,"=""""","=""122.7534""","=""""","=""0.0020""","=""L15349"""
"=""2p6.7p""","=""2P*""","=""1/2""",2,"=""""","=""123.7939""","=""""","=""0.0007""","=""L15349"""
"=""2p6.7p""","=""2P*""","=""3/2""",4,"=""""","=""123.808""","=""""","=""0.004""","=""L15349"""
