Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""3d2.(3F).4d""","=""e 4G""","=""5/2""",6,"=""""","=""8.04492168""","=""""","=""0.00000012""","=""  96                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 4G""","=""7/2""",8,"=""""","=""8.05640407""","=""""","=""0.00000010""","=""  95                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 4G""","=""9/2""",10,"=""""","=""8.07087217""","=""""","=""0.00000010""","=""  93                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 4G""","=""11/2""",12,"=""""","=""8.08917904""","=""""","=""0.00000010""","=""  93                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 4H""","=""7/2""",8,"=""""","=""8.08214158""","=""""","=""0.00000011""","=""  96                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 4H""","=""9/2""",10,"=""""","=""8.09721403""","=""""","=""0.00000011""","=""  93                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 4H""","=""11/2""",12,"=""""","=""8.11431724""","=""""","=""0.00000011""","=""  93                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 4H""","=""13/2""",14,"=""""","=""8.13218467""","=""""","=""0.00000017""","="" 100                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""4D""","=""1/2""",2,"=""""","=""8.08552695""","=""""","=""0.00000012""","=""  99                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""4D""","=""3/2""",4,"=""""","=""8.09304682""","=""""","=""0.00000010""","=""  99                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""4D""","=""5/2""",6,"=""""","=""8.10828622""","=""""","=""0.00000010""","=""  80         :    18                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""4D""","=""7/2""",8,"=""""","=""8.11602678""","=""""","=""0.00000010""","=""  51         :    47  3d2.(3F).4d         f 2F  ""","=""L17885"""
"=""3d2.(3F).4d""","=""f 2F""","=""5/2""",6,"=""""","=""8.09796096""","=""""","=""0.00000014""","=""                                                ""","=""L17885"""
"=""3d2.(3F).4d""","=""f 2F""","=""7/2""",8,"=""""","=""8.13322612""","=""""","=""0.00000010""","=""  49         :    49  3d2.(3F).4d         4D    ""","=""L17885"""
"=""3d2.(3F).4d""","=""2P""","=""1/2""",2,"=""""","=""8.2475789""","=""""","=""0.0000004""","=""  93                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""2P""","=""3/2""",4,"=""""","=""8.28142599""","=""""","=""0.00000020""","=""  91                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""4P""","=""1/2""",2,"=""""","=""8.36118804""","=""""","=""0.00000019""","=""                                                ""","=""L17885"""
"=""3d2.(3F).4d""","=""4P""","=""3/2""",4,"=""""","=""8.37504020""","=""""","=""0.00000015""","=""                                                ""","=""L17885"""
"=""3d2.(3F).4d""","=""4P""","=""5/2""",6,"=""""","=""8.39366119""","=""""","=""0.00000014""","=""                                                ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 2G""","=""7/2""",8,"=""""","=""8.38209582""","=""""","=""0.00000016""","=""  91                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 2G""","=""9/2""",10,"=""""","=""8.40892905""","=""""","=""0.00000022""","=""  91                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 2H""","=""9/2""",10,"=""""","=""8.47198409""","=""""","=""0.00000016""","=""  95                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""e 2H""","=""11/2""",12,"=""""","=""8.50339168""","=""""","=""0.00000019""","=""  95                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""2D""","=""3/2""",4,"=""""","=""8.47612336""","=""""","=""0.00000020""","=""  86         :    11  3d2.(1D).4d         2D    ""","=""L17885"""
"=""3d2.(3F).4d""","=""2D""","=""5/2""",6,"=""""","=""8.49075738""","=""""","=""0.00000014""","=""  85         :    12  3d2.(1D).4d         2D    ""","=""L17885"""
"=""3d2.(3F).4d""","=""f 4F""","=""3/2""",4,"=""""","=""8.52631106""","=""""","=""0.00000015""","=""  96                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""f 4F""","=""5/2""",6,"=""""","=""8.5359028""","=""""","=""0.0000006""","=""  96                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""f 4F""","=""7/2""",8,"=""""","=""8.54897459""","=""""","=""0.00000011""","=""  96                                            ""","=""L17885"""
"=""3d2.(3F).4d""","=""f 4F""","=""9/2""",10,"=""""","=""8.56540259""","=""""","=""0.00000014""","=""  96                                            ""","=""L17885"""
"=""3d.(2D).4s.4p.(1P*)""","=""v 2D*""","=""3/2""",4,"=""""","=""8.59551578""","=""""","=""0.00000024""","=""  65         :    31  3d2.(3F).5p         2D*   ""","=""L17885"""
"=""3d.(2D).4s.4p.(1P*)""","=""v 2D*""","=""5/2""",6,"=""""","=""8.63206506""","=""""","=""0.00000016""","=""  65         :    31  3d2.(3F).5p         2D*   ""","=""L17885"""
"=""3d.(2D).4s.4p.(1P*)""","=""v 2F*""","=""5/2""",6,"=""""","=""8.75402229""","=""""","=""0.00000019""","=""  41         :    54  3d2.(3F).5p         2F*   ""","=""L17885"""
"=""3d.(2D).4s.4p.(1P*)""","=""v 2F*""","=""7/2""",8,"=""""","=""8.78956417""","=""""","=""0.00000015""","=""  41         :    54  3d2.(3F).5p         2F*   ""","=""L17885"""
"=""3d2.(1D).5s""","=""2D""","=""5/2""",6,"=""""","=""8.77885195""","=""""","=""0.00000010""","=""                                                ""","=""L17885"""
"=""3d2.(1D).5s""","=""2D""","=""3/2""",4,"=""""","=""8.77923899""","=""""","=""0.00000011""","=""                                                ""","=""L17885"""
"=""3d2.(3F).5p""","=""4G*""","=""5/2""",6,"=""""","=""8.86013315""","=""""","=""0.00000011""","=""  98                                            ""","=""L17885"""
