obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""143.369""","=""""","=""143.369044""","=""0.000006""","="":""","=""""",,"=""0.57388034""","=""9.2217861""","=""3d2.(3F).4s""","=""a 2F""","=""5/2""","=""3d.(2D).4s.4p.(1P*)""","=""2P*""","=""3/2""",6,4,,"=""""","=""L5432""",
"=""143.374""","=""""","=""143.374336""","=""0.000004""","=""5:""","=""""",,"=""0.60723963""","=""9.25482619""","=""3d2.(3F).4s""","=""a 2F""","=""7/2""","=""3d2.(3F).5p""","=""2D*""","=""5/2""",8,6,,"=""""","=""L5432""",
"=""143.520""","=""""","=""143.519829""","=""0.000003""","=""0:""","=""""",,"=""0.15074407""","=""8.78956417""","=""3d3""","=""b 4F""","=""9/2""","=""3d.(2D).4s.4p.(1P*)""","=""v 2F*""","=""7/2""",10,8,,"=""""","=""L5432""",
"=""143.759""","=""""","=""143.759112""","=""0.000006""","=""1:""","=""""",,"=""1.58182260""","=""10.2062637""","=""3d3""","=""b 2D2""","=""5/2""","=""3d2.(3F).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L5432""",
"=""143.865""","=""""","=""143.865123""","=""0.000005""","=""4:""","=""""",,"=""1.58387542""","=""10.20196129""","=""3d3""","=""a 2H""","=""11/2""","=""3d2.(3F).4f""","=""2I*""","=""13/2""",12,14,,"=""""","=""L5432""",
"=""144.016""","=""""","=""144.015858""","=""0.000012""","=""0:""","=""""",,"=""1.56577729""","=""10.1748430""","=""3d3""","=""b 2D2""","=""3/2""","=""3d2.(3F).4f""","=""2P*""","=""1/2""",4,2,,"=""""","=""L5432""",
"=""144.038""","=""""","=""144.038085""","=""0.000004""","=""0:""","=""""",,"=""1.57176070""","=""10.17949790""","=""3d3""","=""a 2H""","=""9/2""","=""3d2.(3F).4f""","=""4G*""","=""11/2""",10,12,,"=""""","=""L5432""",
"=""144.074""","=""""","=""144.074253""","=""0.000005""","=""1:""","=""""",,"=""1.58387542""","=""10.18945178""","=""3d3""","=""a 2H""","=""11/2""","=""3d2.(3F).4f""","=""2H*""","=""11/2""",12,12,,"=""""","=""L5432""",
"=""144.089""","=""""","=""144.089196""","=""0.000006""","=""0:""","=""""",,"=""1.57176070""","=""10.1764446""","=""3d3""","=""a 2H""","=""9/2""","=""3d2.(3F).4f""","=""4G*""","=""9/2""",10,10,,"=""""","=""L5432""",
"=""144.106""","=""""","=""144.106336""","=""0.000004""","="":""","=""""",,"=""1.58182260""","=""10.18548304""","=""3d3""","=""b 2D2""","=""5/2""","=""3d2.(3F).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L5432""",
