obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""19.6123""","=""""","=""5.9e+09""",C,"=""0.0000""","=""63.2177""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",2,4,,"=""T998LS""","=""""",
"=""""","=""19.6388""","=""""","=""5.9e+09""",C,"=""0.0000""","=""63.1324""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""1/2""",2,2,,"=""T998LS""","=""""",
"=""""","=""20.7825""","=""""","=""6.3e+09""",C',"=""35.9767""","=""95.6347""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",4,6,,"=""T1619interp""","=""""",
"=""""","=""20.7858""","=""""","=""4.5e+08""",C',"=""35.9863""","=""95.6347""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",6,6,,"=""T1619interp""","=""""",
"=""""","=""20.7858""","=""""","=""6.8e+09""",C',"=""35.9863""","=""95.6347""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",6,8,,"=""T1619interp""","=""""",
"=""""","=""24.0833""","=""""","=""1.31e+10""",C',"=""35.9767""","=""87.4582""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.5f""","=""2F*""","=""5/2""",4,6,,"=""T1619interp""","=""""",
"=""""","=""24.0871""","=""""","=""1.40e+10""",C',"=""35.9863""","=""87.4596""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""7/2""",6,8,,"=""T1619interp""","=""""",
"=""""","=""24.0877""","=""""","=""9.33e+08""",C',"=""35.9863""","=""87.4582""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""5/2""",6,6,,"=""T1619interp""","=""""",
"=""""","=""29.3259""","=""""","=""7.6e+09""",C,"=""15.2509""","=""57.5290""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.4s""","=""2S""","=""1/2""",2,2,,"=""T1619interp,LS""","=""""",
"=""""","=""29.4896""","=""""","=""1.50e+10""",C,"=""15.4856""","=""57.5290""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.4s""","=""2S""","=""1/2""",4,2,,"=""T1619interp,LS""","=""""",
"=""""","=""34.0236""","=""""","=""3.55e+10""",C+',"=""35.9767""","=""72.4174""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4f""","=""2F*""","=""5/2""",4,6,,"=""T1619interp""","=""""",
"=""""","=""34.0310""","=""""","=""3.80e+10""",C+',"=""35.9863""","=""72.4190""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""7/2""",6,8,,"=""T1619interp""","=""""",
"=""""","=""34.0325""","=""""","=""2.53e+09""",C+',"=""35.9863""","=""72.4174""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""5/2""",6,6,,"=""T1619interp""","=""""",
"=""""","=""45.5139""","=""""","=""7.0e+08""",D,"=""35.9767""","=""63.2177""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""3/2""",4,4,,"=""T1619interp,LS""","=""""",
"=""""","=""45.5299""","=""""","=""6.4e+09""",C,"=""35.9863""","=""63.2177""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4p""","=""2P*""","=""3/2""",6,4,,"=""T1619interp,LS""","=""""",
"=""""","=""45.6569""","=""""","=""7.1e+09""",C,"=""35.9767""","=""63.1324""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""1/2""",4,2,,"=""T1619interp,LS""","=""""",
"=""""","=""59.821""","=""""","=""5.2e+09""",C,"=""15.2509""","=""35.9767""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.3d""","=""2D""","=""3/2""",2,4,,"=""T1002LS""","=""""",
"=""""","=""60.478""","=""""","=""6.1e+09""",C,"=""15.4856""","=""35.9863""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.3d""","=""2D""","=""5/2""",4,6,,"=""T1002LS""","=""""",
"=""""","=""60.506""","=""""","=""1.0e+09""",D,"=""15.4856""","=""35.9767""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.3d""","=""2D""","=""3/2""",4,4,,"=""T1002LS""","=""""",
"=""""","=""72.213""","=""""","=""2.2e+09""",C,"=""63.1324""","=""80.3017""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.5s""","=""2S""","=""1/2""",2,2,,"=""T1619interp,LS""","=""""",
"=""""","=""72.573""","=""""","=""4.2e+09""",C,"=""63.2177""","=""80.3017""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5s""","=""2S""","=""1/2""",4,2,,"=""T1619interp,LS""","=""""",
"=""""","=""80.064""","=""""","=""2.17e+09""",C,"=""0.0000""","=""15.4856""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.3p""","=""2P*""","=""3/2""",2,4,,"=""T998LS""","=""""",
"=""""","=""81.296""","=""""","=""2.11e+09""",C,"=""0.0000""","=""15.2509""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.3p""","=""2P*""","=""1/2""",2,2,,"=""T998LS""","=""""",
"=""""","=""166.820""","=""""","=""1.2e+09""",C,"=""63.1324""","=""70.5646""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.4d""","=""2D""","=""3/2""",2,4,,"=""T1619interp,LS""","=""""",
"=""""","=""168.643""","=""""","=""1.4e+09""",C,"=""63.2177""","=""70.5696""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",4,6,,"=""T1619interp,LS""","=""""",
