Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Si 1D;v=3s2.3p2,Si 3P;v=3s2.3p2,366.62,-0.780939852933337
Si 1S;v=3s2.3p2,Si 1D;v=3s2.3p2,1.0,-1.127678461837923
Si 1S;v=3s2.3p2,Si 3P;v=3s2.3p2,35.492,-1.90861831477126
Si 5So;v=3s.3p3,Si 3P;v=3s2.3p2,0.00022727,-4.13181447928458
Si 3Po;v=3s2.3p.4s,Si 3P;v=3s2.3p2,4.5045e-09,-4.91997624517558
Si 3Po;v=3s2.3p.4s,Si 1D;v=3s2.3p2,3.7594e-07,-4.139036392242243
Si 3Po;v=3s2.3p.4s,Si 1S;v=3s2.3p2,1.642e-05,-3.01135793040432
Si 1Po;v=3s2.3p.4s,Si 1D;v=3s2.3p2,4.6083e-09,-4.301290769713343
Si 1Po;v=3s2.3p.4s,Si 1S;v=3s2.3p2,7.5188e-08,-3.1736123078754197
Si 1Po;v=3s2.3p.4s,Si 3P;v=3s2.3p2,4.3783e-07,-5.08223062264668
Si 3Do;v=3s.3p3,Si 3P;v=3s2.3p2,2.2051e-08,-5.61340387044942
Si 3Do;v=3s.3p3,Si 1D;v=3s2.3p2,561.8,-4.832464017516083
Si 1P;v=3s2.3p.4p,Si 1Po;v=3s2.3p.4s,1.1402e-07,-0.7801153770334501
Si 1P;v=3s2.3p.4p,Si 3Po;v=3s2.3p.4s,2.0291e-06,-0.9423697545045497
Si 1Do;v=3s2.3p.3d,Si 1D;v=3s2.3p2,2.2573e-08,-5.089774887083992
Si 3D;v=3s2.3p.4p,Si 3Po;v=3s2.3p.4s,5.952e-08,-1.0336200195146592
Si 3D;v=3s2.3p.4p,Si 1Po;v=3s2.3p.4s,3.7736e-06,-0.8713656420435596
Si 3D;v=3s2.3p.4p,Si 3Do;v=3s.3p3,2.3641e-05,-0.3401923942408196
Si 3D;v=3s2.3p.4p,Si 1Do;v=3s2.3p.3d,0.025252,-0.08288152467290999
Si 3P;v=3s2.3p.4p,Si 3Po;v=3s2.3p.4s,4.0323e-08,-1.1586180048179093
Si 3P;v=3s2.3p.4p,Si 3Do;v=3s.3p3,2.0325e-06,-0.4651903795440697
Si 3P;v=3s2.3p.4p,Si 1Po;v=3s2.3p.4s,2.0619e-05,-0.9963636273468097
Si 3P;v=3s2.3p.4p,Si 1Do;v=3s2.3p.3d,0.011429,-0.20787950997616012
Si 3S;v=3s2.3p.4p,Si 3Po;v=3s2.3p.4s,4.4423e-08,-1.20466467387328
Si 3S;v=3s2.3p.4p,Si 1Po;v=3s2.3p.4s,1.5106e-05,-1.0424102964021804
Si 3Fo;v=3s2.3p.3d,Si 3D;v=3s2.3p.4p,4.3485e-06,-0.22697263607882068
Si 3Fo;v=3s2.3p.3d,Si 1P;v=3s2.3p.4p,0.00026385,-0.31822290108893014
Si 1D;v=3s2.3p.4p,Si 1Po;v=3s2.3p.4s,4.5872e-08,-1.1403183592805597
Si 1D;v=3s2.3p.4p,Si 1Do;v=3s2.3p.3d,7.4074e-06,-0.3518342419099101
Si 1D;v=3s2.3p.4p,Si 3Do;v=3s.3p3,0.00028823,-0.6091451114778197
Si 3Po;v=3s2.3p.3d,Si 3P;v=3s2.3p2,1.1507e-08,-6.2737532746571
Si 3Po;v=3s2.3p.3d,Si 3S;v=3s2.3p.4p,2.331e-05,-0.14911235560823943
