Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""3d10.4s2.4p""","=""2P*""","=""1/2""",2,"=""""","=""0.0000000""","=""""","=""0""","=""L12180"""
"=""3d10.4s2.4p""","=""2P*""","=""3/2""",4,"=""""","=""0.1024345""","=""""","=""""","="""""
"=""4s2.5s""","=""2S""","=""1/2""",2,"=""""","=""3.0733860""","=""""","=""""","="""""
"=""4s2.5p""","=""2P*""","=""1/2""",2,"=""""","=""4.096940""","=""""","=""""","="""""
"=""4s2.5p""","=""2P*""","=""3/2""",4,"=""""","=""4.110705""","=""""","=""""","="""""
"=""4s2.4d""","=""2D""","=""3/2""",4,"=""""","=""4.312376""","=""""","=""""","="""""
"=""4s2.4d""","=""2D""","=""5/2""",6,"=""""","=""4.313144""","=""""","=""""","="""""
"=""4s2.6s""","=""2S""","=""1/2""",2,"=""""","=""4.659918""","=""""","=""""","="""""
"=""4s.4p2""","=""4P""","=""1/2""",2,"=""""","=""4.7083952""","=""""","=""""","="""""
"=""4s.4p2""","=""4P""","=""3/2""",4,"=""""","=""4.7537677""","=""""","=""""","="""""
"=""4s.4p2""","=""4P""","=""5/2""",6,"=""""","=""4.8248185""","=""""","=""""","="""""
"=""4s2.6p""","=""2P*""","=""1/2""",2,"=""""","=""5.006042""","=""""","=""""","="""""
"=""4s2.6p""","=""2P*""","=""3/2""",4,"=""""","=""5.011146""","=""""","=""""","="""""
"=""4s2.5d""","=""2D""","=""3/2""",4,"=""""","=""5.058910""","=""""","=""""","="""""
"=""4s2.5d""","=""2D""","=""5/2""",6,"=""""","=""5.059970""","=""""","=""""","="""""
"=""4s2.4f""","=""2F*""","=""5/2""",6,"=""""","=""5.139663""","=""""","=""""","="""""
"=""4s2.4f""","=""2F*""","=""7/2""",8,"=""""","=""5.139663""","=""""","=""""","="""""
"=""4s2.7s""","=""2S""","=""1/2""",2,"=""""","=""5.227021""","=""""","=""""","="""""
"=""4s2.7p""","=""2P*""","=""1/2""",2,"=""""","=""5.386224""","=""""","=""""","="""""
"=""4s2.7p""","=""2P*""","=""3/2""",4,"=""""","=""5.388693""","=""""","=""""","="""""
"=""4s2.6d""","=""2D""","=""3/2""",4,"=""""","=""5.402625""","=""""","=""""","="""""
"=""4s2.6d""","=""2D""","=""5/2""",6,"=""""","=""5.403286""","=""""","=""""","="""""
"=""4s2.5f""","=""2F*""","=""5/2""",6,"=""""","=""5.449733""","=""""","=""""","="""""
"=""4s2.5f""","=""2F*""","=""7/2""",8,"=""""","=""5.449733""","=""""","=""""","="""""
"=""4s2.8s""","=""2S""","=""1/2""",2,"=""""","=""5.496501""","=""""","=""""","="""""
"=""4s2.7d""","=""2D""","=""3/2""",4,"=""""","=""5.588185""","=""""","=""""","="""""
"=""4s2.7d""","=""2D""","=""5/2""",6,"=""""","=""5.588678""","=""""","=""""","="""""
"=""4s2.6f""","=""2F*""","=""5/2""",6,"=""""","=""5.618089""","=""""","=""""","="""""
"=""4s2.6f""","=""2F*""","=""7/2""",8,"=""""","=""5.618089""","=""""","=""""","="""""
"=""4s2.9s""","=""2S""","=""1/2""",2,"=""""","=""5.645828""","=""""","=""""","="""""
"=""4s2.8d""","=""2D""","=""3/2""",4,"=""""","=""5.69945""","=""""","=""""","="""""
"=""4s2.8d""","=""2D""","=""5/2""",6,"=""""","=""5.69980""","=""""","=""""","="""""
"=""4s2.7f""","=""2F*""","=""5/2""",6,"=""""","=""5.719501""","=""""","=""""","="""""
"=""4s2.7f""","=""2F*""","=""7/2""",8,"=""""","=""5.719501""","=""""","=""""","="""""
"=""4s2.10s""","=""2S""","=""1/2""",2,"=""""","=""5.73729""","=""""","=""""","="""""
"=""4s2.9d""","=""2D""","=""3/2""",4,"=""""","=""5.77120""","=""""","=""""","="""""
"=""4s2.9d""","=""2D""","=""5/2""",6,"=""""","=""5.77134""","=""""","=""""","="""""
"=""4s2.8f""","=""2F*""","=""5/2""",6,"=""""","=""5.785253""","=""""","=""""","="""""
"=""4s2.8f""","=""2F*""","=""7/2""",8,"=""""","=""5.785253""","=""""","=""""","="""""
"=""4s2.11s""","=""2S""","=""1/2""",2,"=""""","=""5.79733""","=""""","=""""","="""""
"=""4s2.10d""","=""2D""","=""3/2""",4,"=""""","=""5.82026""","=""""","=""""","="""""
"=""4s2.10d""","=""2D""","=""5/2""",6,"=""""","=""5.82026""","=""""","=""""","="""""
"=""4s2.12s""","=""2S""","=""1/2""",2,"=""""","=""5.83883""","=""""","=""""","="""""
"=""4s2.11d""","=""2D""","=""3/2""",4,"=""""","=""5.85479""","=""""","=""""","="""""
"=""4s2.11d""","=""2D""","=""5/2""",6,"=""""","=""5.85479""","=""""","=""""","="""""
"=""4s2.13s""","=""2S""","=""1/2""",2,"=""""","=""5.86872""","=""""","=""""","="""""
"=""4s2.12d""","=""2D""","=""3/2""",4,"=""""","=""5.88041""","=""""","=""""","="""""
"=""4s2.14s""","=""2S""","=""1/2""",2,"=""""","=""5.89099""","=""""","=""""","="""""
"=""4s2.13d""","=""2D""","=""3/2""",4,"=""""","=""5.89980""","=""""","=""""","="""""
"=""4s2.13d""","=""2D""","=""5/2""",6,"=""""","=""5.89990""","=""""","=""""","="""""
"=""4s2.15s""","=""2S""","=""1/2""",2,"=""""","=""5.90802""","=""""","=""""","="""""
"=""4s2.14d""","=""2D""","=""3/2""",4,"=""""","=""5.91481""","=""""","=""""","="""""
"=""4s2.14d""","=""2D""","=""5/2""",6,"=""""","=""5.91493""","=""""","=""""","="""""
"=""4s2.16s""","=""2S""","=""1/2""",2,"=""""","=""5.92131""","=""""","=""""","="""""
"=""4s2.15d""","=""2D""","=""3/2""",4,"=""""","=""5.92669""","=""""","=""""","="""""
"=""4s2.15d""","=""2D""","=""5/2""",6,"=""""","=""5.92675""","=""""","=""""","="""""
"=""4s2.17s""","=""2S""","=""1/2""",2,"=""""","=""5.93191""","=""""","=""""","="""""
"=""4s2.16d""","=""2D""","=""3/2""",4,"=""""","=""5.93620""","=""""","=""""","="""""
"=""4s2.16d""","=""2D""","=""5/2""",6,"=""""","=""5.93624""","=""""","=""""","="""""
"=""4s2.18s""","=""2S""","=""1/2""",2,"=""""","=""5.94045""","=""""","=""""","="""""
"=""4s2.17d""","=""2D""","=""3/2""",4,"=""""","=""5.94396""","=""""","=""""","="""""
"=""4s2.17d""","=""2D""","=""5/2""",6,"=""""","=""5.94399""","=""""","=""""","="""""
"=""4s2.19s""","=""2S""","=""1/2""",2,"=""""","=""5.94752""","=""""","=""""","="""""
"=""4s2.18d""","=""2D""","=""3/2""",4,"=""""","=""5.95040""","=""""","=""""","="""""
"=""4s2.18d""","=""2D""","=""5/2""",6,"=""""","=""5.95040""","=""""","=""""","="""""
"=""4s2.20s""","=""2S""","=""1/2""",2,"=""""","=""5.95335""","=""""","=""""","="""""
"=""4s2.19d""","=""2D""","=""3/2""",4,"=""""","=""5.9557545""","=""""","=""""","="""""
"=""4s2.19d""","=""2D""","=""5/2""",6,"=""""","=""5.9557925""","=""""","=""""","="""""
"=""4s2.20p""","=""2P*""","=""1/2""",2,"=""""","=""5.9559907""","=""""","=""""","="""""
"=""4s2.20p""","=""2P*""","=""3/2""",4,"=""""","=""5.9560372""","=""""","=""""","="""""
"=""4s2.21s""","=""2S""","=""1/2""",2,"=""""","=""5.95823""","=""""","=""""","="""""
"=""4s2.20d""","=""2D""","=""3/2""",4,"=""""","=""5.9602877""","=""""","=""""","="""""
"=""4s2.20d""","=""2D""","=""5/2""",6,"=""""","=""5.9603203""","=""""","=""""","="""""
"=""4s2.22s""","=""2S""","=""1/2""",2,"=""""","=""5.96242""","=""""","=""""","="""""
"=""4s2.21d""","=""2D""","=""3/2""",4,"=""""","=""5.9641478""","=""""","=""""","="""""
"=""4s2.21d""","=""2D""","=""5/2""",6,"=""""","=""5.9641764""","=""""","=""""","="""""
"=""4s2.22p""","=""2P*""","=""1/2""",2,"=""""","=""5.9643298""","=""""","=""""","="""""
"=""4s2.22p""","=""2P*""","=""3/2""",4,"=""""","=""5.9643638""","=""""","=""""","="""""
"=""4s2.23s""","=""2S""","=""1/2""",2,"=""""","=""5.96593""","=""""","=""""","="""""
"=""4s2.22d""","=""2D""","=""3/2""",4,"=""""","=""5.96746""","=""""","=""""","="""""
"=""4s2.22d""","=""2D""","=""5/2""",6,"=""""","=""5.96746""","=""""","=""""","="""""
"=""4s2.24s""","=""2S""","=""1/2""",2,"=""""","=""5.96902""","=""""","=""""","="""""
"=""4s2.23d""","=""2D""","=""3/2""",4,"=""""","=""5.9703314""","=""""","=""""","="""""
