Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p6""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0""","=""                                                ""","=""L5815"""
"=""2s2.2p5.3s""","=""3P*""","=""2""",5,"=""""","=""103.90092""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""1""",3,"=""""","=""104.21988""","=""""","=""""","=""  90         :    10  2p5.3s            1P*     ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""0""",1,"=""""","=""104.52743""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.3s""","=""1P*""","=""1""",3,"=""""","=""105.20198""","=""""","=""""","=""  90         :    10  2p5.3s            3P*     ""","="""""
"=""2s2.2p5.3p""","=""3S""","=""1""",3,"=""""","=""112.36096""","=""""","=""""","=""  99                                            ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""3""",7,"=""""","=""113.80863""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""2""",5,"=""""","=""113.93644""","=""""","=""""","=""  86         :    11  2p5.3p            1D      ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""1""",3,"=""""","=""114.17257""","=""""","=""""","=""  86         :     8  2p5.3p            1P      ""","="""""
"=""2s2.2p5.3p""","=""1D""","=""2""",5,"=""""","=""114.59757""","=""""","=""""","=""  50         :    48  2p5.3p            3P      ""","="""""
"=""2s2.2p5.3p""","=""1P""","=""1""",3,"=""""","=""114.80283""","=""""","=""""","=""  58         :    28  2p5.3p            3P      ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""2""",5,"=""""","=""114.98272""","=""""","=""""","=""  48         :    39  2p5.3p            1D      ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""0""",1,"=""""","=""115.03325""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""1""",3,"=""""","=""115.10760""","=""""","=""""","=""  65         :    33  2p5.3p            1P      ""","="""""
"=""2s2.2p5.3p""","=""1S""","=""0""",1,"=""""","=""119.391""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""0""",1,"=""""","=""126.16992""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""1""",3,"=""""","=""126.24511""","=""""","=""""","=""  99                                            ""","="""""
"=""2s2.2p5.3d""","=""3P*""","=""2""",5,"=""""","=""126.40653""","=""""","=""""","=""  95                                            ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""4""",9,"=""""","=""126.6355""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""3""",7,"=""""","=""126.7554""","=""""","=""""","=""  79         :    19  2p5.3d            1F*     ""","="""""
"=""2s2.2p5.3d""","=""3F*""","=""2""",5,"=""""","=""126.990""","=""""","=""""","=""  84         :     9  2p5.3d            1D*     ""","="""""
"=""2s2.2p5.3d""","=""1F*""","=""3""",7,"=""""","=""127.1490""","=""""","=""""","=""  65         :    24  2p5.3d            3D*     ""","="""""
"=""2s2.2p5.3d""","=""1D*""","=""2""",5,"=""""","=""127.622""","=""""","=""""","=""  51         :    34  2p5.3d            3D*     ""","="""""
"=""2s2.2p5.3d""","=""3D*""","=""1""",3,"=""""","=""127.6302""","=""""","=""""","=""  91         :     8  2p5.3d            1P*     ""","="""""
"=""2s2.2p5.3d""","=""3D*""","=""3""",7,"=""""","=""127.6882""","=""""","=""""","=""  74         :    16  2p5.3d            1F*     ""","="""""
"=""2s2.2p5.3d""","=""3D*""","=""2""",5,"=""""","=""127.7551""","=""""","=""""","=""  57         :    38  2p5.3d            1D*     ""","="""""
"=""2s2.2p5.3d""","=""1P*""","=""1""",3,"=""""","=""128.5611""","=""""","=""""","=""  92         :     8  2p5.3d            3D*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",5,"=""""","=""136.3050""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",3,"=""""","=""136.4742""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""",1,"=""""","=""136.9337""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",3,"=""""","=""137.0751""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""",3,"=""""","=""139.3884""","=""""","=""""","=""  88         :    12  2p5.(2P*<1/2>).4p 2[1/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""",1,"=""""","=""140.4802""","=""""","=""""","=""  52         :    48  2p5.(2P*<1/2>).4p 2[1/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""",7,"=""""","=""139.8428""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""",5,"=""""","=""139.914""","=""""","=""""","=""  83         :    14  2p5.(2P*<3/2>).4p 2[3/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""",3,"=""""","=""140.0375""","=""""","=""""","=""  95         :     5  2p5.(2P*<1/2>).4p 2[3/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""",5,"=""""","=""140.1142""","=""""","=""""","=""  85         :    15  2p5.(2P*<3/2>).4p 2[5/2]  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""",3,"=""""","=""140.515""","=""""","=""""","=""  94         :     5  2p5.(2P*<3/2>).4p 2[3/2]  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""",5,"=""""","=""140.6209""","=""""","=""""","=""  96                                            ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""",3,"=""""","=""140.6210""","=""""","=""""","=""  88         :    12  2p5.(2P*<3/2>).4p 2[1/2]  ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""",1,"=""""","=""141.9566""","=""""","=""""","=""  52         :    48  2p5.(2P*<3/2>).4p 2[1/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",1,"=""""","=""144.220""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",3,"=""""","=""144.2725""","=""""","=""""","=""  78         :    18  2p5.(2P*<3/2>).4d 2[3/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""144.3745""","=""""","=""""","=""  91         :     9  2p5.(2P*<1/2>).4d 2[3/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""144.8905""","=""""","=""""","=""  73         :    16  2p5.(2P*<1/2>).4d 2[3/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""",9,"=""""","=""144.3976""","=""""","=""""","="" 100                                            ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",7,"=""""","=""144.4643""","=""""","=""""","=""  90         :     8  2p5.(2P*<3/2>).4d 2[5/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",5,"=""""","=""144.5862""","=""""","=""""","=""  94         :     6  2p5.(2P*<1/2>).4d 2[5/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",7,"=""""","=""144.6336""","=""""","=""""","=""  89         :     9  2p5.(2P*<3/2>).4d 2[7/2]* ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",5,"=""""","=""145.1142""","=""""","=""""","=""  94         :     6  2p5.(2P*<3/2>).4d 2[5/2]* ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",7,"=""""","=""145.1642""","=""""","=""""","=""  96                                            ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""145.1536""","=""""","=""""","=""  91         :     9  2p5.(2P*<3/2>).4d 2[3/2]* ""","="""""
"=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""145.5560""","=""""","=""""","=""  80         :    11  2p5.(2P*<3/2>).4d 2[1/2]* ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",3,"=""""","=""145.3694""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",5,"=""""","=""145.3771""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""5""",11,"=""""","=""145.4193""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",9,"=""""","=""145.4204""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""145.4486""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""145.4560""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""145.498""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""145.499""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""",7,"=""""","=""146.0815""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""146.0833""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""146.0823""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""146.0871""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",5,"=""""","=""""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""152.854""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",3,"=""""","=""153.0832""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",5,"=""""","=""153.0843""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[9/2]""","=""5""",11,"=""""","=""153.1082""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",9,"=""""","=""153.109""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,"=""""","=""153.1241""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,"=""""","=""153.1300""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""3""",7,"=""""","=""153.1407""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""",5,"=""""","=""153.1407""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""6""",13,"=""""","=""153.1479""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""5""",11,"=""""","=""153.1479""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",7,"=""""","=""153.149""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",9,"=""""","=""153.1500""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",7,"=""""","=""153.1603""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""4""",9,"=""""","=""153.1603""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""4""",9,"=""""","=""153.1676""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""5""",11,"=""""","=""153.1676""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",5,"=""""","=""""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""153.433""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""",7,"=""""","=""153.754""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",5,"=""""","=""153.7624""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[7/2]""","=""3""",7,"=""""","=""153.7550""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[7/2]""","=""4""",9,"=""""","=""153.7555""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[9/2]*""","=""5""",11,"=""""","=""153.7867""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[9/2]*""","=""4""",9,"=""""","=""153.7867""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[7/2]*""","=""3""",7,"=""""","=""153.7867""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[7/2]*""","=""4""",9,"=""""","=""153.7867""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",5,"=""""","=""""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,"=""""","=""157.135""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",5,"=""""","=""""","=""""","=""""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",3,"=""""","=""157.719""","=""""","=""""","=""                                                ""","="""""
"=""Si VI (2p5 2P*<3/2>)""","=""Limit""","=""---""",,"=""""","=""166.767""","=""""","=""0.003""","=""                                                ""","=""L3934"""
"=""Si VI (2p5 2P*<1/2>)""","=""Limit""","=""---""",,"=""""","=""167.399""","=""""","=""""","=""                                                ""","="""""
