conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s,2S,0.5,2.0,0.0,2p,2P*,0.5,2.0,500.24672,500.24672,2.47846,1505700000000.0,0.13866,0.27733,0.0036801
1s,2S,0.5,2.0,0.0,2p,2P*,1.5,4.0,500.355866,500.355866,2.47792,1504400000000.0,0.27697,0.55393,0.0073507
1s,2S,0.5,2.0,0.0,3p,2P*,0.5,2.0,592.925188,592.925188,2.09106,401710000000.0,0.026333,0.052667,0.00069889
1s,2S,0.5,2.0,0.0,3p,2P*,1.5,4.0,592.957529,592.957529,2.09095,401760000000.0,0.052667,0.10533,0.0013978
1s,2S,0.5,2.0,0.0,4p,2P*,0.5,2.0,625.358214,625.358214,1.98261,163720000000.0,0.009648,0.019296,0.00025606
1s,2S,0.5,2.0,0.0,4p,2P*,1.5,4.0,625.371857,625.371857,1.98257,163800000000.0,0.019305,0.038609,0.00051234
1s,2S,0.5,2.0,0.0,5p,2P*,0.5,2.0,640.368177,640.368177,1.93614,82520000000.0,0.0046376,0.0092752,0.00012308
1s,2S,0.5,2.0,0.0,5p,2P*,1.5,4.0,640.375161,640.375161,1.93612,82580000000.0,0.0092817,0.018563,0.00024634
1s,2S,0.5,2.0,0.0,6p,2P*,0.5,2.0,648.520946,648.520946,1.9118,47353000000.0,0.0025947,0.0051895,6.8864e-05
1s,2S,0.5,2.0,0.0,6p,2P*,1.5,4.0,648.524988,648.524988,1.91179,47392000000.0,0.0051937,0.010387,0.00013784
2p,2P*,0.5,2.0,500.24672,3s,2S,0.5,2.0,592.926869,92.680149,13.37764,5066500000.0,0.013593,0.027187,0.00036077
2p,2P*,0.5,2.0,500.24672,3d,2D,1.5,4.0,592.957475,92.710755,13.37323,129620000000.0,0.69508,1.3902,0.018447
2p,2P*,0.5,2.0,500.24672,4s,2S,0.5,2.0,625.358925,125.112205,9.90984,2068700000.0,0.0030457,0.0060914,8.0833e-05
2p,2P*,0.5,2.0,500.24672,4d,2D,1.5,4.0,625.371834,125.125114,9.90882,41381000000.0,0.12182,0.24365,0.0032332
2p,2P*,0.5,2.0,500.24672,5s,2S,0.5,2.0,640.368541,140.121821,8.84831,1033900000.0,0.0012136,0.0024271,3.2208e-05
2p,2P*,0.5,2.0,500.24672,5d,2D,1.5,4.0,640.375149,140.128429,8.8479,18914000000.0,0.044397,0.088794,0.0011783
2p,2P*,0.5,2.0,500.24672,6s,2S,0.5,2.0,648.521157,148.274437,8.36181,589680000.0,0.00061812,0.0012362,1.6405e-05
2p,2P*,0.5,2.0,500.24672,6d,2D,1.5,4.0,648.524981,148.278261,8.36159,10326000000.0,0.021647,0.043294,0.00057451
2s,2S,0.5,2.0,500.25235,3p,2P*,0.5,2.0,592.925188,92.672838,13.3787,54036000000.0,0.145,0.29,0.0038483
2s,2S,0.5,2.0,500.25235,3p,2P*,1.5,4.0,592.957529,92.705179,13.37403,53907000000.0,0.28911,0.57822,0.0076729
2s,2S,0.5,2.0,500.25235,4p,2P*,0.5,2.0,625.358214,125.105864,9.91034,23266000000.0,0.034258,0.068515,0.0009092
2s,2S,0.5,2.0,500.25235,4p,2P*,1.5,4.0,625.371857,125.119507,9.90926,23231000000.0,0.068397,0.13679,0.0018153
2s,2S,0.5,2.0,500.25235,5p,2P*,0.5,2.0,640.368177,140.115827,8.84869,11905000000.0,0.013975,0.02795,0.00037089
2s,2S,0.5,2.0,500.25235,5p,2P*,1.5,4.0,640.375161,140.122812,8.84825,11892000000.0,0.027916,0.055833,0.0007409
2s,2S,0.5,2.0,500.25235,6p,2P*,0.5,2.0,648.520946,148.268596,8.36213,6876300000.0,0.0072086,0.014417,0.00019132
2s,2S,0.5,2.0,500.25235,6p,2P*,1.5,4.0,648.524988,148.272638,8.36191,6869800000.0,0.014403,0.028805,0.00038225
2p,2P*,1.5,4.0,500.355866,3s,2S,0.5,2.0,592.926869,92.571002,13.39342,10188000000.0,0.013699,0.054798,0.00036358
2p,2P*,1.5,4.0,500.355866,3d,2D,1.5,4.0,592.957475,92.601608,13.38899,25892000000.0,0.069586,0.27834,0.0018468
2p,2P*,1.5,4.0,500.355866,3d,2D,2.5,6.0,592.968242,92.612376,13.38743,155360000000.0,0.62616,2.5046,0.016618
2p,2P*,1.5,4.0,500.355866,4s,2S,0.5,2.0,625.358925,125.003058,9.91849,4158500000.0,0.0030666,0.012266,8.1388e-05
2p,2P*,1.5,4.0,500.355866,4d,2D,1.5,4.0,625.371834,125.015967,9.91747,8257300000.0,0.012176,0.048703,0.00032315
2p,2P*,1.5,4.0,500.355866,4d,2D,2.5,6.0,625.376376,125.02051,9.91711,49569000000.0,0.10963,0.43852,0.0029096
2p,2P*,1.5,4.0,500.355866,5s,2S,0.5,2.0,640.368541,140.012675,8.85521,2078200000.0,0.0012216,0.0048862,3.242e-05
2p,2P*,1.5,4.0,500.355866,5d,2D,1.5,4.0,640.375149,140.019283,8.85479,3772800000.0,0.0044349,0.017739,0.0001177
2p,2P*,1.5,4.0,500.355866,5d,2D,2.5,6.0,640.377475,140.021609,8.85465,22653000000.0,0.039941,0.15976,0.00106
2p,2P*,1.5,4.0,500.355866,6s,2S,0.5,2.0,648.521157,148.165291,8.36797,1185300000.0,0.00062215,0.0024886,1.6512e-05
2p,2P*,1.5,4.0,500.355866,6d,2D,1.5,4.0,648.524981,148.169114,8.36775,2059200000.0,0.0021616,0.0086464,5.7369e-05
2p,2P*,1.5,4.0,500.355866,6d,2D,2.5,6.0,648.526327,148.17046,8.36767,12365000000.0,0.019469,0.077878,0.00051672
3p,2P*,0.5,2.0,592.925188,4s,2S,0.5,2.0,625.358925,32.433737,38.22692,1472400000.0,0.032257,0.064514,0.0008561
3p,2P*,0.5,2.0,592.925188,4d,2D,1.5,4.0,625.371834,32.446645,38.21172,14096000000.0,0.61713,1.2343,0.016379
3p,2P*,0.5,2.0,592.925188,5s,2S,0.5,2.0,640.368541,47.443353,26.1331,725690000.0,0.0074301,0.01486,0.00019719
3p,2P*,0.5,2.0,592.925188,5d,2D,1.5,4.0,640.375149,47.449961,26.12946,6797800000.0,0.13916,0.27832,0.0036933
3p,2P*,0.5,2.0,592.925188,6s,2S,0.5,2.0,648.521157,55.595969,22.30093,406790000.0,0.003033,0.006066,8.0496e-05
3p,2P*,0.5,2.0,592.925188,6d,2D,1.5,4.0,648.524981,55.599793,22.2994,3764800000.0,0.056133,0.11227,0.0014898
3s,2S,0.5,2.0,592.926869,4p,2P*,0.5,2.0,625.358214,32.431345,38.22974,7376600000.0,0.16163,0.32326,0.0042896
3s,2S,0.5,2.0,592.926869,4p,2P*,1.5,4.0,625.371857,32.444988,38.21367,7355700000.0,0.32207,0.64414,0.0085478
3s,2S,0.5,2.0,592.926869,5p,2P*,0.5,2.0,640.368177,47.441308,26.13423,3940800000.0,0.040352,0.080704,0.0010709
3s,2S,0.5,2.0,592.926869,5p,2P*,1.5,4.0,640.375161,47.448293,26.13038,3932900000.0,0.080518,0.16104,0.002137
3s,2S,0.5,2.0,592.926869,6p,2P*,0.5,2.0,648.520946,55.594077,22.30169,2298000000.0,0.017135,0.03427,0.00045476
3s,2S,0.5,2.0,592.926869,6p,2P*,1.5,4.0,648.524988,55.598119,22.30007,2294200000.0,0.034208,0.068417,0.00090789
3d,2D,1.5,4.0,592.957475,4p,2P*,0.5,2.0,625.358214,32.400739,38.26586,841930000.0,0.0092412,0.036965,0.00024526
3d,2D,1.5,4.0,592.957475,4p,2P*,1.5,4.0,625.371857,32.414382,38.24975,83570000.0,0.001833,0.0073321,4.8648e-05
3d,2D,1.5,4.0,592.957475,4f,2F*,2.5,6.0,625.376368,32.418893,38.24443,30938000000.0,1.0176,4.0704,0.027007
3d,2D,1.5,4.0,592.957475,5p,2P*,0.5,2.0,640.368177,47.410702,26.1511,362220000.0,0.0018569,0.0074275,4.9281e-05
3d,2D,1.5,4.0,592.957475,5p,2P*,1.5,4.0,640.375161,47.417687,26.14725,35960000.0,0.00036858,0.0014743,9.7821e-06
3d,2D,1.5,4.0,592.957475,5f,2F*,2.5,6.0,640.377471,47.419996,26.14597,10194000000.0,0.15671,0.62685,0.0041592
3d,2D,1.5,4.0,592.957475,6p,2P*,0.5,2.0,648.520946,55.563471,22.31398,189530000.0,0.00070739,0.0028296,1.8774e-05
3d,2D,1.5,4.0,592.957475,6p,2P*,1.5,4.0,648.524988,55.567513,22.31235,18816000.0,0.00014044,0.00056174,3.7272e-06
3d,2D,1.5,4.0,592.957475,6f,2F*,2.5,6.0,648.526325,55.56885,22.31182,4816700000.0,0.053923,0.21569,0.0014311
3p,2P*,1.5,4.0,592.957529,4s,2S,0.5,2.0,625.358925,32.401396,38.26508,2959400000.0,0.032482,0.12993,0.00086206
3p,2P*,1.5,4.0,592.957529,4d,2D,1.5,4.0,625.371834,32.414305,38.24984,2820000000.0,0.061854,0.24742,0.0016416
3p,2P*,1.5,4.0,592.957529,4d,2D,2.5,6.0,625.376376,32.418847,38.24448,16913000000.0,0.5563,2.2252,0.014764
3p,2P*,1.5,4.0,592.957529,5s,2S,0.5,2.0,640.368541,47.411012,26.15093,1458000000.0,0.0074741,0.029897,0.00019836
3p,2P*,1.5,4.0,592.957529,5d,2D,1.5,4.0,640.375149,47.417621,26.14728,1358700000.0,0.013926,0.055705,0.0003696
3p,2P*,1.5,4.0,592.957529,5d,2D,2.5,6.0,640.377475,47.419946,26.146,8152000000.0,0.12532,0.50129,0.003326
3p,2P*,1.5,4.0,592.957529,6s,2S,0.5,2.0,648.521157,55.563628,22.31391,817200000.0,0.0030501,0.0122,8.0949e-05
3p,2P*,1.5,4.0,592.957529,6d,2D,1.5,4.0,648.524981,55.567452,22.31238,752220000.0,0.0056143,0.022457,0.000149
3p,2P*,1.5,4.0,592.957529,6d,2D,2.5,6.0,648.526327,55.568798,22.31184,4513800000.0,0.050532,0.20213,0.0013411
3d,2D,2.5,6.0,592.968242,4p,2P*,1.5,4.0,625.371857,32.403614,38.26246,753780000.0,0.01103,0.066177,0.00029272
3d,2D,2.5,6.0,592.968242,4f,2F*,2.5,6.0,625.376368,32.408126,38.25713,2208800000.0,0.048466,0.2908,0.0012863
3d,2D,2.5,6.0,592.968242,4f,2F*,3.5,8.0,625.378639,32.410397,38.25445,33136000000.0,0.96931,5.8159,0.025725
3d,2D,2.5,6.0,592.968242,5p,2P*,1.5,4.0,640.375161,47.406919,26.15319,324340000.0,0.0022173,0.013304,5.8846e-05
3d,2D,2.5,6.0,592.968242,5f,2F*,2.5,6.0,640.377471,47.409229,26.15191,727490000.0,0.0074592,0.044755,0.00019797
3d,2D,2.5,6.0,592.968242,5f,2F*,3.5,8.0,640.378634,47.410391,26.15127,10916000000.0,0.14923,0.89536,0.0039605
3d,2D,2.5,6.0,592.968242,6p,2P*,1.5,4.0,648.524988,55.556746,22.31668,169710000.0,0.00084476,0.0050686,2.242e-05
3d,2D,2.5,6.0,592.968242,6f,2F*,2.5,6.0,648.526325,55.558082,22.31614,343670000.0,0.0025659,0.015395,6.8099e-05
3d,2D,2.5,6.0,592.968242,6f,2F*,3.5,8.0,648.526997,55.558755,22.31587,5157700000.0,0.051343,0.30806,0.0013626
4p,2P*,0.5,2.0,625.358214,5s,2S,0.5,2.0,640.368541,15.010328,82.59926,517380000.0,0.05292,0.10584,0.0014045
4p,2P*,0.5,2.0,625.358214,5d,2D,1.5,4.0,640.375149,15.016936,82.56291,2973600000.0,0.60777,1.2155,0.01613
4p,2P*,0.5,2.0,625.358214,6s,2S,0.5,2.0,648.521157,23.162944,53.52696,287290000.0,0.01234,0.024681,0.00032751
4p,2P*,0.5,2.0,625.358214,6d,2D,1.5,4.0,648.524981,23.166767,53.51813,1726900000.0,0.14831,0.29661,0.003936
4s,2S,0.5,2.0,625.358925,5p,2P*,0.5,2.0,640.368177,15.009252,82.60518,1773700000.0,0.18145,0.3629,0.0048157
4s,2S,0.5,2.0,625.358925,5p,2P*,1.5,4.0,640.375161,15.016236,82.56676,1768300000.0,0.36146,0.72291,0.0095931
4s,2S,0.5,2.0,625.358925,6p,2P*,0.5,2.0,648.520946,23.162021,53.52909,1072100000.0,0.046055,0.09211,0.0012223
4s,2S,0.5,2.0,625.358925,6p,2P*,1.5,4.0,648.524988,23.166063,53.51975,1069700000.0,0.091871,0.18374,0.0024383
4d,2D,1.5,4.0,625.371834,5p,2P*,0.5,2.0,640.368177,14.996343,82.67629,456120000.0,0.023371,0.093483,0.00062026
4d,2D,1.5,4.0,625.371834,5p,2P*,1.5,4.0,640.375161,15.003328,82.6378,45313000.0,0.0046392,0.018557,0.00012312
4d,2D,1.5,4.0,625.371834,5f,2F*,2.5,6.0,640.377471,15.005638,82.62508,5797900000.0,0.89011,3.5605,0.023624
4d,2D,1.5,4.0,625.371834,6p,2P*,0.5,2.0,648.520946,23.149112,53.55894,227870000.0,0.0048998,0.019599,0.00013004
4d,2D,1.5,4.0,625.371834,6p,2P*,1.5,4.0,648.524988,23.153154,53.54959,22643000.0,0.00097343,0.0038937,2.5835e-05
4p,2P*,1.5,4.0,625.371857,5s,2S,0.5,2.0,640.368541,14.996685,82.67441,1039600000.0,0.053265,0.21306,0.0014136
4p,2P*,1.5,4.0,625.371857,5d,2D,1.5,4.0,640.375149,15.003293,82.63799,595410000.0,0.060959,0.24383,0.0016178
4p,2P*,1.5,4.0,625.371857,5d,2D,2.5,6.0,640.377475,15.005619,82.62518,3570200000.0,0.54811,2.1924,0.014547
4p,2P*,1.5,4.0,625.371857,6s,2S,0.5,2.0,648.521157,23.149301,53.55851,577050000.0,0.012408,0.049632,0.00032931
4p,2P*,1.5,4.0,625.371857,6d,2D,1.5,4.0,648.524981,23.153124,53.54966,345470000.0,0.014852,0.059408,0.00039417
4p,2P*,1.5,4.0,625.371857,6d,2D,2.5,6.0,648.526327,23.15447,53.54655,2072200000.0,0.13361,0.53445,0.0035461
4f,2F*,2.5,6.0,625.376368,5d,2D,1.5,4.0,640.375149,14.998781,82.66285,121670000.0,0.0083095,0.049857,0.00022053
4f,2F*,2.5,6.0,625.376368,5d,2D,2.5,6.0,640.377475,15.001107,82.65003,5778400.0,0.00059177,0.0035506,1.5706e-05
4f,2F*,2.5,6.0,625.376368,5g,2G,3.5,8.0,640.378632,15.002263,82.64366,9860400000.0,1.3462,8.0772,0.035728
4f,2F*,2.5,6.0,625.376368,6d,2D,1.5,4.0,648.524981,23.148613,53.5601,51705000.0,0.0014825,0.0088948,3.9345e-05
4f,2F*,2.5,6.0,625.376368,6d,2D,2.5,6.0,648.526327,23.149959,53.55698,2455700.0,0.0001056,0.0006336,2.8026e-06
4f,2F*,2.5,6.0,625.376368,6g,2G,3.5,8.0,648.526996,23.150628,53.55544,3182200000.0,0.18245,1.0947,0.0048421
4d,2D,2.5,6.0,625.376376,5p,2P*,1.5,4.0,640.375161,14.998785,82.66283,408620000.0,0.027907,0.16744,0.00074064
4d,2D,2.5,6.0,625.376376,5f,2F*,2.5,6.0,640.377471,15.001095,82.6501,414120000.0,0.04241,0.25446,0.0011256
4d,2D,2.5,6.0,625.376376,5f,2F*,3.5,8.0,640.378634,15.002257,82.64369,6211200000.0,0.84799,5.088,0.022506
4d,2D,2.5,6.0,625.376376,6p,2P*,1.5,4.0,648.524988,23.148612,53.5601,204180000.0,0.0058542,0.035125,0.00015537
4f,2F*,3.5,8.0,625.378639,5d,2D,2.5,6.0,640.377475,14.998837,82.66254,115700000.0,0.0088894,0.071115,0.00023592
4f,2F*,3.5,8.0,625.378639,5g,2G,3.5,8.0,640.378632,14.999993,82.65617,365110000.0,0.037397,0.29917,0.00099251
4f,2F*,3.5,8.0,625.378639,5g,2G,4.5,10.0,640.379329,15.00069,82.65233,10224000000.0,1.3089,10.471,0.034738
4f,2F*,3.5,8.0,625.378639,6d,2D,2.5,6.0,648.526327,23.147688,53.56224,49173000.0,0.0015862,0.01269,4.2098e-05
4f,2F*,3.5,8.0,625.378639,6g,2G,3.5,8.0,648.526996,23.148357,53.56069,117800000.0,0.0050664,0.040531,0.00013446
4f,2F*,3.5,8.0,625.378639,6g,2G,4.5,10.0,648.5274,23.148761,53.55976,3299300000.0,0.17737,1.4189,0.0047073
5p,2P*,0.5,2.0,640.368177,6s,2S,0.5,2.0,648.521157,8.152981,152.07223,215060000.0,0.074562,0.14912,0.0019789
5p,2P*,0.5,2.0,640.368177,6d,2D,1.5,4.0,648.524981,8.156804,152.00095,899120000.0,0.62287,1.2457,0.016531
5s,2S,0.5,2.0,640.368541,6p,2P*,0.5,2.0,648.520946,8.152405,152.08298,584460000.0,0.20266,0.40533,0.0053787
5s,2S,0.5,2.0,640.368541,6p,2P*,1.5,4.0,648.524988,8.156447,152.00761,582600000.0,0.40364,0.80727,0.010713
5d,2D,1.5,4.0,640.375149,6p,2P*,0.5,2.0,648.520946,8.145797,152.20635,232050000.0,0.040297,0.16119,0.0010695
5d,2D,1.5,4.0,640.375149,6p,2P*,1.5,4.0,648.524988,8.149838,152.13087,23065000.0,0.0080029,0.032012,0.0002124
5d,2D,1.5,4.0,640.375149,6f,2F*,2.5,6.0,648.526325,8.151175,152.10592,1622300000.0,0.84406,3.3762,0.022401
5p,2P*,1.5,4.0,640.375161,6s,2S,0.5,2.0,648.521157,8.145996,152.20263,432040000.0,0.075024,0.30009,0.0019911
5p,2P*,1.5,4.0,640.375161,6d,2D,1.5,4.0,648.524981,8.14982,152.13122,180120000.0,0.062497,0.24999,0.0016587
5p,2P*,1.5,4.0,640.375161,6d,2D,2.5,6.0,648.526327,8.151166,152.1061,1079900000.0,0.56186,2.2474,0.014912
