obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""152.1493351""","=""0.0000023""","=""""","=""1.1590e+08""",AA,"=""(640.37747533)""","=""(648.52632451)""","=""5d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""152.15086255""","=""0.00000024""","=""""","=""3.8655e+09""",AA,"=""(640.378631555)""","=""(648.527398927)""","=""5g""","=""2G""","=""7/2""","=""6h""","=""2H*""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""152.1508886""","=""0.0000012""","=""""","=""2.6573e+09""",AA,"=""(640.37863374)""","=""(648.527399723)""","=""5f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",8,10,,"=""T7771""","=""""",
"=""""","=""152.1583612""","=""0.0000010""","=""""","=""7.5937e+05""",AA,"=""(640.378631555)""","=""(648.52699734)""","=""5g""","=""2G""","=""7/2""","=""6f""","=""2F*""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""152.1584258""","=""0.0000012""","=""""","=""9.4909e+07""",AA,"=""(640.37863374)""","=""(648.526996068)""","=""5f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",8,8,,"=""T7771""","=""""",
"=""""","=""152.15886214""","=""0.00000024""","=""""","=""3.9531e+09""",AA,"=""(640.379329053)""","=""(648.527668012)""","=""5g""","=""2G""","=""9/2""","=""6h""","=""2H*""","=""11/2""",10,12,,"=""T7771""","=""""",
"=""""","=""152.16388710""","=""0.00000024""","=""""","=""8.7839e+07""",AA,"=""(640.379329053)""","=""(648.527398927)""","=""5g""","=""2G""","=""9/2""","=""6h""","=""2H*""","=""9/2""",10,10,,"=""T7771""","=""""",
"=""""","=""152.1709213""","=""0.0000018""","=""""","=""8.9568e+07""",AA,"=""(640.37863374)""","=""(648.52632697)""","=""5f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""152.1709262""","=""0.0000010""","=""""","=""2.7375e+07""",AA,"=""(640.378631555)""","=""(648.52632451)""","=""5g""","=""2G""","=""7/2""","=""6f""","=""2F*""","=""5/2""",8,6,,"=""T7771""","=""""",
"=""""","=""152.1713870""","=""0.0000010""","=""""","=""2.6599e+07""",AA,"=""(640.379329053)""","=""(648.52699734)""","=""5g""","=""2G""","=""9/2""","=""6f""","=""2F*""","=""7/2""",10,8,,"=""T7771""","=""""",
"=""""","=""152.1742949""","=""0.0000023""","=""""","=""2.0797e+08""",AA,"=""(640.37747533)""","=""(648.52498793)""","=""5d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""152.1743461""","=""0.0000018""","=""""","=""9.4166e+07""",AA,"=""(640.37747111)""","=""(648.52498096)""","=""5f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""152.2026287""","=""0.0000019""","=""""","=""4.3204e+08""",AA,"=""(640.37516137)""","=""(648.52115724)""","=""5p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""152.2063524""","=""0.0000024""","=""""","=""2.3205e+08""",AA,"=""(640.37514943)""","=""(648.52094601)""","=""5d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
