Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s""","=""2S""","=""1/2""",2,"=""""","=""0.0000000""","=""""","=""0.0000007""","="" 100                    ""","=""L3620c107"""
"=""2p""","=""2P*""","=""1/2""",2,"=""(""","=""500.2467201""","="")""","=""0.0000007""","="" 100                    ""","=""L19200"""
"=""2p""","=""2P*""","=""3/2""",4,"=""(""","=""500.3558665""","="")""","=""0.0000007""","="" 100                    ""","=""L19200"""
"=""2s""","=""2S""","=""1/2""",2,"=""(""","=""500.2523497""","="")""","=""0.0000007""","="" 100                    ""","=""L19200"""
"=""3p""","=""2P*""","=""1/2""",2,"=""(""","=""592.9251882""","="")""","=""0.0000005""","="" 100                    ""","=""L3620c107"""
"=""3p""","=""2P*""","=""3/2""",4,"=""(""","=""592.95752886""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""3s""","=""2S""","=""1/2""",2,"=""(""","=""592.9268687""","="")""","=""0.0000006""","="" 100                    ""","=""L3620c107"""
"=""3d""","=""2D""","=""3/2""",4,"=""(""","=""592.957474786""","="")""","=""0.000000012""","="" 100                    ""","=""L3620c107"""
"=""3d""","=""2D""","=""5/2""",6,"=""(""","=""592.968242248""","="")""","=""0.000000011""","="" 100                    ""","=""L3620c107"""
"=""4p""","=""2P*""","=""1/2""",2,"=""(""","=""625.35821370""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""4p""","=""2P*""","=""3/2""",4,"=""(""","=""625.37185668""","="")""","=""0.00000010""","="" 100                    ""","=""L3620c107"""
"=""4s""","=""2S""","=""1/2""",2,"=""(""","=""625.35892491""","="")""","=""0.00000025""","="" 100                    ""","=""L3620c107"""
"=""4d""","=""2D""","=""3/2""",4,"=""(""","=""625.37183361""","="")""","=""0.00000012""","="" 100                    ""","=""L3620c107"""
"=""4d""","=""2D""","=""5/2""",6,"=""(""","=""625.37637627""","="")""","=""0.00000012""","="" 100                    ""","=""L3620c107"""
"=""4f""","=""2F*""","=""5/2""",6,"=""(""","=""625.37636813""","="")""","=""0.00000006""","="" 100                    ""","=""L3620c107"""
"=""4f""","=""2F*""","=""7/2""",8,"=""(""","=""625.37863883""","="")""","=""0.00000006""","="" 100                    ""","=""L3620c107"""
"=""5p""","=""2P*""","=""1/2""",2,"=""(""","=""640.36817657""","="")""","=""0.00000010""","="" 100                    ""","=""L3620c107"""
"=""5p""","=""2P*""","=""3/2""",4,"=""(""","=""640.37516137""","="")""","=""0.00000005""","="" 100                    ""","=""L3620c107"""
"=""5s""","=""2S""","=""1/2""",2,"=""(""","=""640.36854123""","="")""","=""0.00000012""","="" 100                    ""","=""L3620c107"""
"=""5d""","=""2D""","=""3/2""",4,"=""(""","=""640.37514943""","="")""","=""0.00000011""","="" 100                    ""","=""L3620c107"""
