Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""5s2.5p4""","=""3P""","=""2""",5,"=""""","=""0.000000""","=""""","=""0""","=""L10579"""
"=""5s2.5p4""","=""3P""","=""0""",1,"=""""","=""1.008001""","=""""","=""""","=""L10579"""
"=""5s2.5p4""","=""3P""","=""1""",3,"=""""","=""1.214346""","=""""","=""""","=""L10579"""
"=""5s2.5p4""","=""1D""","=""2""",5,"=""""","=""2.119972""","=""""","=""""","=""L10579"""
"=""5s2.5p4""","=""1S""","=""0""",1,"=""""","=""4.476194""","=""""","=""""","=""L10579"""
"=""5s.5p5""","=""3P*""","=""2""",5,"=""""","=""12.182994""","=""""","=""""","=""L10579"""
"=""5s.5p5""","=""3P*""","=""1""",3,"=""""","=""12.840820""","=""""","=""""","=""L10579"""
"=""5s.5p5""","=""3P*""","=""0""",1,"=""""","=""13.431674""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).5d""","=""5D*""","=""3""",7,"=""""","=""13.837307""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).5d""","=""5D*""","=""2""",5,"=""""","=""13.868424""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).5d""","=""5D*""","=""4""",9,"=""""","=""13.919927""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).5d""","=""5D*""","=""1""",3,"=""""","=""13.942011""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).5d""","=""5D*""","=""0""",1,"=""""","=""13.972269""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""",5,"=""""","=""14.535917""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).5d""","=""3D*""","=""3""",7,"=""""","=""15.030552""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).5d""","=""3D*""","=""1""",3,"=""""","=""15.116494""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""1P*""","=""1""",3,"=""""","=""14.757347""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).6s""","=""5S*""","=""2""",5,"=""""","=""15.061097""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""",5,"=""""","=""15.459755""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""",7,"=""""","=""15.636859""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""3F*""","=""4""",9,"=""""","=""16.139486""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(4S*).6s""","=""3S*""","=""1""",3,"=""""","=""15.574530""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""3G*""","=""4""",9,"=""""","=""15.842966""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""3G*""","=""3""",7,"=""""","=""15.913266""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""3G*""","=""5""",11,"=""""","=""16.385744""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""1G*""","=""4""",9,"=""""","=""16.454164""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""3D*""","=""1""",3,"=""""","=""16.518912""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""3D*""","=""2""",5,"=""""","=""17.613725""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).5d""","=""3D*""","=""3""",7,"=""""","=""17.749112""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).6s""","=""3D*""","=""2""",5,"=""""","=""16.696632""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).6s""","=""3D*""","=""1""",3,"=""""","=""17.127858""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).6s""","=""3D*""","=""3""",7,"=""""","=""17.191426""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2P*).5d""","=""1D*""","=""2""",5,"=""""","=""16.907413""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2P*).5d""","=""3P*""","=""0""",1,"=""""","=""17.412067""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2P*).5d""","=""3P*""","=""1""",3,"=""""","=""17.448412""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2P*).5d""","=""3P*""","=""2""",5,"=""""","=""18.647749""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2D*).6s""","=""1D*""","=""2""",5,"=""""","=""17.735716""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2P*).5d""","=""3F*""","=""2""",5,"=""""","=""18.014920""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2P*).5d""","=""3F*""","=""3""",7,"=""""","=""18.019976""","=""""","=""""","=""L10579"""
"=""5s2.5p3.(2P*).5d""","=""3F*""","=""4""",9,"=""""","=""18.416057""","=""""","=""""","=""L10579"""
