Initial State,Final State,Partial Lifetime /s,Delta Energy /eV
Kr+ 4Po;v=4s2.4p4(3P)5p,Kr+ 4P;v=4s2.4p4(3P)5s,1.3699e-08,-2.8457436586645013
Kr+ 4Po;v=4s2.4p4(3P)5p,Kr+ 4D;v=4s2.4p4(3P)4d,1.4286e-07,-1.9305295367438013
Kr+ 2Po;v=4s2.4p4(3P)5p,Kr+ 4P;v=4s2.4p4(3P)5s,1.5152e-08,-3.3855584057488013
Kr+ 2Po;v=4s2.4p4(3P)5p,Kr+ 2P;v=4s2.4p4(3P)5s,1.8519e-08,-2.685515260228101
Kr+ 4Do;v=4s2.4p4(3P)5p,Kr+ 4P;v=4s2.4p4(3P)5s,5.5556e-09,-3.3887819205453003
Kr+ 4So;v=4s2.4p4(3P)5p,Kr+ 2P;v=4s2.4p4(3P)5s,5.2632e-08,-2.882149662817799
Kr+ 2Do;v=4s2.4p4(3P)5p,Kr+ 2P;v=4s2.4p4(3P)5s,1.8519e-08,-2.915996568181601
Kr+ 2Fo;v=4s2.4p4(1D)5p,Kr+ 2D;v=4s2.4p4(1D)5s,1.4084e-08,-2.674836623606801
Kr+ 4P;v=4s2.4p4(3P)6s,Kr+ 4Do;v=4s2.4p4(3P)5p,1.3158e-08,-2.1973212592040987
