obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""356.17""","=""356.18""","=""0.15""","=""""","=""""",,"=""85.8613""","=""89.3423""","=""3d10.6s""","=""2S""","=""1/2""","=""3d10.6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11307""",
"=""359.08""","=""359.08""","=""0.22""","=""""","=""""",,"=""107.5867""","=""111.0395""","=""3d10.8p""","=""2P*""","=""3/2""","=""3d10.9s""","=""2S""","=""1/2""",4,2,,"=""""","=""L11307""",
"=""367.63""","=""367.63""","=""0.12""","=""""","=""""",,"=""100.8673""","=""104.2398""","=""3d10.7p""","=""2P*""","=""3/2""","=""3d10.7d""","=""2D""","=""5/2""",4,6,,"=""""","=""L11307""",
"=""367.88""","=""367.86""","=""0.21""","=""""","=""""",,"=""104.2163""","=""107.5867""","=""3d10.7d""","=""2D""","=""3/2""","=""3d10.8p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11307""",
"=""368.51""","=""368.53""","=""0.13""","=""""","=""""",,"=""104.2163""","=""107.5806""","=""3d10.7d""","=""2D""","=""3/2""","=""3d10.7f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11307""",
"=""370.18""","=""370.22""","=""0.13""","=""""","=""""",,"=""100.8673""","=""104.2163""","=""3d10.7p""","=""2P*""","=""3/2""","=""3d10.7d""","=""2D""","=""3/2""",4,4,,"=""""","=""L11307""",
"=""370.40""","=""370.45""","=""0.21""","=""""","=""""",,"=""104.2398""","=""107.5867""","=""3d10.7d""","=""2D""","=""5/2""","=""3d10.8p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11307""",
"=""371.16""","=""371.13""","=""0.14""","=""""","=""""",,"=""104.2398""","=""107.5806""","=""3d10.7d""","=""2D""","=""5/2""","=""3d10.7f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11307""",
"=""371.38""","=""371.37""","=""0.14""","=""""","=""""",,"=""104.2398""","=""107.5784""","=""3d10.7d""","=""2D""","=""5/2""","=""3d10.7f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11307""",
"=""372.85""","=""372.84""","=""0.13""","=""""","=""""",,"=""100.9145""","=""104.2398""","=""3d10.6f""","=""2F*""","=""7/2""","=""3d10.7d""","=""2D""","=""5/2""",8,6,,"=""""","=""L11307""",
"=""376.01""","=""375.94""","=""0.13""","=""""","=""""",,"=""100.9183""","=""104.2163""","=""3d10.6f""","=""2F*""","=""5/2""","=""3d10.7d""","=""2D""","=""3/2""",6,4,,"=""""","=""L11307""",
"=""377.13""","=""377.07""","=""0.14""","=""""","=""""",,"=""104.2163""","=""107.5043""","=""3d10.7d""","=""2D""","=""3/2""","=""3d10.8p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11307""",
"=""392.99""","=""393.0""","=""0.3""","=""*""","=""""",,"=""111.8857""","=""115.0404""","=""3d10.8f""","=""2F*""","=""5/2""","=""3d10.9g""","=""2G""","=""7/2""",6,8,,"=""""","=""L11307""",
"=""392.99""","=""393.0""","=""0.3""","=""*""","=""""",,"=""111.8853""","=""115.0402""","=""3d10.8f""","=""2F*""","=""7/2""","=""3d10.9g""","=""2G""","=""9/2""",8,10,,"=""""","=""L11307""",
"=""392.99""","=""393.0""","=""0.3""","=""*""","=""""",,"=""111.8853""","=""115.0404""","=""3d10.8f""","=""2F*""","=""7/2""","=""3d10.9g""","=""2G""","=""7/2""",8,8,,"=""""","=""L11307""",
"=""430.07""","=""430.1""","=""0.4""","=""*""","=""""",,"=""112.1753""","=""115.0581""","=""3d10.8g""","=""2G""","=""9/2""","=""3d10.9h""","=""2H*""","=""9/2""",10,10,,"=""""","=""L11307""",
"=""430.07""","=""430.1""","=""0.4""","=""*""","=""""",,"=""112.1753""","=""115.0582""","=""3d10.8g""","=""2G""","=""9/2""","=""3d10.9h""","=""2H*""","=""11/2""",10,12,,"=""""","=""L11307""",
"=""430.07""","=""430.1""","=""0.4""","=""*""","=""""",,"=""112.1752""","=""115.0581""","=""3d10.8g""","=""2G""","=""7/2""","=""3d10.9h""","=""2H*""","=""9/2""",8,10,,"=""""","=""L11307""",
"=""433.34""","=""433.4""","=""0.3""","=""*""","=""""",,"=""112.2020""","=""115.0630""","=""3d10.8h""","=""2H*""","=""11/2""","=""3d10.9i""","=""2I""","=""13/2""",12,14,,"=""""","=""L11307""",
"=""433.34""","=""433.4""","=""0.3""","=""*""","=""""",,"=""112.2020""","=""115.0630""","=""3d10.8h""","=""2H*""","=""9/2""","=""3d10.9i""","=""2I""","=""11/2""",10,12,,"=""""","=""L11307""",
"=""433.34""","=""433.4""","=""0.3""","=""*""","=""""",,"=""112.2020""","=""115.0630""","=""3d10.8h""","=""2H*""","=""11/2""","=""3d10.9i""","=""2I""","=""11/2""",12,12,,"=""""","=""L11307""",
"=""433.89""","=""433.90""","=""0.19""","=""*""","=""""",,"=""112.1929""","=""115.0504""","=""3d10.8i""","=""2I""","=""13/2""","=""3d10.9k""","=""2K*""","=""15/2""",14,16,,"=""""","=""L11307""",
"=""433.89""","=""433.90""","=""0.19""","=""*""","=""""",,"=""112.1929""","=""115.0504""","=""3d10.8i""","=""2I""","=""11/2""","=""3d10.9k""","=""2K*""","=""13/2""",12,14,,"=""""","=""L11307""",
"=""433.89""","=""433.90""","=""0.19""","=""*""","=""""",,"=""112.1929""","=""115.0504""","=""3d10.8i""","=""2I""","=""13/2""","=""3d10.9k""","=""2K*""","=""13/2""",14,14,,"=""""","=""L11307""",
"=""433.93""","=""433.93""","=""0.13""","=""*""","=""""",,"=""112.1978""","=""115.0550""","=""3d10.8k""","=""2K*""","=""15/2""","=""3d10.9l""","=""2L""","=""15/2""",16,16,,"=""""","=""L11307""",
"=""433.93""","=""433.93""","=""0.13""","=""*""","=""""",,"=""112.1978""","=""115.0550""","=""3d10.8k""","=""2K*""","=""13/2""","=""3d10.9l""","=""2L""","=""15/2""",14,16,,"=""""","=""L11307""",
"=""433.93""","=""433.93""","=""0.13""","=""*""","=""""",,"=""112.1978""","=""115.0550""","=""3d10.8k""","=""2K*""","=""15/2""","=""3d10.9l""","=""2L""","=""17/2""",16,18,,"=""""","=""L11307""",
"=""466.92""","=""466.92""","=""0.18""","=""*""","=""""",,"=""117.0985""","=""119.7539""","=""3d10.10m""","=""2M*""","=""19/2""","=""3d10.12n""","=""2N""","=""19/2""",20,20,,"=""""","=""L11307""",
"=""466.92""","=""466.92""","=""0.18""","=""*""","=""""",,"=""117.0985""","=""119.7539""","=""3d10.10m""","=""2M*""","=""17/2""","=""3d10.12n""","=""2N""","=""19/2""",18,20,,"=""""","=""L11307""",
"=""466.92""","=""466.92""","=""0.20""","=""*""","=""""",,"=""117.0985""","=""119.7539""","=""3d10.10m""","=""2M*""","=""19/2""","=""3d10.12n""","=""2N""","=""21/2""",20,22,,"=""""","=""L11307""",
"=""563.21""","=""563.2""","=""0.4""","=""""","=""""",,"=""107.5043""","=""109.7059""","=""3d10.8p""","=""2P*""","=""1/2""","=""3d10.8d""","=""2D""","=""3/2""",2,4,,"=""""","=""L11796""",
"=""565.76""","=""565.8""","=""0.6""","=""""","=""""",,"=""109.7211""","=""111.9125""","=""3d10.8d""","=""2D""","=""5/2""","=""3d10.9p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11796""",
"=""568.79""","=""568.8""","=""0.5""","=""""","=""""",,"=""109.7059""","=""111.8857""","=""3d10.8d""","=""2D""","=""3/2""","=""3d10.8f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11796""",
"=""572.87""","=""572.9""","=""0.6""","=""""","=""""",,"=""109.7211""","=""111.8853""","=""3d10.8d""","=""2D""","=""5/2""","=""3d10.8f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11796""",
"=""576.26""","=""576.3""","=""0.5""","=""""","=""""",,"=""109.7059""","=""111.8574""","=""3d10.8d""","=""2D""","=""3/2""","=""3d10.9p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11796""",
"=""578.65""","=""578.6""","=""0.5""","=""""","=""""",,"=""107.5784""","=""109.7211""","=""3d10.7f""","=""2F*""","=""7/2""","=""3d10.8d""","=""2D""","=""5/2""",8,6,,"=""""","=""L11796""",
"=""580.93""","=""580.9""","=""0.7""","=""""","=""""",,"=""107.5867""","=""109.7211""","=""3d10.8p""","=""2P*""","=""3/2""","=""3d10.8d""","=""2D""","=""5/2""",4,6,,"=""""","=""L11796""",
"=""583.36""","=""583.4""","=""0.4""","=""""","=""""",,"=""107.5806""","=""109.7059""","=""3d10.7f""","=""2F*""","=""5/2""","=""3d10.8d""","=""2D""","=""3/2""",6,4,,"=""""","=""L11796""",
"=""585.04""","=""585.0""","=""0.6""","=""""","=""""",,"=""107.5867""","=""109.7059""","=""3d10.8p""","=""2P*""","=""3/2""","=""3d10.8d""","=""2D""","=""3/2""",4,4,,"=""""","=""L11796""",
"=""605.80""","=""605.8""","=""0.4""","=""*""","=""""",,"=""115.0504""","=""117.0970""","=""3d10.9k""","=""2K*""","=""15/2""","=""3d10.10l""","=""2L""","=""15/2""",16,16,,"=""""","=""L11307""",
"=""605.80""","=""605.8""","=""0.4""","=""*""","=""""",,"=""115.0504""","=""117.0970""","=""3d10.9k""","=""2K*""","=""13/2""","=""3d10.10l""","=""2L""","=""15/2""",14,16,,"=""""","=""L11307""",
"=""605.80""","=""605.8""","=""0.4""","=""*""","=""""",,"=""115.0504""","=""117.0970""","=""3d10.9k""","=""2K*""","=""15/2""","=""3d10.10l""","=""2L""","=""17/2""",16,18,,"=""""","=""L11307""",
"=""606.75""","=""606.7""","=""0.3""","=""*""","=""""",,"=""115.0550""","=""117.0985""","=""3d10.9l""","=""2L""","=""17/2""","=""3d10.10m""","=""2M*""","=""19/2""",18,20,,"=""""","=""L11307""",
"=""606.75""","=""606.7""","=""0.3""","=""*""","=""""",,"=""115.0550""","=""117.0985""","=""3d10.9l""","=""2L""","=""15/2""","=""3d10.10m""","=""2M*""","=""17/2""",16,18,,"=""""","=""L11307""",
"=""606.75""","=""606.7""","=""0.3""","=""*""","=""""",,"=""115.0550""","=""117.0985""","=""3d10.9l""","=""2L""","=""17/2""","=""3d10.10m""","=""2M*""","=""17/2""",18,18,,"=""""","=""L11307""",
