conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,0.5,2.0,7.994939,7.994939,155.07835,264000000.0,0.095184,0.19037,0.0025262
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,1.5,4.0,8.008258,8.008258,154.82043,265000000.0,0.19045,0.38091,0.0050547
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,0.5,2.0,39.68116,39.68116,31.2451,4630000000.0,0.067765,0.13553,0.0017985
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,1.5,4.0,39.68507,39.68507,31.24203,4630000000.0,0.1355,0.27101,0.0035962
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,0.5,2.0,50.62412,50.62412,24.49113,2270000000.0,0.020413,0.040826,0.00054176
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,1.5,4.0,50.62575,50.62575,24.49034,2270000000.0,0.040823,0.081646,0.0010834
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,0.5,2.0,55.65103,55.65103,22.27887,1210000000.0,0.0090039,0.018008,0.00023896
1s2.2s,2S,0.5,2.0,0.0,1s2.5p,2P*,1.5,4.0,55.65191,55.65191,22.27852,1210000000.0,0.018007,0.036015,0.00047791
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,0.5,2.0,58.36866,58.36866,21.24157,715000000.0,0.0048366,0.0096732,0.00012836
1s2.2s,2S,0.5,2.0,0.0,1s2.6p,2P*,1.5,4.0,58.36914,58.36914,21.2414,715000000.0,0.009673,0.019346,0.00025672
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,0.5,2.0,60.00195,60.00195,20.66336,455000000.0,0.0029125,0.0058251,7.7299e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.7p,2P*,1.5,4.0,60.00225,60.00225,20.66326,455000000.0,0.005825,0.01165,0.0001546
1s2.2s,2S,0.5,2.0,0.0,1s2.8p,2P*,0.5,2.0,61.05945,61.05945,20.30549,307000000.0,0.0018977,0.0037954,5.0365e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.8p,2P*,1.5,4.0,61.05965,61.05965,20.30542,307000000.0,0.0037954,0.0075907,0.00010073
1s2.2s,2S,0.5,2.0,0.0,1s2.9p,2P*,0.5,2.0,61.78314,61.78314,20.06764,211000000.0,0.0012739,0.0025478,3.3809e-05
1s2.2s,2S,0.5,2.0,0.0,1s2.9p,2P*,1.5,4.0,61.78327,61.78327,20.0676,211000000.0,0.0025478,0.0050956,6.7618e-05
1s2.2p,2P*,0.5,2.0,7.994939,1s2.3s,2S,0.5,2.0,37.54849,29.553551,41.95239,1420000000.0,0.037468,0.074936,0.0009944
1s2.2p,2P*,0.5,2.0,7.994939,1s2.3d,2D,1.5,4.0,40.27996,32.285021,38.40301,14600000000.0,0.64561,1.2912,0.017135
1s2.2p,2P*,0.5,2.0,7.994939,1s2.4s,2S,0.5,2.0,49.76082,41.765881,29.68552,532000000.0,0.0070285,0.014057,0.00018654
1s2.2p,2P*,0.5,2.0,7.994939,1s2.4d,2D,1.5,4.0,50.87519,42.880251,28.91406,4900000000.0,0.12283,0.24566,0.0032599
1s2.2p,2P*,0.5,2.0,7.994939,1s2.5s,2S,0.5,2.0,55.21866,47.223721,26.25464,257000000.0,0.0026559,0.0053117,7.0486e-05
1s2.2p,2P*,0.5,2.0,7.994939,1s2.5d,2D,1.5,4.0,55.77903,47.784091,25.94675,2280000000.0,0.046025,0.092049,0.0012215
1s2.2p,2P*,0.5,2.0,7.994939,1s2.6s,2S,0.5,2.0,58.12181,50.126871,24.73408,143000000.0,0.0013116,0.0026231,3.4809e-05
1s2.2p,2P*,0.5,2.0,7.994939,1s2.6d,2D,1.5,4.0,58.44247,50.447531,24.57686,1250000000.0,0.022639,0.045277,0.00060083
1s2.2p,2P*,0.5,2.0,7.994939,1s2.7s,2S,0.5,2.0,59.84792,51.852981,23.91072,86600000.0,0.00074227,0.0014845,1.97e-05
1s2.2p,2P*,0.5,2.0,7.994939,1s2.8s,2S,0.5,2.0,60.95693,52.961991,23.41003,1610000000.0,0.013228,0.026456,0.00035107
1s2.2p,2P*,0.5,2.0,7.994939,1s2.9s,2S,0.5,2.0,61.71149,53.716551,23.08119,39000000.0,0.00031149,0.00062297,8.2669e-06
1s2.2p,2P*,1.5,4.0,8.008258,1s2.3s,2S,0.5,2.0,37.54849,29.540232,41.9713,2850000000.0,0.037634,0.15054,0.0009988
1s2.2p,2P*,1.5,4.0,8.008258,1s2.3d,2D,1.5,4.0,40.27996,32.271702,38.41886,2920000000.0,0.064615,0.25846,0.0017149
1s2.2p,2P*,1.5,4.0,8.008258,1s2.3d,2D,2.5,6.0,40.28126,32.273002,38.41731,17500000000.0,0.58082,2.3233,0.015415
1s2.2p,2P*,1.5,4.0,8.008258,1s2.4s,2S,0.5,2.0,49.76082,41.752562,29.69499,1060000000.0,0.0070065,0.028026,0.00018595
1s2.2p,2P*,1.5,4.0,8.008258,1s2.4d,2D,1.5,4.0,50.87519,42.866932,28.92304,978000000.0,0.012266,0.049062,0.00032553
