conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
5s2.5p2,3P,0.0,1.0,0.0,5s2.5p.6s,3P*,1.0,3.0,4.328819,4.328819,286.41574,54000000.0,0.19924,0.19924,0.0052877
5s2.5p2,3P,0.0,1.0,0.0,5s2.5p.6s,1P*,1.0,3.0,4.867254,4.867254,254.7313,21000000.0,0.061286,0.061286,0.0016265
5s2.5p2,3P,0.0,1.0,0.0,5s2.5p.5d,3D*,1.0,3.0,5.518373,5.518373,224.67529,160000000.0,0.36325,0.36325,0.0096408
5s2.5p2,3P,0.0,1.0,0.0,5s2.5p.7s,3P*,1.0,3.0,5.978786,5.978786,207.37354,3600000.0,0.0069629,0.0069629,0.0001848
5s2.5p2,3P,1.0,3.0,0.209757,5s2.5p.6s,3P*,0.0,1.0,4.294907,4.085149,303.49979,200000000.0,0.092063,0.27619,0.0024434
5s2.5p2,3P,1.0,3.0,0.209757,5s2.5p.6s,3P*,1.0,3.0,4.328819,4.119062,301.00104,38000000.0,0.051615,0.15485,0.0013699
5s2.5p2,3P,1.0,3.0,0.209757,5s2.5p.6s,3P*,2.0,5.0,4.78937,4.579613,270.73073,66000000.0,0.12087,0.36262,0.003208
5s2.5p2,3P,1.0,3.0,0.209757,5s2.5p.6s,1P*,1.0,3.0,4.867254,4.657497,266.20349,11000000.0,0.011686,0.035059,0.00031016
5s2.5p2,3P,1.0,3.0,0.209757,5s2.5p.5d,3F*,2.0,5.0,5.415969,5.206212,238.14666,3100000.0,0.004393,0.013179,0.00011659
5s2.5p2,3P,1.0,3.0,0.209757,5s2.5p.5d,3D*,2.0,5.0,5.473204,5.263447,235.55704,170000000.0,0.23569,0.70708,0.0062553
5s2.5p2,3P,1.0,3.0,0.209757,5s2.5p.5d,3D*,1.0,3.0,5.518373,5.308615,233.5528,66000000.0,0.053973,0.16192,0.0014324
5s2.5p2,3P,1.0,3.0,0.209757,5s2.5p.5d,1D*,2.0,5.0,5.84532,5.635563,220.00323,29000000.0,0.035072,0.10522,0.00093082
5s2.5p2,3P,2.0,5.0,0.424977,5s2.5p.6s,3P*,1.0,3.0,4.328819,3.903842,317.59533,100000000.0,0.090732,0.45366,0.002408
5s2.5p2,3P,2.0,5.0,0.424977,5s2.5p.6s,3P*,2.0,5.0,4.78937,4.364393,284.0812,170000000.0,0.20568,1.0284,0.0054588
5s2.5p2,3P,2.0,5.0,0.424977,5s.5p3,5S*,2.0,5.0,4.912937,4.487959,276.25963,370000.0,0.00042335,0.0021167,1.1236e-05
5s2.5p2,3P,2.0,5.0,0.424977,5s2.5p.5d,3F*,2.0,5.0,5.415969,4.990992,248.41595,21000000.0,0.019428,0.097142,0.00051563
5s2.5p2,3P,2.0,5.0,0.424977,5s2.5p.5d,3D*,2.0,5.0,5.473204,5.048227,245.5995,1100000.0,0.00099473,0.0049737,2.64e-05
5s2.5p2,3P,2.0,5.0,0.424977,5s2.5p.5d,3D*,1.0,3.0,5.518373,5.093395,243.42151,800000.0,0.0004264,0.002132,1.1317e-05
5s2.5p2,3P,2.0,5.0,0.424977,5s2.5p.5d,3F*,3.0,7.0,5.52672,5.101743,243.02321,150000000.0,0.18594,0.9297,0.0049349
5s2.5p2,3P,2.0,5.0,0.424977,5s2.5p.5d,1D*,2.0,5.0,5.84532,5.420343,228.73868,31000000.0,0.024316,0.12158,0.00064536
5s2.5p2,3P,2.0,5.0,0.424977,5s2.5p.5d,3D*,3.0,7.0,5.887724,5.462747,226.96311,120000000.0,0.12974,0.64871,0.0034433
5s2.5p2,3P,2.0,5.0,0.424977,5s2.5p.5d,3P*,2.0,5.0,6.034238,5.60926,221.03484,56000000.0,0.041017,0.20509,0.0010886
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.6s,3P*,1.0,3.0,4.328819,3.260949,380.20895,28000000.0,0.036409,0.18205,0.00096631
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.6s,3P*,2.0,5.0,4.78937,3.7215,333.15652,20000000.0,0.03328,0.1664,0.00088326
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.6s,1P*,1.0,3.0,4.867254,3.799384,326.32711,270000000.0,0.25863,1.2932,0.0068641
5s2.5p2,1D,2.0,5.0,1.06787,5s.5p3,5S*,2.0,5.0,4.912937,3.845066,322.45009,120000.0,0.00018705,0.00093527,4.9644e-06
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,3F*,2.0,5.0,5.415969,4.348099,285.14577,33000000.0,0.040226,0.20113,0.0010676
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,3D*,2.0,5.0,5.473204,4.405334,281.4411,12000000.0,0.01425,0.07125,0.0003782
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,3D*,1.0,3.0,5.518373,4.450502,278.58473,14000000.0,0.0097736,0.048868,0.00025939
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,3F*,3.0,7.0,5.52672,4.45885,278.06317,18000000.0,0.029211,0.14606,0.00077526
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,1D*,2.0,5.0,5.84532,4.77745,259.51964,30000000.0,0.030292,0.15146,0.00080394
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,3D*,3.0,7.0,5.887724,4.819854,257.23644,45000000.0,0.062498,0.31249,0.0016587
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.7s,3P*,1.0,3.0,5.978786,4.910915,252.46657,7400000.0,0.0042428,0.021214,0.0001126
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,3P*,2.0,5.0,6.034238,4.966367,249.64766,62000000.0,0.05793,0.28965,0.0015375
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,3P*,1.0,3.0,6.072986,5.005115,247.71496,1100000.0,0.00060717,0.0030358,1.6114e-05
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,1F*,3.0,7.0,6.186046,5.118175,242.24296,250000000.0,0.30791,1.5396,0.008172
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.5d,1P*,1.0,3.0,6.214828,5.146958,240.8883,18000000.0,0.0093954,0.046977,0.00024935
5s2.5p2,1D,2.0,5.0,1.06787,5s2.5p.6d,3F*,3.0,7.0,6.416761,5.348891,231.79421,200000000.0,0.22554,1.1277,0.0059858
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.6s,3P*,1.0,3.0,4.328819,2.200941,563.3237,2400000.0,0.034254,0.034254,0.00090909
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.6s,1P*,1.0,3.0,4.867254,2.739376,452.60022,26000000.0,0.23954,0.23954,0.0063575
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.5d,3D*,1.0,3.0,5.518373,3.390494,365.68182,4100000.0,0.024659,0.024659,0.00065444
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.7s,3P*,1.0,3.0,5.978786,3.850907,321.96103,4700000.0,0.021912,0.021912,0.00058155
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.5d,3P*,1.0,3.0,6.072986,3.945107,314.27334,19000000.0,0.084401,0.084401,0.00224
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.5d,1P*,1.0,3.0,6.214828,4.08695,303.36611,62000000.0,0.25663,0.25663,0.0068109
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.6d,3D*,1.0,3.0,6.382052,4.254173,291.44136,83000000.0,0.31707,0.31707,0.0084152
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.7s,1P*,1.0,3.0,6.534814,4.406936,281.3388,23000000.0,0.081878,0.081878,0.002173
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.8s,3P*,1.0,3.0,6.57376,4.445881,278.87428,14000000.0,0.04897,0.04897,0.0012997
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.7d,b 3D*,1.0,3.0,6.828206,4.700327,263.77781,11000000.0,0.034423,0.034423,0.00091359
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.8d,3D*,1.0,3.0,6.973166,4.845287,255.88615,34000000.0,0.10013,0.10013,0.0026574
5s2.5p2,1S,0.0,1.0,2.127879,5s2.5p.8s,1P*,1.0,3.0,7.102268,4.974389,249.24507,17000000.0,0.047499,0.047499,0.0012606
5s2.5p.6s,3P*,0.0,1.0,4.294907,5s2.5p.7p,3P,1.0,3.0,6.337212,2.042305,607.07974,4600000.0,0.076248,0.076248,0.0020236
5s2.5p.6s,3P*,1.0,3.0,4.328819,5s2.5p.7p,3P,1.0,3.0,6.337212,2.008392,617.33057,4900000.0,0.027996,0.083987,0.00074301
5s2.5p.6s,3P*,1.0,3.0,4.328819,5s2.5p.7p,3P,0.0,1.0,6.369729,2.04091,607.49465,6300000.0,0.011619,0.034857,0.00030836
5s2.5p.6s,3P*,2.0,5.0,4.78937,5s2.5p.7p,3P,2.0,5.0,6.842335,2.052964,603.92764,5000000.0,0.02734,0.1367,0.00072561
5s2.5p.6s,3P*,2.0,5.0,4.78937,5s2.5p.7p,3S,1.0,3.0,6.865481,2.07611,597.19467,9600000.0,0.030797,0.15399,0.00081736
