spectrum,element,charge,configuration,term,J,g,energy_eV,unc_eV,parity,doubtful,above_ionization,ionization_eV,tau_s,tau_source,tau_asd_s,asd_channels,asd_tau_complete,strongest_decay_eV,max_decay_eV,tau_lidb_s,lidb_metastable,ref
Cr I,Cr,0,3d5.(6S).4s,a 7S,3.0,7,0.0,1.4e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(6S).4s,a 5S,2.0,5,0.94143042,1.7e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.4s2,a 5D,0.0,1,0.96097009,1.6e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.4s2,a 5D,1.0,3,0.96841324,1.4e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,"L18327,L7185"
Cr I,Cr,0,3d4.4s2,a 5D,2.0,5,0.98287742,1.4e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,"L18327,L7185"
Cr I,Cr,0,3d4.4s2,a 5D,3.0,7,1.00367492,1.4e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,"L18327,L7185"
Cr I,Cr,0,3d4.4s2,a 5D,4.0,9,1.03000806,1.5e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,"L18327,L7185"
Cr I,Cr,0,3d5.(4G).4s,a 5G,2.0,5,2.54383615,1.5e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4G).4s,a 5G,6.0,13,2.54410014,1.7e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4G).4s,a 5G,3.0,7,2.5442677,1.5e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4G).4s,a 5G,4.0,9,2.54460569,1.6e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4G).4s,a 5G,5.0,11,2.54463928,1.7e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4P).4s,a 5P,3.0,7,2.70791527,1.5e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4P).4s,a 5P,2.0,5,2.7087863,1.5e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4P).4s,a 5P,1.0,3,2.70991379,1.4e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.4s2,a 3P,0.0,1,2.87187333,2.2e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.4s2,a 3P,1.0,3,2.91511324,1.7e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.4s2,a 3P,2.0,5,2.98716595,1.7e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d5.(6S).4p,z 7P*,2.0,5,2.88945207,1.9e-07,odd,,no,6.76651,3.1645569620253166e-08,"ASD 1/sum(Aki), J-resolved",3.1645569620253166e-08,1/5,no,2.88945207,2.88945207,,,"L18327,L7185"
Cr I,Cr,0,3d5.(6S).4p,z 7P*,3.0,7,2.89953685,1.7e-07,odd,,no,6.76651,3.2536196518626975e-08,"ASD 1/sum(Aki), J-resolved",3.2536196518626975e-08,3/5,no,2.89953685,2.89953685,,,"L18327,L7185"
Cr I,Cr,0,3d5.(6S).4p,z 7P*,4.0,9,2.91348182,1.7e-07,odd,,no,6.76651,3.1746031746031744e-08,"ASD 1/sum(Aki), J-resolved",3.1746031746031744e-08,1/3,no,2.91348182,2.91348182,,,"L18327,L7185"
Cr I,Cr,0,3d4.4s2,a 3H,4.0,9,2.96741996,1.9e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.4s2,a 3H,5.0,11,2.98256889,1.7e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.4s2,a 3H,6.0,13,3.00044215,1.7e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d5.(4D).4s,b 5D,0.0,1,3.00997115,1.9e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4D).4s,b 5D,4.0,9,3.01062753,1.5e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4D).4s,b 5D,1.0,3,3.01114742,1.5e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4D).4s,b 5D,2.0,5,3.01279642,1.5e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4D).4s,b 5D,3.0,7,3.01329987,1.5e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4G).4s,a 3G,3.0,7,3.07899825,1.7e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4G).4s,a 3G,4.0,9,3.08689206,1.7e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4G).4s,a 3G,5.0,11,3.10437812,1.7e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.4s2,a 3F,2.0,5,3.0922396,3e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.4s2,a 3F,3.0,7,3.1127839,1.9e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.4s2,a 3F,4.0,9,3.12159404,1.7e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7F*,0.0,1,3.0960208,4e-07,odd,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7F*,1.0,3,3.10092412,2.5e-07,odd,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7F*,2.0,5,3.11067051,2.5e-07,odd,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7F*,3.0,7,3.12514546,2.5e-07,odd,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7F*,4.0,9,3.14419143,2.4e-07,odd,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7F*,5.0,11,3.16762385,2.4e-07,odd,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7F*,6.0,13,3.1952485,4e-07,odd,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(6S).4p,z 5P*,3.0,7,3.32122225,1.4e-07,odd,,no,6.76651,1.6975046681378373e-08,"ASD 1/sum(Aki), J-resolved",1.6975046681378373e-08,5/10,no,2.37979183,3.32122225,,,"L18327,L7185"
Cr I,Cr,0,3d5.(6S).4p,z 5P*,2.0,5,3.32231395,1.4e-07,odd,,no,6.76651,1.649892756970797e-08,"ASD 1/sum(Aki), J-resolved",1.649892756970797e-08,5/11,no,2.3808835299999997,3.32231395,,,"L18327,L7185"
Cr I,Cr,0,3d5.(6S).4p,z 5P*,1.0,3,3.3230122,1.4e-07,odd,,no,6.76651,1.6666666666666667e-08,"ASD 1/sum(Aki), J-resolved",1.6666666666666667e-08,4/9,no,2.38158178,2.38158178,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4P).4s,b 3P,0.0,1,3.36779583,1.7e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4P).4s,b 3P,1.0,3,3.36940787,1.6e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4P).4s,b 3P,2.0,5,3.37521461,1.6e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7D*,1.0,3,3.38478638,1.6e-07,odd,,no,6.76651,6.289308176100629e-06,"ASD 1/sum(Aki), J-resolved",6.289308176100629e-06,1/5,no,2.44335596,2.44335596,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7D*,2.0,5,3.39495688,1.6e-07,odd,,no,6.76651,1.8484288354898337e-05,"ASD 1/sum(Aki), J-resolved",1.8484288354898337e-05,1/7,no,2.45352646,2.45352646,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7D*,3.0,7,3.40961132,1.7e-07,odd,,no,6.76651,6.666666666666667e-05,"ASD 1/sum(Aki), J-resolved",6.666666666666667e-05,1/9,no,3.40961132,3.40961132,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7D*,4.0,9,3.4281254,1.6e-07,odd,,no,6.76651,1.763668430335097e-05,"ASD 1/sum(Aki), J-resolved",1.763668430335097e-05,2/5,no,3.4281254,3.4281254,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),z 7D*,5.0,11,3.44990008,2.1e-07,odd,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d4.4s2,b 3G,3.0,7,3.42162179,1.7e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.4s2,b 3G,4.0,9,3.43483025,1.6e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.4s2,b 3G,5.0,11,3.44884096,1.7e-07,even,,no,6.76651,,metastable - no allowed radiative channel,,,,,,,yes,L18327
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),y 7P*,2.0,5,3.43793441,1.6e-07,odd,,no,6.76651,6.1667108614278405e-09,"ASD 1/sum(Aki), J-resolved",6.1667108614278405e-09,2/7,no,3.43793441,3.43793441,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),y 7P*,3.0,7,3.44926489,1.6e-07,odd,,no,6.76651,6.656105645708809e-09,"ASD 1/sum(Aki), J-resolved",6.656105645708809e-09,3/6,no,3.44926489,3.44926489,,,"L18327,L7185"
Cr I,Cr,0,3d4.(5D).4s.4p.(3P*),y 7P*,4.0,9,3.46352849,2e-07,odd,,no,6.76651,6.756756756756757e-09,"ASD 1/sum(Aki), J-resolved",6.756756756756757e-09,1/2,no,3.46352849,3.46352849,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4D).4s,a 3D,3.0,7,3.55053095,1.6e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
Cr I,Cr,0,3d5.(4D).4s,a 3D,1.0,3,3.55579538,1.7e-07,even,,no,6.76651,,,,,,,,,,"L18327,L7185"
