Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p5""","=""2P*""","=""3/2""",4,"=""""","=""0.000000""","=""""","=""0""","=""                                               ""","=""L13237"""
"=""2s2.2p5""","=""2P*""","=""1/2""",2,"=""""","=""0.16943""","=""""","=""0.00003""","=""                                               ""","="""""
"=""2s.2p6""","=""2S""","=""1/2""",2,"=""""","=""32.78824""","=""""","=""0.00019""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""",6,"=""""","=""45.397361""","=""""","=""0.000025""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""",4,"=""""","=""45.507242""","=""""","=""0.000025""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""4P""","=""1/2""",2,"=""""","=""45.570413""","=""""","=""0.000025""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""",4,"=""""","=""46.324504""","=""""","=""0.000025""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3s""","=""2P""","=""1/2""",2,"=""""","=""46.454388""","=""""","=""0.000025""","=""                                               ""","="""""
"=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""",6,"=""""","=""49.491356""","=""""","=""0.000025""","=""                                               ""","="""""
"=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",4,"=""""","=""49.492299""","=""""","=""0.000025""","=""                                               ""","="""""
"=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""",6,"=""""","=""50.361160""","=""""","=""0.000025""","=""  99                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""",4,"=""""","=""50.405854""","=""""","=""0.000025""","=""  99                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4P*""","=""1/2""",2,"=""""","=""50.444845""","=""""","=""0.000025""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""",8,"=""""","=""50.954646""","=""""","=""0.000025""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""",6,"=""""","=""51.024008""","=""""","=""0.000025""","=""  97                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""",4,"=""""","=""51.075511""","=""""","=""0.000025""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""4D*""","=""1/2""",2,"=""""","=""51.104980""","=""""","=""0.000025""","="" 100                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""",6,"=""""","=""51.364403""","=""""","=""0.000025""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""2D*""","=""3/2""",4,"=""""","=""51.474802""","=""""","=""0.000025""","=""  98                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""2S*""","=""1/2""",2,"=""""","=""51.690167""","=""""","=""0.000025""","=""  80         :    16  2s2.2p4.(3P).3p    2P*   ""","="""""
"=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""",4,"=""""","=""51.751498""","=""""","=""0.000025""","=""  99                                           ""","="""""
"=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""",4,"=""""","=""51.877158""","=""""","=""0.000025""","=""  85         :    13  2s2.2p4.(1D).3p    2P*   ""","="""""
"=""2s2.2p4.(3P).3p""","=""2P*""","=""1/2""",2,"=""""","=""51.894397""","=""""","=""0.000025""","=""  69         :    20  2s2.2p4.(3P).3p    2S*   ""","="""""
"=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",2,"=""""","=""53.936598""","=""""","=""0.000019""","=""                                               ""","="""""
"=""2s2.2p4.(1D).3p""","=""2F*""","=""5/2""",6,"=""""","=""54.669617""","=""""","=""0.000025""","="" 100                                           ""","="""""
"=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""",8,"=""""","=""54.683934""","=""""","=""0.000025""","="" 100                                           ""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""",4,"=""""","=""55.271848""","=""""","=""0.000025""","=""  99                                           ""","="""""
"=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""",6,"=""""","=""55.281231""","=""""","=""0.000025""","="" 100                                           ""","="""""
"=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""",4,"=""""","=""55.488875""","=""""","=""0.000025""","=""  86         :    13  2s2.2p4.(3P).3p    2P*   ""","="""""
