obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""41.3728""","=""0.0007""","=""41.3721""","=""0.0005""","=""400""","=""""",,"=""103.99175""","=""133.9598""","=""3d9.4p""","=""(5/2,1/2)*""","=""2""","=""3d9.4d""","=""(5/2,3/2)""","=""1""",5,3,,"=""""","=""L12118""",
"=""41.5530""","=""0.0007""","=""41.5535""","=""0.0004""","=""78""","=""""",,"=""107.86109""","=""137.69831""","=""3d9.4p""","=""(3/2,3/2)*""","=""1""","=""3d9.4d""","=""(3/2,3/2)""","=""2""",3,5,,"=""""","=""L12118""",
"=""41.6159""","=""0.0007""","=""41.6166""","=""0.0004""","=""290""","=""""",,"=""107.12496""","=""136.91697""","=""3d9.4p""","=""(3/2,1/2)*""","=""1""","=""3d9.4d""","=""(3/2,3/2)""","=""1""",3,3,,"=""""","=""L12118""",
"=""41.6756""","=""0.0007""","=""41.6757""","=""0.0005""","=""1700""","=""""",,"=""105.6902""","=""135.4399""","=""3d9.4p""","=""(5/2,3/2)*""","=""4""","=""3d9.4d""","=""(5/2,5/2)""","=""5""",9,11,,"=""""","=""L12118""",
"=""41.7594""","=""0.0007""","=""41.7595""","=""0.0006""","=""860""","=""""",,"=""107.41479""","=""137.1048""","=""3d9.4p""","=""(3/2,3/2)*""","=""3""","=""3d9.4d""","=""(3/2,5/2)""","=""4""",7,9,,"=""""","=""L12118""",
"=""41.8783""","=""0.0007""","=""41.8781""","=""0.0004""","=""580""","=""""",,"=""106.67934""","=""136.2853""","=""3d9.4p""","=""(5/2,3/2)*""","=""2""","=""3d9.4d""","=""(5/2,5/2)""","=""2""",5,5,,"=""""","=""L12118""",
"=""41.8899""","=""0.0007""","=""41.8896""","=""0.0004""","=""680""","=""""",,"=""108.10043""","=""137.69831""","=""3d9.4p""","=""(3/2,3/2)*""","=""2""","=""3d9.4d""","=""(3/2,3/2)""","=""2""",5,5,,"=""""","=""L12118""",
"=""41.8928""","=""0.0007""","=""41.8921""","=""0.0004""","=""1100""","=""""",,"=""108.10043""","=""137.6965""","=""3d9.4p""","=""(3/2,3/2)*""","=""2""","=""3d9.4d""","=""(3/2,5/2)""","=""3""",5,7,,"=""""","=""L12118""",
"=""41.9130""","=""0.0007""","=""41.9122""","=""0.0004""","=""340""","=""""",,"=""107.86109""","=""137.4430""","=""3d9.4p""","=""(3/2,3/2)*""","=""1""","=""3d9.4d""","=""(3/2,5/2)""","=""2""",3,5,,"=""""","=""L12118""",
"=""42.0398""","=""0.0007""","=""42.0389""","=""0.0004""","=""1000""","=""""",,"=""106.85615""","=""136.3489""","=""3d9.4p""","=""(5/2,3/2)*""","=""3""","=""3d9.4d""","=""(5/2,5/2)""","=""4""",7,9,,"=""""","=""L12118""",
"=""42.1368""","=""0.0007""","=""42.1366""","=""0.0003""","=""300""","=""""",,"=""106.67934""","=""136.10367""","=""3d9.4p""","=""(5/2,3/2)*""","=""2""","=""3d9.4d""","=""(5/2,5/2)""","=""3""",5,7,,"=""""","=""L12118""",
"=""42.1507""","=""0.0007""","=""42.1500""","=""0.0004""","=""100""","=""""",,"=""107.41479""","=""136.82982""","=""3d9.4p""","=""(3/2,3/2)*""","=""3""","=""3d9.4d""","=""(3/2,3/2)""","=""3""",7,7,,"=""""","=""L12118""",
"=""42.2533""","=""0.0007""","=""42.2540""","=""0.0004""","=""180""","=""""",,"=""108.10043""","=""137.4430""","=""3d9.4p""","=""(3/2,3/2)*""","=""2""","=""3d9.4d""","=""(3/2,5/2)""","=""2""",5,5,,"=""""","=""L12118""",
"=""42.3260""","=""0.0007""","=""42.3259""","=""0.0004""","=""95""","=""""",,"=""107.12496""","=""136.41768""","=""3d9.4p""","=""(3/2,1/2)*""","=""1""","=""3d9.4d""","=""(3/2,5/2)""","=""1""",3,3,,"=""""","=""L12118""",
"=""42.3915""","=""0.0007""","=""42.3914""","=""0.0003""","=""110""","=""""",,"=""106.85615""","=""136.10367""","=""3d9.4p""","=""(5/2,3/2)*""","=""3""","=""3d9.4d""","=""(5/2,5/2)""","=""3""",7,7,,"=""""","=""L12118""",
"=""42.6708""","=""0.0007""","=""42.6710""","=""0.0004""","=""180""","=""""",,"=""107.86109""","=""136.91697""","=""3d9.4p""","=""(3/2,3/2)*""","=""1""","=""3d9.4d""","=""(3/2,3/2)""","=""1""",3,3,,"=""""","=""L12118""",
"=""42.7064""","=""0.0007""","=""42.7062""","=""0.0004""","=""400""","=""""",,"=""106.85615""","=""135.88802""","=""3d9.4p""","=""(5/2,3/2)*""","=""3""","=""3d9.4d""","=""(5/2,3/2)""","=""3""",7,7,,"=""""","=""L12118""",
"=""42.8502""","=""0.0007""","=""42.8505""","=""0.0004""","=""84""","=""""",,"=""107.41479""","=""136.3489""","=""3d9.4p""","=""(3/2,3/2)*""","=""3""","=""3d9.4d""","=""(5/2,5/2)""","=""4""",7,9,,"=""""","=""L12118""",
"=""42.9881""","=""0.0007""","=""42.9885""","=""0.0004""","=""140""","=""""",,"=""106.67934""","=""135.5206""","=""3d9.4p""","=""(5/2,3/2)*""","=""2""","=""3d9.4d""","=""(5/2,5/2)""","=""1""",5,3,,"=""""","=""L12118""",
"=""""","=""""","=""43.058""","=""0.017""","=""""","=""""",,"=""135.5206""","=""164.315""","=""3d9.4d""","=""(5/2,5/2)""","=""1""","=""3d9.4f""","=""(3/2,5/2)*""","=""1""",3,3,,"=""""","=""L12118""",
"=""43.1547""","=""0.0009""","=""43.1559""","=""0.0004""","=""57""","=""""",,"=""108.10043""","=""136.82982""","=""3d9.4p""","=""(3/2,3/2)*""","=""2""","=""3d9.4d""","=""(3/2,3/2)""","=""3""",5,7,,"=""""","=""L12118""",
"=""43.2351""","=""0.0007""","=""43.2348""","=""0.0005""","=""130""","=""""",,"=""106.85615""","=""135.5331""","=""3d9.4p""","=""(5/2,3/2)*""","=""3""","=""3d9.4d""","=""(5/2,3/2)""","=""2""",7,5,,"=""""","=""L12118""",
"=""43.3066""","=""0.0007""","=""43.3072""","=""0.0005""","=""79""","=""""",,"=""105.33085""","=""133.9598""","=""3d9.4p""","=""(5/2,3/2)*""","=""1""","=""3d9.4d""","=""(5/2,3/2)""","=""1""",3,3,,"=""""","=""L12118""",
"=""43.3885""","=""0.0007""","=""43.3883""","=""0.0005""","=""240""","=""""",,"=""106.85615""","=""135.4317""","=""3d9.4p""","=""(5/2,3/2)*""","=""3""","=""3d9.4d""","=""(5/2,3/2)""","=""4""",7,9,,"=""""","=""L12118""",
"=""43.4170""","=""0.0015""","=""43.4170""","=""0.0004""","=""120bl(Kr VIII)""","=""""",,"=""107.86109""","=""136.41768""","=""3d9.4p""","=""(3/2,3/2)*""","=""1""","=""3d9.4d""","=""(3/2,5/2)""","=""1""",3,3,,"=""""","=""L12118""",
"=""43.5437""","=""0.0007""","=""43.5441""","=""0.0004""","=""160""","=""""",,"=""107.41479""","=""135.88802""","=""3d9.4p""","=""(3/2,3/2)*""","=""3""","=""3d9.4d""","=""(5/2,3/2)""","=""3""",7,7,,"=""""","=""L12118""",
"=""43.6640""","=""0.0007""","=""43.6632""","=""0.0004""","=""150""","=""""",,"=""107.12496""","=""135.5206""","=""3d9.4p""","=""(3/2,1/2)*""","=""1""","=""3d9.4d""","=""(5/2,5/2)""","=""1""",3,3,,"=""""","=""L12118""",
"=""43.7838""","=""0.0007""","=""43.7840""","=""0.0004""","=""86""","=""""",,"=""108.10043""","=""136.41768""","=""3d9.4p""","=""(3/2,3/2)*""","=""2""","=""3d9.4d""","=""(3/2,5/2)""","=""1""",5,3,,"=""""","=""L12118""",
"=""43.7935""","=""0.0009""","=""43.7927""","=""0.0006""","=""58""","=""""",,"=""107.86109""","=""136.1727""","=""3d9.4p""","=""(3/2,3/2)*""","=""1""","=""3d9.4d""","=""(3/2,3/2)""","=""0""",3,1,,"=""""","=""L12118""",
"=""43.9126""","=""0.0007""","=""43.9124""","=""0.0006""","=""120""","=""""",,"=""135.4399""","=""163.6744""","=""3d9.4d""","=""(5/2,5/2)""","=""5""","=""3d9.4f""","=""(3/2,7/2)*""","=""4""",11,9,,"=""""","=""L12118""",
