Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2p6.3s2""","=""1S""","=""0""",1,"=""""","=""0.0000""","=""""","=""0""","=""  96         :     4  3p2   1S   ""","=""L8473"""
"=""3s.3p""","=""3P*""","=""0""",1,"=""""","=""12.1581""","=""""","=""""","=""  99                             ""","="""""
"=""3s.3p""","=""3P*""","=""1""",3,"=""""","=""12.2274""","=""""","=""""","=""  99                             ""","="""""
"=""3s.3p""","=""3P*""","=""2""",5,"=""""","=""12.3714""","=""""","=""""","=""  99                             ""","="""""
"=""3s.3p""","=""1P*""","=""1""",3,"=""""","=""18.4671""","=""""","=""""","=""  96         :     4  3p.3d 1P*  ""","="""""
"=""3p2""","=""1D""","=""2""",5,"=""""","=""28.4195""","=""""","=""""","=""  72         :    27  3s.3d 1D   ""","="""""
"=""3p2""","=""3P""","=""0""",1,"=""""","=""29.1222""","=""""","=""""","=""  99                             ""","="""""
"=""3p2""","=""3P""","=""1""",3,"=""""","=""29.2005""","=""""","=""""","=""  99                             ""","="""""
"=""3p2""","=""3P""","=""2""",5,"=""""","=""29.3497""","=""""","=""""","=""  99                             ""","="""""
"=""3p2""","=""1S""","=""0""",1,"=""""","=""34.2182""","=""""","=""""","=""  93         :     4  3d2   1S   ""","="""""
"=""3s.3d""","=""3D""","=""1""",3,"=""""","=""34.6856""","=""""","=""""","=""  99                             ""","="""""
"=""3s.3d""","=""3D""","=""2""",5,"=""""","=""34.6874""","=""""","=""""","=""  99                             ""","="""""
"=""3s.3d""","=""3D""","=""3""",7,"=""""","=""34.6913""","=""""","=""""","=""  99                             ""","="""""
"=""3s.3d""","=""1D""","=""2""",5,"=""""","=""39.7896""","=""""","=""""","=""  70         :    26  3p2   1D   ""","="""""
"=""3p.3d""","=""3F*""","=""2""",5,"=""""","=""47.5637""","=""""","=""""","=""  98                             ""","="""""
"=""3p.3d""","=""3F*""","=""3""",7,"=""""","=""47.645""","=""""","=""""","=""  99                             ""","="""""
"=""3p.3d""","=""3F*""","=""4""",9,"=""""","=""47.7482""","=""""","=""""","=""  99                             ""","="""""
"=""3p.3d""","=""1D*""","=""2""",5,"=""""","=""48.2874""","=""""","=""""","=""  99                             ""","="""""
"=""3s.4s""","=""3S""","=""1""",3,"=""""","=""50.5016""","=""""","=""""","=""  99                             ""","="""""
"=""3p.3d""","=""3P*""","=""2""",5,"=""""","=""50.7100""","=""""","=""""","=""  95                             ""","="""""
"=""3p.3d""","=""3P*""","=""1""",3,"=""""","=""50.7779""","=""""","=""""","=""  95         :     3  3p.3d 3D*  ""","="""""
"=""3p.3d""","=""3P*""","=""0""",1,"=""""","=""50.8272""","=""""","=""""","=""  98         :     2  3p.3d 3P*  ""","="""""
"=""3p.3d""","=""3D*""","=""1""",3,"=""""","=""51.0495""","=""""","=""""","=""  96         :     3  3p.3d 3P*  ""","="""""
"=""3p.3d""","=""3D*""","=""2""",5,"=""""","=""51.0816""","=""""","=""""","=""  96                             ""","="""""
"=""3p.3d""","=""3D*""","=""3""",7,"=""""","=""51.101""","=""""","=""""","=""  99                             ""","="""""
"=""3s.4s""","=""1S""","=""0""",1,"=""""","=""51.731""","=""""","=""""","=""  97                             ""","="""""
"=""3p.3d""","=""1F*""","=""3""",7,"=""""","=""54.33""","=""""","=""""","=""  92         :     6  3s.4f 1F*  ""","="""""
"=""3p.3d""","=""1P*""","=""1""",3,"=""""","=""55.089""","=""""","=""""","=""  54         :    42  3s.4p 1P*  ""","="""""
"=""3s.4p""","=""3P*""","=""0""",1,"=""""","=""56.1360""","=""""","=""""","=""  98                             ""","="""""
"=""3s.4p""","=""3P*""","=""1""",3,"=""""","=""56.1579""","=""""","=""""","=""  98                             ""","="""""
"=""3s.4p""","=""3P*""","=""2""",5,"=""""","=""56.2071""","=""""","=""""","=""  98                             ""","="""""
"=""3s.4p""","=""1P*""","=""1""",3,"=""""","=""56.7582""","=""""","=""""","=""  53         :    40  3p.3d 1P*  ""","="""""
"=""3s.4d""","=""3D""","=""1""",3,"=""""","=""63.2045""","=""""","=""""","=""  90         :     6  3s.nd 3D   ""","="""""
"=""3s.4d""","=""3D""","=""2""",5,"=""""","=""63.2090""","=""""","=""""","=""  90         :     6  3s.nd 3D   ""","="""""
"=""3s.4d""","=""3D""","=""3""",7,"=""""","=""63.2151""","=""""","=""""","=""  90         :     6  3s.md 3D   ""","="""""
"=""3s.4d""","=""1D""","=""2""",5,"=""""","=""63.3603""","=""""","=""""","=""  88         :     6  3s.nd 1D   ""","="""""
"=""3s.4f""","=""3F*""","=""2""",5,"=""""","=""65.6865""","=""""","=""""","=""  53         :    46  3s.nf      ""","="""""
"=""3s.4f""","=""3F*""","=""3""",7,"=""""","=""65.6867""","=""""","=""""","=""  53         :    46  3s.nf      ""","="""""
"=""3s.4f""","=""3F*""","=""4""",9,"=""""","=""65.6879""","=""""","=""""","="" 100                             ""","="""""
