obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""4532.1""","=""""","=""1.73e+06""",A,"=""13.910661""","=""14.184232""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",6,8,,"=""c31""","=""""",
"=""""","=""4532.1""","=""""","=""1.16e+05""",A,"=""13.910661""","=""14.184232""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",6,6,,"=""c31""","=""""",
"=""""","=""4532.3""","=""""","=""1.61e+06""",A,"=""13.910676""","=""14.184232""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",4,6,,"=""c31""","=""""",
"=""4540.571""","=""4540.62""","=""2000""","=""2.94e+06""",A,"=""12.822446""","=""13.095501""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""1/2""",4,2,,"=""c31""","=""L6692""",
"=""""","=""4923.0""","=""""","=""3.15e+05""",A,"=""13.923608""","=""14.175453""","=""2p6.7f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",6,4,,"=""c31""","=""""",
"=""""","=""4923.2""","=""""","=""2.99e+05""",A,"=""13.923608""","=""14.175446""","=""2p6.7f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",8,6,,"=""c31""","=""""",
"=""""","=""4923.2""","=""""","=""1.49e+04""",B+,"=""13.923608""","=""14.175446""","=""2p6.7f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",6,6,,"=""c31""","=""""",
"=""5016.119""","=""5016.08""","=""400""","=""2.53e+06""",A,"=""13.663503""","=""13.910676""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",2,4,,"=""c31""","=""L6692""",
"=""""","=""5027.2""","=""""","=""5.06e+05""",A,"=""13.664049""","=""13.910676""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",4,4,,"=""c31""","=""""",
"=""5027.508""","=""5027.50""","=""630""","=""3.03e+06""",A,"=""13.664049""","=""13.910661""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",4,6,,"=""c31""","=""L6692""",
"=""""","=""5150.2""","=""""","=""2.78e+05""",C,"=""14.245386""","=""14.486125""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",2,4,,"=""c59,LS""","=""""",
"=""""","=""5155.3""","=""""","=""5.52e+04""",D+,"=""14.245626""","=""14.486125""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""3/2""",4,4,,"=""c59,LS""","=""""",
"=""""","=""5155.4""","=""""","=""3.31e+05""",C,"=""14.245626""","=""14.486122""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",4,6,,"=""c59,LS""","=""""",
"=""5193.149""","=""5193.13""","=""500""","=""1.54e+06""",A,"=""13.663503""","=""13.902249""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",2,2,,"=""c31""","=""L6692""",
"=""5205.037""","=""5205.05""","=""1000""","=""3.08e+06""",A,"=""13.664049""","=""13.902249""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",4,2,,"=""c31""","=""L6692""",
"=""""","=""5247.3""","=""""","=""2.22e+04""",D,"=""14.170075""","=""[14.40636]""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""3/2""",2,4,,"=""c59,LS""","=""""",
