obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""224.3741""","=""224.37301+""","=""350""","=""""",,"=""0.0000000""","=""5.5258071""","=""5s2""","=""a 1S""","=""0""","=""5s.5p""","=""y 1P*""","=""1""",1,3,,"=""""","=""L10987,L3475""",
"=""241.4647""","=""241.46475+""","=""25""","=""""",,"=""2.9478787""","=""8.0825495""","=""5s.5p""","=""z 3P*""","=""1""","=""5s.5d""","=""g 3D""","=""2""",3,5,,"=""""","=""L10987,L3475""",
"=""242.2922""","=""242.29232+""","=""560""","=""""",,"=""0.4086742""","=""5.5258071""","=""4d.5s""","=""a 1D""","=""2""","=""5s.5p""","=""y 1P*""","=""1""",5,3,,"=""""","=""L10987,L3475""",
"=""246.1299""","=""246.13014+""","=""60""","=""""",,"=""3.0558535""","=""8.0931968""","=""5s.5p""","=""z 3P*""","=""2""","=""5s.5d""","=""g 3D""","=""3""",5,7,,"=""""","=""L10987,L3475""",
"=""273.5636""","=""273.56382+""","=""22""","=""""",,"=""3.0558535""","=""7.5880390""","=""5s.5p""","=""z 3P*""","=""2""","=""4d.5d""","=""f 3S""","=""1""",5,3,,"=""""","=""L10987,L3475""",
"=""278.5980""","=""278.59800+""","=""30""","=""""",,"=""2.9478787""","=""7.3981690""","=""5s.5p""","=""z 3P*""","=""1""","=""5p2""","=""e 3P""","=""2""",3,5,,"=""""","=""L10987,L3475""",
"=""278.6384""","=""278.63845+""","=""12""","=""""",,"=""3.0558535""","=""7.5054978""","=""5s.5p""","=""z 3P*""","=""2""","=""5p2""","=""f 1D""","=""2""",5,5,,"=""""","=""L10987,L3475""",
"=""280.0924""","=""280.09246+""","=""30""","=""""",,"=""2.9068173""","=""7.3333627""","=""5s.5p""","=""z 3P*""","=""0""","=""5p2""","=""e 3P""","=""1""",1,3,,"=""""","=""L10987,L3475""",
"=""282.6193""","=""282.61937+""","=""22""","=""""",,"=""3.6220692""","=""8.0090367""","=""4d.5p""","=""z 3D*""","=""3""","=""4d.5d""","=""f 3P""","=""2""",7,5,,"=""""","=""L10987,L3475""",
"=""282.7148""","=""282.71497+""","=""45""","=""""",,"=""2.9478787""","=""7.3333627""","=""5s.5p""","=""z 3P*""","=""1""","=""5p2""","=""e 3P""","=""1""",3,3,,"=""""","=""L10987,L3475""",
"=""285.5255""","=""285.52555+""","=""70""","=""""",,"=""3.0558535""","=""7.3981690""","=""5s.5p""","=""z 3P*""","=""2""","=""5p2""","=""e 3P""","=""2""",5,5,,"=""""","=""L10987,L3475""",
"=""285.7128""","=""285.71282+""","=""26""","=""""",,"=""2.9478787""","=""7.2873479""","=""5s.5p""","=""z 3P*""","=""1""","=""5p2""","=""e 3P""","=""0""",3,1,,"=""""","=""L10987,L3475""",
"=""285.8707""","=""285.87088+""","=""11""","=""""",,"=""3.4116359""","=""7.7487058""","=""4d.5p""","=""z 1P*""","=""1""","=""4d.5d""","=""g 1D""","=""2""",3,5,,"=""""","=""L10987,L3475""",
"=""289.8513""","=""289.85139+""","=""18""","=""""",,"=""3.0558535""","=""7.3333627""","=""5s.5p""","=""z 3P*""","=""2""","=""5p2""","=""e 3P""","=""1""",5,3,,"=""""","=""L10987,L3475""",
"=""289.9643""","=""289.96439+""","=""14""","=""""",,"=""2.9478787""","=""7.2237209""","=""5s.5p""","=""z 3P*""","=""1""","=""5s.6s""","=""e 3S""","=""1""",3,3,,"=""""","=""L10987,L3475""",
"=""293.0838""","=""293.08396+""","=""18h""","=""""",,"=""3.4135728""","=""7.6439032""","=""4d.5p""","=""z 3F*""","=""3""","=""4d.5d""","=""e 3F""","=""3""",7,7,,"=""""","=""L10987,L3475""",
"=""297.4763""","=""297.47636+""","=""18""","=""""",,"=""3.0558535""","=""7.2237209""","=""5s.5p""","=""z 3P*""","=""2""","=""5s.6s""","=""e 3S""","=""1""",5,3,,"=""""","=""L10987,L3475""",
"=""298.1423""","=""298.14232+""","=""30""","=""""",,"=""3.5204293""","=""7.6789867""","=""4d.5p""","=""z 3F*""","=""4""","=""4d.5d""","=""e 3F""","=""4""",9,9,,"=""""","=""L10987,L3475""",
