Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""5p6.8f""","=""2F*""","=""5/2""",6,"=""""","=""3.679695137""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.8g""","=""2G""","=""7/2""",8,"=""""","=""3.680983971""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.8g""","=""2G""","=""9/2""",10,"=""""","=""3.68098408""","=""""","=""0.00000009""","=""L7057,L5289"""
"=""5p6.12p""","=""2P*""","=""1/2""",2,"=""""","=""3.701229795""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.12p""","=""2P*""","=""3/2""",4,"=""""","=""3.7027069""","=""""","=""0.0000004""","=""L7057,L6284"""
"=""5p6.11d""","=""2D""","=""3/2""",4,"=""""","=""3.70667374""","=""""","=""0.00000006""","=""L6147"""
"=""5p6.11d""","=""2D""","=""5/2""",6,"=""""","=""3.707071301""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.13s""","=""2S""","=""1/2""",2,"=""""","=""3.723963144""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.9f""","=""2F*""","=""7/2""",8,"=""""","=""3.72476740""","=""""","=""0.00000009""","=""L7057,L6284"""
"=""5p6.9f""","=""2F*""","=""5/2""",6,"=""""","=""3.724772227""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.9g""","=""2G""","=""7/2""",8,"=""""","=""3.725694560""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.9g""","=""2G""","=""9/2""",10,"=""""","=""3.72569472""","=""""","=""0.00000015""","=""L7057,L5289"""
"=""5p6.13p""","=""2P*""","=""1/2""",2,"=""""","=""3.740066199""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.13p""","=""2P*""","=""3/2""",4,"=""""","=""3.7411213""","=""""","=""0.0000004""","=""L7057,L6284"""
"=""5p6.12d""","=""2D""","=""3/2""",4,"=""""","=""3.74392558""","=""""","=""0.00000006""","=""L6147"""
"=""5p6.12d""","=""2D""","=""5/2""",6,"=""""","=""3.744210985""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.14s""","=""2S""","=""1/2""",2,"=""""","=""3.756429242""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.10f""","=""2F*""","=""7/2""",8,"=""""","=""3.756986073""","=""""","=""0.000000021""","=""L7057,L4940"""
"=""5p6.10f""","=""2F*""","=""5/2""",6,"=""""","=""3.756989684""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.10g""","=""2G""","=""7/2""",8,"=""""","=""3.757671026""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.10g""","=""2G""","=""9/2""",10,"=""""","=""3.75767114""","=""""","=""0.00000025""","=""L7057,L5289"""
"=""5p6.14p""","=""2P*""","=""1/2""",2,"=""""","=""3.768235852""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.14p""","=""2P*""","=""3/2""",4,"=""""","=""3.7690159""","=""""","=""0.0000004""","=""L7057,L6284"""
"=""5p6.13d""","=""2D""","=""3/2""",4,"=""""","=""3.77107279""","=""""","=""0.00000006""","=""L6147"""
"=""5p6.13d""","=""2D""","=""5/2""",6,"=""""","=""3.771284489""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.15s""","=""2S""","=""1/2""",2,"=""""","=""3.780405103""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.11f""","=""2F*""","=""7/2""",8,"=""""","=""3.780807106""","=""""","=""0.000000021""","=""L7057,L4940"""
"=""5p6.11f""","=""2F*""","=""5/2""",6,"=""""","=""3.780809866""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.11g""","=""2G""","=""9/2""",10,"=""""","=""3.78132657""","=""""","=""0.00000025""","=""L7057,L5289"""
"=""5p6.11g""","=""2G""","=""7/2""",8,"=""""","=""3.781326738""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.15p""","=""2P*""","=""1/2""",2,"=""""","=""3.789317765""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.15p""","=""2P*""","=""3/2""",4,"=""""","=""3.7899103""","=""""","=""0.0000004""","=""L7057,L6284"""
"=""5p6.14d""","=""2D""","=""3/2""",4,"=""""","=""3.79146490""","=""""","=""0.00000006""","=""L6147"""
"=""5p6.14d""","=""2D""","=""5/2""",6,"=""""","=""3.791626184""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.16s""","=""2S""","=""1/2""",2,"=""""","=""3.798613336""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.12f""","=""2F*""","=""7/2""",8,"=""""","=""3.798913391""","=""""","=""0.000000022""","=""L7057,L4940"""
"=""5p6.12f""","=""2F*""","=""5/2""",6,"=""""","=""3.798915550""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.12g""","=""2G""","=""7/2""",8,"=""""","=""3.799316584""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.16p""","=""2P*""","=""1/2""",2,"=""""","=""3.805505791""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.16p""","=""2P*""","=""3/2""",4,"=""""","=""3.8059666""","=""""","=""0.0000004""","=""L7057,L6284"""
"=""5p6.15d""","=""2D""","=""3/2""",4,"=""""","=""3.80717042""","=""""","=""0.00000006""","=""L6147"""
"=""5p6.15d""","=""2D""","=""5/2""",6,"=""""","=""3.807296076""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.17s""","=""2S""","=""1/2""",2,"=""""","=""3.812766301""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.13f""","=""2F*""","=""7/2""",8,"=""""","=""3.812996423""","=""""","=""0.000000022""","=""L7057,L4940"""
"=""5p6.13f""","=""2F*""","=""5/2""",6,"=""""","=""3.812998144""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.13g""","=""2G""","=""7/2""",8,"=""""","=""3.813315339""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.17p""","=""2P*""","=""1/2""",2,"=""""","=""3.818205847""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.17p""","=""2P*""","=""3/2""",4,"=""""","=""3.8185710""","=""""","=""0.0000004""","=""L7057,L6284"""
"=""5p6.16d""","=""2D""","=""3/2""",4,"=""""","=""3.81952272""","=""""","=""0.00000006""","=""L6147"""
"=""5p6.16d""","=""2D""","=""5/2""",6,"=""""","=""3.819622484""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.18s""","=""2S""","=""1/2""",2,"=""""","=""3.823984841""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.14f""","=""2F*""","=""7/2""",8,"=""""","=""3.824165349""","=""""","=""0.000000019""","=""L7057,L4940"""
"=""5p6.14f""","=""2F*""","=""5/2""",6,"=""""","=""3.824166742""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.14g""","=""2G""","=""7/2""",8,"=""""","=""3.824421821""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.18p""","=""2P*""","=""1/2""",2,"=""""","=""3.828352787""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.18p""","=""2P*""","=""3/2""",4,"=""""","=""3.828647273""","=""""","=""0.000000025""","=""L7057,L6284"""
"=""5p6.17d""","=""2D""","=""3/2""",4,"=""""","=""3.82941264""","=""""","=""0.00000006""","=""L6147"""
"=""5p6.17d""","=""2D""","=""5/2""",6,"=""""","=""3.829493134""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.19s""","=""2S""","=""1/2""",2,"=""""","=""3.833027612""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.15f""","=""2F*""","=""7/2""",8,"=""""","=""3.833171929""","=""""","=""0.000000019""","=""L7057,L4940"""
"=""5p6.15f""","=""2F*""","=""5/2""",6,"=""""","=""3.833173072""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.15g""","=""2G""","=""7/2""",8,"=""""","=""3.833381198""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.19p""","=""2P*""","=""1/2""",2,"=""""","=""3.836587939""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.19p""","=""2P*""","=""3/2""",4,"=""""","=""3.8368290""","=""""","=""0.0000004""","=""L7057,L6284"""
"=""5p6.18d""","=""2D""","=""3/2""",4,"=""""","=""3.83745366""","=""""","=""0.00000006""","=""L6147"""
"=""5p6.18d""","=""2D""","=""5/2""",6,"=""""","=""3.837519556""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.20s""","=""2S""","=""1/2""",2,"=""""","=""3.840422987""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.16f""","=""2F*""","=""7/2""",8,"=""""","=""3.840540259""","=""""","=""0.000000019""","=""L7057,L4940"""
"=""5p6.16f""","=""2F*""","=""5/2""",6,"=""""","=""3.840541207""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.16g""","=""2G""","=""7/2""",8,"=""""","=""3.840713179""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.20p""","=""2P*""","=""1/2""",2,"=""""","=""3.843360""","=""""","=""0.000004""","=""L4891,L6284"""
"=""5p6.20p""","=""2P*""","=""3/2""",4,"=""""","=""3.843560""","=""""","=""0.000004""","=""L4891"""
"=""5p6.19d""","=""2D""","=""3/2""",4,"=""""","=""3.84407924""","=""""","=""0.00000006""","=""L7057,L5177"""
"=""5p6.19d""","=""2D""","=""5/2""",6,"=""""","=""3.844134078""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.21s""","=""2S""","=""1/2""",2,"=""""","=""3.846548204""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.17f""","=""2F*""","=""7/2""",8,"=""""","=""3.846644809""","=""""","=""0.000000021""","=""L7057,L4940"""
"=""5p6.17f""","=""2F*""","=""5/2""",6,"=""""","=""3.846645597""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.17g""","=""2G""","=""7/2""",8,"=""""","=""3.846789325""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.21p""","=""2P*""","=""1/2""",2,"=""""","=""3.849004282""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.21p""","=""2P*""","=""3/2""",4,"=""""","=""3.8491718""","=""""","=""0.0000004""","=""L7057,L6284"""
"=""5p6.20d""","=""2D""","=""3/2""",4,"=""""","=""3.84960343""","=""""","=""0.00000006""","=""L7057,L5177"""
"=""5p6.20d""","=""2D""","=""5/2""",6,"=""""","=""3.849649478""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.22s""","=""2S""","=""1/2""",2,"=""""","=""3.851678300""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.18f""","=""2F*""","=""7/2""",8,"=""""","=""3.851758872""","=""""","=""0.000000020""","=""L7057,L4940"""
"=""5p6.18f""","=""2F*""","=""5/2""",6,"=""""","=""3.851759542""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.18g""","=""2G""","=""7/2""",8,"=""""","=""3.851880864""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.22p""","=""2P*""","=""1/2""",2,"=""[""","=""3.853750986""","=""]""","=""0.000000025""","=""L7057"""
"=""5p6.22p""","=""2P*""","=""3/2""",4,"=""""","=""3.853896""","=""""","=""0.000004""","=""L4891"""
"=""5p6.21d""","=""2D""","=""3/2""",4,"=""""","=""3.85425740""","=""""","=""0.00000006""","=""L7057,L5177"""
"=""5p6.21d""","=""2D""","=""5/2""",6,"=""""","=""3.854296426""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.23s""","=""2S""","=""1/2""",2,"=""""","=""3.856017742""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.19f""","=""2F*""","=""7/2""",8,"=""""","=""3.856085694""","=""""","=""0.000000021""","=""L7057,L6284"""
"=""5p6.19f""","=""2F*""","=""5/2""",6,"=""""","=""3.856086267""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.19g""","=""2G""","=""7/2""",8,"=""[""","=""3.856189418""","=""]""","=""0.000000019""","=""L7057"""
"=""5p6.23p""","=""2P*""","=""1/2""",2,"=""""","=""3.857782881""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.23p""","=""2P*""","=""3/2""",4,"=""""","=""3.857903527""","=""""","=""0.000000025""","=""L7057,L6284"""
"=""5p6.22d""","=""2D""","=""3/2""",4,"=""""","=""3.85821481""","=""""","=""0.00000006""","=""L7057,L5177"""
"=""5p6.22d""","=""2D""","=""5/2""",6,"=""""","=""3.858248132""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.24s""","=""2S""","=""1/2""",2,"=""""","=""3.859721069""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.20f""","=""2F*""","=""7/2""",8,"=""""","=""3.859778881""","=""""","=""0.000000020""","=""L7057,L6284"""
"=""5p6.20f""","=""2F*""","=""5/2""",6,"=""""","=""3.859779373""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.20g""","=""2G""","=""7/2""",8,"=""""","=""3.859868093""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.24p""","=""2P*""","=""1/2""",2,"=""[""","=""3.861236594""","=""]""","=""0.000000025""","=""L7057"""
"=""5p6.24p""","=""2P*""","=""3/2""",4,"=""""","=""3.861344""","=""""","=""0.000004""","=""L4891"""
"=""5p6.23d""","=""2D""","=""3/2""",4,"=""""","=""3.86160800""","=""""","=""0.00000006""","=""L7057,L5177"""
"=""5p6.23d""","=""2D""","=""5/2""",6,"=""""","=""3.861636650""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.25s""","=""2S""","=""1/2""",2,"=""""","=""3.862906784""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.21f""","=""2F*""","=""7/2""",8,"=""[""","=""3.862956416""","=""]""","=""0.000000025""","=""L7057,L6284"""
"=""5p6.21f""","=""2F*""","=""5/2""",6,"=""[""","=""3.862956850""","=""]""","=""0.000000025""","=""L7057"""
"=""5p6.21g""","=""2G""","=""7/2""",8,"=""[""","=""3.863033441""","=""]""","=""0.000000019""","=""L7057"""
"=""5p6.25p""","=""2P*""","=""1/2""",2,"=""""","=""3.864217654""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.25p""","=""2P*""","=""3/2""",4,"=""""","=""3.864307580""","=""""","=""0.000000019""","=""L7057,L6284"""
"=""5p6.24d""","=""2D""","=""3/2""",4,"=""""","=""3.86453966""","=""""","=""0.00000006""","=""L6147"""
"=""5p6.24d""","=""2D""","=""5/2""",6,"=""""","=""3.864564140""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.22f""","=""2F*""","=""7/2""",8,"=""""","=""3.865710008""","=""""","=""0.000000021""","=""L7057,L6284"""
"=""5p6.22f""","=""2F*""","=""5/2""",6,"=""""","=""3.865710380""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.22g""","=""2G""","=""7/2""",8,"=""""","=""3.865777177""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.25d""","=""2D""","=""3/2""",4,"=""""","=""3.86708893""","=""""","=""0.00000006""","=""L7057,L5177"""
"=""5p6.25d""","=""2D""","=""5/2""",6,"=""""","=""3.867110622""","=""""","=""0.000000025""","=""L7057"""
"=""5p6.23f""","=""2F*""","=""7/2""",8,"=""[""","=""3.868111803""","=""]""","=""0.000000025""","=""L7057,L6284"""
"=""5p6.23f""","=""2F*""","=""5/2""",6,"=""[""","=""3.868112125""","=""]""","=""0.000000025""","=""L7057"""
"=""5p6.23g""","=""2G""","=""7/2""",8,"=""[""","=""3.868170529""","=""]""","=""0.000000019""","=""L7057"""
"=""5p6.24f""","=""2F*""","=""7/2""",8,"=""""","=""3.870219302""","=""""","=""0.000000021""","=""L7057,L6284"""
"=""5p6.24f""","=""2F*""","=""5/2""",6,"=""""","=""3.870219596""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.24g""","=""2G""","=""7/2""",8,"=""""","=""3.870271119""","=""""","=""0.000000019""","=""L7057"""
"=""5p6.25f""","=""2F*""","=""7/2""",8,"=""[""","=""3.872078690""","=""]""","=""0.000000025""","=""L7057,L6284"""
"=""5p6.25f""","=""2F*""","=""5/2""",6,"=""[""","=""3.872078950""","=""]""","=""0.000000025""","=""L7057"""
"=""5p6.25g""","=""2G""","=""7/2""",8,"=""[""","=""3.872124481""","=""]""","=""0.000000019""","=""L7057"""
"=""Cs II (5s2.5p6 1S<0>)""","=""Limit""","=""---""",,"=""""","=""3.89390572743""","=""""","=""0.00000000017""","=""L19479"""
"=""5p5.6s2""","=""2P*""","=""3/2""",4,"=""""","=""12.307""","=""""","=""0.004""","=""L15673"""
"=""5p5.6s2""","=""2P*""","=""1/2""",2,"=""""","=""13.5228""","=""""","=""0.0022""","=""L15673"""
"=""5p5.6s.(3P*).5d""","=""4P*""","=""5/2""",6,"=""""","=""13.1727""","=""""","=""0.0004""","="""""
"=""5p5.6s.(3P*).5d""","=""4D*""","=""1/2""",2,"=""""","=""14.5917""","=""""","=""0.0006""","=""L9536"""
