State,Lifetime /s,Energy /eV
Li 2S;v=1s2.2s,,0.0
Li 2Po;v=1s2.2p,2.71076e-08,1.84778067205324
Li 2S;v=1s2.3s,2.9882e-08,3.37304868871138
Li 2Po;v=1s2.3p,2.1097e-07,3.83417248035826
Li 2D;v=1s2.3d,1.45839e-08,3.87852060507852
Li 2S;v=1s2.4s,5.60915e-08,4.3408470157072
Li 2Po;v=1s2.4p,3.90474e-07,4.52154981632165
Li 2D;v=1s2.4d,3.33275e-08,4.54061814615664
Li 2Fo;v=1s2.4f,7.22961e-08,4.54146121925728
