obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""314.5""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1614""",
"=""323.359""","=""323.3590""","=""0.0015""","=""17*""","=""1.002e+06""",AA,"=""0.000000""","=""3.834258""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""3/2""",2,4,,"=""T7401LS""","=""L7397""",
"=""323.359""","=""323.3590""","=""0.0015""","=""17*""","=""1.002e+06""",AA,"=""0.000000""","=""3.834258""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""1/2""",2,2,,"=""T7401LS""","=""L7397""",
"=""348.9""","=""348.9""","=""1.7""","=""*""","=""""",,"=""61.319""","=""64.872""","=""1s.2s.3p""","=""4P*""","=""5/2""","=""1s.2p.3p""","=""4P""","=""5/2""",6,6,,"=""""","=""L1235,L3354""",
"=""348.9""","=""348.9""","=""1.7""","=""*""","=""""",,"=""61.319""","=""64.872""","=""1s.2s.3p""","=""4P*""","=""5/2""","=""1s.2p.3p""","=""4P""","=""3/2""",6,4,,"=""""","=""L1235,L3354""",
"=""348.9""","=""348.9""","=""1.7""","=""*""","=""""",,"=""61.319""","=""64.872""","=""1s.2s.3p""","=""4P*""","=""3/2""","=""1s.2p.3p""","=""4P""","=""5/2""",4,6,,"=""""","=""L1235,L3354""",
"=""348.9""","=""348.9""","=""1.7""","=""*""","=""""",,"=""61.319""","=""64.872""","=""1s.2s.3p""","=""4P*""","=""3/2""","=""1s.2p.3p""","=""4P""","=""3/2""",4,4,,"=""""","=""L1235,L3354""",
"=""348.9""","=""348.9""","=""1.7""","=""*""","=""""",,"=""61.319""","=""64.872""","=""1s.2s.3p""","=""4P*""","=""3/2""","=""1s.2p.3p""","=""4P""","=""1/2""",4,2,,"=""""","=""L1235,L3354""",
"=""348.9""","=""348.9""","=""1.7""","=""*""","=""""",,"=""61.319""","=""64.872""","=""1s.2s.3p""","=""4P*""","=""1/2""","=""1s.2p.3p""","=""4P""","=""3/2""",2,4,,"=""""","=""L1235,L3354""",
"=""348.9""","=""348.9""","=""1.7""","=""*""","=""""",,"=""61.319""","=""64.872""","=""1s.2s.3p""","=""4P*""","=""1/2""","=""1s.2p.3p""","=""4P""","=""1/2""",2,2,,"=""""","=""L1235,L3354""",
"=""358.08""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1560""",
"=""361.9""","=""361.9""","=""1.9""","=""*""","=""""",,"=""60.807""","=""64.232""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.4s""","=""4P*""","=""5/2""",6,6,,"=""""","=""L1235,L3354""",
"=""361.9""","=""361.9""","=""1.9""","=""*""","=""""",,"=""60.807""","=""64.232""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.4s""","=""4P*""","=""3/2""",6,4,,"=""""","=""L1235,L3354""",
"=""361.9""","=""361.9""","=""1.9""","=""*""","=""""",,"=""60.807""","=""64.232""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.4s""","=""4P*""","=""5/2""",4,6,,"=""""","=""L1235,L3354""",
"=""361.9""","=""361.9""","=""1.9""","=""*""","=""""",,"=""60.807""","=""64.232""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.4s""","=""4P*""","=""3/2""",4,4,,"=""""","=""L1235,L3354""",
"=""361.9""","=""361.9""","=""1.9""","=""*""","=""""",,"=""60.807""","=""64.232""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.4s""","=""4P*""","=""1/2""",4,2,,"=""""","=""L1235,L3354""",
"=""361.9""","=""361.9""","=""1.9""","=""*""","=""""",,"=""60.807""","=""64.232""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.4s""","=""4P*""","=""3/2""",2,4,,"=""""","=""L1235,L3354""",
"=""361.9""","=""361.9""","=""1.9""","=""*""","=""""",,"=""60.807""","=""64.232""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.4s""","=""4P*""","=""1/2""",2,2,,"=""""","=""L1235,L3354""",
"=""366.3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1614""",
"=""""","=""367.274""","=""0.014""","=""""","=""1.399e+06""",AA,"=""1.847818""","=""5.22362""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.9d""","=""2D""","=""3/2""",2,4,,"=""T6835LS""","=""""",
"=""""","=""367.278""","=""0.014""","=""""","=""2.797e+05""",AA,"=""1.847860""","=""5.22362""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""3/2""",4,4,,"=""T6835LS""","=""""",
"=""""","=""367.278""","=""0.014""","=""""","=""1.678e+06""",AA,"=""1.847860""","=""5.22362""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""5/2""",4,6,,"=""T6835LS""","=""""",
"=""371.98""","=""372.195""","=""0.014""","=""3*""","=""2.011e+06""",AA,"=""1.847818""","=""5.17898""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.8d""","=""2D""","=""3/2""",2,4,,"=""T6835LS""","=""L7397""",
"=""371.98""","=""372.200""","=""0.014""","=""3*""","=""2.413e+06""",AA,"=""1.847860""","=""5.17898""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8d""","=""2D""","=""5/2""",4,6,,"=""T6835LS""","=""L7397""",
"=""371.98""","=""372.200""","=""0.014""","=""3*""","=""4.023e+05""",AA,"=""1.847860""","=""5.17898""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8d""","=""2D""","=""3/2""",4,4,,"=""T6835LS""","=""L7397""",
"=""""","=""374.764""","=""0.014""","=""""","=""3.37e+05""",A,"=""1.847818""","=""5.15614""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.8s""","=""2S""","=""1/2""",2,2,,"=""T5118LS""","=""""",
"=""""","=""374.769""","=""0.014""","=""""","=""6.76e+05""",A,"=""1.847860""","=""5.15614""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8s""","=""2S""","=""1/2""",4,2,,"=""T5118LS""","=""""",
"=""379.580""","=""379.610""","=""0.014""","=""6*""","=""3.041e+06""",AA,"=""1.847818""","=""5.11391""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.7d""","=""2D""","=""3/2""",2,4,,"=""T6835LS""","=""L7397""",
"=""379.580""","=""379.615""","=""0.014""","=""6*""","=""3.649e+06""",AA,"=""1.847860""","=""5.11391""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""5/2""",4,6,,"=""T6835LS""","=""L7397""",
"=""379.580""","=""379.615""","=""0.014""","=""6*""","=""6.082e+05""",AA,"=""1.847860""","=""5.11391""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""3/2""",4,4,,"=""T6835LS""","=""L7397""",
"=""""","=""383.667""","=""0.015""","=""""","=""5.18e+05""",A,"=""1.847818""","=""5.07937""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.7s""","=""2S""","=""1/2""",2,2,,"=""T5118LS""","=""""",
"=""""","=""383.672""","=""0.015""","=""""","=""1.04e+06""",A,"=""1.847860""","=""5.07937""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7s""","=""2S""","=""1/2""",4,2,,"=""T5118LS""","=""""",
"=""391.641""","=""391.6401""","=""0.0022""","=""20""","=""4.964e+06""",AA,"=""1.847818""","=""5.013587""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.6d""","=""2D""","=""3/2""",2,4,,"=""T6835LS""","=""L7397""",
"=""391.646""","=""391.6451""","=""0.0022""","=""20*""","=""5.959e+06""",AA,"=""1.847860""","=""5.013589""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""5/2""",4,6,,"=""T6835LS""","=""L7397""",
"=""391.646""","=""391.6453""","=""0.0022""","=""20*""","=""9.924e+05""",AA,"=""1.847860""","=""5.013587""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""3/2""",4,4,,"=""T6835LS""","=""L7397""",
"=""398.661""","=""398.6608""","=""0.0022""","=""10""","=""8.62e+05""",A,"=""1.847818""","=""4.957835""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.6s""","=""2S""","=""1/2""",2,2,,"=""T5118LS""","=""L7397""",
"=""398.667""","=""398.6662""","=""0.0022""","=""10""","=""1.73e+06""",A,"=""1.847860""","=""4.957835""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6s""","=""2S""","=""1/2""",4,2,,"=""T5118LS""","=""L7397""",
"=""413.373""","=""413.3723""","=""0.0024""","=""40""","=""9.04e+06""",A,"=""1.847818""","=""4.847154""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",2,4,,"=""T5118LS""","=""L7397""",
"=""413.379""","=""413.3779""","=""0.0024""","=""40*""","=""1.09e+07""",A,"=""1.847860""","=""4.847155""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""5/2""",4,6,,"=""T5118LS""","=""L7397""",
"=""413.379""","=""413.3781""","=""0.0024""","=""40*""","=""1.81e+06""",A,"=""1.847860""","=""4.847154""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""3/2""",4,4,,"=""T5118LS""","=""L7397""",
"=""419.7""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1614""",
"=""427.427""","=""427.426""","=""0.003""","=""20""","=""1.58e+06""",A,"=""1.847818""","=""4.748533""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5s""","=""2S""","=""1/2""",2,2,,"=""T5118LS""","=""L7397""",
"=""427.433""","=""427.433""","=""0.003""","=""20""","=""3.17e+06""",A,"=""1.847860""","=""4.748533""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5s""","=""2S""","=""1/2""",4,2,,"=""T5118LS""","=""L7397""",
