conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,3P,1.0,3.0,0.3387,0.3387,3660.59045,0.457,5.5084e-08,2.7542e-07,1.4619e-09
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1D,2.0,5.0,5.1041,5.1041,242.91099,0.00373,3.2996e-12,1.6498e-11,8.7572e-14
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1D,2.0,5.0,5.1041,5.1041,242.91099,5.01,4.4319e-09,2.216e-08,1.1762e-10
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p4,1S,0.0,1.0,10.937,10.937,113.36216,0.0508,1.9574e-12,9.7872e-12,5.1951e-14
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,3P*,2.0,5.0,40.0471,40.0471,30.95959,7560000000.0,0.10864,0.54318,0.0028832
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,3P*,1.0,3.0,40.353,40.353,30.7249,4310000000.0,0.036599,0.18299,0.00097134
2s2.2p4,3P,2.0,5.0,0.0,2s.2p5,1P*,1.0,3.0,55.966,55.966,22.15349,64600000.0,0.00028519,0.0014259,7.5688e-06
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(4S*).3s,5S*,2.0,5.0,110.88,110.88,11.18184,90.3,1.6927e-10,8.4634e-10,4.4924e-12
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(4S*).3s,3S*,1.0,3.0,113.2115,113.2115,10.95156,46800000000.0,0.05049,0.25245,0.00134
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,3D*,3.0,7.0,119.16,119.16,10.40485,26800000000.0,0.060897,0.30448,0.0016162
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,3D*,1.0,3.0,119.16,119.16,10.40485,1000000000.0,0.00097383,0.0048691,2.5845e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,3D*,2.0,5.0,119.16,119.16,10.40485,8310000000.0,0.013488,0.067438,0.00035796
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2D*).3s,1D*,2.0,5.0,120.307,120.307,10.30565,469000000.0,0.00074676,0.0037338,1.9819e-05
2s2.2p4,3P,2.0,5.0,0.0,2s2.2p3.(2P*).3s,3P*,1.0,3.0,123.198,123.198,10.06382,10000000000.0,0.0091104,0.045552,0.00024179
