Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""6s2""","=""1S""","=""0""",1,"=""""","=""0.0000000""","=""""","=""0""","=""L9224"""
"=""6s.5d""","=""3D""","=""1""",3,"=""""","=""1.1200690""","=""""","=""""","=""L9224"""
"=""6s.5d""","=""3D""","=""2""",5,"=""""","=""1.1425765""","=""""","=""""","=""L9224"""
"=""6s.5d""","=""3D""","=""3""",7,"=""""","=""1.1898185""","=""""","=""""","=""L9224"""
"=""6s.5d""","=""1D""","=""2""",5,"=""""","=""1.4128433""","=""""","=""""","=""L9224"""
"=""6s.6p""","=""3P*""","=""0""",1,"=""""","=""1.5207932""","=""""","=""""","=""L9224"""
"=""6s.6p""","=""3P*""","=""1""",3,"=""""","=""1.5667416""","=""""","=""""","=""L9224"""
"=""6s.6p""","=""3P*""","=""2""",5,"=""""","=""1.6756148""","=""""","=""""","=""L9224"""
"=""6s.6p""","=""1P*""","=""1""",3,"=""""","=""2.2391870""","=""""","=""""","=""L9224"""
"=""5d2""","=""3F""","=""2""",5,"=""""","=""2.5954895""","=""""","=""""","=""L9224"""
"=""5d2""","=""3F""","=""3""",7,"=""""","=""2.6346884""","=""""","=""""","=""L9224"""
"=""5d2""","=""3F""","=""4""",9,"=""""","=""2.6810062""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""3F*""","=""2""",5,"=""""","=""2.7356673""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""3F*""","=""3""",7,"=""""","=""2.8451178""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""3F*""","=""4""",9,"=""""","=""2.9454987""","=""""","=""""","=""L9224"""
"=""5d2""","=""1D""","=""2""",5,"=""""","=""2.8593299""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""1D*""","=""2""",5,"=""""","=""2.8608594""","=""""","=""""","=""L9224"""
"=""5d2""","=""3P""","=""0""",1,"=""""","=""2.8775552""","=""""","=""""","=""L9224"""
"=""5d2""","=""3P""","=""1""",3,"=""""","=""2.9111460""","=""""","=""""","=""L9224"""
"=""5d2""","=""3P""","=""2""",5,"=""""","=""2.9655675""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""3D*""","=""1""",3,"=""""","=""2.9994298""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""3D*""","=""2""",5,"=""""","=""3.0415200""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""3D*""","=""3""",7,"=""""","=""3.0971047""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""3P*""","=""0""",1,"=""""","=""3.1792184""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""3P*""","=""1""",3,"=""""","=""3.1869035""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""3P*""","=""2""",5,"=""""","=""3.2181982""","=""""","=""""","=""L9224"""
"=""6s.7s""","=""3S""","=""1""",3,"=""""","=""3.2434630""","=""""","=""""","=""L9224"""
"=""5d2""","=""1S""","=""0""",1,"=""""","=""3.31748""","=""""","=""""","=""L3701,L862"""
"=""5d.6p""","=""1F*""","=""3""",7,"=""""","=""3.3247932""","=""""","=""""","=""L9224"""
"=""6s.7s""","=""1S""","=""0""",1,"=""""","=""3.5001026""","=""""","=""""","=""L9224"""
"=""5d.6p""","=""1P*""","=""1""",3,"=""""","=""3.5402722""","=""""","=""""","=""L9224"""
"=""6s.6d""","=""1D""","=""2""",5,"=""""","=""3.7488886""","=""""","=""""","=""L9224"""
"=""6s.6d""","=""3D""","=""1""",3,"=""""","=""3.8057715""","=""""","=""""","=""L9224"""
"=""6s.6d""","=""3D""","=""2""",5,"=""""","=""3.8125974""","=""""","=""""","=""L9224"""
"=""6s.6d""","=""3D""","=""3""",7,"=""""","=""3.8209593""","=""""","=""""","=""L9224"""
"=""6s.7p""","=""3P*""","=""0""",1,"=""""","=""3.8117070""","=""""","=""""","=""L9224"""
"=""6s.7p""","=""3P*""","=""1""",3,"=""""","=""3.8206366""","=""""","=""""","=""L9224"""
"=""6s.7p""","=""3P*""","=""2""",5,"=""""","=""3.8419281""","=""""","=""""","=""L9224"""
"=""6s.7p""","=""1P*""","=""1""",3,"=""""","=""4.0353178""","=""""","=""""","=""L9224"""
"=""5d.7s""","=""3D""","=""1""",3,"=""""","=""4.0673226""","=""""","=""""","=""L9224"""
"=""5d.7s""","=""3D""","=""2""",5,"=""""","=""4.0845074""","=""""","=""""","=""L9224"""
"=""5d.7s""","=""3D""","=""3""",7,"=""""","=""4.1567688""","=""""","=""""","=""L9224"""
