conf_i,term_i,J_i,g_i,E_i_eV,conf_k,term_k,J_k,g_k,E_k_eV,dE_eV,lambda_vac_nm,Aki_s-1,f_ik,gf,sigma_int_cm2Hz
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,0.5,2.0,11.94895,11.94895,103.76158,409000000.0,0.066017,0.13203,0.0017521
1s2.2s,2S,0.5,2.0,0.0,1s2.2p,2P*,1.5,4.0,12.01483,12.01483,103.19264,416000000.0,0.13283,0.26565,0.0035252
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,0.5,2.0,82.58751,82.58751,15.01246,26200000000.0,0.088525,0.17705,0.0023494
1s2.2s,2S,0.5,2.0,0.0,1s2.3p,2P*,1.5,4.0,82.60693,82.60693,15.00893,26200000000.0,0.17697,0.35393,0.0046967
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,0.5,2.0,107.03975,107.03975,11.58301,12300000000.0,0.02474,0.049481,0.00065661
1s2.2s,2S,0.5,2.0,0.0,1s2.4p,2P*,1.5,4.0,107.04767,107.04767,11.58215,12300000000.0,0.049474,0.098947,0.001313
1s2.2p,2P*,0.5,2.0,11.94895,1s2.3s,2S,0.5,2.0,79.35482,67.40587,18.39368,5700000000.0,0.028912,0.057823,0.00076731
1s2.2p,2P*,0.5,2.0,11.94895,1s2.3d,2D,1.5,4.0,83.64293,71.69398,17.29353,73300000000.0,0.6573,1.3146,0.017445
1s2.2p,2P*,0.5,2.0,11.94895,1s2.4s,2S,0.5,2.0,105.7208,93.77185,13.2219,2180000000.0,0.0057135,0.011427,0.00015164
1s2.2p,2P*,0.5,2.0,11.94895,1s2.4d,2D,1.5,4.0,107.47943,95.53048,12.9785,24300000000.0,0.12273,0.24546,0.0032572
1s2.2p,2P*,0.5,2.0,11.94895,1s2.5s,2S,0.5,2.0,117.623,105.67405,11.7327,1070000000.0,0.0022082,0.0044164,5.8606e-05
1s2.2p,2P*,0.5,2.0,11.94895,1s2.5d,2D,1.5,4.0,118.5104,106.56145,11.635,11200000000.0,0.045461,0.090922,0.0012065
1s2.2p,2P*,0.5,2.0,11.94895,1s2.6s,2S,0.5,2.0,123.994,112.04505,11.06557,585000000.0,0.0010739,0.0021478,2.8501e-05
1s2.2p,2P*,0.5,2.0,11.94895,1s2.6d,2D,1.5,4.0,124.5012,112.55225,11.0157,6180000000.0,0.022485,0.044971,0.00059676
1s2.2p,2P*,0.5,2.0,11.94895,1s2.7s,2S,0.5,2.0,127.8,115.85105,10.70203,362000000.0,0.00062159,0.0012432,1.6497e-05
1s2.2p,2P*,0.5,2.0,11.94895,1s2.7d,2D,1.5,4.0,128.1141,116.16515,10.6731,3780000000.0,0.012911,0.025822,0.00034266
1s2.2p,2P*,0.5,2.0,11.94895,1s2.8s,2S,0.5,2.0,130.2507,118.30175,10.48034,239000000.0,0.00039356,0.00078711,1.0445e-05
1s2.2p,2P*,0.5,2.0,11.94895,1s2.8d,2D,1.5,4.0,130.4671,118.51815,10.4612,2480000000.0,0.0081377,0.016275,0.00021598
1s2.2p,2P*,0.5,2.0,11.94895,1s2.9d,2D,1.5,4.0,132.0817,120.13275,10.3206,1730000000.0,0.0055252,0.01105,0.00014664
1s2.2p,2P*,1.5,4.0,12.01483,1s2.3s,2S,0.5,2.0,79.35482,67.33999,18.41167,11400000000.0,0.028968,0.11587,0.00076882
