Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""1s2.2s""","=""2S""","=""1/2""",2,"=""""","=""0.000000""","=""""","=""0.000000""","="" 100                                           ""","=""L7288"""
"=""1s2.2p""","=""2P*""","=""1/2""",2,"=""""","=""11.94895""","=""""","=""0.00003""","="" 100                                           ""","=""u57"""
"=""1s2.2p""","=""2P*""","=""3/2""",4,"=""""","=""12.01483""","=""""","=""0.00004""","="" 100                                           ""","=""u57"""
"=""1s2.3s""","=""2S""","=""1/2""",2,"=""""","=""79.35482""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.3p""","=""2P*""","=""1/2""",2,"=""""","=""82.58751""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.3p""","=""2P*""","=""3/2""",4,"=""""","=""82.60693""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.3d""","=""2D""","=""3/2""",4,"=""""","=""83.64293""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.3d""","=""2D""","=""5/2""",6,"=""""","=""83.64926""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.4s""","=""2S""","=""1/2""",2,"=""""","=""105.7208""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.4p""","=""2P*""","=""1/2""",2,"=""""","=""107.03975""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.4p""","=""2P*""","=""3/2""",4,"=""""","=""107.04767""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.4d""","=""2D""","=""3/2""",4,"=""""","=""107.47943""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.4d""","=""2D""","=""5/2""",6,"=""""","=""107.48209""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.4f""","=""2F*""","=""5/2""",6,"=""""","=""107.50393""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.4f""","=""2F*""","=""7/2""",8,"=""""","=""107.50509""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.5s""","=""2S""","=""1/2""",2,"=""""","=""117.623""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.5p""","=""2P*""","=""1/2""",2,"=""""","=""118.291""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.5p""","=""2P*""","=""3/2""",4,"=""""","=""118.291""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.5d""","=""2D""","=""3/2""",4,"=""""","=""118.5104""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.5d""","=""2D""","=""5/2""",6,"=""""","=""118.5115""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.5f""","=""2F*""","=""5/2""",6,"=""""","=""118.5270""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.5f""","=""2F*""","=""7/2""",8,"=""""","=""118.5270""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.5g""","=""2G""","=""7/2""",8,"=""""","=""118.5270""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.5g""","=""2G""","=""9/2""",10,"=""""","=""118.5270""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6s""","=""2S""","=""1/2""",2,"=""""","=""123.994""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6p""","=""2P*""","=""1/2""",2,"=""""","=""124.372""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6p""","=""2P*""","=""3/2""",4,"=""""","=""124.372""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6d""","=""2D""","=""3/2""",4,"=""""","=""124.5012""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6d""","=""2D""","=""5/2""",6,"=""""","=""124.5029""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6f""","=""2F*""","=""5/2""",6,"=""[""","=""124.5130""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6f""","=""2F*""","=""7/2""",8,"=""[""","=""124.5130""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6g""","=""2G""","=""7/2""",8,"=""[""","=""124.5144""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6g""","=""2G""","=""9/2""",10,"=""[""","=""124.5144""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6h""","=""2H*""","=""9/2""",10,"=""[""","=""124.5144""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.6h""","=""2H*""","=""11/2""",12,"=""[""","=""124.5144""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7s""","=""2S""","=""1/2""",2,"=""""","=""127.800""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7p""","=""2P*""","=""1/2""",2,"=""""","=""128.030""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7p""","=""2P*""","=""3/2""",4,"=""""","=""128.030""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7d""","=""2D""","=""3/2""",4,"=""""","=""128.1141""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7d""","=""2D""","=""5/2""",6,"=""""","=""128.1171""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7f""","=""2F*""","=""5/2""",6,"=""[""","=""128.1230""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7f""","=""2F*""","=""7/2""",8,"=""[""","=""128.1230""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7g""","=""2G""","=""7/2""",8,"=""[""","=""128.1239""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7g""","=""2G""","=""9/2""",10,"=""[""","=""128.1239""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7h""","=""2H*""","=""9/2""",10,"=""[""","=""128.1239""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7h""","=""2H*""","=""11/2""",12,"=""[""","=""128.1239""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7i""","=""2I""","=""11/2""",12,"=""[""","=""128.1239""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.7i""","=""2I""","=""13/2""",14,"=""[""","=""128.1239""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8s""","=""2S""","=""1/2""",2,"=""[""","=""130.2507""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8p""","=""2P*""","=""3/2""",4,"=""""","=""130.3972""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8p""","=""2P*""","=""1/2""",2,"=""""","=""130.3972""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8f""","=""2F*""","=""5/2""",6,"=""[""","=""130.466""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8f""","=""2F*""","=""7/2""",8,"=""[""","=""130.466""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8g""","=""2G""","=""7/2""",8,"=""[""","=""130.4667""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8g""","=""2G""","=""9/2""",10,"=""[""","=""130.4667""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8h""","=""2H*""","=""9/2""",10,"=""[""","=""130.4667""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8h""","=""2H*""","=""11/2""",12,"=""[""","=""130.4667""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8i""","=""2I""","=""11/2""",12,"=""[""","=""130.4667""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8i""","=""2I""","=""13/2""",14,"=""[""","=""130.4667""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8k""","=""2K*""","=""13/2""",14,"=""[""","=""130.4667""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8k""","=""2K*""","=""15/2""",16,"=""[""","=""130.4667""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8d""","=""2D""","=""3/2""",4,"=""""","=""130.4671""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.8d""","=""2D""","=""5/2""",6,"=""""","=""130.4687""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9p""","=""2P*""","=""1/2""",2,"=""""","=""132.0175""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9p""","=""2P*""","=""3/2""",4,"=""""","=""132.0175""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9h""","=""2H*""","=""9/2""",10,"=""[""","=""132.0688""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9h""","=""2H*""","=""11/2""",12,"=""[""","=""132.0688""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9i""","=""2I""","=""11/2""",12,"=""[""","=""132.0688""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9i""","=""2I""","=""13/2""",14,"=""[""","=""132.0688""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9k""","=""2K*""","=""13/2""",14,"=""[""","=""132.0688""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9k""","=""2K*""","=""15/2""",16,"=""[""","=""132.0688""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9d""","=""2D""","=""3/2""",4,"=""""","=""132.0817""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.9d""","=""2D""","=""5/2""",6,"=""""","=""132.0850""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.10d""","=""2D""","=""3/2""",4,"=""""","=""""","=""""","=""""","=""                                               ""","="""""
"=""1s2.10d""","=""2D""","=""5/2""",6,"=""""","=""133.2117""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.10h""","=""2H*""","=""11/2""",12,"=""[""","=""133.2250""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.10h""","=""2H*""","=""9/2""",10,"=""[""","=""133.2250""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.10i""","=""2I""","=""11/2""",12,"=""[""","=""133.2250""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.10i""","=""2I""","=""13/2""",14,"=""[""","=""133.2250""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.10k""","=""2K*""","=""15/2""",16,"=""[""","=""133.2250""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.10k""","=""2K*""","=""13/2""",14,"=""[""","=""133.2250""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.10p""","=""2P*""","=""1/2""",2,"=""[""","=""133.2733""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.10p""","=""2P*""","=""3/2""",4,"=""[""","=""133.2733""","=""]""","=""""","=""                                               ""","=""L7288"""
"=""1s2.11d""","=""2D""","=""3/2""",4,"=""""","=""""","=""""","=""""","=""                                               ""","="""""
"=""1s2.11d""","=""2D""","=""5/2""",6,"=""""","=""134.0828""","=""""","=""""","=""                                               ""","=""L7288"""
"=""1s2.12h""","=""2H*""","=""9/2""",10,"=""[""","=""134.7106""","=""]""","=""""","=""                                               ""","=""L7288"""
