Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""1s2.2s.4f""","=""3F*""","=""3""",7,"=""""","=""8.460811""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.4f""","=""1F*""","=""3""",7,"=""""","=""8.460843""","=""""","=""0.000004""","=""L9172"""
"=""1s2.2s.4d""","=""1D""","=""2""",5,"=""""","=""8.527752""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2s.5s""","=""3S""","=""1""",3,"=""""","=""8.556172""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.5s""","=""1S""","=""0""",1,"=""""","=""8.594870""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2s.5p""","=""3P*""","=""0""",1,"=""[""","=""8.687002""","=""]""","=""0.000012""","=""L9172"""
"=""1s2.2s.5p""","=""3P*""","=""1""",3,"=""[""","=""8.687002""","=""]""","=""0.000017""","=""L9172"""
"=""1s2.2s.5p""","=""3P*""","=""2""",5,"=""[""","=""8.687002""","=""]""","=""0.000017""","=""L9172"""
"=""1s2.2s.5p""","=""1P*""","=""1""",3,"=""""","=""8.693845""","=""""","=""0.000004""","=""L9172"""
"=""1s2.2s.5d""","=""3D""","=""3""",7,"=""""","=""8.753747""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.5d""","=""3D""","=""1""",3,"=""""","=""8.753751""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2s.5d""","=""3D""","=""2""",5,"=""""","=""8.753751""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.5f""","=""3F*""","=""4""",9,"=""""","=""8.77184""","=""""","=""0.00014""","=""L9172"""
"=""1s2.2s.5f""","=""3F*""","=""2""",5,"=""""","=""8.771850""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.5f""","=""3F*""","=""3""",7,"=""""","=""8.771850""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.5f""","=""1F*""","=""3""",7,"=""""","=""8.771885""","=""""","=""0.000005""","=""L9172"""
"=""1s2.2s.5d""","=""1D""","=""2""",5,"=""""","=""8.803176""","=""""","=""0.000004""","=""L9172"""
"=""1s2.2s.6s""","=""3S""","=""1""",3,"=""""","=""8.822779""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.6s""","=""1S""","=""0""",1,"=""""","=""8.842708""","=""""","=""0.000010""","=""L9172"""
"=""1s2.2s.6p""","=""3P*""","=""0""",1,"=""""","=""8.893466""","=""""","=""0.000010""","=""L9172"""
"=""1s2.2s.6p""","=""3P*""","=""1""",3,"=""""","=""8.893468""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.6p""","=""3P*""","=""2""",5,"=""""","=""8.893468""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.6p""","=""1P*""","=""1""",3,"=""""","=""8.895391""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.6d""","=""3D""","=""1""",3,"=""""","=""8.930519""","=""""","=""0.000010""","=""L9172"""
"=""1s2.2s.6d""","=""3D""","=""2""",5,"=""""","=""8.930520""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2s.6d""","=""3D""","=""3""",7,"=""""","=""8.930521""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2s.6f""","=""3F*""","=""2""",5,"=""""","=""8.940695""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.6f""","=""3F*""","=""3""",7,"=""""","=""8.940695""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.6f""","=""3F*""","=""4""",9,"=""""","=""8.94070""","=""""","=""0.00012""","=""L9172"""
"=""1s2.2s.6f""","=""1F*""","=""3""",7,"=""""","=""8.940718""","=""""","=""0.000006""","=""L9172"""
"=""1s2.2s.6d""","=""1D""","=""2""",5,"=""""","=""8.958010""","=""""","=""0.000012""","=""L9172"""
"=""1s2.2s.7s""","=""3S""","=""1""",3,"=""""","=""8.97084""","=""""","=""0.00019""","=""L9172"""
"=""1s2.2s.7s""","=""1S""","=""0""",1,"=""""","=""8.982454""","=""""","=""0.000022""","=""L9172"""
"=""1s2.2s.7p""","=""3P*""","=""0""",1,"=""""","=""9.013320""","=""""","=""0.000010""","=""L9172"""
"=""1s2.2s.7p""","=""3P*""","=""1""",3,"=""""","=""9.013321""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2s.7p""","=""3P*""","=""2""",5,"=""""","=""9.013321""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.7p""","=""1P*""","=""1""",3,"=""[""","=""9.01387""","=""]""","=""0.00006""","=""L9172"""
"=""1s2.2s.7d""","=""3D""","=""3""",7,"=""""","=""9.036082""","=""""","=""0.000015""","=""L9172"""
"=""1s2.2s.7d""","=""3D""","=""2""",5,"=""""","=""9.036094""","=""""","=""0.000016""","=""L9172"""
"=""1s2.2s.7d""","=""3D""","=""1""",3,"=""""","=""9.036096""","=""""","=""0.000020""","=""L9172"""
"=""1s2.2s.7f""","=""3F*""","=""4""",9,"=""""","=""9.04237""","=""""","=""0.00010""","=""L9172"""
"=""1s2.2s.7f""","=""3F*""","=""2""",5,"=""""","=""9.042367""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2s.7f""","=""3F*""","=""3""",7,"=""""","=""9.042368""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.7f""","=""1F*""","=""3""",7,"=""""","=""9.042387""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.7d""","=""1D""","=""2""",5,"=""""","=""9.053022""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2s.8s""","=""3S""","=""1""",3,"=""""","=""9.06181""","=""""","=""0.00019""","=""L9172"""
"=""1s2.2s.8s""","=""1S""","=""0""",1,"=""""","=""9.069031""","=""""","=""0.000024""","=""L9172"""
"=""1s2.2s.8p""","=""3P*""","=""2""",5,"=""""","=""9.089176""","=""""","=""0.000007""","=""L9172"""
"=""1s2.2s.8p""","=""3P*""","=""1""",3,"=""""","=""9.089177""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2s.8p""","=""3P*""","=""0""",1,"=""""","=""9.089179""","=""""","=""0.000011""","=""L9172"""
"=""1s2.2s.8p""","=""1P*""","=""1""",3,"=""[""","=""9.08924""","=""]""","=""0.00006""","=""L9172"""
"=""1s2.2s.8d""","=""3D""","=""3""",7,"=""""","=""9.104078""","=""""","=""0.000016""","=""L9172"""
"=""1s2.2s.8d""","=""3D""","=""2""",5,"=""""","=""9.104088""","=""""","=""0.000017""","=""L9172"""
"=""1s2.2s.8d""","=""3D""","=""1""",3,"=""""","=""9.104089""","=""""","=""0.000021""","=""L9172"""
"=""1s2.2s.8d""","=""1D""","=""2""",5,"=""""","=""9.115308""","=""""","=""0.000011""","=""L9172"""
"=""1s2.2s.9s""","=""1S""","=""0""",1,"=""""","=""9.12630""","=""""","=""0.00004""","=""L9172"""
"=""1s2.2s.9p""","=""1P*""","=""1""",3,"=""[""","=""9.14004""","=""]""","=""0.00006""","=""L9172"""
"=""1s2.2s.9d""","=""3D""","=""1""",3,"=""""","=""9.1502""","=""""","=""0.0004""","=""L9172"""
"=""1s2.2s.9d""","=""3D""","=""2""",5,"=""""","=""9.1503""","=""""","=""0.0003""","=""L9172"""
"=""1s2.2s.9d""","=""3D""","=""3""",7,"=""""","=""9.15048""","=""""","=""0.00025""","=""L9172"""
"=""1s2.2s.9d""","=""1D""","=""2""",5,"=""""","=""9.158335""","=""""","=""0.000012""","=""L9172"""
"=""1s2.2s.10s""","=""1S""","=""0""",1,"=""""","=""9.16621""","=""""","=""0.00004""","=""L9172"""
"=""1s2.2s.10p""","=""1P*""","=""1""",3,"=""[""","=""9.17597""","=""]""","=""0.00006""","=""L9172"""
"=""1s2.2s.10d""","=""3D""","=""1""",3,"=""""","=""9.1834""","=""""","=""0.0003""","=""L9172"""
"=""1s2.2s.10d""","=""3D""","=""2""",5,"=""""","=""9.18351""","=""""","=""0.00025""","=""L9172"""
"=""1s2.2s.10d""","=""3D""","=""3""",7,"=""""","=""9.1836""","=""""","=""0.0004""","=""L9172"""
"=""1s2.2s.10d""","=""1D""","=""2""",5,"=""""","=""9.189210""","=""""","=""0.000025""","=""L9172"""
"=""1s2.2s.11s""","=""1S""","=""0""",1,"=""""","=""9.19510""","=""""","=""0.00004""","=""L9172"""
"=""1s2.2s.11p""","=""1P*""","=""1""",3,"=""[""","=""9.20224""","=""]""","=""0.00006""","=""L9172"""
"=""1s2.2s.11d""","=""3D""","=""1""",3,"=""""","=""9.2080""","=""""","=""0.0003""","=""L9172"""
"=""1s2.2s.11d""","=""3D""","=""2""",5,"=""""","=""9.20806""","=""""","=""0.00025""","=""L9172"""
"=""1s2.2s.11d""","=""3D""","=""3""",7,"=""""","=""9.2082""","=""""","=""0.0004""","=""L9172"""
"=""1s2.2s.11d""","=""1D""","=""2""",5,"=""""","=""9.21221""","=""""","=""0.00004""","=""L9172"""
"=""1s2.2s.12p""","=""1P*""","=""1""",3,"=""[""","=""9.22203""","=""]""","=""0.00006""","=""L9172"""
"=""1s2.2s.12d""","=""3D""","=""1""",3,"=""""","=""9.2262""","=""""","=""0.0003""","=""L9172"""
"=""1s2.2s.12d""","=""3D""","=""2""",5,"=""""","=""9.22628""","=""""","=""0.00025""","=""L9172"""
"=""1s2.2s.12d""","=""3D""","=""3""",7,"=""""","=""9.2264""","=""""","=""0.0004""","=""L9172"""
"=""1s2.2s.12d""","=""1D""","=""2""",5,"=""""","=""9.22981""","=""""","=""0.00004""","=""L9172"""
"=""1s2.2s.13p""","=""1P*""","=""1""",3,"=""[""","=""9.23733""","=""]""","=""0.00006""","=""L9172"""
"=""Be II (2s 2S<1/2>)""","=""Limit""","=""---""",,"=""""","=""9.322699""","=""""","=""0.000007""","=""L5964"""
"=""1s2.2p2""","=""1S""","=""0""",1,"=""""","=""9.4464""","=""a""","=""0.0007""","=""L9172"""
"=""1s2.2p.3s""","=""3P*""","=""0""",1,"=""""","=""10.607337""","=""""","=""0.000014""","=""L9172"""
"=""1s2.2p.3s""","=""3P*""","=""1""",3,"=""""","=""10.607596""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2p.3s""","=""3P*""","=""2""",5,"=""""","=""10.608089""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2p.3s""","=""1P*""","=""1""",3,"=""""","=""10.94""","=""a""","=""0.10""","=""L9172"""
"=""1s2.2p.3p""","=""1P""","=""1""",3,"=""""","=""11.049619""","=""""","=""0.000006""","=""L9172"""
"=""1s2.2p.3p""","=""3P""","=""0""",1,"=""""","=""11.408382""","=""""","=""0.000015""","=""L9172"""
"=""1s2.2p.3p""","=""3P""","=""1""",3,"=""""","=""11.408528""","=""""","=""0.000012""","=""L9172"""
"=""1s2.2p.3p""","=""3P""","=""2""",5,"=""""","=""11.408789""","=""""","=""0.000015""","=""L9172"""
"=""1s2.2p.3d""","=""1D*""","=""2""",5,"=""""","=""11.579391""","=""""","=""0.000009""","=""L9172"""
"=""1s2.2p.3d""","=""3D*""","=""1""",3,"=""""","=""11.677889""","=""""","=""0.000011""","=""L9172"""
"=""1s2.2p.3d""","=""3D*""","=""2""",5,"=""""","=""11.677977""","=""""","=""0.000011""","=""L9172"""
"=""1s2.2p.3d""","=""3D*""","=""3""",7,"=""""","=""11.678116""","=""""","=""0.000012""","=""L9172"""
"=""1s2.2p.3d""","=""1P*""","=""1""",3,"=""""","=""11.8583""","=""a""","=""0.0006""","=""L9172"""
"=""1s2.2p.4s""","=""1P*""","=""1""",3,"=""""","=""12.10""","=""a""","=""0.06""","=""L9172"""
"=""1s2.2p.4p""","=""1P""","=""1""",3,"=""""","=""12.174265""","=""""","=""0.000011""","=""L9172"""
"=""1s2.2p.4p""","=""3P""","=""0""",1,"=""""","=""12.29472""","=""""","=""0.00003""","=""L9172"""
"=""1s2.2p.4p""","=""3P""","=""1""",3,"=""""","=""12.29486""","=""""","=""0.00003""","=""L9172"""
"=""1s2.2p.4p""","=""3P""","=""2""",5,"=""""","=""12.29511""","=""""","=""0.00003""","=""L9172"""
"=""1s2.2p.4d""","=""1D*""","=""2""",5,"=""""","=""12.35732""","=""""","=""0.00011""","=""L9172"""
"=""1s2.2p.4d""","=""3D*""","=""1""",3,"=""""","=""12.39635""","=""""","=""0.00003""","=""L9172"""
"=""1s2.2p.4d""","=""3D*""","=""2""",5,"=""""","=""12.396432""","=""""","=""0.000025""","=""L9172"""
"=""1s2.2p.4d""","=""3D*""","=""3""",7,"=""""","=""12.39660""","=""""","=""0.00003""","=""L9172"""
"=""1s2.2p.4f""","=""1F""","=""3""",7,"=""""","=""12.40989""","=""?""","=""0.00003""","=""L9172"""
"=""1s2.2p.4f""","=""3F""","=""3""",7,"=""""","=""12.42700""","=""?""","=""0.00003""","=""L9172"""
"=""1s2.2p.4f""","=""3F""","=""4""",9,"=""""","=""12.42716""","=""?""","=""0.00004""","=""L9172"""
"=""1s2.2p.4d""","=""1P*""","=""1""",3,"=""[""","=""12.4688""","=""a]""","=""0.0006""","=""L9172"""
"=""1s2.2p.5s""","=""1P*""","=""1""",3,"=""""","=""12.572""","=""a""","=""0.012""","=""L9172"""
"=""1s2.2p.5p""","=""1P""","=""1""",3,"=""""","=""12.615308""","=""""","=""0.000025""","=""L9172"""
"=""1s2.2p.5p""","=""3P""","=""0""",1,"=""""","=""12.67066""","=""""","=""0.00004""","=""L9172"""
"=""1s2.2p.5p""","=""3P""","=""1""",3,"=""""","=""12.67089""","=""""","=""0.00003""","=""L9172"""
"=""1s2.2p.5p""","=""3P""","=""2""",5,"=""""","=""12.67111""","=""""","=""0.00003""","=""L9172"""
"=""1s2.2p.5d""","=""1D*""","=""2""",5,"=""""","=""12.70119""","=""""","=""0.00005""","=""L9172"""
"=""1s2.2p.5d""","=""3D*""","=""""",15,"=""""","=""12.72031""","=""""","=""0.00015""","=""L9172"""
"=""1s2.2p.5f""","=""1F""","=""3""",7,"=""""","=""12.72588""","=""?""","=""0.00003""","=""L9172"""
"=""1s2.2p.5d""","=""1P*""","=""1""",3,"=""""","=""12.7569""","=""a""","=""0.0006""","=""L9172"""
"=""1s2.2p.6s""","=""1P*""","=""1""",3,"=""""","=""12.811""","=""a""","=""0.014""","=""L9172"""
"=""1s2.2p.6p""","=""1P""","=""1""",3,"=""""","=""12.83598""","=""""","=""0.00003""","=""L9172"""
"=""1s2.2p.6d""","=""1P*""","=""1""",3,"=""""","=""12.9168""","=""a""","=""0.0006""","=""L9172"""
"=""1s2.2p.7s""","=""1P*""","=""1""",3,"=""""","=""12.945""","=""a""","=""0.014""","=""L9172"""
"=""1s2.2p.7d""","=""1P*""","=""1""",3,"=""""","=""13.0133""","=""a""","=""0.0006""","=""L9172"""
"=""1s2.2p.8s""","=""1P*""","=""1""",3,"=""""","=""13.029""","=""a""","=""0.014""","=""L9172"""
"=""1s2.2p.8d""","=""1P*""","=""1""",3,"=""""","=""13.0764""","=""""","=""0.0006""","=""L9172"""
"=""1s2.2p.9s""","=""1P*""","=""1""",3,"=""""","=""13.083""","=""a""","=""0.014""","=""L9172"""
"=""1s2.2p.9d""","=""1P*""","=""1""",3,"=""""","=""13.1186""","=""""","=""0.0006""","=""L9172"""
"=""1s2.2p.10s""","=""1P*""","=""1""",3,"=""""","=""13.121""","=""a""","=""0.014""","=""L9172"""
"=""1s2.2p.10d""","=""1P*""","=""1""",3,"=""""","=""13.1494""","=""""","=""0.0006""","=""L9172"""
"=""1s2.2p.11s""","=""1P*""","=""1""",3,"=""""","=""13.152""","=""""","=""0.014""","=""L9172"""
"=""1s2.2p.12s""","=""1P*""","=""1""",3,"=""""","=""13.170""","=""""","=""0.014""","=""L9172"""
"=""1s2.2p.11d""","=""1P*""","=""1""",3,"=""""","=""13.1728""","=""""","=""0.0006""","=""L9172"""
"=""1s2.2p.13s""","=""1P*""","=""1""",3,"=""""","=""13.188""","=""""","=""0.014""","=""L9172"""
"=""1s2.2p.12d""","=""1P*""","=""1""",3,"=""""","=""13.1899""","=""""","=""0.0006""","=""L9172"""
"=""1s2.2p.13d""","=""1P*""","=""1""",3,"=""""","=""13.2032""","=""""","=""0.0006""","=""L9172"""
"=""1s2.2p.14d""","=""1P*""","=""1""",3,"=""""","=""13.2140""","=""""","=""0.0006""","=""L9172"""
"=""1s2.2p.15d""","=""1P*""","=""1""",3,"=""""","=""13.2228""","=""""","=""0.0006""","=""L9172"""
"=""1s2.2p.16d""","=""1P*""","=""1""",3,"=""""","=""13.2301""","=""""","=""0.0006""","=""L9172"""
"=""Be II (2p 2P*<1/2>)""","=""Limit""","=""---""",,"=""""","=""13.281358""","=""""","=""0.000007""","=""L9172"""
"=""Be II (2p 2P*<3/2>)""","=""Limit""","=""---""",,"=""""","=""13.282174""","=""""","=""0.000007""","=""L9172"""
"=""1s2.3s.3p""","=""1P*""","=""1""",3,"=""""","=""17.684""","=""a""","=""0.012""","=""L9172"""
"=""1s2.3s.4p""","=""1P*""","=""1""",3,"=""""","=""18.834""","=""a""","=""0.015""","=""L9172"""
"=""1s2.3s.7p?""","=""1P*?""","=""1""",3,"=""""","=""19.797""","=""a""","=""0.016""","=""L9172"""
"=""1s2.3s.8p?""","=""1P*?""","=""1""",3,"=""""","=""19.914""","=""a""","=""0.016""","=""L9172"""
"=""1s2.3s.9p?""","=""1P*?""","=""1""",3,"=""""","=""19.994""","=""a""","=""0.016""","=""L9172"""
"=""1s2.3s.10p?""","=""1P*?""","=""1""",3,"=""""","=""20.046""","=""a""","=""0.016""","=""L9172"""
"=""Be II (3s 2S<1/2>)""","=""Limit""","=""---""",,"=""""","=""20.26207""","=""""","=""0.00004""","=""L9172"""
"=""1s.2s2.2p""","=""3P*""","=""2""",5,"=""""","=""114.30""","=""a""","=""0.10""","=""L9172"""
"=""1s.2s2.2p""","=""3P*""","=""1""",3,"=""""","=""114.30""","=""a""","=""0.10""","=""L9172"""
"=""1s.2s2.2p""","=""3P*""","=""0""",1,"=""""","=""114.30""","=""a""","=""0.10""","=""L9172"""
"=""1s.2s2.2p""","=""1P*""","=""1""",3,"=""""","=""115.47""","=""a""","=""0.05""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""3""",7,"=""""","=""115.53""","=""+x""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""2""",5,"=""""","=""115.53""","=""+x""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""1""",3,"=""""","=""115.53""","=""+x""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""3P""","=""2""",5,"=""""","=""118.16""","=""a""","=""0.10""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""3P""","=""1""",3,"=""""","=""118.16""","=""a""","=""0.10""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""3P""","=""0""",1,"=""""","=""118.16""","=""a""","=""0.10""","=""L9172"""
"=""1s.(2S).2s.2p2.(2D)""","=""3D""","=""3""",7,"=""""","=""118.32""","=""a""","=""0.14""","=""L9172"""
"=""1s.(2S).2s.2p2.(2D)""","=""3D""","=""2""",5,"=""""","=""118.32""","=""a""","=""0.10""","=""L9172"""
"=""1s.(2S).2s.2p2.(2D)""","=""3D""","=""1""",3,"=""""","=""118.32""","=""a""","=""0.07""","=""L9172"""
"=""1s.(2S).2s.2p2.(2S)""","=""3S""","=""1""",3,"=""""","=""119.913""","=""a""","=""0.022""","=""L9172"""
"=""1s.(2S).2s.2p2.(2P)""","=""3P""","=""2""",5,"=""""","=""121.18""","=""a""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p2.(2P)""","=""3P""","=""1""",3,"=""""","=""121.18""","=""a""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p2.(2P)""","=""3P""","=""0""",1,"=""""","=""121.18""","=""a""","=""0.05""","=""L9172"""
"=""1s.2s2.3p""","=""1P*""","=""1""",3,"=""""","=""121.398""","=""a""","=""0.024""","=""L9172"""
"=""1s.(2S).2p3.(4S*)""","=""5S*""","=""2""",5,"=""""","=""122.02""","=""+x""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p2.(2P)""","=""1P""","=""1""",3,"=""""","=""122.24""","=""a""","=""0.20""","=""L9172"""
"=""1s.2s2.4p?""","=""1P*?""","=""1""",3,"=""""","=""122.514""","=""a""","=""0.025""","=""L9172"""
"=""1s.2s2.5p?""","=""1P*?""","=""1""",3,"=""""","=""122.93""","=""a""","=""0.06""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""3""",7,"=""""","=""122.95""","=""+y""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""2""",5,"=""""","=""122.95""","=""+y""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""1""",3,"=""""","=""122.95""","=""+y""","=""0.04""","=""L9172"""
"=""Be II (1s.2s2 2S<1/2>)""","=""Limit""","=""---""",,"=""""","=""123.64""","=""""","=""0.10""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""3""",7,"=""""","=""124.07""","=""+z""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""2""",5,"=""""","=""124.07""","=""+z""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""1""",3,"=""""","=""124.07""","=""+z""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3s""","=""1P*""","=""1""",3,"=""""","=""125.15""","=""a""","=""0.12""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3d?""","=""1P*?""","=""1""",3,"=""""","=""125.67""","=""?""","=""0.06""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4d?""","=""1P*?""","=""1""",3,"=""""","=""126.55""","=""?""","=""0.06""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4s?""","=""1P*?""","=""1""",3,"=""""","=""126.70""","=""?a""","=""0.06""","=""L9172"""
"=""1s.(2S).2s.2p.(1P*).3s""","=""1P*""","=""1""",3,"=""""","=""127.24""","=""a""","=""0.06""","=""L9172"""
"=""1s.(2S).2s.2p.(1P*).3d?""","=""1P*?""","=""1""",3,"=""""","=""127.51""","=""?a""","=""0.06""","=""L9172"""
"=""Be II (1s.(2S).2s.2p.(3P*) 2P*)""","=""Limit""","=""---""",,"=""""","=""128.071""","=""""","=""0.012""","=""L9172"""
"=""1s.(2S).2p2.(3P).3p""","=""5S*""","=""2""",5,"=""""","=""128.40""","=""+y""","=""0.04""","=""L9172"""
"=""1s.(2S).2s.2p.(1P*).4s""","=""1P*""","=""1""",3,"=""""","=""128.76""","=""a""","=""0.06""","=""L9172"""
"=""1s.(2S).2p2.(3P).4p""","=""5S*""","=""2""",5,"=""""","=""129.45""","=""+z""","=""0.04""","=""L9172"""
"=""Be II (1s.(2S).2s.2p.(1P*) 2P*)""","=""Limit""","=""---""",,"=""""","=""130.31""","=""""","=""0.04""","=""L9172"""
"=""1s.2s.(3S).3s.3p.(3P*)?""","=""1P*?""","=""1""",3,"=""""","=""134.47""","=""?""","=""0.05""","=""L9172"""
"=""1s.2s.(3S).3s.4p.(3P*)?""","=""1P*?""","=""1""",3,"=""""","=""136.74""","=""?""","=""0.07""","=""L9172"""
"=""1s.2s.(1S).3s.3p.(1P*)?""","=""1P*?""","=""1""",3,"=""""","=""137.40""","=""?""","=""0.05""","=""L9172"""
"=""1s.2s.(1S).3s.4p.(1P*)?""","=""1P*?""","=""1""",3,"=""""","=""139.06""","=""?""","=""0.07""","=""L9172"""
